identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_idPicto,pictogrammes_idCategorie,pictogrammes_libelleCategorie,pictogrammes_image,pictogrammes_infoBulle,page,nro_paginas,pictogrammes,pictogrammes_0
1195,5601119230224,1195,5601119230224,1,650.0,99,Nobre,Salsichas extra suculentas,Frasco de 650 g,2.09,3.22,3.22,0.0,0,650,650,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D9323C0AA785F7D26E063775F0C6C13.jpg,,,,,,,,,1,10,,
1270,5601151023150,1270,5601151023150,1,500.0,99,Compal,Polpa de tomate com cebola e alho,Embalagem de 500g,1.39,2.78,2.78,0.0,0,500,500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D455823659AE027A7D3A2F64537EA4D9.jpg,,,,,,,,,1,10,,
12946,2892155000000,12946,2892155000000,250,250.0,99,Fruta,Ameixa Vermelha,1 un = 250 gr  (aprox.),0.72,2.89,2.89,,0,250,250,0,0,True,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: ESPANHA,CAT.: II,,PVI,Poids variable à intervalle,,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F3553DA3EF8F6B165B1563A2EC408C3.jpg,,,,,,,,,1,10,,
1327,5601164115606,1327,5601164115606,1,1000.0,99,Super Bock,Cerveja com álcool,Garrafa de 1 l,1.69,1.69,1.69,0.0,0,0,0,0,1000,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC11CF1C46007F0CF2F97506679F884C.jpg,,,,,,,,,1,10,,
1331,5601165006255,1331,5601165006255,1,260.0,99,Calvé,Molho de alho,Embalagem de 260g,1.94,7.46,7.46,0.0,0,260,260,0,0,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/089B1CAB7287353404366CB7226AD30F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F13F0DF96776682A865C5AC21E8DB42.jpg,,,,,,1,10,,
13817,2892582000000,13817,2892582000000,250,250.0,99,Legumes,Pimento Verde,1 un = 250 gr  (aprox.),0.5,1.99,1.99,,0,250,250,0,0,True,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: ESPANHA,CAT.: II,,PVI,Poids variable à intervalle,,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B3A4CEB1862E90C3453A121EC9872E4.jpg,,,,,,,,,1,10,,
13894,2891044000000,13894,2891044000000,500,1000.0,99,Porco,Entremeada sem Entrecosto,Vendido ao peso a partir de 1 kg,4.78,4.78,4.78,,0,1000,1000,0,0,True,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: PORTUGAL,,,PVI,Poids variable à intervalle,,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C03EF63C56AFB4E4EA78E134436BF30C.jpg,,,,,,,,,1,10,,
14711,5601286402332,14711,5601286402332,1,180.0,99,Nacional,Bolacha alfa,Embalagem de 180g,1.04,5.78,5.78,0.0,0,180,180,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5276D08644D4F57D25BB338DF64F883B.jpg,,,,,,,,,1,10,,
15125,2895006000000,15125,2895006000000,150,150.0,99,Terra Nostra,Queijo Flamengo em Barra,1 un = 150 gr (aprox.),1.35,8.99,8.99,,0,150,150,0,0,True,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PVI,Poids variable à intervalle,,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476F7A985B3EA4EB38194328E8345ADF.jpg,,,,,,,,,1,10,,
17896,5601082053523,17896,5601082053523,1,220.0,99,Delta,Café moagem universal portugal,Embalagem de 220g,2.49,11.32,11.32,0.0,0,220,220,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/550F7F2DF6E74FCA3A77E943FC22A56F.jpg,,,,,,,,,1,10,,
18535,5601066400947,18535,5601066400947,1,180.0,99,Nacional,Bolacha shortcake chocolate,Embalagem de 180g,1.4,7.78,7.78,0.0,0,180,180,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/754864DD20A4E61DA2C651C2F705265E.jpg,,,,,,,,,1,10,,
30958,5449000957955,30958,5449000957955,1,3500.0,99,Coca-Cola,Coca-cola zero,pack 2 x 1.75 l,3.14,0.9,0.9,0.0,0,0,0,0,3500,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B5373624D44366A3ACEBCD7C73191EB.jpg,,,,,,,,,1,10,,
34201,5601066401029,34201,5601066401029,1,150.0,99,Nacional,Bolachas com pepitas de chocolate my cookie!,Embalagem de 150 g,1.34,8.93,8.93,0.0,0,150,150,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8733C55DE677087A69DC68FE9C7FC1FB.jpg,,,,,,,,,1,10,,
41876,5604172000520,41876,5604172000520,1,9000.0,99,Monchique,"Água Mineral Natural, 6 x 1.5l",,3.59,0.4,0.4,0.0,0,0,0,0,9000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96F4F2E330EF0E7DD342F519AF275171.jpg,,,,,,,,,1,10,,
432,8722700084952,432,8722700084952,1,63.0,99,Knorr,Sopa de legumes,Embalagem de 60g,1.69,26.83,26.83,0.0,0,63,63,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDD0F7AF267061F5F2B16720B17C4635.jpg,,,,,,,,,1,10,,
43520,8411300478116,43520,8411300478116,1,400.0,99,Elvive,Champô argila cabelos normais,Embalagem com 400ml,3.99,9.98,9.98,0.0,0,0,0,0,400,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FA9549FFEB000EE016E8AB88BD8B66F.jpg,,,,,,,,,1,10,,
47653,8414100306559,47653,8414100306559,1,330.0,99,Schweppes,Ginger Ale,lata 33 cl,0.71,2.15,2.15,0.0,0,0,0,0,330,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7266BD34E9D43F1FF4AC9272334226E1.jpg,,,,,,,,,1,10,,
48136,8410104893255,48136,8410104893255,1,,99,Finish,Detergente Máquina Loiça Quantum Limão,54 pastilhas,10.99,10.99,10.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCB81A54B54C9570CBEAC655201D41EF.jpg,,,,,,,,,1,10,,
49463,8445290250322,49463,8445290250322,1,600.0,99,Nestum,Flocos Cereais Mel,Embalagem de 600g,3.79,6.32,6.32,0.0,0,600,600,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F028579C623CFF4FC3FA9CCEB955938.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,1,10,,
49990,5603722520785,49990,5603722520785,1,180.0,99,Matinal,"Queijo Fresco Cottage Magro, 180g",,1.59,8.83,8.83,0.0,0,180,180,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6347351EF12999888BF6F01754206073.jpg,,,,,,,,,1,10,,
50512,8410500028206,50512,8410500028206,1,160.0,99,Yopro,"Yopro morango,  160g",,1.19,7.44,7.44,0.0,0,160,160,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D925B59D7A508F0A005BF08DFAE0B307.jpg,,,,,,,,,1,10,,
52880,8719200267794,52880,8719200267794,1,450.0,99,Becel,"Creme Vegetal de Barrar com Sabor a Manteiga, 450g",,2.99,6.64,6.64,0.0,0,450,450,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287D301C66C180312FAA8A3BAE7EA710.jpg,,,,,,,,,1,10,,
5584,5602107003127,5584,5602107003127,1,50.0,99,SAN ZE,Aperitivos couratos,Embalagem de 50 g,1.0,20.0,20.0,0.0,0,50,50,0,0,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04AEBBA050EB9CA81396FB9D636BF636.jpg,,,,,,,,,1,10,,
6398,8410372182303,6398,8410372182303,1,75.0,99,Colgate,Dentifríco Flúor Gel,Embalagem de 75 ml,2.39,31.87,31.87,0.0,0,0,0,0,75,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/151B05A6AAEB6CE1CB58AF02C5B0B452.jpg,,,,,,,,,1,10,,
8434,5601050033731,8434,5601050033731,1,620.0,99,Danone,"Iogurte activia líquido 0% lima/limão,  4 x 155 g",,1.89,3.05,3.05,0.0,0,620,620,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8DD28A0F1244F3320993F3917832E4F.jpg,,,,,,,,,1,10,,
9292,5603722493812,9292,5603722493812,1,250.0,99,Matinal,Manteiga Magra,Embalagem de 250g,2.29,9.16,9.16,0.0,0,250,250,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0EFE8F0BAC9D546B0137E2AAE6CB19F.jpg,,,,,,,,,1,10,,
978,5601024134136,978,5601024134136,1,750.0,99,Oliveira da Serra,Azeite,Embalagem de 750 ml,5.99,7.99,7.99,0.0,0,0,0,0,750,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4618FCD27F27BDBAA8CF1CDC30F2EFF5.jpg,,,,,,,,,1,10,,
10001,8001480020566,10001,8001480020566,1,4000.0,99,Neoblanc,"Lixívia, perfume fresco",Embalagem de 4 l,3.36,0.84,0.84,0.0,0,0,0,0,4000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2040755A055F7A484FEAB095CC36C6F9.jpg,,,,,,,,,1,10,,
10513,8435250439591,10513,8435250439591,1,236.0,99,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.98,8.39,8.39,0.0,0,236,236,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0789BA3D2E6EA8E7B9EBDD728E77A7C3.jpg,,,,,,,,,1,10,,
1116,5601066301152,1116,5601066301152,1,500.0,99,Nacional,Massa de cotovelos,Embalagem de 500g,0.93,1.86,1.86,0.0,0,500,500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C87CE94729679E4B47574FECADC4484E.jpg,,,,,,,,,1,10,,
11501,5601049612084,11501,5601049612084,1,130.0,99,Mimosa,Manteiga com sal,Embalagem de 130g,1.29,9.92,9.92,0.0,0,130,130,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC7A16E0542B828D039563A6AD9E73FE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1207D37BB442FDD5C918BE023189F00C.jpg,,,,,,,,1,10,,
11614,5601164874206,11614,5601164874206,1,1980.0,99,Super Bock,"Cerveja sem álcool, tara perdida",Pack 6 X 0.33 L,4.49,2.27,2.27,0.0,0,0,0,0,1980,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82CDFA291D56D541FEE3D9F75B502D50.jpg,,,,,,,,,1,10,,
11925,5603089002221,11925,5603089002221,1,200.0,99,Parmalat,Nata uht para culinária,Embalagem de 200 ml,0.89,4.45,4.45,0.0,0,0,0,0,200,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39B2978C231528EFFB97F8BADC2C7332.jpg,,,,,,,,,1,10,,
11963,5603722505775,11963,5603722505775,1,250.0,99,Mimosa,Manteiga sem sal,Embalagem de 250g,1.95,7.8,7.8,0.0,0,250,250,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/328B59C6E2944F7ED81679344E5E6191.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA90F949357E7F98D48732996035C6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F0AD169BB42B947BB5B96F6E89FDECD.jpg,,,,,,,1,10,,
12825,3600522282006,12825,3600522282006,1,400.0,99,Elvive,Champô Arginina,Embalagem de 400 ml,3.89,9.73,9.73,0.0,0,0,0,0,400,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/832D274A47C2AA7B477B5C7301E042D6.jpg,,,,,,,,,1,10,,
1305,5601151862155,1305,5601151862155,1,500.0,99,Compal,Polpa de tomate em garrafa,Embalagem de 500g,1.24,2.48,2.48,0.0,0,500,500,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAB3292CC676B25102611CA57B6FA818.jpg,,,,,,,,,1,10,,
1310,5601151979969,1310,5601151979969,1,140.0,99,Compal,Compal da horta concentrado tomate,Embalagem de 140g,0.99,7.07,7.07,0.0,0,140,140,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5812864404A787E39139B51FC70102.jpg,,,,,,,,,1,10,,
13585,2893580000000,13585,2893580000000,250,250.0,99,Marisco,Gambão Congelado 20/30,Vendido a partir de 250 (aprox.),2.25,8.99,8.99,,0,250,250,0,0,True,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Z.C.: ATL.SUDOESTE FAO41-ARGENTINA,CONG.15/,,PVI,Poids variable à intervalle,,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBF44724042B73F1218C70BB4977864A.jpg,,,,3644.0,7.0,Avantages !,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png,,1,10,,
13602,2893597000000,13602,2893597000000,100,500.0,99,Peixaria,Pescada Média Argentina Congelada,+ de 500 g,1.8,3.59,3.59,,0,500,500,0,0,True,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Z.C.: ATL.SUDOESTE FAO41,CONG.: 2,,PVI,Poids variable à intervalle,,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4DF1B76ED058CE207B770287335D47B.jpg,,,,3644.0,7.0,Avantages !,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png,,1,10,,
14726,8711100080060,14726,8711100080060,1,400.0,99,Maizena,Farinha,Embalagem de 400g,1.68,4.2,4.2,0.0,0,400,400,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B08373790D6917B03E052473E2AB175C.jpg,,,,,,,,,1,10,,
1558,5601517311419,1558,5601517311419,1,80.0,99,Paladin,"Piripiri sacana, extra forte",Garrafa de 80 ml,1.29,16.13,16.13,0.0,0,0,0,0,80,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEFDAA1DD4836275B6F55392B06CF7D8.jpg,,,,,,,,,1,10,,
16919,8718951037878,16919,8718951037878,1,500.0,99,Ajax,Limpa vidros cristal recarga,Embalagem de 500 ml,1.79,3.58,3.58,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E01F43019F10371A21CF05D1BC242D7.jpg,,,,,,,,,1,10,,
17667,2894441000000,17667,2894441000000,100,100.0,99,Salsicharia Limiana,Chourição,1 un = 100 gr (aprox.),0.7,6.99,6.99,,0,100,100,0,0,True,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PVI,Poids variable à intervalle,,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CBAE8286CA636C8895C6C56B7142118.jpg,,,,,,,,,1,10,,
17873,8718951037885,17873,8718951037885,1,500.0,99,Ajax,Limpa vidros recarga tripla ação,Embalagem de 500 ml,1.79,3.58,3.58,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42625D659AA36AA56C9B694404679879.jpg,,,,,,,,,1,10,,
18161,5601164884465,18161,5601164884465,1,1320.0,99,Somersby,Sidra frutos vermelhos,pack 4 x 0.33 l,3.95,2.99,2.99,0.0,0,0,0,0,1320,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAB502492C411014B4CF03144D1A8CCB.jpg,,,,,,,,,1,10,,
19224,5601146000302,19224,5601146000302,1,330.0,99,Sagres,Cerveja c/ álcool,"0,33L",0.59,1.79,1.79,0.0,0,0,0,0,330,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBDE5C2D7A8E2994390EABBDDAA50772.jpg,,,,,,,,,1,10,,
19872,3600541921252,19872,3600541921252,1,200.0,99,Ambre Solaire,Protector Solar Clássico FPS 30,Embalagem de 200 ml,9.59,47.95,47.95,0.0,0,0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34AF72C47D3763838528A15090C7FD3B.jpg,,,,,,,,,1,10,,
23652,8712000900175,23652,8712000900175,1,6000.0,99,Heineken,Cerveja Mini,Pack 24 x 0.25 l,14.99,2.5,2.5,0.0,0,0,0,0,6000,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0830239E607394E6D6BDF0421171D9F.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,1,10,,
