identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6,images_7
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
24410,8710908859502,750.0,Cif,"Spray power&shine multiusos com lixívia, de 750 ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1FC8E39B43E72D32F4657C6D001534.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
24412,8410436297660,1300.0,Sonasol,"Lava tudo aloe vera e flores brancas, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CF7718543DB6BCDD620E4F3293279BF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
24415,8410436299961,1300.0,Sonasol,"Lava tudo lavanda, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7357FEB6EC6D53B795AF0EA5889F5ADF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
24748,8410104124649,1000.0,Finish,"Detergente líquido para máquina lavar loiça gel tudo em 1 limão, de 1 l",,9.49,9.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/350E35F90B7D257D3A471C43A79AD891.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
2520,7613033822827,250.0,Nestum,"Cereais mel com cereais integrais, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50987E91B590C03F84755178E67E5C7E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
25783,8714100667569,61.0,Knorr,Noodles galinha,Embalagem de 60g,0.84,13.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E529FFAC22E4D5C7973ADAD96806025F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
27345,5601517310443,75.0,Paladin,"Priri piri sacana ai ai, de 80 ml",,2.39,31.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8760785CBDF2B56852236AE9A9EA5B3.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
28609,5604260282951,55.0,PorSi,Café em cápsulas ristreto,Embalagem de 55g,2.29,41.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98A2B27B97561600F2789C49300E14CC.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
29366,8710447376133,435.0,Cif,"Spray fornos e grelhadores, 435 ml",,2.49,5.72,435,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0983FC0F3C1B5D9C271D56B3C7E3A30E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
29717,5604260246328,100.0,PorSi Viva Bem,Bebida de Soja Baunilha,1 l,0.94,9.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E894C778C537C2728FC25CE8A311F2EA.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
30897,5413149232754,,Swiffer,"Recarga Panos para Madeira, 18 unidades",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62B7DF14C04929DBF630D3093695BADD.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
33532,8410375110228,150.0,Bonduelle,"Milho doce, 150 g",,1.09,7.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0EEA0C89CFBBF992B36A2468831EAC1.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
34090,8711200407583,28.0,Lipton,"Infusão silhueta com cavalinha, 20 saquetas",,2.09,74.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C498F0606E03EBC587933086A2E4CE4.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
35418,8410436321167,100.0,Sonasol,Bloco sanitário desinfetante eucalipto,Embalagem de 2 x 50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2218A2279726B6E8FC50ECCA7B714890.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
35753,8001841240640,270.0,Pantene,Creme para pentear caracóis,270 ml,5.99,22.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574B3E314AF635DCDB9A6448E3C017C1.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
36263,5601027973060,480.0,Bimbo,Pão de forma integral,Embalagem de 480 g,1.89,3.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34F016B3F162809D8E0423F1C3245DFD.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
36680,5604260292189,,PorSi,Rolo de cozinha reciclado,4 rolos,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F1008C44368076AFCBAF50D17A4C3D3.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
37900,5601119305007,210.0,Nobre,"Salsicha hot dog, frasco de 250g",,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68E53CA887C0767923F878238ADB6D84.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
37987,5601809011539,550.0,Riberalves,Lombos de bacalhau 4 meses de cura,Embalagem de 550 g,13.99,25.44,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C6DE71E12945881D3F9808E35022C27.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,2,,
