identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page
54420,3600524129002,150.0,L'oreal,"Sérum Facial De Limpeza Bright Reveal Anti-Manchas, 150ml",,5.84,38.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D746569FE8029E07C2B821C500EC42CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0A56B01BAF358F220C962F03D2391C7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0A56B01BAF358F220C962F03D2391C7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0A56B01BAF358F220C962F03D2391C7.jpg,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54421,3600524119867,30.0,L'oreal,"Sérum Facial Bright Reveal Anti-Manchas, 30ml",,18.19,606.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96D364965D0160A5E39B4EBCAF084A97.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0A31EED7CC59A178D4FE87E72BEB283.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0A31EED7CC59A178D4FE87E72BEB283.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0A31EED7CC59A178D4FE87E72BEB283.jpg,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54422,3600524122805,50.0,L'oreal,"Creme De Dia Bright Reveal Fps50 Anti-Manchas, 50ml",,18.19,363.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CF27E82A59B0D617412150745AFB760.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/865664074AECEE8F09044E6D6C7EDEB8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/865664074AECEE8F09044E6D6C7EDEB8.jpg,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54427,3600524127978,200.0,Elvive,"Champô Glycolic Gloss, 200ml",,4.94,24.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49D75B1E231EB61E8515FA9F0DECDF9D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6563142ABEDA9F6593AA384C526A1AC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6563142ABEDA9F6593AA384C526A1AC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6563142ABEDA9F6593AA384C526A1AC8.jpg,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54428,3600524135690,150.0,Elvive,"Condicionador Glycolic Gloss, 150ml",,4.94,32.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5678CCE2CFF48FF0592CEE15C4E38F32.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54429,3600524135416,150.0,Elvive,"Sérum Cabelo Glycolic Gloss, 150ml",,8.99,59.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92A597C7E0FEE161236975537DDD9CB2.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54430,3600524128470,200.0,Elvive,"Máscara Cabelo Glycolic Gloss, 200ml",,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86A112F7B42D4F4D232C616DBDB85457.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54431,3600524135591,100.0,Elvive,"Sérum Cabelo Hidra Hialurónico Pure, 100ml",,6.99,69.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADE6FFA5AC99196E24CE8FE00F63BE8A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54433,3600542571760,200.0,Fructis,"Champô Método Caracóis, 200ml",,4.49,22.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90D50CC98D69426C72917E37E01F0C5F.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54434,3600542582551,40.0,Garnier,"Fluido Uv Diário Iluminador Glow Fps50+ Vitamina C, 40ml",,10.39,259.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02D275B73269780B83003BA8A0DE9FB9.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54435,3600542572873,50.0,Garnier,"Creme De Dia Pure Active, 50ml",,6.49,129.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18AC3F8C737E6F962059A4FFA10C05C2.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54436,3600542597845,40.0,Garnier,"Creme Hidratante Pure Active Matificante Fps50+, 40ml",,10.39,259.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FDD42814EB5C6BBC5E04D907701D464.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54437,3600542567367,115.0,Garnier,"Sérum Capilar Reparador Ultra Suave Tesouros De Mel, 115ml",,5.59,48.61,115,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE72D0E2BE6479458868B952CAA34FA4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2D88702525226F61CE1BEBB168B32C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2D88702525226F61CE1BEBB168B32C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2D88702525226F61CE1BEBB168B32C.jpg,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54438,3600542571623,340.0,Garnier,"Máscara Cabelo Ultra Suave Água De Arroz, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53AC93BE57D606A0E2C6693D3B775B25.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5358DF2EBD1C6ED63ACCA1DEC794D.jpg,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54439,3600524143145,50.0,L'oreal,"Desodorizante Roll On Men Expert Extreme Sport, 50ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5CCE346C3A4D62C07362D73443A2E23.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54440,3600524143206,150.0,L'oreal,"Desodorizante Spray Men Expert Extreme Sport, 150ml",,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C14DD4992C541DB59D695B92C15F83BC.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54441,3600524123178,400.0,L'oreal,"Gel De Banho Men Expert Extreme Sport, 400ml",,2.49,6.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C342477F43EDA47C6142B67369D24CCA.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54446,8720181418389,150.0,Axe,"Desodorizante spray black vanilla, 150ml",,4.19,27.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A888C4744557673BDF922F229425916.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54447,3600524122676,50.0,L'oreal,"Fluído Hidratante Bright Reveal Fps50+ Anti-Manchas, 50ml",,18.19,363.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A86137EF02825DCEFC103C5171EE8C33.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54451,0022796976116,385.0,Ogx,"Champô Renewing Óleo De Argão De Marrocos, 385ml",,6.99,18.16,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C072BEC44B2E650A4748F9C2A686FF7A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54453,0022796976123,385.0,Ogx,"Condicionador Renewing Óleo De Argão De Marrocos, 385ml",,6.99,18.16,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB9BAE1F6162BEE83ACDF11FA500EF71.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54455,3574661563350,118.0,Ogx,"Óleo Cabelo Renewing Argão De Marrocos, 118ml",,7.99,67.71,118,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB5E43367D3316580D5F4139616C774C.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54456,3574661639109,650.0,Le Petit Marseillais,"Gel De Banho Flor De Laranjeira Bio, 650ml",,3.49,5.37,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B85B4357012C5C9E46D2784BB1C4D067.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54457,3574661653594,650.0,Le Petit Marseillais,"Gel De Banho Amêndoas Doces Bio, 650ml",,3.49,5.37,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/984E0D31E4ABDA59C2B69697939BECC2.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54459,3574661701288,650.0,Le Petit Marseillais,"Gel De Banho Pêssego E Nectarina Bio, 650ml",,3.49,5.37,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2456F8ED528D7687962B94E4FACF2246.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54469,8700216190633,250.0,Pantene,"Champô Pro-V Miracles Controlo Frizz, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC572F35A0FB82B241146E2483A0CCB0.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54470,8700216190718,250.0,Pantene,"Champô Pro-V Miracles Crescimento Com Força, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B23D82C2BB6FD5DA3625A18AA1F9EF.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54471,8700216173186,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Controlo Frizz, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/593D97C6E298C0F743E819329AF98743.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54472,8700216280877,70.0,Pantene,"Sérum Cabelo Pro-V Miracles Controlo Frizz, 70ml",,4.94,70.57,70,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574616984C73D07272A0A65A5AF1D70A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54473,8700216151177,160.0,Pantene,"Condicionador Pro-V Miracles Crescimento Com Força, 160ml",,6.94,43.38,160,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/466ADC17116B556871F56BC8AA686D04.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54475,8700216190664,250.0,Pantene,"Champô Pro-V Miracles Bond Repair, 250ml",,4.79,19.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73E09E1B50C35C14916373A8A7627F11.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54476,8700216151191,160.0,Pantene,"Condicionador Pro-V Miracles Bond Repair, 160ml",,6.94,43.38,160,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB1B93396FF9692BEE85BC717FFCFFDD.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54477,8700216173391,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Bond Repair, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE78423A752E8F73040DD8DA409A583D.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54478,8700216178112,150.0,Pantene,"Condicionador Intensivo Pro-V Miracles Bond Repair, 150ml",,14.99,99.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A817E96830A0F1835EBF99B9AAC14A1E.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54479,8700216265492,330.0,H&S,"Champô Homem Anticaspa Classic 2 Em 1, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2F291DD37AEEB90A275F507C5D21097.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54481,8700216266185,330.0,H&S,"Champô Homem Anticaspa Mentol, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD62D13D5D14337A20DC24FA04EBB01.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54483,8700216266109,330.0,H&S,"Champô Homem Anticaspa Maçã, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E5B459E9EFAED34D487FD3DCEFF02CE.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54484,8700216155892,330.0,H&S,"Champô Homem Anticaspa Citrus, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF82B019BD141EA51D1E100567D290AB.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,17
54489,5000204334005,,Glade,"Ambientador Glade Eléctrico Recarga Dupla Clean Linen, 2un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29623DA3966524AF66CDB5FC2B4429EE.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
54491,5000204334333,,Glade,"Ambientador Recarga Elétrico Lavanda E Aloe Vera, 2un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E80C06C640A233C34457F79E1574C94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21B455677BA64C9D734A4DAEB7033F1B.jpg,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
54510,5000204357196,,Glade,"Vela Vanilla, 112g",,2.49,2.49,112,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/068822CF1495FD322DB11856E2041741.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
54519,5029053583150,,Huggies,"Fraldas Extra Care T5 11-25Kg, 28un.",,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299D3C902FE8AA04E309EE636AE1776F.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
54521,5029053548562,,Huggies,"Fralda Cueca T4 9-14Kg, 26un.",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6177F023553BB0FB9522071E676488E.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
54524,8720181510038,1000.0,Vaseline,"Gel de Banho Derma Care, 1L",,3.94,3.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C816DAC9EF50E8B6CE349A163065C8.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54525,8720181510021,750.0,Vaseline,"Gel de Banho Frutos Exóticos, 750ml",,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/990747C135F7454162D18D3CDCE1AFC6.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54541,5000204331691,,Pato,"Discos Sanitários Ativos Recargas Água Azul, 2un.",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E7F2C5D5270CFEBACA36161E35384D9.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
54551,5604260325610,50.0,Labell,"Creme Noite Pele Normal, 50ml",,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB91F0B2B6B0221A694BD3CE8518E3AF.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54552,5604260325573,15.0,Labell,"Creme Contorno Olhos Antirugas Q10, 15ml",,1.99,132.67,15,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F74B9E681C0A7E4770E35EDF71E570AF.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54553,5604260325559,50.0,Labell,"Creme Dia Antirugas Q10, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643DD42617B0828C2CDEFAA90F9D0ADF.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54554,5604260325566,50.0,Labell,"Creme Noite Antirugas Q10, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E281893CB4953A223BAE1D6854AA2E54.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54555,5604260331864,300.0,Labell,"Champô Cabelos Normais Lisos & Sedosos, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/127730FB99CDD9EA11C632616FB2D6D6.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54556,5604260331871,300.0,Labell,"Condicionador Cabelos Normais Lisos & Sedosos, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D13BA11B31090D2F467139219590C871.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54562,5604260332922,125.0,Labell,"Mousse Limpeza Sensitive, 125ml",,2.89,23.12,125,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6983BBFEBA7A82C084B3B72852CF05FA.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54563,5604260331949,300.0,Labell,"Champô Cabelos Normais Caracóis Perfeitos, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8471F39B1AF394CCC657F97F6B1183A5.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54565,5604260331963,300.0,Labell,"Máscara Cabelos Normais Caracóis Perfeitos, 300ml",,2.59,8.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80CD06DA25BDD91AF1530ECD0E766FBB.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54567,5604260331987,300.0,Labell,"Condicionador Cabelos Oleoso Pontas Espigadas, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEFA702DF52429DC05F38EF69F1D2E2C.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54568,5604260331994,300.0,Labell,"Champô 2em1, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D88FB2980E8D28759402B046BEB08917.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54569,5604260331888,300.0,Labell,"Máscara Cabelos Normais Lisos & Sedosos, 300ml",,2.59,8.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/697140277634C042D841A87B60ED018D.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54571,5604260331901,300.0,Labell,"Condicionador Cabelos Pintados Brilho & Proteção, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE6161574B019C4BEC08775272341D5A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54588,5604260331543,,Labell,"Pente Desembaraçador Fibras Naturais, 1 un.",,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73C1CDD44E6D5EC054029A0CEECC2B8D.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54590,5604260331574,,Labell,"Mola Grande Fibras Naturais, 1un.",,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/622E6BBCCA3F09555A61213A4B0D299F.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54591,5604260332458,,Labell Men,"Pincel Para Barbear, 1un.",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5193B42AD4C842C988737B935E1BA4D6.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54592,5604260333332,,Labell Men,"Máquina Barbear Tradicional + 10 Recargas, 1un.",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F73CDD0D7E9A7398A1C39E819ACC625.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54593,5604260333349,,Labell Men,"Recargas Máquina Barbear Tradicional, 10un.",,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE0DFDC8935AC77C5A72EF3907C58F23.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54594,5604260331505,80.0,Labell,"Barra Limpeza Rosto, 80g",Embalagem de 90g,2.99,37.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C29863AEA731CFF02F89CD99F8CCAA59.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54595,5604260334544,60.0,Labell,"Desodorizante Pedra Mineral, 60g",,2.69,44.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FAE2EEC09DDBA63B0FDCC1648A6C5F7.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54605,8720181468377,720.0,Dove,"Gel de banho fruity nourish, 720ml",,4.79,6.65,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFA7012232765CFD968E176F1C94593A.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54608,4005900998811,750.0,Nivea,"Gel de banho care & coconut, 750ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDEBB97E280B5BD61B8D840462A7ADFD.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54609,8700216181518,70.0,Pantene,"Sérum Cabelo Pro-V Miracles Hidratação e Brilho, 70ml",,14.99,214.14,70,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/757401F59A94EB4374A0CD36A8C08B1C.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54610,8700216173155,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Hidratação e Brilho, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/801C017390CA045CE2D9574E88B483C6.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54611,8700216173100,300.0,Pantene,"Máscara Pro-V Miracles Sedoso e Brilhante, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CB030A7A5304D8A959B7402CDC1B48.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54614,3574660067682,,Carefree,"Pensos Diários Cotton Feel Normal, 44un.",,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC1072972A49DCA4530E75504469C634.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54616,8700216322089,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 30D",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/094A75AC8A071DA408FC35BE073E31DE.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
54617,5054563092106,,Sensodyne,"Escova de Dentes Cuidado Delicado, 2un.",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08C1B7F84774163DD803ED6303DDF907.jpg,,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,19,18
54618,8720181513954,,Skip,"Detergente máquina roupa cápsulas ultimate sabão natural, 40d",,8.99,8.99,40,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A91E1362A0AC7884B4F8AE9DE21BA3DE.jpg,,,,,,,2025-05-28T23:59:59.999999999+01:00,PROSPECTUS,19,18
