identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,nro_paginas,page
22930,8016825967857,500.0,Aquafresh,Elixir intense clean,Embalagem de 500 ml,3.8,7.6,500,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67F93CF441C79AD9CEEECE935189D03.jpg,,,,10,6
2413,5608543000201,10.0,Tetley,Infusão de cidreira,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B509E21C38FEEA977A773FECDA02428B.jpg,,,,10,6
2441,5998749107898,720.0,Pedigree,Snack dentastix médio,Embalagem de 720 g,7.99,11.1,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE7E08251A6723C8CAC86E9215088ECD.jpg,,,,10,6
2444,5998749108598,60.0,Whiskas,Snack para gato anti-hairball,Embalagem de 60g,1.94,32.33,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78A3F0C7B7306ADCBA4F1255D1A847AE.jpg,,,,10,6
24748,8410104124649,1000.0,Finish,Detergente líquido p/ máquina lavar loiça gel tudo em 1 limão,Garrafa de 1 l,9.49,9.49,1000,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0EB1F6F4462DD8BDEA5E59E53F7C1E1.jpg,,,,10,6
24803,8001011166305,,Mondo,Bola insuflável patrulha pata 50 cm,1 un.,2.99,2.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CFFF9AE0C5559951D205DB2EA3CBC43.jpg,,,,10,6
2482,7613032584757,250.0,Cerelac,Papa infantil láctea 5 frutos +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E556F8FC1B3F8A18686F81CECF666A55.jpg,,,,10,6
24820,5604321027057,200.0,Cemporcento,Bolachas marinheiras s/ sal,Embalagem de 200g,2.14,10.7,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EED7FB9783D3268A17A556C82B2A62D.jpg,,,,10,6
24865,5601164164703,330.0,Carlsberg,Cerveja em lata,Lata de 330 ml,0.79,2.39,330,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFAF610F79EB7191AB8EC43D5457364F.jpg,,,,10,6
25114,8426617014087,100.0,Haribo,Gomas funky mix,Embalagem de 100g,0.99,9.9,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31DA74D90BF43FEBCEBB855C6649FB7.jpg,,,,10,6
25298,4005900372918,200.0,Nivea Sun,Loção After Sun Bronze,Embalagem de 200 ml,8.39,41.95,200,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD6E45DD4E37D06D1FE0579B3882C5D6.jpg,,,,10,6
25339,3600542075343,400.0,Ultra Suave,Condicionador Água de Coco e Aloé Vera,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7E3A377513CFB2FB643A4FF2C50970D.jpg,,,,10,6
25621,3600541624320,400.0,Ambre Solaire,Leite Clássico FPS 50,Embalagem de 200 ml,10.49,26.23,400,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48BF5DDEFA9170D53A7B82FA784F35E9.jpg,,,,10,6
25814,8426617003432,75.0,Haribo,Gomas spaghetti pica morango,Embalagem de 80g,0.99,13.2,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F44C50C774E95F3A4B8E8CF6D4301678.jpg,,,,10,6
25815,8426617002534,100.0,Haribo,Gomas tropifrutti,Embalagem de 100g,0.99,9.9,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16F645822334AA6A4FC24246B91468C9.jpg,,,,10,6
2582,7622300118679,30.0,Tang,Refresco em pó de laranja,Embalagem de 30g,0.99,33.0,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93C950E23C6D3C4F7356D5E290068B2C.jpg,,,,10,6
25822,4005808221660,100.0,Nivea Men,After Shave Bálsamo Hidratante,Embalagem de 100 ml,5.59,55.9,100,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E58F1E1FCC39E84FEBA17575E24943D4.jpg,,,,10,6
2583,7622300118969,30.0,Tang,"Refresco em pó, tropical",Embalagem de 30g,0.99,33.0,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA5DD9C6D01E8CCB6A796283D557355A.jpg,,,,10,6
26075,4005808223008,200.0,Nivea Men,Gel de Barbear Protetor,Embalagem de 200 ml,4.49,22.45,200,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B8B9175545CBEFA08DA30D8FBC09A0A.jpg,,,,10,6
26597,8711000357521,52.0,L'or,Café descafeinato ristretto intensidade 9,Embalagem de 50g,3.39,65.19,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F97218A2C927C2121A6E7B79534223E.jpg,,,,10,6
28510,5601217129819,800.0,Finish,Abrilhantador Máquina de Lavar Loiça Brilho e Secagem,Embalagem de 800 ml,7.99,9.99,800,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9C61E3E29EE0657B99D91E145799C6C.jpg,,,,10,6
28561,5601019012746,500.0,Guloso,Polpa tomate biológico,Embalagem de 500g,2.69,5.38,0,kg,€/Kg,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFA4E349C1AF2DDBB70C492F765F31C1.jpg,,,,10,6
28637,8410436307222,250.0,Gliss,Champô Long&Sublime,Embalagem de 250 ml,2.49,9.96,250,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49845631DCACA8A98C5F67153834210A.jpg,,,,10,6
28638,8410436307383,200.0,Gliss,Condicionador Long&Sublime,Embalagem de 200 ml,2.49,12.45,200,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/183861D8561D5F0F706EE94B1432D883.jpg,,,,10,6
29603,6942138916188,,Bestway,Colchão Insuflável 1 Pessoa,,12.99,12.99,0,,€/Unidade,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A147BCAD70E3FD00503EACE46BD72E1.jpg,,,,10,6
31048,5600380894074,80.0,Prozis,Whey protein & oats chocolate,Embalagem de 80g,1.34,16.75,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B330104485C6F4CD7874A57FB90DEB6A.jpg,,,,10,6
31180,5600380894425,300.0,Prozis,Collagen + magnesium frutos do bosque,Embalagem de 300g,9.99,33.3,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FBA60CBCC5B61B35E70C92A919F143C.jpg,,,,10,6
32545,5601119261402,180.0,Nobre,Salsichas de Aves Cocktail,Lata de 180g,1.79,9.94,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8597FD6A0CD322B67DACE8001F286A2A.jpg,,,,10,6
33631,5601217130631,,Finish,Ambientador para a máquina da loiça de lima e limão,1 un.,3.48,3.48,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/722D6289DF5674022FB6CD00D38502F9.jpg,,,,10,6
33755,7610113000175,700.0,Bacardi,Mojito,Garrafa de 0.70 l,12.19,17.41,700,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91CC3A22F2DE15BBB153E07FD1ECD601.jpg,,,,10,6
34198,3083681047967,750.0,Bonduelle,Legumes pré-cozinhados a vapor,Embalagem de 750 g,2.69,3.59,0,kg,€/Kg,Tipo de stockagem,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DCA42177B3E4A41E1588E78162F4847.jpg,,,,10,6
34329,5999884034469,250.0,Hell,Bebida energética hell,Garrafa de 250 ml,0.79,3.16,250,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEFDF6E3751B1D7A0933303239329679.jpg,,,,10,6
35628,5201178027348,750.0,Nivea,Gel de Banho Care & Orange,750 ml,3.99,5.32,750,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1B18EB141E1C9A3A5B2E4BDC827998F.jpg,,,,10,6
35675,3600542226295,400.0,Ambre Solaire,Leite hidratante aloe vera after sun,Embalagem de 400 ml,10.19,25.48,400,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83342C88E8CA17E3C50F284166BB6E39.jpg,,,,10,6
35705,3021768203615,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Maçã e Morango,Embalagem de 4 x 90g,2.85,7.92,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/842A4A936793A68E3BEB92BD80487C2F.jpg,,,,10,6
37520,0000087120158,330.0,Heineken,Cerveja com Álcool,Lata de 0.33 l,0.99,3.0,330,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA807AACE7EE009E79D2C81966D3F565.jpg,,,,10,6
37800,5391522472792,800.0,Aptamil,Leite regular 2,Embalagem de 800 g,14.29,17.86,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB07F340976D1C196E3F0F74393AD23.jpg,,,,10,6
38100,5411188121978,750.0,Alpro,Bebida Soja Chocolate,Embalagem de 3 x 250 ml,2.19,2.92,750,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/531C9AE9DF8EE88CA3F9472E24421682.jpg,,,,10,6
38313,8410104489090,800.0,Finish,Abrilhantador máquinas de loiça,800 ml,7.99,9.99,800,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B79CB925236D2DED71F7EF88F673037.jpg,,,,10,6
388,8712566156115,70.0,Knorr,"Sopa de rabo de boi, 70g",,1.59,22.71,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3119D8C67F6BF71B6E1A9D2753C65A49.jpg,,,,10,6
39207,5601557052556,100.0,Salutem,Bolacha galete integral arroz+mirtilo sal9x100,Embalagem de 100g,2.39,23.9,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4757608E788D3AE28D24D9551ED21817.jpg,,,,10,6
41864,3574661552583,,Carefree,Pensos diários respirare,embalagem com 20 unidades,1.49,1.49,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72B719D88397C03CA439E3867F50FE4C.jpg,,,,10,6
43008,5998749140376,123.0,Pedigree,Snacks para cão rodeo vaca,Embalagem de 123 g,2.15,17.48,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12A492FC9BFF2398A597ED776EE2B137.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F7719C21B23B6D2D8E4AF5C8C9B0659.jpg,,10,7
43103,3021768205749,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Maçã e Manga,Embalagem de 4 x 90g,2.85,7.92,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22A2F29D1BA8A24490A26C4B83A7FBE3.jpg,,,,10,7
43211,5601164114579,1980.0,Super Bock,Cerveja branca com álcool,Pack  x 33 cl,4.49,2.27,1980,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/653A4DBF2AA55D402069E98E5101E1F9.jpg,,,,10,7
43243,5608527003150,750.0,Dona Ermelinda,Vinho branco doc palmela reserva,Garrafa de 750 ml,7.49,9.99,750,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40F4DF3417F4EBBF8B0E5EE98BFF2009.jpg,,,,10,7
44370,5010394001939,270.0,Pedigree,Snack para cão dentastix fresh grande,Embalagem de 270 g,3.45,12.78,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B073453CC07E667D996E0A3A2573D383.jpg,,,,10,7
44474,3600523923588,,Excellence,Coloração Permanente Nº 7.7 Caramelo,1 unidade,9.49,9.49,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AD9A1243A651BD4F2778FB659508607.jpg,,,,10,7
44773,5059319007731,500.0,Kellogg's,All bran plus,Embalagem de 500g,3.29,6.58,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5000FA5324A561ABE7BC78B0BEED11AD.jpg,,,,10,7
45029,3600542369794,400.0,Ultra Suave,"Champô camomila, 400 ml",,3.79,9.48,400,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73403B5ECEB69F8724178BEE15399F77.jpg,,,,10,7
453,8888056604012,90.0,Koka,Massa instantânea com cogumelos,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D5964AEF18BCFA4BE70EA00D86C07A1.jpg,,,,10,7
45427,3073781083811,35.0,A Vaca Que Ri,Queijo fundido palitos,Embalagem de 35g,0.69,19.71,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CDA1F4D62115AA8E0D5061A62EDFC22.jpg,,,,10,7
46258,5601164404700,330.0,Super Bock,Cerveja preta stout,lata de 330 ml,0.74,2.24,330,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F244DD4E9AA1CCE86AF0F09917CB849.jpg,,,,10,7
46517,5000204208917,750.0,WC Pato,"Líquido sanitário ação total pinho, 750 ml",,1.94,2.59,750,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1525539577E5CAF5C0667315D239809.jpg,,,,10,7
46809,8410500003654,480.0,Danone,"Iogurte Pedaços Ananás 0% Matéria Gorda/Açúcares, 4 x 120 g",,2.29,4.77,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03214B7E9273A4A4FCE73BB182EEF165.jpg,,,,10,7
47082,8711200480098,155.0,Knorr,"Sopa massa e lentilhas, 155g",,2.19,14.13,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F74A7AF5083ABF64EE2DC88E1486D40A.jpg,,,,10,7
47083,8720182261908,182.0,Knorr,"Sopa massa e feijão, 182g",,2.19,12.03,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C290654E1013D2318B0D7867539890DD.jpg,,,,10,7
47124,8410063072432,300.0,Pescanova,10 Barrinhas salmão panadas sem glúten,300 g,2.99,9.97,300,L,€/L,Tipo de stockagem,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/848DB46B1BEDFA0F4B9327212AB84EF4.jpg,,,,10,7
47427,3574661552576,,Carefree,Pensos diários flexiform,Embalagem de 56 unidades,3.66,3.66,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55BFF8DD5AEB2213C79633D08C742122.jpg,,,,10,7
47649,5053990160037,160.0,Pringles,"Pringles flame kickin sour cream, 160g",,2.39,14.94,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9132EEEE015B1A30358CA9676139445.jpg,,,,10,7
48241,8411134120113,,Control,"Preservativos Touch & Feel, 6 unidades",,4.19,4.19,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62908335709D4677A26C9465D951A1FC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8197E06531430AB5519DC00F3EB95DA8.jpg,,,10,7
4849,5099873001370,700.0,Jack Daniel's,Whisky Bourbon Honey,"Garrafa de 0,70 l",21.99,31.41,700,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F366126535D53535BA758F18F1BD5667.jpg,,,,10,7
48676,0000040111490,45.0,M&M's,"M&m's drageias de chocolate de leite,",Embalagem de 45g,0.99,22.0,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28267BA836F4E5BEFA90D31D2C99D948.jpg,,,,10,7
49315,8712000620035,1500.0,Heineken,Cerveja Mini Silver,pack 6 x 25 cl,4.49,2.99,1500,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DD4598AC0FEAF9315F30243E26D1BEF.jpg,,,,10,7
49386,4001724039174,355.0,Dr. Oetker,Pizza Ristorante Pollo,Embalagem de 355g,3.69,10.39,0,kg,€/Kg,Tipo de stockagem,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2F23E8FC22C9D61CDB0DE3DE8EF2E3F.jpg,,,,10,7
49622,5604260323197,800.0,PorSi,Sopa de Agrião,800 g,1.99,2.49,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE2B89F6E5F87353BF7DC1A9AE435130.jpg,,,,10,7
49896,4005900911599,270.0,Nivea Sun,Protetor Solar Spray Protect & Moisture SPF30,Embalagem de 270ml,11.99,44.41,270,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32FE8D62AC3802164C76786F354B367F.jpg,,,,10,7
50020,8719200231832,225.0,Pro-activ,Creme Vegetal para Barrar,Embalagem de 225g,2.79,12.4,0,kg,€/Kg,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E48C02A75483F77620852FF97B5C7EEB.jpg,,,,10,7
50021,8719200231801,450.0,Pro-activ,Creme Vegetal para Barrar,Embalagem de 450g,3.99,8.87,0,kg,€/Kg,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CA17D83A4B1158ED2380D3A9135F55E.jpg,,,,10,7
50076,6001076003241,75.0,Aquafresh,"Dentífrico Senses Melancia, Pepino e Menta",75 ml,1.85,24.67,75,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/559EAD4BEEBFD4065BB8C74F79A0FF02.jpg,,,,10,7
50498,5775345202918,700.0,Sunquick,Concentrado Laranja e Manga,Garrafa de 700 ml,5.19,7.41,700,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A5487A92FEBBD8C4A9D852619EA55EB.jpg,,,,10,7
5079,5601036310726,200.0,Ambre Solaire,Óleo Bronzeador Coco,Embalagem de 200 ml,8.69,43.45,200,L,€/L,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88958AA1036E20813FEF490C29B56E53.jpg,,,,10,7
51056,8006540614259,650.0,Fairy,Detergente líquido manual loiça ultra power,Embalagem de 650 ml,3.59,5.52,650,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACB9D5403EEB234E1D0E6E86BEBB0A7.jpg,,,,10,7
51209,8410436422024,100.0,Sonasol,Bloco sanitário desinfectante duplo floral,Embalagem de 2 x 50 g,2.99,29.9,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2F8AD0560602D98E130ABE3F37D1AEF.jpg,,,,10,7
51366,5602348109572,220.0,Izidoro,Salsichas peru forno a lenha 5un frasco,Embalagem de 220g,2.99,13.59,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7E170AB44509BAAC0A3FB963DFD0EED.jpg,,,,10,7
51390,8410104913885,,Finish,Detergente Máquina Loiça Ultimate Plus Regular,39 pastilhas,10.99,10.99,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9FC06C979C9CC0E9AF87AF0FD0E2D62.jpg,,,,10,7
51391,8410104913977,,Finish,Detergente Máquina Loiça Ultimate Plus Regular,51 pastilhas,12.98,12.98,0,,€/Unidade,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EC4096B0B17737E5C96D8FEFD162FA8.jpg,,,,10,7
51511,5604260327348,500.0,Labell,Sabonete líquido elimina odores,Embalagem de 500 ml,1.19,2.38,500,L,€/L,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAAA327D0829B2FE8A9195CDEE4AFFE5.jpg,,,,10,7
51768,5000204249705,129.0,Glade,Ambientador vela Bubbly Berry Splash,1 unidade com 129 g,2.49,19.3,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8EB4B167838EE3AFEB679E1A98B61B5.jpg,,,,10,7
51853,8720182470133,447.0,Calvé,Maionese Magra,Embalagem de 447g,2.39,5.35,0,kg,€/Kg,,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F238D4F3C63052657005AE85F2676D79.jpg,,,,10,7
51882,5600787049022,400.0,Kombucha,"Bebida Probiótica de Framboesa Biológica, garrafa de 400 ml",,1.79,4.48,400,L,€/L,Produtos Bio,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16F9BD8425EFE288C7E9E6073015B789.jpg,,,,10,7
