identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6
6534,8411134100757,,Control,12 Preservativos Adapta Nature,,6.64,6.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDF08D82C86793FE90E9995C0ED6E2C0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C568F514DA52A86EAC67EF526EF8F152.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
6555,8411300565045,,Excellence,"Coloração permanente, castanho claro nº5",1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9482DF0C382195029994A10273FA8A9C.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
6563,8411300566196,,Excellence,"Coloração permanente, louro muito claro nº10",1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A280994CC31276467302E233C0ECE88.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
6962,0000040111445,45.0,M&M S,"Chocolate com amendoim, embalagem de 45g",,1.08,24.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3C9275E4CB1B0227CF193232F78E3F7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
6990,0000056090598,30.0,Gorila,"Super pastilhas, menta",Embalagem de 32 g,0.48,16.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C14FE00A37BA84207E92808E105F10D.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
7050,2894090000000,150.0,Campofrio,Peito frango forno de lenha,1 un = 150 gr (aprox.),2.55,16.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6772968344189119743079B1997DCA88.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
7293,3141360050001,750.0,Calgon,"Anti calcário para máquina de roupa em gel, de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C55FBB2527B904983CBCD32EE0DD6E9.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
7634,4005808190195,,Nivea,"Bandas Pontos Negros, emb. 6 un.",,5.34,5.34,6,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F9F91C8BD0107198BCC61D1A9CD6FAE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
7723,4005900024060,250.0,Nivea,"Creme Corpo Body Milk Repara&Cuida Hidratante, emb. 250 ml",,4.99,19.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19554856BED07D373FA704EAC524344A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
7934,5000146401568,,Woolite,"Toalhitas de proteção, cores, 10 unidades",Uma embalagem,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5A7F36CE5A8F8531C72A6DA7621A5D6.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
7958,5000204524710,18.0,Glade,"Recarga Ambientador Sense & Spray Baunilha, 18 ml",,3.49,193.89,18,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/264E6718B786624A842F93A1E4855703.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
8335,5601036304275,250.0,Fructis,"Champô cabelos normais, 2 em 1",Embalagem de 250 ml,3.19,12.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25EA16221A1871C859B1DF2EB6D20484.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
8930,5601377333187,750.0,Reguengos,"Vinho tinto alentejo, garrafa de 0.75 l",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/912D9D9B80B445A260297A2CB6409352.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
9861,5998749117798,60.0,Catisfactions,"Snack para gato de queijo, embalagem de 60g",,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77C3FBAC96EEDCDDF2579EC98789B81E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
9884,7613031584765,340.0,Purina Gourmet,"Comida Húmida Para Gato Finos Pedaços Com Legumes, emb. 4 x 85 gr",,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0CDF4838FFE7D06F232C7798568AA0E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
9907,7613034146823,800.0,Purina One,"Ração para Cão Adulto Mini Vaca e Arroz, emb. 800 gr",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC85A1894A8082C859A5F82E4CFD0FB7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
10352,8411134108029,,Control,12 Preservativos Adapta Non Stop,,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F39405203FB8D1A525A884B6ECDF91D3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23E1B8F6BE93C9600275C63272596B90.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
10353,8411134124111,,Control,10 Preservativos Easy Way Nature,,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB86243F492B2C2271DF35F8967F74F5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/179D8E5C984811BA893D9D5A5CEA8C81.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
10360,8411300042874,50.0,L'oreal,"Creme de dia, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD94F87C88EC3290395D2FAADBD81335.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
10361,8411300042881,50.0,L'oreal,"Creme de noite, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5512795FEC62F99415E7D1065DF2CE26.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
10394,8411300565021,,Excellence,"Coloração permanente, preto natural, nº3",1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58DBDC9AC2783A9ADF0696093694F066.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
10397,8411300692000,50.0,L'oreal,"Creme revitalizante, noite",Embalagem de 50 ml,10.49,209.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9017E7AB47F430EB786301FC07BF422A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
10694,8714789861647,,Colgate,Escova dentes slim soft média,,2.99,2.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DE93E87787C1602339F777AF155D0FD.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
11116,3600521639221,,Excellence,"Coloração Permanente Excellence Creme Avelã 6.41, emb. 1 un.",1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16A66218A6C884067BC80C381AAFBD50.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
11742,5601383014414,245.0,Izidoro,"Salsichas em frasco bockwurst, 5 un",Embalagem de 250g,1.98,8.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57BED57368BFADC2DEDC1B72480AE17.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
11981,5603802400013,750.0,Fiuza,"Vinho branco tejo chardonnay, garrafa de 750 ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCBEAF1C1182646A16D9DEB5020C1142.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
12765,3574660571783,500.0,Listerine,Elixir bocal para crianças,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F624E74DC0FC0C9F038DF9ACA775258C.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
12832,3600522417101,50.0,L'oreal,"Creme anti-rugas revitalizante fps30, dia",Embalagem de 50 ml,11.89,237.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/760ED36E38FB9AD40EDEA3FB0A0EAA50.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
14250,5601036205596,,Excellence,Colaração Permanete Castanho Claro Dourado 5.3,1 unidade,8.44,8.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1FF9719684597BAD22A782F5C061A8F.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
1450,5601283230501,250.0,Sweet Flavours,"Rebuçados de Mentol sem Glúten, emb. 250 gr",,1.74,6.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66B85C021C1B0FA9E8FC5238B5F3B5BE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
1504,5601383014445,395.0,Izidoro,"Salsichas bockwurst em frasco, 8 unidades, embalagem de 400g",,3.98,10.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2884B95FBAD8F1D90CC6CA9726ED009.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
15286,7613034453754,300.0,Purina Gourmet,Comida húmida para gato seleção de aves,Embalagem de 300g,2.59,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E37BC08E397EF4C9355F3D465FCA634D.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
15869,8411134117335,,Control,12 Preservativos Adapta Finíssimo XL,,8.04,8.04,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2CC37768CC6B71DC4D1E6AFE6BEF2561.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/688239E7673C56F339B1B2B0AE89DD0F.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
15959,7613034621672,680.0,Purina Gourmet,"Comida Húmida para Gato Adulto Finos Pedaços em Molho Saquetas, emb. 8 x 85 gr",Embalagem de 8x85g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB98593539B5EE838A12ABF7DCE95601.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
16283,4005900100962,125.0,Nivea,"Desmaquilhante de Olhos Dupla Ação, emb. 125 ml",,3.89,31.12,125,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B7B9A62AAF2C32EB1591530F6B9E6C4.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
16707,0084380957741,284.0,St.Dalfour,"Doce de framboesa, frasco de 284g",,3.29,11.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61990D4DDE9248EA48DF7E0AC051DDC7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
18007,3147699109601,750.0,Cruz,Vinho do porto lbv 2004,Garrafa de 0.75 l,11.99,15.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8B37DC3DB89001E76AC27C6C4AFAACC.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
18059,5000204794311,138.0,Glade,"Recarga de ambientador, auto, Lavanda, 2x69 ml",,5.19,37.61,138,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEBCB6C9BB4505F623E96D7A1BD783D6.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
18145,8411134104304,,Control,"Preservativos Adapta Touch & Feel, 12 unidades",,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B290CB05848A67E76E1EBCE6D3DA09B6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9463B5AB606E12CA2C5311680EC9A8B0.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
18458,3600523216642,50.0,L'oreal,"Creme Dia Age Perfect Golden Age, 50 ml",,13.99,279.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99FE09FA47BB1F70C06CB4607C90B544.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
18799,4005900299635,250.0,Nivea,"Creme Corpo Body Milk Hidratante Cocoa, emb. 250 ml",,4.24,16.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7304397CBF3D4A56B49B668BFC71AFE2.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
22189,3574661305288,500.0,Listerine,Elixir Total Care Zero,Embalagem de 500 ml,4.99,9.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05F1BE512E16104F68C5E00CC2A613B6.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
23153,5605667007796,,Rimmel,"Lip Gloss Oh My Gloss 500 Ooh La La, emb. 1 un.",,8.24,8.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E6F95FE962ADCE1D6A5388B3BBA0485.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
24513,4005900377852,150.0,Nivea,"Desodorizante Spray Black & White Active, emb. 150 ml",,3.45,23.0,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30880938A69B0B391FE3CEEE20BF9836.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
2456,7613030924302,400.0,Nestlé,"Yogolino pera sem glúten, 4x100g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84C9916E028C32BE041433875EAC981C.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
25052,3023290113684,480.0,Longa vida,"Iogurte 0% pedaços muesli e cereal, embalagem de 4 x 120 g",,2.39,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9708A300CA1B65EB55080078379CE89.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
25623,8718951145191,,Colgate,"Escova dentes kids minions bateria, 1 un.",,7.09,7.09,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2816FD63FF1A99B8B698E5EA0A13FCA0.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
260,0000042189336,45.0,Sugus,Caramelos 5 sabores 45 g,,1.08,24.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B7CBD27A2B7F667AEB48BCC75DAC8E5.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
28664,8714789135274,,Colgate,"Escova dentífrica zig zag suave, 2 + 1 grátis",,3.19,3.19,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED688DE5EA479F2C20E9896DBA9DBAE1.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,10,,,,
30391,3600523216659,50.0,L'oreal,"Creme Dia Antiflacidez + Hidratação FPS20, 50 ml",,13.99,279.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D54B5A06FD31408059D24B7FEDD06E4.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
30664,4005900496331,400.0,Nivea,"Água micelar bifasica, 400 ml",,5.39,13.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58A423840DAC3E7878AD76FCA74D3F72.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
31417,5604321000166,200.0,Cemporcento,"Sementes de sésamo, embalagem de 200g",,1.49,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB265BFD08F84FB43A52B3CC79AA2075.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
32153,2894072000000,150.0,Elpozo,Peito de Peru 0% Gordura,Vendido ao peso,2.29,15.29,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/688C8E152DA42119AD2A86132D581878.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
33656,8001010052562,100.0,Ponti,"Tomate Seco em Saco, emb. 100 gr",,2.59,25.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACFB8BE296A2C1987E2F4F546E02381.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
34998,3574669907194,500.0,Johnson's Baby,Champô para criança gotas de brilho,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88E0951A84EAFF3B6F21185E82D17094.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
35081,3574669909259,300.0,Johnson's Baby,Óleo bons sonhos,Embalagem de 300 ml,3.19,10.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36AC09B531D0D294ACF4E8BF634F3C6E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
35413,5000204075144,18.0,Glade,Ambientador sense e spray lavanda e jasmim,18 ml,4.99,277.22,18,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41BE59C97FD1C81B853546D75106C4DB.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
35758,3574669907743,500.0,Johnson's Baby,Champô para criança camomila,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46628002EBFD4EA6E96E03C214FB8DC6.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
3645,3059944021845,150.0,Veet,"Spray depilatório peles sensiveis, 150 ml",,9.09,60.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C3ED8E960EDB084459A5DD46AE86CC3.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
37889,7613037014952,300.0,Nestlé,"Fitness granola chocolate, amêndoas e quinoa com 51% aveia",Embalagem de 300 g,3.29,10.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66A1A22F80267885A5109AD5212487F3.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
38415,5411188121435,250.0,Alpro,"Creme fresco à base de soja parabater, de 250 ml",,1.59,6.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFAB1C73C32BECCAC7E9F44EA26CB69.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
38436,5000159376655,38.0,SKITTLES,"Drageias de fruta, 38g",,0.9,23.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A3357FC4088F685264D32E524F233BA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
39671,5604321031528,500.0,Cemporcento,"Farinha de espelta integral bio, embalagem de 500g",,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB4C04E7C0D5246462A45756A17DAAEA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
39711,5604321032815,500.0,Cemporcento,"Aveia + deliciosa cacau, embalagem de 500g",,2.49,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52D7D2641A9015F25DE55A8A43C8616E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
39718,5604321032976,500.0,Cemporcento,"Aveia com espelta integral, crunchy 0% açúcares adicionados, 500g",,4.39,8.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23B18DC10337CE748518AE668AE34F33.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
39850,5604321028825,500.0,Cemporcento,"Aveia + nutritiva instantânea, embalagem de 500g",,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC60ED2B88D4BABBDD1357A4E372D85F.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
41035,7613038187952,340.0,Purina Gourmet,Comida húmida para gato de carne,Embalagem de 4 x 85 g,2.96,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42143ED64554FE07E557FA7D06CD0AF5.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
41148,8710522571453,225.0,Linic,"Champô para homem sport mentol, embalagem de 225 ml",,3.36,14.93,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAB7885A125E91BD4DEB651FA47F07FF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
41150,8710522571446,225.0,Linic,"Champô para homem eficácia activa, embalagem de 225 ml",,3.36,14.93,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81C63FF607C8C89CA4165F35D6354E89.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
41345,8410063078939,200.0,Pescanova,"Miolo de Gambão 20/40 Ultracongelado, emb. 200 gr",,7.49,37.45,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8A1FA918CF0BDC90BCE645C0050867.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
41760,5029053565316,,Depend,"Cuecas Incontinência Super L, emb. 9 un.",,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97BB1F3D30DBB92237421553A35E5A63.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
41888,5411188122586,250.0,Alpro,Bebida amêndoa,Garrafa de 250 ml,0.79,3.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EF2F13E364310994BD2A0866115DAF9.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
42036,8718951295735,,Colgate,Escova de dentes bambu,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B647C457AA3BC2C137D04F6CFC5861.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
42051,5029053565330,,Depend,"Roupa interior absorvente para homem super S/M, 10 unidades",,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BEAD76A43A10C45485ECD79A247E921.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
42052,5029053565323,,Depend,"Cuecas Incontinência Super XL, emb. 9 un",,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38421FD7492D6FAA6ABE19573CF11713.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
42053,5029053565309,,Depend,"Cuecas Incontinência Super S/M, emb. 10 un",,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC07F9DC838E42A70F289F3487F4E33D.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
42084,5601082045160,55.0,Delta Q,Café Qharacter XXL,Embalagem com 60 cápsulas,23.49,427.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9350146920B788E5CF7EFC4F69CCF1A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
4231,3600521095645,300.0,Elnett,"Laca para cabelos pintados , 300 ml",,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBB45C5A63EBFC40EFD00D5220D628FF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
42593,4052199132983,,Lindor,"Pensos Incontinência Anatómico Plus, emb. 20 un",,12.14,12.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA99BEE3ECDBABF03FC86549C8EEA2A2.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
43324,5604260309481,15.0,Porsi Vivabem,Infusão Pure,,0.65,43.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A80745D675DCFDD5091A322E43C27AE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
43353,5604260309474,15.0,Porsi Vivabem,Infusão Noite,,0.55,36.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170C016CEC64D5EBC6F4B495EEBFE6F8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
43460,5603802400808,750.0,Fiuza,"Vinho regional tejo reserva tinto, garrafa de 0.75 l",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBA4CD90B9E95BB45EE5683BF8522F45.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
44248,8410376058796,300.0,Gullón,"Bolachas vitalday crocantes aveia e chocolate de leite, 300g",,3.44,11.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E463519965257D7167022B7110DEA5CD.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
44318,2893254000000,2000.0,Peixaria,Tamboril,Vendido ao peso,23.98,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77173D6CED5B473CB531C7C582BA4FA4.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,11,,,,
