identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,avantages_dateFin,avantages_categorie,nro_paginas,page
25218,5998749127049,140.0,Pedigree,"Snack cão tasty bites cheesy, com 140 g",,2.14,15.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C31B607558353557500B9FD3B5A9B12E.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
2524,7613033865435,400.0,Cerelac,Leite e cereais bolacha maria +6 meses,Garrafa de 400 ml,2.16,5.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/174B9CF061F6CE8751E518CE7B06402B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
25334,3600542087711,400.0,Garnier,Champô Ultra Suave Água de Coco e Aloe Vera,Embalagem com 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AD4F2E8B021977C9D6FDA8D9C7F73EC.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
25540,7613035378636,142.0,Purina One,"Snack de higiene oral diária para cão grande, de 142 g",,2.24,15.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C39C859258FB765A439650B5D367946C.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
25623,8718951145191,,Colgate,"Escova dentes kids minions bateria, 1 un.",,7.09,7.09,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2816FD63FF1A99B8B698E5EA0A13FCA0.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
25822,4005808221660,100.0,Nivea Men,"After shave bálsamo hidratante, embalagem de 100 ml",,5.69,56.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0035E20F3824AA3E7B3AF7CDA607973.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
25928,5601917070022,750.0,Monsaraz,Vinho DOC Alentejo Borba Branco,"Garrafa de 0,75 l",2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C714762CA8A04FD006B43A5C8CE95EC9.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,11
26017,8000144074105,,DAS,Pasta de Moldar Branca,Embalagem com 1 kg,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E8C21120117FD5CB2FF20953EB9B7BA.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
26018,8000144002375,,DAS,Pasta de Moldar Terracota,Embalagem com 1 kg,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E3D490426AE5FF9CCEC1447DC854E8F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
26033,5604260279289,,PorSi,Caderno Espiral Capa Dura A4 Pautado/Quadriculado 160Folhas 70G,,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/923D2D7573953F6E1089EF8D7C2826BC.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
26313,3086123449541,,Bic,Esferográfica 4 Cores Multi-Function,1 un.,3.89,3.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC9B05919230FFD7A692AF3A07645A8A.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
2763,8410100070605,400.0,Friskies,"Alimento Húmido Vaca e Legumes para Gato, 400g",,1.49,3.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B550C69E89F1E150D66F7B04E7170EB2.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
27680,5011007025410,700.0,Jameson,"Whisky caskmates, garrafa de 700 ml",,22.79,32.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93C7CDBDC68FDFA9F13460CC28F64604.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
27895,3600542139977,400.0,Garnier,Champô Ultra Suave Riqueza D'Argão,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77E999E8D164E33EBDE7F1A567689F18.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
27904,5601157210714,750.0,Catedral,"Vinho Tinto DOC Dão Reserva, garrafa 75cl",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FAD867B759A11B46166E8AB608BEE62.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,11
27919,3600542140058,400.0,Garnier,Condicionador Ultra Suave Riqueza D'Argão,Embalagem de 400 ml,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97F0F83356E9DECA28E7D831AD1F5F5.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
28271,5601082042619,55.0,Delta Q,Caps.cafe bio x10 55g,Embalagem de 60g,3.99,72.55,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDA125630EFA1117C5A3B9FC34298B39.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
28366,5604086238026,750.0,Três Bagos,Vinho DOC Douro Reserva Tinto,"Garrafa de 0,75L",8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC0C36D15EE266EB0410A0A00AD24762.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,11
28664,8714789135274,,Colgate,"Escova dentífrica zig zag suave, 2 + 1 grátis",,3.19,3.19,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED688DE5EA479F2C20E9896DBA9DBAE1.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
29135,3086123219120,,Bic,Esferográfica 4 Cores,1 un.,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0A15D188BB9B07A88025597A314C028.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
29438,5601082040233,55.0,Delta Q,Cápsulas de café epiq,Embalagem de 60g,3.99,72.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D35434D32FE859705541AF26F67B5F90.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
29439,5601082040226,55.0,Delta Q,Cápsulas de café qharisma,Embalagem de 60g,3.99,72.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39FE0B4691223B1955C79E543FE9A503.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
2961,3250391022038,,Domédia,"12 lápis de cor, 18cm",Uma embalagem,1.19,1.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61B7F6D9D9C3587C7F31E0435253B9CE.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
2967,3250391024629,,Domédia,Marcadores para colorir,embalagem com 12 unidades,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8699DBB1CFA86DD41231CA7F8331617.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,11
2968,3250391024643,,Domédia,Marcadores para colorir,embalagem com 18 unidades,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9AA3D55AF13435DDB4C442D35883E4.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
29940,4005900388933,50.0,Nivea,"Desodorizante roll on protect & care, 50 ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62671D73E208749685C365676E8BA46C.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
30053,7613036271882,,Nescafé,"Cápsulas de café com leite cappuccino, embalagem com 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB9EC4C2940375D6F1C3E0EB32D5765.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
30059,5607238032190,350.0,Casa de Mateus,"Doce frutos vermelhos, embalagem de 350g",,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B04D069306BD55ED692070FA3124302.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
30330,5602640000645,750.0,Soalheiro,"Vinho verde alvarinho branco, garrafa de 0.75 l",,8.98,11.97,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF730F21B72C4AA580DFFB1CB2297CA1.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
30574,7613036142861,340.0,Purina Gourmet,Comida Húmida para Gato em Molho com Carne,Embalagem de 4 x 85 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50AC82E65EE112C5252F33005BFE9AF6.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
30575,7613036142588,340.0,Purina Gourmet,Comida Húmida para Gato em Molho com Peixe,Embalagem de 4 x 85 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C92B5C9DC0AAAD505FF3390EFA540EB.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
30640,5601096200319,750.0,Casal Garcia,"Sweet, garrafa de 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE36D6D37CD2901180E2E5DCFB84E764.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
30921,5609104460410,,Mab,Bolsa p/ Cadernos e Livros A4,5 un.,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/887DE0430178C3BC6FBAFB145F0E129B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
30922,5609104220199,,Mab,Separadores A4 6 Pestanas,1 un.,0.59,0.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8990419FB010F2D3B42BA808B9F95A4.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
31203,5601043115628,200.0,Espiga,"Spray para untar, 200ml",,3.69,18.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC32330DF6C50150785CBF9E155B0DEB.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
31666,8000825000461,45.0,Giotto,Guache,6 x 7.5 ml,5.69,126.44,45,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E7534DD9CE3F17CDDAEBFA29FD02DFB.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
32211,5609851521181,750.0,Beyra,"Beira interior colheita 2013, garrafa de 0.75 l",,4.85,6.47,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D189EAA6CFB0B7DAFFC4490CE2333CFE.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
32219,5602252000835,750.0,Santa Vitória,Vinho Regional Alentejano Tinto,Garrafa de 750 ml,7.79,10.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E20781515FBC4E7AEEFE5765A8985CC.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
32307,4052199133102,,Lindor,"Fralda de Incontinência c/ Elásticos Tamanho Médio, 52 un.",,23.57,23.57,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DB31C8BE2BE67206F1290672D15C986.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
32346,5609851522119,750.0,Beyra,"Vinho tinto beira interior, garrafa de 0.75 l",,4.85,6.47,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5F474977D17694C2779DD918F82BC51.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
3296,5604260030088,,PorSi,Caderno Agrafado Capa Preta A5 Pautado 80Folhas 60G,,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAD55F9EE5667116977BD96EFCC5C0BE.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
32997,4052199133072,,Lindor,"Fraldas de Incontinência Elásticos Grandes, 20 unidades",,11.44,11.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27203661229EE2A5A482D97CAC7F7CD9.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
33113,7613036562874,,Nescafé,"Café ristretto napoli, embalagem de 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF5F6B7C5C6AF2805D2287F3CBC35ACC.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
33199,4052199133041,,Lindor,"Fralda de Incontinência c/ Elásticos Tamanho Grande, 46 un.",,23.57,23.57,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CB84798382A96A4A38D7F92C2FC1374.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
33228,8410104392871,,Air Wick,"Ambientador Elétrico Delícias De Verão, 1un.",1 un.,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7273D6189B4206DF201AEFFD8F6EF174.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
33403,5608527002788,750.0,Vinha da Fonte,Vinho Tinto Regional Península de Setúbal,Garrafa de 0.75 l,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/590F6016E28E664FE16E3D1DD3D4CE94.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
33604,7613032396350,,Nescafé,"Café dulce gusto cortado, 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85D55F34A04358171DF613FE3F02A9F9.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
33625,5600258008534,750.0,Monte da Roquina,Vinho tinto regional Alentejano,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27E664A491DCA6C7E6D09CE4AAC2129.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
34217,4005900600721,50.0,Nivea,"Creme de rosto de dia fp30 expert lift, 50 ml",,16.24,324.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51A1298808FCC5A97F2E9F493F49032B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
34431,3086123542723,,Bic,Esferográfica 4 cores,1 un.,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8722C8ABC60F4516640C42B84A8C037.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
34700,5608309002951,750.0,Grahams,"Vinho do porto, garrafa de 750 ml",,14.49,19.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56876557ABF62C0CFC402DDD17CC70C1.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
34998,3574669907194,500.0,Johnson's Baby,Champô para criança gotas de brilho,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88E0951A84EAFF3B6F21185E82D17094.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
35000,3574669909815,200.0,Johnson's Baby,Condicionador spray para criança gotas de brilho,Embalagem de 200 ml,3.44,17.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C139756E6D531EDE25604C3B8DAB2978.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
35045,3574660239911,,Ob,Tampão proteção de confiança,1 Embalagem c/32 unidades,4.19,4.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/639015E1E22252AB0BE571DCA224DBD8.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
35404,5600390419540,750.0,Dharma,Vinho branco região do Dão,Garrafa de 0.75 l,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A2F41C909FC97214869C52F9EDE0C6A.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
35757,3574669908146,500.0,Johnson's Baby,Loção para bebé bons sonhos,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD292DEB1A5E3975EEC252E6A65AD597.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
35760,3574669909563,500.0,Johnson's Baby,Champô para criança penteia fácil,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C77B95733E65499C5B52B637A199BD2.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
35960,8000825072208,,Giotto,Marcador turbo color x 24,1 embalagem,4.89,4.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8616F50962D66F4EE01C3080AEC2362.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
35968,5609104680153,,Mab,Bloco 10 cartolinas A4,1 unidade,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/405ED87259CE3CDE512F6153CB310B6B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
35969,5609104680146,,Mab,Bloco 10 cartolinas A3,1 unidade,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABF727BE04FFF2F55515BC375E034732.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
36099,3154143058125,,Maped,Compasso Origin 5 peças,Uma embalagem,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C773EF5D18B19AA215FBBFBB272CDB04.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
36100,4009126031680,,Hohner,Flauta,1 unidade,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31F2AFA98D0022B3403E866A1D9D1420.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
36350,5606215030013,750.0,Raposeira,"Espumante super reserva meio seco, garrafa de 0.75 l",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4088311E8764371D6C1C4D20378C7D6.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
36351,5606215020014,750.0,Raposeira,Espumante Super Reserva Bruto,Garrafa de 0.75 l,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1F0D16E7335E46EF4AB339BC71DE310.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
36382,5601917070039,750.0,Sovibor,Vinho DOC Alentejo Borba Reserva Tinto,Garrafa de 0.75 l,3.69,4.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5827DA5CCBFE2EA8C14CF54EDCFE3C24.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
36383,5600358952713,750.0,Comenda Grande,Vinho Regional Alentejano Tinto,Garrafa de 0.75 l,8.59,11.45,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86508A616FF8AEA71A060BFE9D9EE50B.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
3664,3086126100746,,Tipp-Ex,Caneta correctora shaken squee,1 unidade,2.69,2.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B42A96C36717E8AF64C751C65709B28E.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
3666,3086126600239,,Tipp-Ex,Corretor micro twist,1 unidade,1.99,1.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13CACF460D729FEDB3CBCC20FC53A37B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
36803,8001090637338,300.0,Pantene,Champô 3 em 1 suave e sedoso,Embalagem de 300 ml,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82C3800DCAC249D064C336614FDC216F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
3691,3154146347547,,Maped,Afia Lápis,1 unidade,1.19,1.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7CC909E97230AEFB31B1447054540EF.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
37460,5900020033963,141.0,Nestlé,Barra fitness chocolate e banana,Embalagem de 141 g,2.39,16.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E85263A2C5A59452E4D94091A02574C.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
37474,7613036724111,40.0,Purina One,Snack salmão de higiene oral diária para cão,Embalagem de 40 g,1.64,41.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/129D615911B360505B8FBA3511695C2B.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
38078,5604098002158,750.0,Poliphonia,Vinho Branco Regional Alentejano Reserva,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B532EDFA545C3F0DCE27D4E5389E28E.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
38234,8410104894290,,Air Wick,"Ambientador difusão automático essential mist lavanda, 1 un.",,11.99,11.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/847F0DD1B345EAB9CBFD3D0E37E2BD3D.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
38341,5054563052964,,Parodontax,Escova de dentes e gengivas,1 unidade,3.9,3.9,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E1A54199299F7397DB7290295B5FE38.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
38342,5054563053077,,Parodontax,Escova de dentes expert clean suave,1 unidade,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD4238712E3EE409FC851C13C341BDD3.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
3996,3250391445875,,Domédia,Afia lápis reserva,1 unidade,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98307CA068170A85592DB01A175C680D.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
40346,8410076423047,200.0,Old El Paso,"Mini molho queso, 200 g",,2.19,10.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E141C0C73833D22785E74C94F0B5FC43.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
40598,7622201121013,114.0,Royal,"Gelatina de morango, embalagem de 114g",,1.44,12.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58BEA4E1EEE4A5C2B2B1C590FB770745.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
40826,7613035001848,,Nescafé,"Café dolce gusto ricoré, embalagem com 16 cápsulas",,5.79,5.79,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D720192AFF061E3E5E32F51D24E94356.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
41116,5604260304622,750.0,Selecção de Enófilos,"Vinho Branco Regional Península De Setúbal 0,75L",,1.79,2.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/762263B0E81F0BE747A91A51B694FE9F.jpg,,,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,16,12
41426,8000825009907,,Giotto,Lápis de cor colors 3.0,embalagem com 12 unidades,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B455365BF83552AB1FDEFC9D2F5F7D4.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
41492,3086123637184,,Bic,"Esferográfica, 4 cores unicórnio",1 unidade,3.69,3.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D4B22FF41D9CE37185D90FD4E87C40F.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
41943,5060639127375,500.0,Monster,"Energy ultra paradise, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28996412DCD4A9AABAAEC478828AF6D4.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
42035,3574660240009,,Ob,Tampão Procomfort Normal,Embalagem com 16 unidades,3.19,3.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5945581B13D99B5A60F13813A72F8482.jpg,,,,,,,,2025-09-17T23:59:59+01:00,PROSPECTUS,16,12
