identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,nro_paginas,page,pictogrammes_0,images_4,images_5
1709,5604055111060,6000.0,Fastio,Água mineral sem gás,Embalagem de 6 lt,1.69,0.28,6000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DC4524795A66E05CC84F206F41E7F8C.jpg,,,,,13,1,,,
1711,5604055118410,6000.0,Fastio,Água mineral sem gás,Pack 4 x 1.5 l,2.19,0.37,6000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D02DF978D621E943487B52391D308C37.jpg,,,,,13,1,,,
1964,5604260061549,210.0,PorSi,Bolachas waffers baunilha,Embalagem de 210g,1.17,5.57,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20367F05C9E3E51FF277B9951DA20D70.jpg,,,,1000 Artigos,13,1,,,
1965,5604260061556,210.0,PorSi,Bolachas waffers morango,Embalagem de 210g,1.08,5.14,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F356F6CE8F384B8CEF6FD248AF1DFF4.jpg,,,,1000 Artigos,13,1,,,
1966,5604260061563,210.0,PorSi,Bolachas waffers chocolate,Embalagem de 210g,1.17,5.57,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C257493404A909F14CAEAF9D2A018.jpg,,,,1000 Artigos,13,1,,,
2177,5604260263851,1000.0,Kings Bräu,Cerveja com álcool,Garrafa de 1 l,1.15,1.15,1000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13849A0ABE30250310C5EE051C131A8C.jpg,,,,,13,1,,,
2206,5604260265084,800.0,PorSi,Bacalhau em lombos,Embalagem de 800g,14.49,18.11,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A39DBFB4F8A5BABDA8F378C8D2032E7.jpg,,,,1000 Artigos,13,1,,,
2249,5604260267682,500.0,Kings Bräu,"Cerveja com álcool, lata","Embalagem de 0,50 l",0.6,1.2,500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5ED5BD034D52671755539F32AEBDCADC.jpg,,,,1000 Artigos,13,1,,,
2250,5604260267699,330.0,Kings Bräu,Cerveja com álcool,"Embalagem de 0,33 l",0.38,1.15,330,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D11D47DD8B6C5E815AEE8940B6348BD.jpg,,,,1000 Artigos,13,1,,,
2403,5608543000072,20.0,Tetley,"Chá de mel, limão e ginseng",Embalagem de 20g,0.95,47.5,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB68353C4D0E30C880FEA97D075943EF.jpg,,,,,13,1,,,
2405,5608543000096,15.0,Tetley,Chá preto,Embalagem de 20g,0.74,49.33,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40D664132094CEE9391DB8865EC11A2.jpg,,,,,13,1,,,
2406,5608543000102,30.0,Tetley,Chá preto,Embalagem de 30g,1.29,43.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2CA31FF335EAFD397F63994E5AF9EBC.jpg,,,,,13,1,,,
2407,5608543000133,18.0,Tetley,Chá verde,Embalagem de 20g,0.95,52.78,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E02DD9BA1324B098CBEC62350029218.jpg,,,,,13,1,,,
2409,5608543000157,10.0,Tetley,Infusão de camomila,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C995769A7E3ACBF1E8869F2AEDA95DF9.jpg,,,,,13,1,,,
2411,5608543000171,10.0,Tetley,Infusão de tília,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9134BB2B5DD011DC82336B723C7688FB.jpg,,,,,13,1,,,
2412,5608543000188,10.0,Tetley,Infusão de lúcia lima,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97861FD053982D10D1A19EBF7D3A0A0F.jpg,,,,,13,1,,,
2413,5608543000201,10.0,Tetley,Infusão de cidreira,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B509E21C38FEEA977A773FECDA02428B.jpg,,,,,13,1,,,
2415,5609060006608,100.0,Delta,Café solúvel c/ cafeína,Embalagem de 100g,2.99,29.9,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E36A2E9AF2A6A6888AB89D7619B5CC5.jpg,,,,,13,1,,,
2441,5998749107898,720.0,Pedigree,Snack dentastix médio,Embalagem de 720 g,7.99,11.1,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE7E08251A6723C8CAC86E9215088ECD.jpg,,,,,13,1,,,
2444,5998749108598,60.0,Whiskas,Snack para gato anti-hairball,Embalagem de 60g,1.94,32.33,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78A3F0C7B7306ADCBA4F1255D1A847AE.jpg,,,,,13,1,,,
2445,5998749109113,270.0,Pedigree,Snack dentastix grande,Embalagem de 270 g,3.45,12.78,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35241472DE7F17B0C520CB43E029E0A7.jpg,,,,,13,1,,,
2446,5998749110027,1170.0,Pedigree,Snack para cão dentastix grande,"Embalagem de 1,17 kg",9.99,8.54,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E3518D9B0484B32129F22EC8E5E205A.jpg,,,,,13,2,,,
2459,7613031497096,400.0,Nestlé,Fruta para bebé maçã pera +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3650148F0B7099306F07D0EF8CBAB903.jpg,,,,,13,2,,,
2460,7613031501649,400.0,Nestlé,Fruta para bebé maçã banana +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED31B0C460E18911C0B603016079F2F.jpg,,,,,13,2,,,
2480,7613032584436,250.0,Cerelac,Papa infantil láctea maçã +6 meses,Embalagem de 250g,2.99,11.96,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B73DF3882A4B6402995485DCA85D514.jpg,,,,,13,2,,,
2481,7613032584504,250.0,Cerelac,Papa infantil láctea banana laranja +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12AA78D07473050DA396CA590B616904.jpg,,,,,13,2,,,
2482,7613032584757,250.0,Cerelac,Papa infantil láctea 5 frutos +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E556F8FC1B3F8A18686F81CECF666A55.jpg,,,,,13,2,,,
2483,7613032607463,250.0,Cerelac,Papa infantil não láctea 8 cereais e mel +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8422E2D873A4D72A80E67E60D5902F1A.jpg,,,,,13,2,,,
2500,7613033129025,250.0,Cerelac,Papa infantil não láctea bolacha maria +6 meses,Embalagem de 250g,1.94,7.76,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A288A774960D901AD4DC15008F92E64.jpg,,,,,13,2,,,
2518,7613033814693,400.0,Nestlé,Fruta para bebé 7 frutos +6 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C71B6B9B51E8496D30C8FC7F83397E6.jpg,,,,,13,2,,,
2577,7622210252074,190.0,Triunfo,Bolachas de aveia,Embalagem de 190g,1.24,6.53,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1549878B1887043B8581F850E3C563EA.jpg,,,,,13,2,,,
2582,7622300118679,30.0,Tang,Refresco em pó de laranja,Embalagem de 30g,0.99,33.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93C950E23C6D3C4F7356D5E290068B2C.jpg,,,,,13,2,,,
2583,7622300118969,30.0,Tang,"Refresco em pó, tropical",Embalagem de 30g,0.99,33.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA5DD9C6D01E8CCB6A796283D557355A.jpg,,,,,13,2,,,
2584,7622300119096,30.0,Tang,Refresco em pó de morango,Embalagem de 30g,0.99,33.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CE3759E9057974EA33B7DBBD2396BBE.jpg,,,,,13,2,,,
2589,7622300281182,150.0,Oreo,"Bolachas, tubo",Embalagem de 150g,1.34,8.93,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A967EF8D7DC66A4DE384AFCA6E356DB8.jpg,,,,,13,2,,,
2734,8410063005683,400.0,Pescanova,Caprichos do mar s/ glúten,Embalagem de 400g,2.49,6.23,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/737C8419743536AEFEAED7A1B1CAD3F9.jpg,,,,Tipo de stockagem,13,2,,,
2738,8410063015927,250.0,Pescanova,"Muslitos do mar, 250 g",,2.19,8.76,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86EB1198611F2075AEB55143E6235189.jpg,,,,Tipo de stockagem,13,2,,,
2740,8410063016627,400.0,Pescanova,4 filetes de pescada panados c/ limão,Embalagem de 400g,4.65,11.63,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3032EB7CA68A0B391F99FAEA119599B8.jpg,,,,Tipo de stockagem,13,2,,,
2749,8410063046532,350.0,Pescanova,Miolo de camarão 80/100,Embalagem de 350g,6.99,19.97,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1D2AEF816246B4D1E4F3A2363606A04.jpg,,,,Tipo de stockagem,13,2,,,
2750,8410063059280,450.0,Pescanova,15 barrinhas pescada,Embalagem de 450g,4.79,10.64,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2718F33AA39910DEB8F1D5A2118AE03.jpg,,,,Tipo de stockagem,13,2,,,
3642,3059943009080,250.0,Air Wick,Ambientador recarga lavanda,Garrafa de 250 ml,3.59,14.36,250,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/756F620C8BCD41CE49D260CCD66BCDF2.jpg,,,,1000 Artigos,13,2,,,
4110,3250393073519,2500.0,Kings Bräu,Panaché,"Embalagem de 10x0,25 l",3.19,1.28,2500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3577F9C513F9B4EC2D2C843B989BE43F.jpg,,,,,13,2,,,
4196,3574660464429,,Carefree,"Pensos diários respirare, 76 unidades",Uma embalagem,3.74,3.74,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1443756E2E93D0DFBDE85A3A5997C3A.jpg,,,,,13,2,,,
4208,3574660709216,,Carefree,"Pensos diários maxi, aloé vera",embalagem com 48 unidades,3.74,3.74,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26FFB8C904F08713D51E0B27DC72CB68.jpg,,,,,13,2,,,
4236,3600521519479,400.0,Elvive,Champô color-vive,Embalagem de 400 ml,3.99,9.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9488D59592F5790FC0E9B4078309C960.jpg,,,,,13,2,,,
4304,3600540277244,200.0,Ambre Solaire,Spray Clear Protect FPS 30,Embalagem de 200 ml,10.19,50.95,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/562D3706C913B836BDBE841DED7198DD.jpg,,,,,13,2,,,
4310,3600540362384,400.0,Ultra Suave,"Champô de camomila, 400 ml",,3.59,8.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3682EA1516F924548CF0016D3C028605.jpg,,,,,13,2,,,
4315,3600540542861,400.0,Garnier,Champô de abacate & karité,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E826DE4F268362A3E1B1E27463FF1F1A.jpg,,,,,13,2,,,
4400,3600541533226,400.0,Ultra Suave,Champô gama maravilhosa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28CA81276EA21AB8CD8D9A9F969FF989.jpg,,,,,13,2,,,
4715,5000204593198,72.0,WC Pato,Discos Sanitários Activos Recarga Marinho,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7441989F6C7A270983579F368947C08.jpg,,,,,13,2,,,
4716,5000204593242,72.0,WC Pato,Discos Sanitários Activos Recarga Lima,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63F83864AA3214D8A29D6F7792A8DB6E.jpg,,,,,13,2,,,
4734,5000204678840,50.0,WC Pato,"Bloco sanitário, automático, água azul",Embalagem de 2x50 g,2.49,49.8,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B5E9AA7D7F561343C3AC75500FD699.jpg,,,,,13,2,,,
4849,5099873001370,700.0,Jack Daniel's,Whisky Bourbon Honey,"Garrafa de 0,70 l",21.99,31.41,700,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F366126535D53535BA758F18F1BD5667.jpg,,,,,13,2,,,
4987,5601012115505,750.0,Planalto,Vinho doc douro branco,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C726FDABB211E05C4F7D5DBE4A94D76.jpg,,,,,13,2,,,
5079,5601036310726,200.0,Ambre Solaire,Óleo Bronzeador Coco,Embalagem de 200 ml,8.69,43.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88958AA1036E20813FEF490C29B56E53.jpg,,,,,13,2,,,
5126,5601068014494,750.0,Cif,Desinfetante em gel c/ lixívia,Garrafa de 750 ml,1.49,1.99,750,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD01BA25A9A9F730D8ADD335AE8FD21F.jpg,,,,,13,2,,,
5244,5601151510759,850.0,Compal,Feijão encarnado,Lata de 850g,1.74,2.05,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606A85BE0216806A1AC1DB5B88F76288.jpg,,,,,13,2,,,
5247,5601151720752,850.0,Compal,Feijão frade,Lata de 850g,1.74,2.05,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F9B431A96B6B05E71B79E3CE414A982.jpg,,,,,13,2,,,
5272,5601164902312,4800.0,Super Bock,Cerveja Mini,pack 24 x 0.20 l ,9.99,2.08,4800,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2912E3195E8AA342B174CBFEDFDDDFEF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2C2858ADC421F33AF17C6115D108100.jpg,,,1000 Artigos,13,2,,,
5273,5601164902343,7920.0,Super Bock,Cerveja c/ álcool,pack 24 x 0.33 l,16.99,2.15,7920,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9036A4A1A895E7D1EC16B298057D65EB.jpg,,,,1000 Artigos,13,2,,,
5584,5602107003127,50.0,SAN ZE,Aperitivos couratos,Embalagem de 50 g,1.0,20.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04AEBBA050EB9CA81396FB9D636BF636.jpg,,,,,13,2,,,
5632,5602445000536,750.0,Encosta das Perdizes,Vinho regional alentejano tinto,Garrafa de 750 ml,2.69,3.59,750,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3071A928CC77370088593218C9A3FE4D.jpg,,,,1000 Artigos,13,2,,,
5721,5603488000118,750.0,Santar,Vinho branco doc dão,Garrafa de 0.75 l,5.99,7.99,750,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4B53E5A56E20FC69E0C2FB847B051AE.jpg,,,,,13,2,,,
5745,5603722513718,1000.0,Vigor,Leite pasteurizado m/g sem lactose,Garrafa de 1 l,1.15,1.15,1000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B0BBD13280229875622C8E875C24761.jpg,,,,1000 Artigos,13,2,,,
5772,5604260025275,200.0,PorSi,"Fiambre extra, fatiado",Embalagem de 200g,1.99,9.95,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1FD3B6764CBA26BBE33F1BC49A13FA3.jpg,,,,1000 Artigos,13,2,,,
5816,5604260061921,1980.0,Kings Bräu,Cerveja com álcool,"Embalagem de 6x0,30 l",2.79,1.41,1980,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B2DB089EEFEDD704874A6D0C953D14E.jpg,,,,,13,2,,,
5818,5604260063765,1000.0,PorSi,Macedonia de legumes,Embalagem de 1 kg,1.89,1.89,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB7C912619E696B4A0C61F64E6787D35.jpg,,,,1000 Artigos,13,2,,,
5901,5604260247523,2000.0,PorSi,Gelado de morango,Embalagem de 2 l,2.99,1.5,2000,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D82528BBD4537BCDAF3E65EDA0ADB1B7.jpg,,,,1000 Artigos,13,2,,,
6057,5608527000401,750.0,Dona Ermelinda,Vinho doc palmela tinto,Garrafa de 750 ml,3.99,5.32,750,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A42E08518C2D5C24CA9EADB32EC8646D.jpg,,,,,13,2,,,
6087,5998749110720,440.0,Pedigree,Snack dentastix small,Embalagem de 440 g,6.59,14.98,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB3FC1490357C9C6D78F1322396D0D39.jpg,,,,,13,2,,,
6301,8410024700015,700.0,Malibu,Rhum com coco,Garrafa de 700 ml,13.29,18.99,700,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/679306170757FBDDED74E4D7EF4E60D9.jpg,,,,,13,2,,,
6315,8410063055923,800.0,Pescanova,Camarão moçambique 48/64,Embalagem de 800g,15.99,19.99,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01BFFA30A3AA2EC1DAD9EEC714FDF562.jpg,,,,Tipo de stockagem,13,2,,,
6475,8410436242264,1100.0,Sonasol,Lava Tudo Brilhante Madeira,"embalagem 1,1L",2.79,2.54,1100,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4804207F489281D6AC8C3987D7C802CA.jpg,,,,1000 Artigos,13,2,,,
6476,8410436242295,1100.0,Sonasol,Lava Tudo Brilhante Universal,"embalagem 1,1L",2.79,2.54,1100,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9029A6D2079E1FEC6711F790C7F6C82.jpg,,,,1000 Artigos,13,2,,,
6477,8410437531008,750.0,Cif,Desinfetante em gel p/ wc,Garrafa de 750 ml,1.49,1.99,750,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F80AEED5DC0E17CB3B3BE1F09E46AB95.jpg,,,,,13,2,,,
6534,8411134100757,,Control,12 Preservativos Adapta Nature,,6.29,6.29,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52A6B27093122B9DA7C38472B2A69000.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C568F514DA52A86EAC67EF526EF8F152.jpg,,,,13,2,,,
6535,8411134100764,,Control,6 Preservativos Adapta Senso,,4.29,4.29,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC0D4681173A103E4475E97113B35EF1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9695A5E49C9F0664ACB2A50376B468E9.jpg,,,,13,2,,,
6536,8411134100771,,Control,6 Preservativos Adapta  Retard,,4.19,4.19,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F34EB91AB606DD8088B0ADD17B7F5860.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDEDFA54E61730BFAA0A840BAF0C333A.jpg,,,,13,2,,,
6556,8411300565052,,Excellence,"Coloração permanente, louro escuro nº6",1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/046670657520E90973C411B21F396F6F.jpg,,,,,13,2,,,
6558,8411300565076,,Excellence,"Coloração permanente, louro claro nº8",1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD3E36BC9006470E685DF71F8D3EF7E3.jpg,,,,,13,2,,,
6560,8411300565113,,Excellence,"Coloração permanente, louro dourado, nº7.3",1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DC97409DFF7206E360851979C1CB370.jpg,,,,,13,2,,,
6561,8411300565120,,Excellence,"Coloração permanente, louro natural, nº8.1",1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1940E9A7D591433F63C907B00C0AB069.jpg,,,,,13,2,,,
