identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,images_8,avantages_dateFin,avantages_categorie,nro_paginas,page
17149,8436048440393,120.0,Artiach,"Bolacha infantil dinossaurus mini cereais, 120g",,1.24,10.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FED2E26C7BE3137E3235C534B824911.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
25214,7613035930551,90.0,Nestlé,"Saqueta de Fruta Maçã, Banana e Morango +8M, emb. 90 gr",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E1B043C34553B91FFED35123D220EC.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,5
1462,5601286231772,250.0,Milaneza,"Massa, estrelinhas, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3936C365D7B95744ED545201CA491D61.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
34456,5604260325726,330.0,PorSi,6 Salsichas Frescas Merguez 330 G,,5.39,16.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AF24CB9ECB0552B9DC2158D80B5D568.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
8400,5601050033779,620.0,Danone,"Iogurte Líquido Bifidus Cereais Integrais, emb. 620 gr (4 x 155 gr)",,2.09,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AC3707CF655B8CC61D2C80E4828D7C8.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
11960,5603722505300,250.0,Mimosa,"Manteiga magra, embalagem de 250g",,2.09,8.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C74CBDA10A089507D586E060E46ABF03.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2F91C79228A3ADF27E4AEC55908D66D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8234260C017BAB3AE2C659FDE5BBED44.jpg,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
1218,5601126039148,1000.0,Sical,"Café em Grão Torrado 5 Estrelas Lote Clássico Int 10, emb. 1 kg",,17.49,17.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F30913D07FB49FD462FB35C8623DC586.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/352FFCFAE868D5178905BD9725C43B6E.jpg,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
13541,2893533000000,250.0,Congelado de Aquicultura,Camarão Congelado 60/80,1 un = 250 gr  (aprox.),2.0,7.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A2DFA509FFDAFCD18E7F308BD753B4.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
2406,5608543000102,30.0,Tetley,Chá preto,Embalagem de 30g,1.29,43.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3C0F9FE6B1C09C70D614E0CDECAD3A6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
41581,5601050036619,440.0,Danone,"Iogurte grego maçã e canela, 4 x 110g",,1.99,4.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/069FA6355B7D02BF816E598F365E6B99.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
8435,5601050033953,620.0,Danone,"Iogurte activia líquido 0% de pêssego/maracujá, embalagem de 4 x 155g",,2.09,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F87711D2EAC77ED611C3C3EAE26545D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
1463,5601286232779,250.0,Milaneza,"Massa pevide, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FABF67C8683DAD5B618F045601E14A4.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
2071,5604260193332,250.0,PorSi,Mel 250g,,2.15,8.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BBF8EA0662046D169A4CB39247F7AB7.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,5
22395,8712100745614,412.0,HellmannS,"Mionese top down, embalagem de 410g",,2.99,7.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69FC39D7436E837B71E260D76DC0DC69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
37443,7613037040869,250.0,Nestum,"Nestum Espelta e Aveia Zero +3A, emb. 250 gr",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF80E2BF1A95765256612BEC5A65D8DD.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
42987,5604260310142,200.0,Porsi Vivabem,Bolachas Marítimas com Chia 200g,,1.88,9.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F47D7E06AB57B9945432B19BCFB9F330.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
46203,5601252106950,3000.0,Gallo,"Azeite Virgem Extra Clássico Pet, emb. 3 lt",,23.99,8.0,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74EEFE688B92A52AC6DFA64DE63EC995.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
53067,5601050037821,620.0,Danone,"Bifidus líquido activia ananás 000%, 4 x 155g",,2.09,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D4965FAC6DA56015B0EA60D0CC350AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227608E522C57EFFD851E1F0A8F434F8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/227608E522C57EFFD851E1F0A8F434F8.jpg,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
13094,2893070000000,150.0,Peixaria,Carapau Médio Fresco,1 un = 150 gr (aprox.),0.52,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E2B2401113767EAD496436587CA5A46.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
14458,7613034678607,90.0,Nestlé,"Fruta para bebé banana maçã +4 meses, embalagem de 90g",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F3547F16577E97D821E3E9FDD9F17B9.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
2127,5604260252466,1500.0,PorSi,"Refrigerante Ananás s/Gás 1,5l",,1.04,0.69,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F532EDAF65342EB9BC79081C1A71A96C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
2466,7613032142599,500.0,Cerelac,"Papa Infantil Farinha Láctea +12M, emb. 500 gr",Embalagem de 500g,3.49,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E708CAF1A60A052407E76B7A92102F7.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
34353,5604260282852,500.0,PorSi,Iogurte Natural Açucarado 4x125g,,0.8,1.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C9F39B841A9DDA8724CC748244C792C.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
54722,5603722522338,960.0,Mimosa,"Iogurte sem lactose multisabores, 8x120g",,2.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D18C03CBFD8BA36E9674714236CF359.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
19607,7613035376625,90.0,Nestlé,"Pacotinha Fruta Maçã Banana e Aveia +6 meses, emb. 90 gr",Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63EF160EDC28D2A349A30B7555DC57D7.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
46670,5601050037227,620.0,Danone,"Iogurte Líquido Bifidus Aveia e Linhaça, emb. 620 gr (4 x 155 gr)",,2.09,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D8BE19F5E55132CE3BDC6C6840F7986.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
48073,5604260320844,,PorSi,Pensos Higiénicos Ultrafinos Super com Abas - 12 Unidades,,1.15,1.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F160F853B4301369D2348F44D1EACA.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
13957,2891233000000,100.0,Aves,Salsicha Fresca de Aves,1 un = 100 gr (aprox.),0.55,5.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A6B7B21AB27619CD3F26BA987D543CD.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
14227,5601043119015,500.0,Espiga,"Farinha de milho, embalagem de 500g",,0.94,1.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A94212450C6EA54B275D891253D59E7.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
2549,7613034717931,200.0,Nestlé,"Tablete de Chocolate Culinária 44%, emb. 200 gr",,3.29,16.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B153FC5DBA6E54FFCBD8019E97BAF3D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
54802,5603722521539,604.0,Mimosa,"Iogurte liquido morango, 4 x 151 ml",,1.39,2.3,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB51425211E1948B683D88C51AE1A4C5.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
8641,5601151983171,600.0,Compal,"Néctar vital de frutos vermelhos, pack 3 x 200 ml",,1.35,2.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8564D706D7239DFC63148360AB08E38F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
18596,8410500016029,400.0,Danone,"Iogurte líquido danonino morango/banana, embalagem de 4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79AABB1D751FE6F57112090F819DD6BE.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
29690,5029053010052,,Scottex,Papel Higiénico Húmido Fresh,1 Embalagem c/42 unidades,1.15,1.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7A0DFA7ECDD445D8F263C486D20279A.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
37510,7613036841498,90.0,Nestlé,"Saqueta de Fruta Maçã e Pêssego +6M, emb. 90 gr",,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9135C730A89C3C259880AD7C684D6EF.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
40738,5604260302581,250.0,PorSi,Iogurte Cremoso Natural Açucarado 2x125g,,0.99,3.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05C7F0B56F09A7EBB5D6966BC2D96763.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
46825,5603722518287,720.0,Mimosa,"Iogurte magro aroma multi sabores de morango e kiwi/manga, 6 x 120g",,1.99,2.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBBE1EB3FBC3C9322F0040C9AA4B6B04.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
54346,8435495843733,,Gama,"Detergente Roupa Máquina Líquido Cuidado Diário, 80D",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5D9177D92E6E9DF5147C07C4D5C380F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
54561,5604260332861,200.0,Labell,Desodorizante Romã 200ml,,1.29,6.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACC69522B1BFD3F209DBE62326B0EFA2.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
54669,5000116128754,200.0,Iglo,"Cordon bleu, 200g",,4.99,24.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A94E635EDF0DAF7EF8F166E06599C57.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
29612,5604260283545,1000.0,Porsi Vivabem,Bebida de Arroz 0% Açúcares Adicionados 1l,,1.05,1.05,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CC67FBC1159B7AB53C4B66B360A0BCF.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
28497,3222270502450,680.0,Purina Gourmet,Comida Húmida para Gato Seleção de Mousses,Embalagem de 680g,4.64,6.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48B98515C30D063D1F85A14F56AAE58A.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
29374,5601146530304,500.0,Bandida do Pomar,"Sidra com Álcool Maçã, emb. 50 cl",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCB2E29A160CFF6D3AE7FEB90426D1E6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
33884,2893837000000,1500.0,Peixaria,Peixe espada preto inteiro,Vendido ao peso,11.99,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C1CA3DE6B16A13335042AAFE1F612D6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
34328,5603344291018,120.0,General,Bacalhau com grão,Embalagem de 120g,1.94,16.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CE63A7FB770BD16863F1AA0D2B1E6B2.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
392,8712566173860,68.0,Knorr,"Canja com aletria, embalagem de 70g",,1.6,23.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FDE190C3180267DE92D355FE905E718.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
44634,8711327485082,330.0,Magnum,"Gelados mini double gold caramel billionaire, embalagem de 6x55 ml",,4.49,13.61,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42AC7934AA428100845DBDC81A00E314.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
44809,7613035593756,1000.0,Nesquik,"Achocolatado em saco, embalagem de 1 kg",,6.99,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B72BED7B45B21CF0D0F77A499251A582.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
47109,7613287218704,110.0,Nestlé,"Saqueta de Frutas Variadas +12M, emb. 110 gr",,0.89,8.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAE972318DF3C7B29E7A2F9B4E66DEFB.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
47788,5604260325740,330.0,PorSi,6 Salsichas Frescas Chipolatas com Ervas 330 G,,4.59,13.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F51FE6C2AF9B50236E3907CACEE0AB3.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
53000,8410199025357,170.0,LayS,Batatas gourmet finissima 170 g,,1.69,9.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1F9A5A136798AD56EECF2676BEF2065.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/477A3ECD46364DE018D2E409C1F73223.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/477A3ECD46364DE018D2E409C1F73223.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/477A3ECD46364DE018D2E409C1F73223.jpg,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
54362,8410104914127,,Finish,"Detergente loiça máquina ultimate limão, 32 pastilhas",,9.49,9.49,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D3A215F5E688CA6FF7E7D1EDBD7C601.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
848,5000189974579,200.0,Kit Kat,"Snack de Chocolate de Leite Kit Kat Mini, emb. 200,4 gr (12 un)",,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90873705F18CB17964EF30C7A0BF7D60.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
10280,8410469002781,,Colhogar,"Papel Higiénico Ultra Suave XXL Compacto, emb. 12 rolos = 24 rolos",,5.2,5.2,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7AE2EA8A5518A65B1C8AFE2CAD00DA9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75FD13598C588315CA7684B3D2F49727.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81034779879E7B19FC4B07F9E5030215.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63F5D4F65722010549F082294CE80004.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F287B20DB8E3BB340A550A401DA9C1A1.jpg,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
20967,5601027002593,175.0,Manhãzitos,5 manhãzitos choco chips,Embalagem de 175 g,2.29,13.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE4C58F28F8A49ACD807D3815C0F8DEB.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
49964,8719200238176,225.0,Becel,"Creme de barrar, embalagem de 225g",,2.24,9.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02C3B8CB4BF40DA381639A6BD63AEBA6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
8417,8410500006020,600.0,Danone,"Actimel magro natural, embalagem de 6 x 100g",,3.09,5.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/729A5232D0A334A9B7BE031706F8AD19.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
9999,8001480020535,4000.0,Neoblanc,Lixívia Tradicional,Embalagem de 4 l,2.79,0.7,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9906959CB147C83320C04CF2C670E38F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
26300,4000388177000,250.0,Dove,"Sabonete líquido original, 250 ml",,2.39,9.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E48FE147EDAF5E4C408B9B5A3DC58EA7.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
44789,5603722514791,480.0,Mimosa,"Iogurte sólido sem lactose multifrutos, 4 x 125 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AC20BA3667C7910E5060DF3546007E4.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
50406,8445290490155,600.0,Cerelac,"Papa Infantil para Preparar com Leite +6M, emb. 600 gr",,3.74,6.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C95864141AF0280BDB80A795593394EA.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
50458,5603722521003,160.0,Mimosa,"Manteiga com sal, 160g",,2.24,14.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09C6645B0E41FE4C659D6FBAFCE3C138.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
55312,3021761208204,360.0,Gogo,"Pack Saquetas de Fruta Maçã e Frutos Vermelhos, 4 x 90g",,2.55,7.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66FA2FD0AEAE213271A8F30ABA7BE068.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
16042,8410022000025,200.0,Donuts,"Donuts Classic, emb. 200 gr (4 un.)",Embalagem de 200g,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1B9DB77B40B4B4B4AC4E69C7559B6D6.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
19608,7613035376861,90.0,Nestlé,Fruta para bebé maçã cenoura manga +6 meses,Embalagem de 90g,0.65,7.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E13C913249530CE7ED9D191950EA3924.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
27843,5600376210079,230.0,Pasta do Dia,"Massa Fresca para Pizza, emb. 230 gr",,1.89,8.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F27E7F0555BACAC4BF6760BDEEF8770D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
46216,5603722519925,480.0,Mimosa,"Iogurte batido magro com mirtilos sem lactose, 4 x 120 g",,2.09,4.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6208D58EB4ADB7DBE2D23DC13048F924.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
47782,5604260319985,1000.0,Porsi Vivabem,Bebida de Avelã 1l,,1.15,1.15,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/094EAEBDE5D57C017BB756A541CFD9A9.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
51181,5601217137265,720.0,Quanto,"Perfumador de roupa azul, 36 doses",,3.99,5.54,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95E6BEEA038341803BF5F634198E2DF8.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
51182,5601217137272,720.0,Quanto,"Perfumador de roupa rosa, 36 doses",,3.99,5.54,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49C27F970394771F7D0DE5ACF0C1EA92.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
54734,5601164906174,2400.0,Somersby,"Sidra com álcool maçã, 12 x 20 cl",,8.49,3.54,2400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B977873E36981559BC398D6FE0E99BDC.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
8416,5601050029345,1200.0,Danone,"Iogurte actimel, morango, embalagem de 12 x 100g",,4.99,4.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/745F8F4185D59AC1CCF745B58159ECA9.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
10639,8712566395514,61.0,Knorr,"Sopa gourmet, cogumelos, embalagem de 60g",,1.99,32.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37AB5E4154A122936DBF40F8E46CCD3D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
10900,3228021920191,250.0,President,"Manteiga fácil de barrar, embalagem de 250g",,3.65,14.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD6F66474E604C53FDAA16EA65E09D09.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
29915,5600826202982,500.0,Prozis,"Manteiga de Amendoim Cremosa, emb. 500 gr",,3.95,7.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FD303317CEA9E34214EB728EB0D5CFB.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
41078,8718951333420,1250.0,Ajax,"Detergente líquido lava-tudo festa das flores primavera, 1.25 litros",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67E1C6EE2E3883C90BF505A7EA63B51E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
44241,5601050036886,120.0,Danone,"Iogrute twix, embalagem de 120g",,1.09,9.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4E89664DF24BCB428B25457942D3E4C.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,6
53050,8445290554468,28.0,Nestlé,"Snack para Bebé de Milho HappyPuffs +12M, emb. 28 gr",,1.04,37.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B311B1AFD7EA9708AD65723EF9E33A76.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,6
