identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,pictogrammes_0,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
49771,8445290217981,90.0,Gerber,"Saqueta pera bio nutrição infantil, 90g",,0.89,9.89,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6DEB6DFC76B29414196B0E9F95D50B4.jpg,,,,Produtos Bio,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
49829,7613287800497,190.0,Naturnes,"Nutrição Infantil Bio Cenoura e Tomate com Peru, boião de 190g",,1.99,10.47,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A61912D3F89982E55FAF9DA992DC8EB1.jpg,,,,Produtos Bio,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
49999,5601228100036,250.0,Natura,Sabores do Mediterrâneo,Embalagem de 250g,1.79,7.16,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21344A76F024CA1B5F825B1BA1064B2A.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50088,4007817015711,,Staedtler,Marcadores colorir,12 unidades,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EABB0379BCE012E226F2DB6D4BCA6C31.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50176,8005125677719,,Clementoni,"Jogo ""Matemática Divertida""",1 unidade,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E5D4DFB615731033375D09DF9354723.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50178,8005125677535,,Clementoni,"Jogo ""A Volta ao Mundo""",1 unidade,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F180AC2E5D74DC9312035CEE903F295.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50201,8000825009945,,Giotto,Lápis de cor colors 3.0,24 unidades,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C267A879D5041B05A2FD7E6A332368D4.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50246,5604260324675,,PorSi,Pasta Arquivo Vermelha Lombada Larga,,1.79,1.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD309F3C6E0161BF214A06D0C2058CEE.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50247,5604260324668,,PorSi,Pasta arquivo preta lombada larga,1 unidade,1.79,1.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E23568A7A8A0DF330046BB444652FE3.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50257,5604260305292,,Domédia,Bloco de cartolinas A4,24 folhas,1.99,1.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF206D9BF05739D1975D47B602BF3EA1.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50289,5029053527598,,Huggies,"Fralda Cueca Drynites para Menino 8 a 15 Anos, 9 unidades",,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B07742AF2F26E0F7D8A4EB0E020CB267.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50290,5029053568706,,Huggies,Toalhitas Pure Extra Care,56 unidades,1.49,1.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4932E420D85E15A463297F1C8DE18138.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.64,3.64,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8044820DAB5308A83EA4CCAFF69692C0.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
5039,5601029001105,120.0,Pitéu,"Filete de cavala em óleo, 120 g",,2.0,16.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73E77A16ABB6501C787F422E9312D109.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50517,8428076003268,,Veet,Bandas de Cera Depilatória Bikini,100ml + Bálsamo 50 Ml,5.94,5.94,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA6C69E110663CFAAD2AD23EC4E372E0.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B6AB2EF81D49887042731335B4B98D0.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
50633,5603722522093,1000.0,Mimosa,Leite proteína magro,Garrafa de 1 l,1.99,1.99,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BC969966D00487096CAA92FEB9F8C0C.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51045,8410436430333,,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21E8A88E10242605576CE0A0A6ED8A8F.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09E2120D5436CC8D9F8EA9878657CDBE.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51358,8593893782204,87.0,Nestlé,"Nestle extrafino chocolate/confeitaria, 87g",,1.29,14.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB3F719A45725270CCCBAE60D764091.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51384,5601096230064,750.0,Mandriola,"Vinho Branco Mandriola de Lisboa, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1921DF5AB81D7653D18076FCCA3D5667.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51385,5601096230002,750.0,Mandriola,"Vinho Tinto Mandriola de Lisboa, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/398FC5B84B251146DC560DE510BC3B8F.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51397,8720182466181,80.0,Knorr,Caldo de Galinha com Azeite Virgem Extra Gallo 8 Cubos,Embalagem de 80g,1.85,23.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27205000FC371AE31641445CF45386C.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51398,8720182433190,40.0,Knorr,Sopa Massa e Legumes Frozen Disney,Embalagem de 40g,1.69,42.25,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7AD00B4ED1A7E27F1D0A31E08967E76.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51420,3600524030551,100.0,L'oreal Men Expert,Creme Gel de Limpeza Facial,100 ml,4.79,47.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00FCFE51B0346BB368CBA3D5891EB54C.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51421,3600524030216,50.0,L'oreal Men Expert,Creme Rosto Magnesium Defense,50 ml,7.99,159.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/293DBB5BFD2F260344355F5D7258A76D.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51538,8006540752333,,Fairy,Detergente Loiça Máquina Platinum Plus Limão,Pack XXL de 48 pastilhas,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF9EA7B5A162D4EDE7649782C5368BA2.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51558,5604260326907,750.0,Selecção de Enófilos,Vinho Tinto Douro Doc Tinta Roriz,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A2337F7D3E4729878525125C73B5D35.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51585,5604260324385,,PorSi,Caderno Agrafado A5 Pautado,80 folhas,1.19,1.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56A25D9E07A8988F8BAF80E7B40555AE.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51586,5604260324439,,PorSi,Caderno Espiral A5 Quadricular,80 folhas,1.39,1.39,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE78BAAA4C0964C7433F208046AE2783.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51591,5604260324750,,PorSi,Pasta arquivo A4,,2.39,2.39,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/852792050B37B70A85E3084664FB50FB.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51595,5604260325719,,PorSi,Capa A4 com Argolas,1 unidade,7.49,7.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A11D4F9C187EE3DA42BB1CA1279E86F0.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51754,8887862421318,,Scotch-Brite,"Esfregão Metálico, 3 + 1 grátis",,1.94,1.94,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87C3C8B301ADF6FDB60E0BF20C72F5C9.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51762,8410436421928,100.0,Sonasol,Bloco Sanitário Bref Higiene,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72CF62EDE3DF5FC82A297ED567A0CC53.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51763,8410436429092,84.0,Sonasol,Bloco Sanitário Bright Gel Chuva de Primavera,Embalagem de 2x42 g,3.39,40.36,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A5CD2E1B1B6757DADC347F29B9A6CB.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51776,5000204288360,10.0,Glade,Ambientador Recarga Touch & Fresh Lavanda,Embalagem de 10 ml,2.39,239.0,10,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D734202559D9B082BC86E370B1C9A8AD.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51798,8005125673339,,Clementoni,Jogo Aprendo Inglês,1 un.,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D570F449254C9EDE1B7847A102FA8502.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51821,8720608019441,30.0,Lipton,"Chá Preto Yellow Label, 20 saquetas",,1.19,39.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB99885822BE68D162DAF9842F4175C2.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51858,5603016004403,750.0,Arrábida Azul,Vinho Tinto Reserva,Garrafa de 750 ml,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/663A8BDB8A33BDDF4EE946979EB7F024.jpg,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,16,13,,,,,,,,,,,
51899,7613034471710,340.0,Purina One,One jnr cat gig smn&crtmp 12(4x85g)n1 xl,Embalagem de 340g,2.59,7.62,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CCB836189DC3567EAB3DE82D1D0DD98.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
51928,8720182516602,60.0,Knorr,Caldo de Cogumelos 6 Cubos,Embalagem de 60g,1.37,22.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDDAAD4DFD85338E5CDD0D50826E76E9.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
51968,5900951303173,340.0,Whiskas,Comida Húmida Gatos Adultos Sel. Aves,Embalagem de 340g,2.39,7.03,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DD940CCDA7F5E97249F123748374AAD.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52087,7613033477355,1500.0,Friskies,"Ração para Gato Adulto Esterilizado com Salmão, Atum e Legumes",Embalagem de 1.5 kg,5.84,3.89,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245588C109A79866CB14EDB40208C5CA.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52150,5604260324422,,PorSi,Caderno espiral capa colorida A5 pautado,,1.39,1.39,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D84E2D15B589B04161A381A14D193CE8.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52172,5449000233721,1980.0,Coca-Cola,Coca-cola zero açúcar zero cafeína,6x330ml lata,4.13,2.09,1980,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9362CB7225899B32CE4BB433D518F8.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52333,5601217137715,,Xau,Detergente Máquina Roupa Líquido Lavanda,69 Doses,8.99,8.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FBBC0A7AEBA574DE66C68C8488E8F4C.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52366,5605480002251,,Veet,Bandas Depilatórias Cera Fria Corpo Expert Pele Sensível,Embalagem de 16 unidades,7.34,7.34,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2870A227788D2E534FECC183FDADFC2B.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52368,8428076006580,,Veet,Bandas Depilatórias Cera Fria Axilas Expert,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9824FC9A7E7176B8807971675CA3ABE9.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52369,8428076006573,,Veet,Bandas Depilatórias Cera Fria Bikini Expert,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9458FB2E629AB225B0203F501DF9B271.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52370,8428076006320,,Veet,Bandas Depilatórias Cera Fria Expert Corpo Pele Normal,Embalagem de 16 unidades,7.34,7.34,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4883919741411F1CD6CB9DC8FB0BD254.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52371,8428076006290,100.0,Veet,Creme Depilatório Axilas Expert,Embalagem de 100ml,5.94,59.4,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60DCCB1F73F1D096BA5DC6FFD4000542.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52374,8720181385063,,Skip,Detergente Máquina Roupa Líquido Lavanda,76 Doses,10.99,10.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9168A118F4ECAE8C9BEFEC7E6D9C9016.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73D727EEE604C6F855E3312AC37631C.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52380,8720181407222,1300.0,Cif,"Lava Tudo Perfumado Marinho, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A87B42D70C5082B035F94701C1B429F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B7FC9C3D49721A4DD3C875D35C40207.jpg,,,1000 Artigos,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52412,5415187811052,,Eastpak,Estojo Benchmark Core,1 unidade,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/878A32A167419993D33320B4968FDF46.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52413,4007817063279,,Staedtler,Lápis de Grafite HB Noris Pastel,Embalagem com 6 unidades,4.59,4.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77FD494D036BEB4BB0E4FCBF7630C0CC.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52414,4007817080443,,Staedtler,"Conjunto lápis, afia e borracha",Embalagem com 8 unidades,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EDCE2CA6484ED4B86FCEEE10F48E0AB.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52429,8000825075100,,Giotto,Marcadores Turbo Maxi,12 Unidades,4.68,4.68,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60AA7128CBE626A2248360254B184F61.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52433,8000825291203,,Giotto,Lápis de Cera Maxi,12 Unidades,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19D275EC15DE086695DFE2A5BF8E0C9D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52434,3086123368828,,Bic,Canetas Feltro de Colorir Kids,12 Unidades,2.29,2.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1984855A391538745721757966C8A3C.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52436,5608973124805,,Simply,Pincel Nº2 Blister,1 Unidade,0.39,0.39,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DBE210A7021CC81A2D11C4794704ACF.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52437,5608973124843,,Simply,Pincel Nº4 Blister,1 Unidade,0.45,0.45,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62E4974DDC3AEE2D4281657275B91CC9.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52438,3154144644112,,Maped,Tesoura Soft Pastel 13 cm,1 unidade,1.19,1.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/690304A1A490EC86695614EA93F05391.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52439,5608973124881,,Simply,Pincel Nº6 Blister,1 Unidade,0.49,0.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD1CDBE41E1A372939CECA8DEE10EA7D.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52440,5608973124928,,Simply,Pincel Nº8 Blister,1 Unidade,0.59,0.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B93106FE644DEE10D2B41D0B2E120910.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52442,5608973124966,,Simply,Pincel Nº10 Blister,1 Unidade,0.69,0.69,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF8D9F195CEF9162B2D02ACF692069FC.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52445,5604260324521,,PorSi,Caderno Agrafado Capa Preta Plast. A4 Pautado,1 Unidade,2.09,2.09,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E231A7DB66C838599FE528638B46448F.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52447,5604260324507,,PorSi,Caderno Espiral Universitário A5 Pautado 80 Folhas 70g,1 Unidade,1.29,1.29,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72AAD8D3D65DA459A48D06F5BC587384.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52460,5604260324699,,PorSi,Pasta Arquivo Lombada Larga Verde,,1.79,1.79,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/747FD3118BD39E168A3A6B8533CB71F8.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52480,5010994208387,,Play-Doh,Kit Iniciantes - Um Dia na Lagoa,1 unidade,7.99,7.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1976E49AE75160C2F3754D5F2E7323B4.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52481,5010994208400,,Play-Doh,Primeiras criações para o picnic,1 unidade,15.99,15.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62D4BE66DF7E9D39D2112BF18A868301.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52484,8005125673322,,Clementoni,"Jogo ""Alfabeto""",1 unidade,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1799CD290ED63D074D090103A19BFBE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F19DABB1949C06BAD02A43F4FCFE188C.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52485,8005125673353,,Clementoni,"Jogo ""Números""",1 unidade,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6CC166E9A555C8A43051932D58F4D3A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34B071A0F3A079306D2DF5F9BA8930AA.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52486,8005125673315,,Clementoni,"Jogo ""Animais da Quinta""",1 unidade,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6D444DD0A7ACB08023684ABDDFBD745.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC8B6B614E12921C2CB1A6FA7693DBA5.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52487,8005125673346,,Clementoni,"Jogo ""Veículos e Profissões""",1 unidade,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D66C06E5A43F080D869A4AF9BE39E26.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B013785602F69A00A4E0203CEA030F9C.jpg,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52488,8005125673360,,Clementoni,"Jogo ""Que horas são?""",1 unidade,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3285DC491771B9686C47A9576E6FEB3E.jpg,,,,,2024-09-18T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52515,8410436428286,,Persil,Detergente Máquina Roupa Lavanda 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C29F379B133D1B4112F30841E028F7E.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
52516,8410436428644,,Persil,Detergente Máquina Roupa Color 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6866AE215D31A4746438D7FCE2CBCF2.jpg,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,16,14,,,,,,,,,,,
