identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5
53755,8718951634039,75.0,Colgate,Pasta de Dentes Proteção Total Frescura Activa,Embalagem de 75ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C18F07835F3D6438BB7B0A38CEE057EA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EFEACF1671EF57A55C08B97CD5A521C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EFEACF1671EF57A55C08B97CD5A521C.jpg,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
53757,8428076006818,100.0,Durex,Gel Lubrificante Calor + Gel Lubrificante Frescor,Embalagem de 100ml,11.49,114.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8304FB2F02106F97FA9828E5D0649991.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1992AC0F86EE328E8D9D988C111450AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1992AC0F86EE328E8D9D988C111450AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1992AC0F86EE328E8D9D988C111450AD.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
53765,8700216265584,300.0,H&S,Champô Anti Caspta 7 em 1 Anti Queda,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B555562EED69693744D5FD585B996C65.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3CEF738EF40AF94B285DD56F8FF09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3CEF738EF40AF94B285DD56F8FF09CB.jpg,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
53766,8700216266024,300.0,H&S,Champô Anti Caspa 7 em 1 Ultra Refrescante,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45AAED800777B1AE729A9BBA0FBAEDAA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1BBD6D3BC7C6862F330F96B06E135F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1BBD6D3BC7C6862F330F96B06E135F.jpg,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
53767,8700216266055,300.0,H&S,Champô Anti Caspa 7 em 1 Multi Ação,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26D75CD8A125B6482CF60C4619FC9634.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50B24AA0ECEEE352DF9D48BA021F411.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50B24AA0ECEEE352DF9D48BA021F411.jpg,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54232,5601217137449,,Air Wick,"Ambientador automático delicias de verão, 250ml",,7.19,7.19,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76741204EB9999469AAF3BFAD9F9498F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54236,5601217138699,228.0,Air Wick,"Ambientador Active Fresh Comp Lavanda e Liro, 228ml",,7.99,35.04,228,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53362394D4946B9BE93FFB7E8CF649BB.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54241,8718951630147,75.0,Colgate,"Pasta de Dentes Total, 75 ml",,3.24,43.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/129326A8ECE6F52D120B2AB09388D960.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54266,4006000095738,750.0,Nivea,"Gel de banho creme smooth, 750ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E301BEA6E32E444A5512464F7974F873.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54267,4006000095752,750.0,Nivea,"Gel de banho creme care, 750ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B020BA363B55A2D6537EE33E51B90658.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54271,4005900997814,40.0,Nivea Sun,"Creme Facial Protetor Solar Triple Protect 50+, 40ml",,12.99,324.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86C2AF3AB02A3C6044BD0139B715BACF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A74E7C204E4DD4F5B5CFD56F72A212B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A74E7C204E4DD4F5B5CFD56F72A212B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A74E7C204E4DD4F5B5CFD56F72A212B.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54272,4006000065045,40.0,Nivea Sun,"Fluído de Rosto Derma Skin Clear FPS 50+, 40ml",,12.99,324.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D20296DE84C65805EF3FCA095A17613.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/962985970F83F676624C3A9DF83777D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/962985970F83F676624C3A9DF83777D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/962985970F83F676624C3A9DF83777D5.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54273,4006000104041,40.0,Nivea Sun,"Fluído de Rosto Diário Invisível FPS 50+, 40ml",,12.99,324.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B13C6039A1A364208DD620152557C1AF.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54274,4006000060569,270.0,Nivea Sun,"Sun Spray Familiar Protect & Bronze FP50, 270ml",,15.39,57.0,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8752543CD7306E1ECABB6EAAA9171BC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2C92F15F21BE12B56BB9451F775E9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2C92F15F21BE12B56BB9451F775E9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2C92F15F21BE12B56BB9451F775E9.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54275,4005900911681,270.0,Nivea Sun,"Protetor Sensitive Spray Familiar embalagem, 270ml",,14.99,55.52,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F541934BE10FF8D5C775BBD02D1D801.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54281,3600542452502,150.0,Ambre Solaire,"Óleo Protetor SPF 30, 150ml",,10.79,71.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3DEA84E30ED42BA0086373205B7F559.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/378FD609205CAF308854A066879405BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/378FD609205CAF308854A066879405BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/378FD609205CAF308854A066879405BA.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,10,
54285,3600542573801,40.0,Ambre Solaire,"Protetor Solar Fluído Anti-Manchas FPS 50+, 40ml",,10.49,262.25,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61F67A18D7143D1761806529C6D2E440.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36258137CE9F07F7B64221219EFAAE38.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36258137CE9F07F7B64221219EFAAE38.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36258137CE9F07F7B64221219EFAAE38.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54288,3600542572736,150.0,Ambre Solaire,"Protetor Solar Spray Ideal Bronze FPS 50, 150ml",,10.79,71.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FC494E5831BFA1BCF0F8F43858E4E92.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2BECF5FCFBA23D5A0EDA49F278E800C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2BECF5FCFBA23D5A0EDA49F278E800C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2BECF5FCFBA23D5A0EDA49F278E800C.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54289,3600542572781,150.0,Ambre Solaire,"Bronzeador Spray Ideal Bronze Ação Tripla FPS 50, 150ml",,10.79,71.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DA1530E92816D7356356BFFB4D124A4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A237EDFD8576F28B3327AC672A597AF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A237EDFD8576F28B3327AC672A597AF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A237EDFD8576F28B3327AC672A597AF.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54292,3600542520348,175.0,Ambre Solaire,"Protetor Solar Loção Rosto Sensitive Advanced FPS 50+, 175ml",,11.39,65.09,175,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA789465B5737BD3FE015BF243EA68AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73B202EAC8EBB6CA1F231E27E66F0A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73B202EAC8EBB6CA1F231E27E66F0A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73B202EAC8EBB6CA1F231E27E66F0A3.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54298,3600542512909,150.0,Ambre Solaire,"Advanced Sensitive Spray Kids FPS50+, 150ml",,11.39,75.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/648095F8D2C6199BB3903EC4C1D20E90.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DAE82F83EADC98CF11D399BACE0C94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DAE82F83EADC98CF11D399BACE0C94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DAE82F83EADC98CF11D399BACE0C94.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54299,3600542527385,270.0,Ambre Solaire,"Protetor Solar Hydra Protect IP 30, 270ml",,13.19,48.85,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4947530DF08503DD3A947FFF2381BAE.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54301,3600542522922,270.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced Kids FPS 50+, 270ml",,14.09,52.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F4E52BF0790D63940F9838628645672.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5339DDD5539320C67BED33ADC354FC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5339DDD5539320C67BED33ADC354FC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5339DDD5539320C67BED33ADC354FC.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54303,4006000005829,55.0,Labello,"Baton com Extracto de Girassol FP 30, 55ml",,3.39,61.64,55,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7108EC5749E389E5AAD87273C0F5ED3.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54313,8718951561502,,Colgate,"Escova de Dentes Max White Ultra, 1un.",,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB2EA9C91AD6D6CC70F5E991671774F2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB2EA9C91AD6D6CC70F5E991671774F2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB2EA9C91AD6D6CC70F5E991671774F2.jpg,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54363,8410104915339,,Finish,"Detergente Loiça Máquina Ultimate Plus Regular, 36 Pastilhas",,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A56B6478EF1388F9146C9DF10F12FD1A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54367,5601217138828,,Finish,"Detergente Loiça Máquina Ultimate Limão, 50 Pastilhas",,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D00EC2C85A38575C4A525E3EEF353EF.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54393,8718951658554,75.0,Colgate,"Pasta De Dentes Max White One Optic, 75ml",,3.34,44.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFE9AF20378A762B1868CF3671C97826.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54407,4006000045320,100.0,Nivea,"Sérum óleo corporal luminous 630 anti-estrias, 100ml",,12.14,121.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C22AD75E39F85DE6B45032B1A942510.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54408,4006000061832,200.0,Nivea,"Creme corporal luminous 630 anti-estrias e manchas, 200ml",,9.44,47.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F065D68FD2ACC02986C3C400D32DF19.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D54C2CD90FF316B06A809898A3B8A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D54C2CD90FF316B06A809898A3B8A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D54C2CD90FF316B06A809898A3B8A9.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54469,8700216190633,250.0,Pantene,"Champô Pro-V Miracles Controlo Frizz, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC572F35A0FB82B241146E2483A0CCB0.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54470,8700216190718,250.0,Pantene,"Champô Pro-V Miracles Crescimento Com Força, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88B23D82C2BB6FD5DA3625A18AA1F9EF.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54471,8700216173186,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Controlo Frizz, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/593D97C6E298C0F743E819329AF98743.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54472,8700216280877,70.0,Pantene,"Sérum Cabelo Pro-V Miracles Controlo Frizz, 70ml",,4.94,70.57,70,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574616984C73D07272A0A65A5AF1D70A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54473,8700216151177,160.0,Pantene,"Condicionador Pro-V Miracles Crescimento Com Força, 160ml",,6.94,43.38,160,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/466ADC17116B556871F56BC8AA686D04.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54475,8700216190664,250.0,Pantene,"Champô Pro-V Miracles Bond Repair, 250ml",,6.94,27.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73E09E1B50C35C14916373A8A7627F11.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54476,8700216151191,160.0,Pantene,"Condicionador Pro-V Miracles Bond Repair, 160ml",,6.94,43.38,160,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB1B93396FF9692BEE85BC717FFCFFDD.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54477,8700216173391,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Bond Repair, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE78423A752E8F73040DD8DA409A583D.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54478,8700216178112,150.0,Pantene,"Condicionador Intensivo Pro-V Miracles Bond Repair, 150ml",,14.99,99.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A817E96830A0F1835EBF99B9AAC14A1E.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54479,8700216265492,330.0,H&S,"Champô Homem Anticaspa Classic 2 Em 1, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2F291DD37AEEB90A275F507C5D21097.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54481,8700216266185,330.0,H&S,"Champô Homem Anticaspa Mentol, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD62D13D5D14337A20DC24FA04EBB01.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54484,8700216155892,330.0,H&S,"Champô Homem Anticaspa Citrus, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF82B019BD141EA51D1E100567D290AB.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54495,5000204093209,,Raid,"Inseticida Elétrico Recarga Eucalipto, 1 un.",,6.34,6.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9F3E034BB4E77240671D9E5ECF7FF45.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B47418F76B98BC1FAD6663B4C4A5EA76.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B47418F76B98BC1FAD6663B4C4A5EA76.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B47418F76B98BC1FAD6663B4C4A5EA76.jpg,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54526,8700216280570,,Ausonia Discreet,"Pensos Incontinência Discreet Mini Plus, 20un.",,4.11,4.11,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91BA013A2DDA8785256A075528734A9C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54527,8700216280617,,Ausonia Discreet,"Pensos Incontinência Discreet Normal, 14un.",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1B6EC77EBDC0E78416FFDD4B6271AB5.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54529,8700216280716,,Ausonia Discreet,"Pensos Incontinência Discreet Maxi, 10un.",,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A5C6F54EB434423F5F038473F9D86D4.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54541,5000204331691,,Pato,"Discos Sanitários Ativos Recargas Água Azul, 2un.",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E7F2C5D5270CFEBACA36161E35384D9.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54555,5604260331864,300.0,Labell,"Champô Cabelos Normais Lisos & Sedosos, 300ml",,1.69,5.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/127730FB99CDD9EA11C632616FB2D6D6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54556,5604260331871,300.0,Labell,"Condicionador Cabelos Normais Lisos & Sedosos, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D13BA11B31090D2F467139219590C871.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54567,5604260331987,300.0,Labell,"Condicionador Cabelos Oleoso Pontas Espigadas, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEFA702DF52429DC05F38EF69F1D2E2C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54568,5604260331994,300.0,Labell,"Champô 2em1, 300ml",,1.69,5.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D88FB2980E8D28759402B046BEB08917.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54569,5604260331888,300.0,Labell,"Máscara Cabelos Normais Lisos & Sedosos, 300ml",,2.59,8.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/697140277634C042D841A87B60ED018D.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54571,5604260331901,300.0,Labell,"Condicionador Cabelos Pintados Brilho & Proteção, 300ml",,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE6161574B019C4BEC08775272341D5A.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54590,5604260331574,,Labell,Mola Grande Com Fibras Naturais 1 Unidade,,2.15,2.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/622E6BBCCA3F09555A61213A4B0D299F.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54608,4005900998811,750.0,Nivea,"Gel de banho care & coconut, 750ml",,4.94,6.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDEBB97E280B5BD61B8D840462A7ADFD.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54609,8700216181518,70.0,Pantene,"Sérum Cabelo Pro-V Miracles Hidratação e Brilho, 70ml",,14.99,214.14,70,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/757401F59A94EB4374A0CD36A8C08B1C.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54610,8700216173155,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Hidratação e Brilho, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/801C017390CA045CE2D9574E88B483C6.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54611,8700216173100,300.0,Pantene,"Máscara Pro-V Miracles Sedoso e Brilhante, 300ml",,9.74,32.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CB030A7A5304D8A959B7402CDC1B48.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54617,5054563092106,,Sensodyne,"Escova de Dentes Cuidado Delicado, 2un.",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08C1B7F84774163DD803ED6303DDF907.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54670,5063270103821,20.0,Lipton,"Infusão menta 20 pyramides, 20 saquetas",,1.49,74.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A4841396C14977DA77DD8353060C3D9.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
54694,8445291099371,,Buondi,"Café extreme int 12, 10 cápsulas",,3.29,3.29,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/795B1EFAE3C6DD447777778973DCD860.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,12,11,
