identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,nro_paginas,page,images_3,images_4,images_5
22734,5600798960484,1000.0,Shoyce,"Bebida de arroz, 1 litro",,1.43,1.43,1000,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F75203E7D11FAAA35D3D023D9FE9B33.jpg,,,12,10,,,
22736,5600798960606,1000.0,Shoyce,Bebida de aveia s/ glúten,Embalagem de 1 litro,1.69,1.69,1000,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA6128EC01181430391E0E680FE2F327.jpg,,,12,10,,,
23106,5604260281459,3000.0,PorSi Select,Ração seca para cão croquetes pro júnior,Embalagem de 3 Kg,9.29,3.1,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31604BF3403212C462F5FD150B05CE73.jpg,,,12,10,,,
23471,5600798960804,1000.0,Shoyce,Bebida de coco,Embalagem de 1 litro,1.69,1.69,1000,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED0AC68411AB2FBFF4D7A42F3BAABA9.jpg,,,12,10,,,
23479,5601252112593,750.0,Gallo,Azeite virgem extra gourmet,Garrafa de 750 ml,10.59,14.12,750,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/809941771CA6AC4D9EA16D139152DA96.jpg,,,12,10,,,
2411,5608543000171,10.0,Tetley,Infusão de tília,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9134BB2B5DD011DC82336B723C7688FB.jpg,,,12,10,,,
2412,5608543000188,10.0,Tetley,Infusão de lúcia lima,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97861FD053982D10D1A19EBF7D3A0A0F.jpg,,,12,10,,,
2413,5608543000201,10.0,Tetley,Infusão de cidreira,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B509E21C38FEEA977A773FECDA02428B.jpg,,,12,10,,,
24384,5060337501316,500.0,Monster,Bebida energética ultra white,Garrafa de 500 ml,1.39,2.78,500,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F89842C3AEB9F6E1DD6438C3CEFD67DB.jpg,,,12,10,,,
24829,5601110006071,750.0,Cabeça de Toiro,Vinho Reserva DOC Tejo Rosé,Garrafa 0.75L,5.49,7.32,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DAB4A588C2B4E298A9FF45EA2D0BB94.jpg,,,12,10,,,
24869,5604563000610,750.0,Cincoquina,Vinho tinto região do alentejo reserva,Garrafa de 0.75 l,3.49,4.65,750,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89492DCDA04DDC271A862169C350A308.jpg,,,12,10,,,
2516,7613033772627,3000.0,Friskies,Ração para cão adulto vitafit light com frango,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EE43B0F82E9233FE77D7BCFB604829F.jpg,,,12,10,,,
25540,7613035378636,142.0,Purina One,Snack de higiene oral diária para cão grande,Embalagem de 142 g,2.39,16.83,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/837FEAEA701801EB10D5438DE14A0CB8.jpg,,,12,10,,,
25621,3600541624320,400.0,Ambre Solaire,Leite Clássico FPS 50,Embalagem de 200 ml,10.49,26.23,400,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48BF5DDEFA9170D53A7B82FA784F35E9.jpg,,,12,10,,,
25750,7613034596437,3000.0,Friskies,Ração para cão mini menu com vaca,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/439E45F7F8F979A6ABDDB3C992C15259.jpg,,,12,10,,,
26475,5601252115211,250.0,Gallo,Vinagre balsâmico sidra,Garrafa de 250 ml,1.99,7.96,250,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88E39F6F7D009CCC3A6C8AE0ADDADDE.jpg,,,12,10,,,
26478,5601252115143,250.0,Gallo,Vinagre balsâmico rosé,Garrafa de 250 ml,1.99,7.96,250,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/791DE2E9E5C878BB270841042892CEC6.jpg,,,12,10,,,
26605,5601286260413,500.0,Milaneza,Lirios tricolores,Embalagem de 500g,1.26,2.52,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/032651E612CBDAF9EAB421897FD7F2D8.jpg,,,12,10,,,
27764,4023103195189,,Vileda,Recarga para balde com pedal 2 em 1,,7.19,7.19,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10C5868F9681C1377B4C95C6003E40C3.jpg,,,12,10,,,
27895,3600542139977,400.0,Ultra Suave,Champô Riqueza D'Argão,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8428BBAA939FAE56FE9F8C8E31454CAF.jpg,,,12,10,,,
27919,3600542140058,400.0,Ultra Suave,Condicionador Riqueza D'Argão,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EEEB43D831B31372269D9B3F1BDF816.jpg,,,12,10,,,
27925,3600542140171,200.0,Ultra Suave,"Creme de Pentear Riqueza D'Argão, 200 ml",,3.49,17.45,200,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E6C4524AE87EE5A10A33AF460603527.jpg,,,12,10,,,
28372,5601989976758,750.0,Esporão,Vinho biológico tinto doc alentejano colheita,Garrafa de 0.75 l,8.19,10.92,750,L,€/L,,Produtos Bio,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/625414049E00ABCBE32E54E171AEC905.jpg,,,12,10,,,
28490,5600380896139,400.0,Prozis,100% whey prime baunilha,Embalagem de 400g,13.49,33.73,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/361A942FF4E657BCC4D0CEB6C541961B.jpg,,,12,10,,,
29341,8710447170908,500.0,Tresemmé,Champô Cuidado Clássico,500 ml,4.79,9.58,500,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A304A6BD502F6680FDCC14C347B93C3.jpg,,,12,10,,,
29507,4005900453969,400.0,Nivea Sun,Loção Protect & Moisture FP30,1 Embalagem 400ml,14.09,35.23,400,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0A0544AA501DD47F5682E44FE7653FD.jpg,,,12,10,,,
29967,8410104888169,,Air Wick,Recarga Ambientador Automático Essential Mist Lavanda,1 un.,4.99,4.99,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C458B3BC0204195F7DC4EF7AA5C153A8.jpg,,,12,10,,,
30508,3600542126441,50.0,Ambre Solaire,Leite Protector Solar FPS 30 Manteiga de Karité |Corpo,Embalagem 50 ml,4.49,89.8,50,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DBA1B78500B94393B59142F1654915.jpg,,,12,10,,,
31045,5600380892407,900.0,Prozis,Mass gainer chocolate,Embalagem de 900g,17.99,19.99,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B83B5A520F8D8C69B63B95BE423B0C76.jpg,,,12,10,,,
32221,5604135003032,750.0,Marquês de Borba,Vinho doc alentejo tinto,Garrafa de 0.75 l,5.49,7.32,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53EB51BD6F2B720778C6DF41E7FD3549.jpg,,,12,10,,,
32994,7613036342230,69.0,Purina One,Snack de higiene oral diária para cão mini,Embalagem de 69 g,1.94,28.12,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98C09A50920AF27ECE588C2915035ABF.jpg,,,12,10,,,
33152,5601217130259,,Vanish,"Toalhitas Gold, 16 unidades",,5.99,5.99,16,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28AB69A1193C9C8484F688D020635F54.jpg,,,12,10,,,
33824,7613033332913,260.0,Nestlé,Ricore,Embalagem de 260g,6.19,23.81,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12FE6E3B957B081BFA0A8B731D2DE9B3.jpg,,,12,10,,,
3407,8001940006314,,Vileda,Capa confort plus,,14.39,14.39,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECE3AE658FF0CDF17D12DC51744E083B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B110BC7F679A8AE66DE818E3A9D266F.jpg,,12,10,,,
34199,3083680905008,700.0,Bonduelle,Salteado mediterrâneo,Embalagem de 750 g,3.99,5.7,0,kg,€/Kg,,Tipo de stockagem,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3A2D15DD576F2EEB416D9AD59041257.jpg,,,12,10,,,
34369,5600380896115,400.0,Prozis,100% whey prime 2.0 400 g morango,Embalagem de 400g,13.49,33.73,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5899B8B6234F55F596294761DFE14193.jpg,,,12,10,,,
34931,8001940001494,,Vileda,Capa para tábua metálica,,14.39,14.39,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83EF163444DD967B85144DEBF6279F0E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1BD6EB959076798BAFD43B0952706A.jpg,,12,10,,,
35045,3574660239911,,Ob,Tampão proteção de confiança,1 Embalagem c/32 unidades,4.1,4.1,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D28678E6E17028AE0E2E3DFCFDB4BE67.jpg,,,12,10,,,
35412,8058664099818,75.0,Control,Gel lubrificante warm touch,75 ml,6.85,91.33,75,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9F8263F283776B282E2A72A40F17F13.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB190EAB4ECD94BC2FA6FCCF65F83507.jpg,,12,10,,,
35507,4005900611659,200.0,Nivea Sun,Protector solar com aloe vera FP50+,200 ml,11.99,59.95,200,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F80DB2E8311149856ADF138AC468CB2.jpg,,,12,10,,,
35571,5099821001919,50.0,Hawaiian Tropic,Loção solar para a cara F30,50 ml,7.59,151.8,50,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DD51418192DFEBF3CBB7153383E486F.jpg,,,12,10,,,
35577,8435495808749,4250.0,Ariel,Detergente líquido máquina de lavar roupa optimal,85 doses,11.99,2.82,4250,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3422575D025473568E9CE29F926AFB01.jpg,,,12,10,,,
35673,8058664099511,75.0,Control,Gel lubrificante nature,75 ml,6.85,91.33,75,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FD60BC50CDE6DE015498AB97EF5F634.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6BF218DE90301D28AA70FB89606D1F84.jpg,,12,10,,,
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.24,5.6,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DDE1756D894B8B13D4A52BB8BF1F1BE.jpg,,,12,10,,,
35997,5603522986422,750.0,Assobio,Vinho rosé regional do douro,Garrafa de 0.75 l,5.99,7.99,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C944A9AEC2F3EDC6A0E3E117A0A4204.jpg,,,12,10,,,
36014,5603599000892,,Saurium,Saco de cama para adulto,1 unidade,14.99,14.99,0,,€/Unidade,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93CE0677BC125E7CB1CCBFD62C1EB339.jpg,,,12,10,,,
36241,5000204117677,,Glade,Ambientador eléctrico Relaxing Zen + recarga,1 unidade,4.49,4.49,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CE153FFF29E81DB96D12603976BAE32.jpg,,,12,10,,,
36242,5000204117585,,Glade,Ambientador elétrico pure clean linen + recarga,1 unidade,4.49,4.49,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D57C2EED18A9B390BC2EDE1255ADE8C.jpg,,,12,10,,,
36243,5000204117882,,Glade,Ambientador elétrico sensual sandalwood & jasmine + recarga,1 unidade,4.49,4.49,0,,€/Unidade,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/457D146091102B0FB9CA67D802648753.jpg,,,12,10,,,
36249,4023103216334,,Vileda,Salva unhas ultra fresh,Embalagem com 2 unidades + 1 grátis,1.49,1.49,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5B75FA309C7618A3CA81991DA84FD88.jpg,,,12,10,,,
36350,5606215030013,750.0,Raposeira,Espumante Super Reserva Meio Seco,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4088311E8764371D6C1C4D20378C7D6.jpg,,,12,10,,,
36351,5606215020014,750.0,Raposeira,Espumante Super Reserva Bruto,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87CC5EC81D5EAD67CD67A9E47931DCCA.jpg,,,12,10,,,
36622,5000116125128,250.0,Iglo,Filetes primavera sementes de quinoa,Embalagem de 250 g,4.09,16.36,0,kg,€/Kg,,Tipo de stockagem,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/686775F95E548C6D01039AE8F9C31756.jpg,,,12,10,,,
37053,5604260297283,,PorSi,Crepeira indução | diâmetro: 24 cm,1 unidade,13.49,13.49,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0270A5B26727D237E75FA98EABA9FAD.jpg,,,12,10,,,
37485,5602016141033,750.0,Cacho Fresco,Vinho rosé frisante,Garrafa de 0.75 l,1.64,2.19,750,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF86331B5FA926BAAE69E1C280139991.jpg,,,12,10,,,
37620,8410650818719,1500.0,Ultima,Ração seca gato frango,Embalagem de 1.5 kg,9.96,6.64,0,kg,€/Kg,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2604529C5F331462C6BCDF8185EBD576.jpg,,,12,10,,,
38234,8410104894290,,Air Wick,Ambientador Difusão Automático Essential Mist Lavanda,1 un.,11.99,11.99,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAD77DE1A7473AD6BE9F1BBC6B3A3BD0.jpg,,,12,10,,,
38276,8717163648667,400.0,Axe,Gel de Banho Ice Chill,Embalagem de 400 ml,3.59,8.98,400,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EEBD22972C0D164D6074A34480461EA.jpg,,,12,10,,,
38415,5411188121435,250.0,Alpro,Creme fresco à base de soja p/bater,Garrafa de 250 ml,1.59,6.36,250,L,€/L,,Produtos Bio,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3672CB3B8E04BBB04D9192411A523D8.jpg,,,12,10,,,
40836,6942138917796,,Bestway,Bomba de mão de insuflar,,4.99,4.99,0,,€/Unidade,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B0E9841A51BC729AC1F6609F56529F9.jpg,,,12,10,,,
40963,3083681108323,400.0,Bonduelle,Salteado rústico,Embalagem de 400g,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/737B989EBA479F410BB7A261C89F38EF.jpg,,,12,10,,,
41027,8410435220782,,Vileda,Balde ecologic,1 unidade,25.0,25.0,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/373E479833646908806B414AF12F13FB.jpg,,,12,10,,,
41113,4023103199200,,Vileda,Mopa 1.2 spray max,1 unidade,19.99,19.99,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97211BD7C41ECB21756623C17F8524A8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87CEF16F695A7B2B5314488D22E6BC8B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7746546665ADD48C16C9C4B266955562.jpg,12,10,,,
41149,8710522571477,225.0,Linic,Champô para homem oleosidade,embalagem de 225 ml,3.35,14.89,225,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3EE1F26D624202CFDC82FB977F3ABFC.jpg,,,12,10,,,
41150,8710522571446,225.0,Linic,Champô para homem eficácia activa,embalagem de 225 ml,3.35,14.89,225,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DF54C983A1F8554EE252308073568D1.jpg,,,12,10,,,
41152,8710847961199,360.0,Linic,Champô para homem anti-queda,embalagem de 360 ml,4.94,13.72,360,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBB6A2013290AE541398E93C881C820.jpg,,,12,10,,,
41328,7613038918822,190.0,Nestlé,"As minhas primeiras receitas - refeição batata, abóbora e peru",Embalagem de 190g,1.64,8.63,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EF16375837E657370EFF6A1DAF1C185.jpg,,,12,10,,,
41400,5601217134240,3800.0,Woolite,Detergente líquido máquina de lavar roupa cores escuras,56 doses,9.99,2.63,3800,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/993E01BDCB8CD2FCD8220CF222551F57.jpg,,,12,10,,,
4147,3468080007048,150.0,Corine de Farme,"Spray, óleo seco, protect f20",Embalagem de 150 ml,6.99,46.6,150,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/446E9262E56AD6848600721B34F1BC78.jpg,,,12,10,,,
41615,3574661491769,500.0,Listerine,Elixir bocal advanced white,Embalagem de 500 ml,4.89,9.78,500,L,€/L,,,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FC013BF26DC5C4733065B5D60C6F03E.jpg,,,12,10,,,
42035,3574660240009,,Ob,Tampão Procomfort Normal,Embalagem com 16 unidades,2.24,2.24,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672332152D88EB2BE0877B0F801955E9.jpg,,,12,10,,,
4208,3574660709216,,Carefree,"Pensos diários maxi, aloé vera",embalagem com 48 unidades,3.74,3.74,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26FFB8C904F08713D51E0B27DC72CB68.jpg,,,12,10,,,
4304,3600540277244,200.0,Ambre Solaire,Spray Clear Protect FPS 30,Embalagem de 200 ml,10.19,50.95,200,L,€/L,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/562D3706C913B836BDBE841DED7198DD.jpg,,,12,10,,,
43291,7622201401900,156.0,Milka,Bolachas cookies sesations,Embalagem de 156g,2.24,14.36,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4935E8728E60FFDD3FDE76C56A7FB53.jpg,,,12,10,,,
43419,3600542206785,200.0,Ultra Suave,"Creme pentear leite de amêndoa para cabelo desidratado, 200 ml",,3.49,17.45,200,L,€/L,,Produtos Bio,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AD333DE1EFA797D1BBB11610E6FF9F1.jpg,,,12,10,,,
43554,4023103199217,,Vileda,Recarga mopa 1.2 spray max,,6.79,6.79,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA8326FCA6CE0536134C35FF65E2EA33.jpg,,,12,10,,,
43893,8717163639573,200.0,Tresemmé,"Espuma Caracóis Botanique, 200 ml",,2.84,14.2,200,L,€/L,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E9D33FBA2D93A4BFD13FAF87CC49007.jpg,,,12,10,,,
44050,3600542372718,60.0,Ultra Suave,Champô sólido tesouros de mel,60 g,4.19,69.83,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AAD05868964F3A9EFB8C2D1CA439E66.jpg,,,12,11,,,
44051,3600542372992,60.0,Ultra Suave,Champô sólido delicadeza de aveia,60 g,4.19,69.83,0,kg,€/Kg,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AB5F384934757BA924C834671E943CA.jpg,,,12,11,,,
44157,4023103222977,,Vileda,Esfregão Fibra Verde Ultra Fresh,,1.49,1.49,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B23FA8C4FE9FC9019F757848477BB769.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5BA6AD59B803F3932294CF2144964B7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E9DC1EECCA0C278587194FC6B64EF6E.jpg,12,11,,,
44158,4023103223332,,Vileda,Esfregão Esponja Ultra Fresh Não Risca Azul,,1.49,1.49,0,,€/Unidade,,,2024-07-31T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07861D53CBAABA8845499033933FB4CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/793AF33E444AE2833BD9286432DD1479.jpg,,12,11,,,
