identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
13848,2891015000000,150.0,Novilho,Entremeada Novilho,1 un=150 gr (aprox),1.48,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3E6C57F8100820E9FD4FEA74DC60325.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
13884,2891106000000,2000.0,PorSi Select,Frango do Campo Inteiro c/ Miúdos Programa Origens,Vendido ao peso,8.98,4.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4004CE88E12A24D0AD85684C27210FBB.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
13895,2891047000000,150.0,Porco,Espetadas,1 un = 150 gr (aprox.),0.97,6.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E16755CED294E905F3A5B2727B27D5F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.27,5.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6298C19D94A9653E5F3E3E4F0DEBFCF.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
13966,2696019000000,450.0,Padaria,Pão Regional Rio Maior Inteiro,1 unidade= 450 g,1.09,2.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/868CC38F01B8F1FD056036A7F49504A8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
15979,5601119242364,650.0,Nobre,"Salsichas de aves extra suculentas, frasco de 650g",,2.09,3.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9B3EEFB29AFDD46B059DC76A73501AE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
17873,8718951037885,500.0,Ajax,"Limpa vidros recarga tripla ação, 500 ml",,1.79,3.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0A7A0C399BF07DEEA9FD446034A3D4F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
1820,5604260031658,150.0,PorSi,Bolachas starship chocolate,Embalagem de 150g,1.19,7.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B78F035B380AE4F85AF3DBBE7AF5EFF4.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
20366,7622210981141,150.0,Philadelphia,"Queijo creme de ervas finas, embalagem de 150g",,1.85,12.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23968A9CE69CBDE38F833889E5601762.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
22355,8593893753082,90.0,Nestlé,Tablete de chocolate de leite,Embalagem de 90g,1.79,19.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B1EF95ACFF56560D5C6E9F9FE435803.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
23275,5604260281206,170.0,PorSi,Agrião Programa Origens,embalagem de 170 g,1.49,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E9A66116CC129F3E0687F1B725E9B99.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
23469,8410500020453,280.0,Danone,"Danonino para levar, polpa de morango, embalagem de 4 x 70 g",,2.19,7.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E7A122EA567C89446D113FF66BFA0AE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
24823,5449000165534,7000.0,Coca-Cola,Refrigerante c/ gás,pack 4 x 1.75 l,7.05,1.01,7000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EED5DE90FDA58FE09CCC96004BCE5E06.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
26047,8412600070994,650.0,Bimbo,Pão de forma s/ côdea,Embalagem de 650 g,2.14,3.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A6957961BACB180F45AAA47CD1FB78.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
32408,5601050034967,600.0,Danone,"Danacol aveia, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE656F263120C59B9C0953B21D516B7.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
37599,5604260296736,200.0,PorSi,Queijo emmental ralado,Embalagem de 200 g,1.79,8.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F04EBAB4832A0DA9BCFCD22BDA4669B8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
405,8712566410910,275.0,Calvé,"Ketchup, embalagem de 275g",,1.48,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E63EED4B27A252289B8979C188F5B40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
41436,5604260305810,70.0,PorSi Select,"Presunto de porco preto 24 meses de cura, 70 g",,4.79,68.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3318DC612185CA5EAA119A36B4310A17.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
42187,5604260308835,15000.0,PorSi,"Ração seca para cão adulto atividade normal, 15 kg",,14.99,1.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FCB43174A87707B11E1112F35D860A8.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
42511,5604260308217,100.0,PorSi,Bloco wc multitat pinhao,Pack de 2 x 50 g,1.64,16.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10FB0F5B056FDB8B3E4A8A57A579C3A1.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
46840,5604260318957,750.0,PorSi Viva Bem,"Iogurtes magros aroma manga,  6 x 125 g",,1.09,1.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94673AB82AD98D45564340DC8660A87A.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
46847,5604260316205,500.0,PorSi,Laços tricolores,Embalagem de 500 g,0.99,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26FB05A80D25E9387A8ADB50077F254D.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
47780,5604260320240,300.0,PorSi,Tiras de bacon fumado,Embalagem de 300g,3.29,10.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B82C55C295BE3B45FAA994F31BF551DE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
47934,5604260319565,96.0,PorSi,Café Espresso Vellutato intensidade 7,16 cápsulas,3.95,41.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55CCF612142A42C8831C49805F97F920.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
48098,5604260321223,40.0,PorSi Select,Tempero alho cebola picado,Embalagem de 40g,1.19,29.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73005C4A3E5DDDE277B90A12C444F8C1.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
50629,5603722521454,1208.0,Mimosa,"Iogurte magro liquido de morango e framboesa, 8 x 151ml",,2.89,2.39,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB607BD866F448FA21D3247580B1F4C6.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
50630,5603722521461,1208.0,Mimosa,"Iogurte magro liquido de ananas e manga, 8x151ml",,2.89,2.39,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/391469C60827762112BDD90CD5A7ACC1.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
52602,5601217137937,1710.0,Quanto,"Amaciador roupa concentrado lirios e frutos vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5EC13B4D27621ECAF91289F5FDA9612.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
52935,5603722522628,200.0,Matinal,"Manteiga magra sem lactose, 200g",,1.99,9.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CBD1054729AF9FC46683642CA3D0920.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7DC81F20D438007A5500C63648E75B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7DC81F20D438007A5500C63648E75B.jpg,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
5295,5601174101002,750.0,B.S.E.,"Vinho branco de terras do sado, garrafa de 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0834EFC8886D45872C6B556960150285.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
54362,8410104914127,,Finish,"Detergente loiça máquina ultimate limão, 32 pastilhas",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D3A215F5E688CA6FF7E7D1EDBD7C601.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,1,,
5818,5604260063765,1000.0,PorSi,"Macedonia de legumes, embalagem de 1 kg",,1.99,1.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AD911585496B504D578B8DA632D4224.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
6207,8001480020528,2000.0,Neoblanc,Lixívia para roupa tradicional,Embalagem de 2 l,1.75,0.88,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930401C25A92312F34CEB71B016BE255.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
6818,8712566118625,390.0,Olá,"Gelado supermaxi, embalagem de 6 x 65 ml",,2.99,7.67,390,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35BED764F4AC2EA1C9F5BA3B815AD204.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78EEEF4719F48D1D9E8F75D0F700815.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78EEEF4719F48D1D9E8F75D0F700815.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78EEEF4719F48D1D9E8F75D0F700815.jpg,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
9079,5601883000719,200.0,Nova Açores,"Queijo flamengo, fatias, embalagem de 200g",,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52AF50A3353B95E784996AD8533A093F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
9989,8000430133035,125.0,Galbani,"Queijo mozzarella fresca, embalagem de 125 g",,1.75,14.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D2F42EC9092F570E0A5C16679F885D7.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
10161,8410199030900,85.0,LayS,"Aperitivos 3ds cones, embalagem de 90g",,1.19,14.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABD9E02E15FE0A39A1EB6AA89751DFE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
10901,3228022000298,250.0,President,"Manteiga magra baixo teor sal, embalagem de 250g",,2.59,10.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCFDE09AD10D5DD4255ED225FA75C5F7.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
11465,5601018003608,1000.0,Matinal,"Leite seleccionado magro, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F46A1F399BBA63407EB01F30929F5649.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
11522,5601050207750,1200.0,Danone,"Iogurte danacol de morango, embalagem de 12 x 100 g",,5.79,4.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10BA36D674585833A0006F09517047AF.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
11613,5601164864467,1320.0,Somersby,"Sidra maçã, pack 4 x 0.33 l",,3.89,2.95,1320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0118862B10C3F3FD894ACFE7A34A6C9.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
1211,5601119945876,220.0,Nobre,"Salsichas wiennerwurt em frasco, 6 un, embalagem de 250g",,2.39,10.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672DAEBBB3AEEF12C53028350B3D3ADB.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
1225,5601146000319,500.0,Sagres,"Cerveja com álcool, lata de 500ml",,0.85,1.7,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55C192466A5F674CBE2BDA0D6226A730.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
1228,5601146230518,1500.0,Joi,"Refrigerante sem gás, laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CFD5D319CF23E8EEE61B6DFE693387D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
12286,8001480020696,2000.0,Neoblanc,Lixívia para roupa delicada,Embalagem de 2 l,5.24,2.62,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA134EE88CA0DF0986A964941E1C5878.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
13373,2893800000000,750.0,Bacalhau,Bacalhau Corrente da Noruega,1 un= 750 g (aprox.),7.12,9.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D74E09EC00B79A52E13EB6B9341BD6BA.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
13523,2893515000000,250.0,Peixaria,Lula Congelada,1 un= 250 gr (aprox.),1.25,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2B7BBDC4CDC3C912C9CD2FEC6D3B682.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
13529,2893521000000,1000.0,Peixaria,Pescada do Chile Congelada Nº3,1 un= 1 kg (aprox.),8.99,8.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40D57D35BBDBDF72027C959F41A6E90C.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
13957,2891233000000,100.0,Aves,Salsicha Fresca de Aves,1 un = 100 gr (aprox.),0.5,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A6B7B21AB27619CD3F26BA987D543CD.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
13977,2696106000000,,Pastelaria,Folhado de Maçã,1 unidade= 100 g,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C92497D9C6A75CD832651E848AF344C3.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
1415,5601252106653,750.0,Gallo,"Azeite virgem extra clássico, garrafa de 750 ml",,6.49,8.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC87DA4316A72232830F32E3BEBD6BCD.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
14708,5601244202332,250.0,Terra Nostra,"Manteiga com sal, embalagem de 250g",,2.29,9.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65FCB78A5FF812302D26BA88AD727400.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D76B5CC4F670644A71C1CF49788751C.jpg,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
14908,2893723000000,600.0,Peixaria,Dourada Pequena,"Vendido ao peso, de 200 a 600 g",4.49,7.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFF5C8795A7F86F3C0C55DCFF44363C3.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
15039,2892256000000,4000.0,Fruta,Melão Verde,Vendido ao peso | 1 un = 4kg (aprox.),5.56,1.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25FE547830213D1C98E9F3B3D9687685.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
15504,5601050031669,480.0,Danone,"Iogurte activia cremoso frutos silvestres,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/026F552D6926173F10573B7F8F21FD44.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
15507,5601050031621,480.0,Danone,"Iogurte activia cremoso coco,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C13400244FC9F141DCEBAD00E0F9D5.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
15952,7613032918729,3000.0,Friskies,Ração para gato adulto de interior,Embalagem de 3 kg,8.69,2.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/750597FE3D8CEBBA8D73F587B10AA8B2.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
16343,5601151978856,6000.0,Serra da estrela,"Água sem gás, garrafão de 6l",,1.79,0.3,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D402342781DACEBEA13B36CE32D8EBF.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
16565,5060166690380,500.0,Monster,"Bebida energética green, de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0007D6DA22B3DA6620347D4A495B2B12.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
17013,7613033823886,250.0,Nestum,Nestum 5 cereais,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55D8589D3232C35CE7023AECB9A4A628.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
17207,8006540943687,1800.0,Fairy,Detergente manual de loiça limão,Embalagem de 2 x 900 ml,6.99,3.88,1800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2EE328B1B3FB1BA0162E77ED87C40E9.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
17244,5604260278985,270.0,PorSi,"Iogurte Pedaços Pêssego,  2x135 g",,1.19,4.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8442F6F00AC2C6059F58275837D337CE.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
18376,5601027009769,480.0,Panrico,Pão de forma sem côdea 9 cereais,Embalagem de 480g,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/202DA3E3189533F2DED569B04263CF8C.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
18778,5604260274963,200.0,PorSi Select,Alheira de mirandela,Embalagem de 200 g,1.49,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93E265B38537CF7D9CC71734EEF39C20.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
18942,5601989950086,750.0,Monte Velho,"Vinho rosé, região do alentejo, garrafa de 0,75 l",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/492FA643C4A4901779ACEB329DDE602F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
20503,5010394002066,500.0,Pedigree,Snacks para Cão Markies Mini,Embalagem de 500 g,3.59,7.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49CDBF271E28F3E6149B63C2DCB709F7.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
22356,8593893753105,90.0,Nestlé,Tablete de chocolate de preto,Embalagem de 90g,1.79,19.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18B585D3EA922E1CA013DA48AE197037.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
22943,5604260280964,130.0,PorSi Viva Bem,Tortitas de milho sem sal,Embalagem de 130g,0.79,6.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E24B7AB652120DBF2BA68756AF0B6F0B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
23652,8712000900175,6000.0,Heineken,"Cerveja com álcool, pack 24 x 0.25 l",,14.99,2.5,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB5BBEB462A56533212E5950F8D46993.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
24748,8410104124649,1000.0,Finish,"Detergente líquido para máquina lavar loiça gel tudo em 1 limão, de 1 l",,9.49,9.49,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/350E35F90B7D257D3A471C43A79AD891.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
251,2696001000000,400.0,Padaria,Baguete,400 g,0.79,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42C2E126B9E5B84C243F0668DEC3869F.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
25539,7613035799837,3000.0,Friskies,Ração para gato esterilizado com peru,Embalagem de 3 kg,8.69,2.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6753096F838736845D00B1BB9E9BE49E.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
25881,5601151155257,3000.0,Serra da estrela,"Água sem gás, pack 6 x 0,50 l",,1.99,0.66,3000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/984AE28FD91E1C697070D2BD18A4765A.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
2603,7622300631574,100.0,Milka,"Tablete de chocolate, embalagem de 100g",,1.99,19.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52E1072D7190F92497F13A3FF508BF9B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
2748,8410063044521,200.0,Pescanova,"Miolo de camarão cozido 40/60, 200 g",,6.39,31.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50FF0C33F27025B364B2A0F02EC1F36.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
2777,8410168399823,3000.0,Friskies,Ração para cão júnior vitafit com frango e leite,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FB72E4F81A6A85337B0A193B644C666.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
28572,8434165484054,240.0,Cuétara,"Tosta rica mini go, 240g",,2.09,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCBAB5A351E77407DEF26B46DA9AE965.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
28856,5604260281312,150.0,PorSi,Salada Lusitana Programa Origens,embalagem de 150 g,1.49,9.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A9EEAEFCF468810BC9FC976E2BE5E31.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
31141,3073781094930,140.0,A Vaca Que Ri,"Queijo fundido palitos light 140g, embalagem de 140g",,1.99,14.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5D6C4ED5C97B9ABEEF5182E77489B3B.jpg,,,,,2025-06-18T23:59:59.999999999+01:00,PROSPECTUS,13,2,,
