identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5
18488,5600744051013,220.0,Saborosa,Bolacha de manteiga belga original,Embalagem de 220g,1.59,7.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E47AEEFDB6078E82F552ABDA38861231.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
21291,2891140000000,1000.0,Porco,Cachaço s/ Osso,Vendido ao peso a partir de 1 kg,5.38,5.38,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5959AA495A4B146D941DA93F1CFF6837.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
2308,5604260271795,2000.0,PorSi,Refrigerante com gás cola,Garrafa de 2 l,1.35,0.68,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAE084877CD5F49373EA9981F15AE891.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
24412,8410436297660,1300.0,Sonasol,"Lava tudo aloe vera e flores brancas, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99177C313800E1C306087975E7A5D1E7.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
24415,8410436299961,1300.0,Sonasol,"Lava tudo lavanda, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C901B46EE167F7ABAA5D085E91578A1.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
25808,8426617002510,100.0,Haribo,Gomas ositos de oro,Embalagem de 100g,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D25D6900B46F8C2565F09DD42E0CDF4D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
29899,2696008000000,,Padaria,Bola Rústica,85 g,0.25,0.25,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCA7C0FA6B23BAB7806B1D133929F516.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
31516,8435257039107,1440.0,Nestlé,"Yoggi liquido morango,  8x160g",,3.89,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FDD60617CEBA746EBEE60AECF62B13.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
35749,5603722509667,800.0,Mimosa,Leite Bem Essencial Chocolate,Embalagem de 4 x 200 ml,1.69,2.11,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7497180C7B501430F6BD78AEC0C140AA.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
36732,5604260286454,2000.0,PorSi,Ração seca de carne para gato adulto,Embalagem de 2 kg,3.99,2.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EDD98958C9E50520083DF31D4824073.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
40592,5603722519420,480.0,Mimosa,"Iogurte fruta batida banana, laranja e bolacha, 480g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D09572C6AE538ADBF2B5D0B579F400D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
42154,5604260304707,340.0,PorSi,Fiambre da perna extra,Pack Poupança de 2 x 170 g,3.31,9.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/522CF7C8AF248AB65F1CD031BC66A250.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
42244,5604260308828,4000.0,PorSi,Ração seca para cão adulto atividade normal,Embalagem de 4 kg,4.99,1.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FCF75062802A5E94BD43D0BD28C29A4.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
49294,8436048962697,128.0,Artiach,Filipinos chocolate leite,Embalagem de 128g,1.09,8.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05B47EDDF3D01B19917978DD3D0A3CDE.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
49475,5601146570027,3750.0,Sagres,Cerveja Mini,pack 15 x 25 cl,7.49,2.0,3750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A9CDD69C05CD0571DDBA8FAB1D27E24.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
5036,5601028012164,,Renova,"Papel higiénico compacto, extra xxl, 6 rolos",Uma embalagem,2.96,2.96,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F382E3E2F2F16BB4FB1E6B90307BF71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F9398A5B85712D9E30015F112CCAF6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84ED764CBC37072F87BD089140194A37.jpg,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
52357,5604260329946,820.0,PorSi,"Pão de Forma para Torradas, 820g",,1.59,1.94,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F766A2DCE875CF25DC4CA1EAA7B861E9.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
5273,5601164902343,7920.0,Super Bock,Cerveja c/ álcool,pack 24 x 0.33 l,16.99,2.15,7920,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9036A4A1A895E7D1EC16B298057D65EB.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
54320,8718951559721,100.0,Colgate,"Pasta De Dentes Maximum Caries Protection, 100ml",,1.95,19.5,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3307B8514AC5F0DDBC9E6D628C947BDB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3694932EDFE660C6F958943C13CEE297.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3694932EDFE660C6F958943C13CEE297.jpg,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
54321,8718951477957,100.0,Colgate,"Pasta De Dentes Tripla Ação, 100ml",,1.95,19.5,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A66738B64F04C4649C8E34FD10D1AE8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ADDEB220D16C8DAE54C517CBC09DC55.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9ADDEB220D16C8DAE54C517CBC09DC55.jpg,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,1,,,
5788,5604260033447,200.0,PorSi,Chouriço corrente,Embalagem de 200 g,1.35,6.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D1F24C972CEA3CB10523A1E14CFE37E.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
5845,5604260129027,500.0,PorSi,"Detergente manual de loiça, maçã",Embalagem de 500 ml,1.59,3.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA3C8FC31B47D9DC966718AF0B1180EB.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
7293,3141360050001,750.0,Calgon,"Anti-calcário para máquina de roupa, em gel",Garrafa de 750 ml,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBAA20E2D0B47492F063F2C7CE6B7F2D.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
8434,5601050033731,620.0,Danone,"Iogurte activia líquido 0% lima/limão,  4 x 155 g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8DD28A0F1244F3320993F3917832E4F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
931,5601001228100,300.0,Nestum,Nestum flocos de cereais com mel,Embalagem de 300g,2.24,7.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3533A13BC534891673C8C96375839B78.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
10001,8001480020566,4000.0,Neoblanc,"Lixívia, perfume fresco",Embalagem de 4 l,3.74,0.94,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2040755A055F7A484FEAB095CC36C6F9.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1010,5601038300091,240.0,Knorr,Caldo de galinha 24 cubos,Embalagem de 240g,2.49,10.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EAB67797AD4AB1D62B7E64BA0380D8B.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1108,5601066300087,500.0,Nacional,Massa de cotovelinhos,Embalagem de 500g,1.29,2.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C947C343F18C9B0CC5D66D04FA630B6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1116,5601066301152,500.0,Nacional,Massa de cotovelos,Embalagem de 500g,0.89,1.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C87CE94729679E4B47574FECADC4484E.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1128,5601068902647,55.0,Margão,"Alho em pó, frasco",Embalagem de 55g,2.59,47.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76296439DB3BB5AA7AD903B7D97A9CC8.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1163,5601089080614,20.0,Boca Doce,Pudim de caramelo,Embalagem de 20g,0.47,23.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA0AE8DD57417DCB8FC83196C791AFF6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
11640,5601180000993,1000.0,Vigor,Leite pasteurizado gordo,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D35A2632D9FCF31B32BD4205099C2552.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
11641,5601180001020,1000.0,Vigor,Leite pasteurizado meio gordo,Garrafa de 1 l,0.98,0.98,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27E81D9C59177D8FE66A1E22F472A238.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1165,5601089080638,20.0,Boca Doce,Pudim morango,Embalagem de 20g,0.47,23.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/288A6DAD6E5E135036AEEDCA36F5A498.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
11755,5601511000623,400.0,Limiano,"Queijo fatias -50% de gordura, 400g",,4.09,10.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0ADAA02E1446E8C0B207669B95BD76E3.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1226,5601146001507,1500.0,Joi,Refrigerante sem gás de manga/laran,"Garrafa de 1,5 l",1.39,0.93,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A97DFBCD44C528D834B0680C492C91A.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1230,5601146232512,1500.0,Joi,"Refrigerante sem gás, maracujá e la","Garrafa de 1,5 l",0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D23ED4125E0EF0BCF408343FFE16E2DF.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1281,5601151136140,1000.0,Compal,Nectar vital equilibrio ananás/coco,Embalagem de 1 l,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2353850FA900673F4C3B08C535F9375F.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
12888,2892090000000,500.0,Fruta,Manga Avião,1 un=500 gr (aprox.),1.9,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F9334665091AF30C298FAAAC9CB308C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/842EA0C904154D230A3A6F63A245D264.jpg,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1302,5601151700754,850.0,Compal,Grão de bico,Lata de 850g,1.74,2.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BEB4F1F2A34C3C3B01503DD510ABAFA.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
13048,2893561000000,250.0,Marisco,Ameijoa Branca Vietnamita Congelada,Vendido a partir de 250 gr  (aprox.),0.5,1.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87AAE93BFC6F911123DE0600840801E2.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
13529,2893521000000,1000.0,Peixaria,Pescada do Chile Congelada Nº3,1 un= 1 kg (aprox.),7.99,7.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40D57D35BBDBDF72027C959F41A6E90C.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
13582,2893577000000,800.0,Peixaria,Solha Congelada (200/400),Pescado no mar,3.99,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09CD29C77ECA15BC59D0A288B72C20B4.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
13599,2893594000000,550.0,Peixaria,Red Fish Grande Congelado,1 un = 500 gr (aprox.),2.91,5.29,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E98972B338DCF46BAA412A17BB9B0C.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
13861,2691127000000,,Aves,Codornizes,1 un. = 150 g (aprox.),0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49A0BEA3AB28A38ED8B2B84EBCB7B813.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
13894,2891044000000,1000.0,Porco,Entremeada sem Entrecosto,Vendido ao peso a partir de 1 kg,4.49,4.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C03EF63C56AFB4E4EA78E134436BF30C.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
14038,2696013000000,80.0,Padaria,Bola mistura,1 unidade= 80 g,0.18,2.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D6E30346316F689C4A5A61ADBADBAB3.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
14865,2696212000000,,Pastelaria,Folhado Misto 90 g,,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A6753DB758F20AE554301F0A4A50040.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
15013,2892586000000,1000.0,Programa Origens,Couve Roxa,1 un = 1 kg (aprox.),0.89,0.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C15FB4AA650D08814701170E90E9EDB6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
1538,5601489134153,500.0,Du Bois de la Roche,Bolachas crackers s/ sal,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73329C1C7148B60B4FEE5767CC439BEF.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
15687,5000116109234,700.0,Iglo,Ervilhas,Embalagem de 700g,3.98,5.69,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71AD6BFBFF464D2A1A4DF7364A6C0B7A.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
15741,7613034945808,1500.0,Friskies,Ração para gato bolas de pelo com frango,"Embalagem de 1,5kg",5.85,3.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07080EB115E04D4F8CE83D62B5121029.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
15886,5601027003859,210.0,Manhãzitos,Manhãzitos original,Embalagem 6x2 unidades,2.29,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71329DB5D34C05CB20373BAE1032B91A.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
16492,8718951037847,500.0,Ajax,"Limpa vidros pistola, tripla acção, embalagem de 500 ml",,1.97,3.94,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2E06550937917C2E4B1E74DDD7CCA54.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
16607,8712561521529,700.0,Cif,Creme abrasivo original,Garrafa de 700 ml,2.68,3.83,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30CCCA0B503F489882A8FCB31275E9C6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
16983,8712100735455,540.0,Olá,Gelado cornetto morango,Embalagem de 6 x 90 ml,2.99,5.54,540,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4DE454FD5CA5C67863F06FFF45366E8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF03523E6B925BE3441B0A34A996CA2B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF03523E6B925BE3441B0A34A996CA2B.jpg,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
17893,5601082039817,220.0,Delta Q,Café xl qharacter cápsulas,40 Cápsulas,14.99,68.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE88A9B98D43407F51BB06087F668DC5.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
17972,8410104017231,,Air Wick,Recarga ambientador elétrico rosa bouquet,Embalagem de 1 unidades,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B202FFB9AFF7E2813DF45204F83EEC.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
18618,5601027004870,210.0,Manhãzitos,Manhãzitos -50% açúcares,Embalagem 6x2 unidades,2.29,10.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C536B78EEF5079E4091AFA5999C1DFFB.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
20032,5602947000010,750.0,Quinta da Pacheca,Vinho tinto doc douro,Garrafa de 750 ml,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/595081D749AF5B554E631E38F5E97F6B.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2059,5604260303861,500.0,PorSi,Polpa de cebola e alho,Embalagem de 500 g,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41444F01158BD1D91B444EE63E3C35F0.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
20967,5601027002593,175.0,Manhãzitos,5 manhãzitos choco chips,Embalagem de 175 g,2.24,12.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AAF2F344E6BB2E2CE72DDB89E9BE7D6.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
21417,8410136003486,400.0,Pedigree,"Alimento húmido para cão, galinha e cordeiro",Embalagem de 400g,2.45,6.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3591685DF3CE8F70C5DF9853F3C50774.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2206,5604260265084,800.0,PorSi,Bacalhau em lombos,Embalagem de 800g,12.99,16.24,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A39DBFB4F8A5BABDA8F378C8D2032E7.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2249,5604260267682,500.0,Kings Bräu,"Cerveja com álcool, lata","Embalagem de 0,50 l",0.69,1.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5ED5BD034D52671755539F32AEBDCADC.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2292,5604260270323,500.0,PorSi,Paloco desfiado,Embalagem de 500 g,3.89,7.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B2EC034E43AFCAD1946C70C06A0AD5F.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
24411,8410436297752,1300.0,Sonasol,"Lava tudo rosas e jasmim, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E3798C4C5509E4EFB8DA2E52D80035.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
24413,8410436297783,1300.0,Sonasol,"Lava tudo PH neutro, embalagem de 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7DD11C0EABB6452E24AA720E593B0B5.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
24414,8410436297691,1300.0,Sonasol,"Lava tudo camomila e flor de laranjeira, 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B18B6CCDC35A0C75589B9509520BFD6.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2449,7310390855108,30.0,Lipton,20 saquetas chá de frutos silvestres,Embalagem de 30g,2.05,68.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1330CB3B4FE43B14F3F6146B929696D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2458,7613031423583,625.0,Nestlé,Cereais nesquik,Embalagem de 625g,3.24,5.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F494F3C149F2147A07872C278BEDBC9.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2474,7613032408602,90.0,Purina Gourmet,Comida húmida para gato duplo prazer com vaca e frango,Embalagem de 90g,0.87,9.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96D993E9EEE0A797DBA50ACE06B2467D.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
251,2696001000000,400.0,Padaria,Baguete,400 g,0.79,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/872B1FA740AE707B5EB206709F5F94A0.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
25187,8001090371980,,Evax,Pensos higiénicos liberty noite abas,Embalagem com 9 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6B2826A52D2ACC1159A56736009880F.jpg,,,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
25735,5000116112173,208.0,Capitão Iglo,10 nuggets peito de frango e queijo,Embalagem de 210g,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A162F74796CC7150848F5AAF7336C9.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
25814,8426617003432,75.0,Haribo,Gomas spaghetti pica morango,Embalagem de 80g,1.04,13.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F44C50C774E95F3A4B8E8CF6D4301678.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
26153,8001090229083,,Ausonia,Pensos Higiênicos com Abas Super,embalagem com 12 un.,1.94,1.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/219E0B3EF05D6DA4905EC8A4376099AF.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2749,8410063046532,350.0,Pescanova,Miolo de camarão 80/100,Embalagem de 350g,6.99,19.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1D2AEF816246B4D1E4F3A2363606A04.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
2778,8410168399939,4000.0,Friskies,Ração para gato adulto com coelho,Embalagem de 4 kg,10.79,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D77E234EEC231A513DCFB3E4E6B53BA0.jpg,,,2024-10-09T23:59:59.999999999+01:00,PROSPECTUS,13,2,,,
