identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,nro_paginas,page,images_3
17430,2696318000000,500.0,Padaria,Pão de Trigo da Benedita,500 g,0.99,1.98,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A63783BD07721517E04DA6CF8FD94ED.jpg,,,8,1,
18488,5600744051013,220.0,Saborosa,Bolacha de manteiga belga original,Embalagem de 220g,1.59,7.23,0,kg,€/Kg,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E47AEEFDB6078E82F552ABDA38861231.jpg,,,8,1,
22414,7613035268364,123.0,Nestlé,Tablete de chocolate extra fina leite/avelã,Embalagem de 120g,1.79,14.55,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7736CE4E28C5141493617380C6AC07C4.jpg,,,8,1,
23477,3250390009504,840.0,Claude Léger,"Le cassoulet, 840g",,3.49,4.15,0,kg,€/Kg,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C76C742BF5F51F904FC4C06E3DE4174.jpg,,,8,1,
26274,5601027002609,175.0,Bollycao,5 manhãzitos,Embalagem com 175 g,2.24,12.8,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72802AF60F8CD24B8A8E082AF13E9F74.jpg,,,8,1,
28640,5054563030948,75.0,Aquafresh,Dentífrico Tripla Proteção,Embalagem de 75 ml,1.77,23.6,75,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F0758EC50E92354A2691A9D74801B48.jpg,,,8,1,
30414,4015400917304,480.0,Fairy,Detergente Liquido Loiça Original,480 ml,2.54,5.29,480,L,€/L,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E32CE6EDBAF8F26722865569A3DD5EE.jpg,,,8,1,
35560,5601151973745,3500.0,Seven-up,Refrigerante de lima e limão com gás regular,Pack de 2 x 1.75 l,3.38,0.97,3500,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBF8C806B4FF0C4077BF489443451B3F.jpg,,,8,1,
35913,5603722498022,800.0,Mimosa,Leite Bem Essencial morango,Embalagem de 4 x 200 ml,1.69,2.11,800,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E74AE9F14F8D6C9135CA5E0EFA53A437.jpg,,,8,1,
36183,5604736300097,100.0,Maria Batata,Batata doce frita,embalagem de 100 g,1.74,17.4,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71A1C6E59EDA9EE5A4876F3C1F68F50F.jpg,,,8,1,
36263,5601027973060,480.0,Bimbo,Pão de forma integral,Embalagem de 480 g,1.84,3.83,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/706CDDCF91F9F779ABC5B2D4D8D2F75F.jpg,,,8,1,
38560,5601027006447,280.0,Bimbo,Pão de leite 8 un.,Embalagem de 280g,1.99,7.11,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61E1C93727499A77EF100DF4D069FE8B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03428EFF3EBBF0386E77776667460845.jpg,,8,1,
41341,8711327391475,270.0,Olá,Gelado magnum salted caramel & glazed almonds,Embalagem de 3 x 90 ml,5.49,20.33,270,L,€/L,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/584EE4A4EE1BDD1E470C1DA40C6359E1.jpg,,,8,1,
44664,8711327488052,1000.0,Lipton,Ice Tea limão zero açúcar,Garrafa de 1 l,1.39,1.39,1000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52579188A3342679BB6CE44E5B5F381A.jpg,,,8,1,
448,8722700752943,2000.0,Lipton,Ice tea de manga,Garrafa de 2 l,2.39,1.2,2000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8A7BBA271F5B46B5DC4031B0621A8E9.jpg,,,8,1,
45773,5054563087829,75.0,Aquafresh,"Pasta dentífrica eucalipto, lima e menta",Embalagem de 75ml,1.85,24.67,75,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BD714E3A534CEE4C22E5ACF847E84CE.jpg,,,8,1,
47102,5603722520198,250.0,Mimosa,Manteiga com sal e sem lactose,Embalagem de 250g,2.29,9.16,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B591AEA7549E84BED541D0651A14575A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03F85375587D6FDFB4925819A11BDAE0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/851EE75BBBA7A9986AE9578DEC17E3F9.jpg,8,1,
52137,5600111629814,,Diprochama,Acendalhas,2 x 32 Cubos,1.49,1.49,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B979A25FEFE01AA03ACA467CFB5A3E82.jpg,,,8,1,
6054,5608516251050,280.0,Quinta de Jugais,Doce de morango,Embalagem de 280g,2.39,8.54,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D590447713E09F1E066B2DF07C403940.jpg,,,8,1,
6267,8016825926687,75.0,Aquafresh,Pasta dentífrica menta fresca,Embalagem de 75 ml,1.85,24.67,75,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3DC987DC2831B4B3E07291CAE434D07.jpg,,,8,1,
7401,3250390461777,150.0,Páturages,Queijo roquefort,Embalagem de 150 g,2.69,17.93,0,kg,€/Kg,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C4299FEE51CDB299AF05F135F96AE89.jpg,,,8,1,
8396,5601049614330,250.0,Milhafre,Manteiga com sal,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DCB9F2F3B36086D35B7173891ABA268.jpg,,,8,2,
8413,8410500008932,600.0,Actimel Danone,"Actimel morango, 6 x 100g",,2.79,4.65,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6EB1A175778A171D463316E7A3FAC27.jpg,,,8,2,
8487,5601096401303,750.0,Aveleda,Vinho maduro branco minho alvarinho,Garrafa de 0.75 l,4.69,6.25,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5584288B4D3CB005FE87B35856EF89A7.jpg,,,8,2,
9078,5601883000351,250.0,Nova Açores,Manteiga com sal,Embalagem de 250g,1.99,7.96,0,kg,€/Kg,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B374003B4D850F2B18FB43590E1FCCC4.jpg,,,8,2,
941,5601001322808,100.0,Nescafé,Café solúvel,Embalagem de 100g,3.19,31.9,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60C0C99B7DDDE569E73B19209673ED55.jpg,,,8,2,
10091,8410100059839,360.0,Nestlé,"Queijinho petit nesquik,  6 x 60 g",,2.79,7.75,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBBACE0B574A9C35FF94ECEF6B014E4C.jpg,,,8,2,
12379,8410285015354,250.0,Président,Chantilly,Embalagem de 250 g,2.69,10.76,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B654208BFA286B469467D921BFF560D4.jpg,,,8,2,
12732,3428274120014,1000.0,Président,Leite de cabra uht meio gordo,Embalagem 1L,2.33,2.33,1000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4DE3EA7934B3A8ABFC641CD50C6AF49.jpg,,,8,2,
13216,2893201000000,250.0,PorSi,Perca à Posta,1 un = 250g (aprox.),2.2,8.79,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/741D00CAD6DCC4EC729919B0800D71BD.jpg,,,8,2,
13511,2893503000000,350.0,Nossa Seleção,Camarão Tigre Congelado 20/30,,3.85,10.99,0,,€/Kg,,Avantages !,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32AD623A665DFFC0F40D8371091C399B.jpg,,,8,2,
13522,2893514000000,200.0,Peixaria,Choco Pequeno Congelado,1 un= 200 gr (aprox.),1.74,8.69,0,,€/Kg,,Avantages !,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37754AAC1A8B81BA5D21C470572981B5.jpg,,,8,2,
13567,2893562000000,250.0,Marisco,Ameijoa Castanha Vietnamita Congelada,Venda ao Kilo,0.72,2.89,0,,€/Kg,,Avantages !,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33CC3279E2741F227440A7AFDC3AEEF9.jpg,,,8,2,
14108,3250391490806,300.0,Itinéraire des Saveurs,Paella,Embalagem de 300g,2.59,8.63,0,kg,€/Kg,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20CDF3216D8CBC608AAB98017CC0EA1A.jpg,,,8,2,
14373,7613034584236,100.0,Nescafé,Café solúvel creme,Embalagem de 100g,3.19,31.9,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48199761533FB8DB6A796A993ABA4535.jpg,,,8,2,
14641,5603722513879,1500.0,Pleno,Tisana de chá verde/limão light,"Garrafa de 1,5 l",1.59,1.06,1500,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65377B3F78342A8BD02B4888BCEF8A2A.jpg,,,8,2,
1472,5601286256782,500.0,Milaneza,Massa de ondas,Embalagem de 500g,1.04,2.08,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBEC60CF3C8D752CF3C2E06EF4538599.jpg,,,8,2,
15038,2892255000000,2500.0,Programa Origens,Melão Branco,Vendido ao peso | 1 un = 2.5 kg (aprox.),1.98,0.79,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1907C0AEFCB3376B09C7B915B4809CC0.jpg,,,8,2,
15067,2892316000000,250.0,Fruta,Uva Preta,Vendido a partir de 250 gr,0.62,2.49,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F4B814FCBD1E6E66B9A99BDA34CD4EA.jpg,,,8,2,
1538,5601489134153,500.0,Du Bois de la Roche,Bolachas crackers s/ sal,Embalagem de 500g,2.99,5.98,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73329C1C7148B60B4FEE5767CC439BEF.jpg,,,8,2,
15503,8410500018931,400.0,Danonino Danone,"Iogurte líquido danonino tutti-frutti,  4 x 100 g",,1.99,4.98,0,kg,€/Kg,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A644740B00EFD95B05B4DA40640B6A.jpg,,,8,2,
15797,7613034750419,220.0,Buondi,Café moagem normal: intenso,Embalagem de 220g,3.49,15.86,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C13C80E504CB58316C5B56E2336173D.jpg,,,8,2,
16492,8718951037847,500.0,Ajax,"Limpa vidros pistola, tripla acção",Embalagem de 500 ml,1.97,3.94,500,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2E06550937917C2E4B1E74DDD7CCA54.jpg,,,8,2,
1711,5604055118410,6000.0,Fastio,Água mineral sem gás,Pack 4 x 1.5 l,2.19,0.37,6000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D02DF978D621E943487B52391D308C37.jpg,,,8,2,
17114,5000116110148,320.0,Capitão Iglo,4 hamburguers vaca s/ glúten,Embalagem de 320g,3.99,12.47,0,kg,€/Kg,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E7F8CBEF475C7DF0459EA1D70B35576.jpg,,,8,2,
17207,8006540943687,1800.0,Fairy,Detergente manual de loiça limão,Embalagem de 2 x 900 ml,6.99,3.88,1800,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2EE328B1B3FB1BA0162E77ED87C40E9.jpg,,,8,2,
17873,8718951037885,500.0,Ajax,Limpa vidros recarga tripla ação,Embalagem de 500 ml,1.79,3.58,500,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42625D659AA36AA56C9B694404679879.jpg,,,8,2,
18350,8410320148245,80.0,Campofrio,Chouriço fatiado,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C935719A57D5E81DA0BFC4CFFF1CE04A.jpg,,,8,2,
18351,8410320029971,80.0,Campofrio,Salsichão fat,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/522F54407A09BACA8592684E0563A486.jpg,,,8,2,
18596,8410500016029,400.0,Danonino Danone,"Iogurte líquido danonino morango/banana,  4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418CA3EE44828DD39BFD6E2687E787F2.jpg,,,8,2,
20203,5604098001038,750.0,Tapada do Barão,Vinho branco regional alentejano,Garrafa de 0.75 l,3.74,4.99,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CDC4E39AC7D1EB7003758BB27EAF83A.jpg,,,8,2,
20912,5601096227309,750.0,Aveleda,Vinho verde branco loureiro/alvarinho,Garrafa de 0.75 l,3.89,5.19,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/707ED1BFA4B2D0E5997500FE1B1FF531.jpg,,,8,2,
21149,3415581114935,460.0,Häagen-Dazs,Gelado Salted Caramel,Embalagem de 460 ml,5.79,12.59,460,L,€/L,,Tipo de stockagem,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8895C133BF590B5F9595172A573C829.jpg,,,8,2,
21349,3011932000805,1000.0,Martini,Vermute rosso,Garrafa de 1 l,11.38,11.38,1000,L,€/L,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC8A59FA07229CD8C8A2D995DE31196C.jpg,,,8,2,
25877,5604321027507,200.0,Cemporcento,Bolachas marinheiras integrais,Embalagem de 200g,2.14,10.7,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A91BC3B4D3B3905AF1653186C4F7E01F.jpg,,,8,2,
25906,8412600071144,650.0,Bimbo,"Pão de forma especial torradas s/ côdea, 650g",,2.09,3.22,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE072CBAE2B254D11818DC4B4A08F173.jpg,,,8,2,
26455,8006540830840,1250.0,Fairy,Detergente Líquido p/ Lavar Loiça Platinum Original,"Embalagem de 1,25 l",4.99,3.99,1250,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C63787F1B77168388325CE46E60A774E.jpg,,,8,2,
26471,5603722510946,200.0,Gresso,Leite com Chocolate,Pack 4X200ml,1.4,7.0,200,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0108FCBB6D228E5EC4619AC8345D099C.jpg,,,8,2,
26605,5601286260413,500.0,Milaneza,Lirios tricolores,Embalagem de 500g,1.78,3.56,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/032651E612CBDAF9EAB421897FD7F2D8.jpg,,,8,2,
30721,5601883270013,150.0,Nova Açores,Queijo da ilha fatiado,Embalagem de 150g,1.79,11.93,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10D73E639C6863D311DF928EA5B5A457.jpg,,,8,2,
32091,5601096260313,750.0,Aveleda,Vinho Verde Loureiro Branco,Garrafa de 0.75 l,3.89,5.19,750,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8585377E14C5E1743EA806244A92335.jpg,,,8,2,
35559,5601151973738,3500.0,Pepsi,Refrigerante com gás max zero,Pack de 2 x 1.75 l,2.58,0.74,3500,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4C79168F71B7B5145B8347211FA9783.jpg,,,8,2,
35749,5603722509667,800.0,Mimosa,Leite Bem Essencial Chocolate,Embalagem de 4 x 200 ml,1.69,2.11,800,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7497180C7B501430F6BD78AEC0C140AA.jpg,,,8,2,
36945,8719200009899,500.0,Vaqueiro,Margarina líquida,Embalagem de 500 ml,2.44,4.88,500,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18B276D9701F28BD99E88251DF4CDB08.jpg,,,8,2,
3734,3250390025863,300.0,Claude Léger,"Crepes queijo/fiambre, 6 unidades",Embalagem de 300 g,1.99,6.63,0,kg,€/Kg,,Tipo de stockagem,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A7C99E252671C91D6D457165F65F550.jpg,,,8,2,
391,8712566173648,70.0,Knorr,"Sopa de cozido, 70g",,1.69,24.14,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0EE5A12F75937ABFCDAF9A5E610D848.jpg,,,8,2,
392,8712566173860,70.0,Knorr,Canja c/ aletria,Embalagem de 70g,1.69,24.14,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E00E32BCAF3594A1D59DEF0C0A64C0.jpg,,,8,2,
40581,2732743000000,1000.0,PorSi,Salsichas Frescas Chipolatas,Embalagem com 1 kg (aprox.) ,12.89,12.89,0,,€/Kg,,,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/996B04AC70DE8BA5785E90BCAD9CF63C.jpg,,,8,2,
41000,5601151974162,1750.0,Sumol,Refrigerante com Gás Ananás,Garrafa de 1.75 l,1.79,1.02,1750,L,€/L,,1000 Artigos,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8202D5DBDFA62BC2BF7132BE68D629BF.jpg,,,8,2,
41078,8718951333420,1250.0,Ajax,Detergente líquido lava-tudo festa das flores primavera,Embalagem de 1.25 litros,2.09,1.67,1250,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F65E7E5340A6A14958B2398A00217E9.jpg,,,8,2,
42782,2696841000000,500.0,Pastelaria,Cheesecake frutos vermelhos,500 g,7.99,15.98,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36D3F0C4312DF34B527E768275C37216.jpg,,,8,2,
43305,7613039531853,400.0,Yogolino,"Iogurte natural sem açúcares, 4 x 100g",,2.24,5.6,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8D52E685C6D059419C73FE516F80912E.jpg,,,8,2,
44318,2893254000000,2000.0,Peixaria,Tamboril,Vendido ao peso,23.98,11.99,0,,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/779A2AA54DB1730CAED33CD59B87F3EC.jpg,,,8,2,
44665,8711327488069,1000.0,Lipton,Ice Tea pêssego zero açúcar,Garrafa de 1 l,1.39,1.39,1000,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9806A6502CAAC050A812F609EBBE29E2.jpg,,,8,2,
44736,5601119354296,220.0,Nobre,Fiambre da perna extra fatias finas,Embalagem de 220g,3.29,14.95,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A78050C7BB155B5DB1353AC09A55C6E3.jpg,,,8,2,
44737,5601119354302,220.0,Nobre,Fiambre da perna extra fatias clássicas,Embalagem de 220g,3.29,14.95,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A7079899E0C28374C3BFCF673856656.jpg,,,8,2,
44804,3023290048924,150.0,Lindahls,"Pudim Proteico chocolate,  150g",,1.49,9.93,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B2FE0FACFAE4AC76078601AFA61FB63.jpg,,,8,2,
45233,5029053550039,,Huggies,"Toalhitas de bebé pure, 56 unidades",,1.39,1.39,0,,€/Unidade,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20C28BA1A876252F30C96673833B4692.jpg,,,8,2,
45321,5600765590027,350.0,Legumes,Pimento verde assado em tiras,350 g,2.79,7.97,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7D546BE196C1D551D79BE72AF23E385.jpg,,,8,2,
45405,3023290053508,150.0,Lindahls,"Pudim proteico baunilha,  150g",,1.49,9.93,0,kg,€/Kg,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B87D362E0EA68435EA6133F4A957F48.jpg,,,8,2,
45552,8001841993874,300.0,H&S,Champô anti-caspa limpeza profunda purificante,300 ml,4.59,15.3,300,L,€/L,,,2024-08-14T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71784009BAD4838BFC36A6DD6C321111.jpg,,,8,2,
