identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie,pictogrammes_0
1138,5601082022796,250.0,Delta,Café em grão,Embalagem de 250g,2.69,10.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA324D27E9E0B51C555781B151251CD4.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
12237,7613034725936,390.0,Nesquik,Achocolatado em pó extra chocolate,Embalagem de 390g,4.75,12.18,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB833C246FA0F7BBDDFD7107AA28A5C9.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93A52C02113750956F92B7DD59810765.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41874,8718951313316,75.0,Colgate,Pasta Dentífrica Cool Mint,75 ml,2.16,28.8,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95E99633062C9804102696C315945CDF.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
419,8718114882536,50.0,Knorr,Sopa de cebola,Embalagem de 50g,1.6,32.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED2CDBB9018393062912BF3E0AF214D1.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49093,5601082049656,440.0,Delta Q,Cápsulas de Café Grand Qalidus,Embalagem com 80 cápsulas,23.99,54.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DEE7FD145D59AAEDF41BEFA511386BD.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
50389,8445290351401,,Nescafé,Cápsulas Café Sical Extra Creme Int. 7,Embalagem de 30 unidades,8.99,8.99,30,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D965C0B28E0B826E88C1C747AF626B8F.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
13603,2893598000000,250.0,Peixaria,Sardinha Pequena Congelada,1 un= 250 gr (aprox.),0.75,2.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CA0FC96B889D2EC96F915EEAEB30E47.jpg,,,,Avantages !,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24371,5601050033014,620.0,Danone,"Iogurte líquido pinacolada corpos danone,  4 x 155 g",,1.69,2.73,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA062C78232ADE921CB0D8917CC39423.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35297,5601314223205,500.0,Vitalis,Água sem gás,Garrafa de 0.5 l,0.3,0.6,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/341D6A72BBB8AB6BB829B689761B2A68.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49761,8410500024574,460.0,Danone,"Iogurte Bifidus Activia Chia Amêndoa 0%, 4 x 120g",,2.39,5.2,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C78D604FF38EBC1F8556A8A62CA8C37.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
7356,3250390033677,750.0,Delagne & Fils,Champanhe rose bruto,"Garrafa de 0,75 l",22.99,30.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67F8C7F5B830F4B7403ECD98A12FE61.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
1117,5601066301404,500.0,Nacional,Linguini,Embalagem de 500g,0.94,1.88,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5543DBB1F6781E2C307E0B4DE4206633.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
11642,5601180002003,1000.0,Vigor,Leite pasteurizado magro,Garrafa de 1 l,0.98,0.98,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4712850F57AD5A8BB3282BD0DF37AD78.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
12819,3600522023883,400.0,Elvive,Champô total repair,Embalagem de 400 ml,3.99,9.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA7D6E07CD09475944FC0B7344377C93.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
14339,3387390325911,630.0,Nestlé,Cereais fitness,Embalagem de 630g,3.99,6.33,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3B7D0C0554F9B07E610EDBBFFBD0CD0.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2518,7613033814693,400.0,Nestlé,Fruta para bebé 7 frutos +6 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C71B6B9B51E8496D30C8FC7F83397E6.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
26177,5603722514470,1000.0,Matinal,Leite Seleccionado Leve,Embalagem de 1L,1.04,1.04,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3414EC19C8611CE7E0D99781254117D1.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
28062,5603722516764,150.0,Castelões,"Queijo sem lactose fatiado, 150g",,1.79,11.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F601B42C74F0F85211A2BAC0672F8FD.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
31554,8435257039138,1440.0,Nestlé,"Iogurte Líquido de Tutti-Frutti,  8 x 160 g",,3.89,2.7,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3ADD800E79600780447DBC7DD07E46CC.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
37460,5900020033963,141.0,Nestlé,Barra fitness chocolate e banana,Embalagem de 141 g,2.09,14.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61BB91D38AB9279BC7CD51B60ADF8FBC.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41979,5601050036244,160.0,Danone,"Yopro manteiga amendoim banana,  160g",,0.98,6.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76F611345D72D89BD286B28BEC6CF628.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44252,5601019012890,210.0,Guloso,Tomate frito,Embalagem de 210g,0.86,4.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E41584C9A847A707E247659FC6AA37C2.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49990,5603722520785,180.0,Matinal,"Queijo Fresco Cottage Magro, 180g",,1.59,8.83,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6347351EF12999888BF6F01754206073.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
8801,5601244201960,350.0,Terra Nostra,"Queijo flamengo, bola quartos",Embalagem de 350g,3.29,9.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAFF5C0559AD2637C6F580877C4E36CF.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
11950,5603722495106,200.0,Mimosa,Nata uht light,Embalagem de 200 ml,0.84,4.2,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E7D8A653C78B6ADF8DDAFC11006499D.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
1215,5601126039032,250.0,Sical,Café torrado 5 estrelas moagem normal,Embalagem de 250g,2.89,11.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53250BE594F88BF87B80694DFC3412C1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC461A085365298E9E71CE000D2CFB78.jpg,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
1276,5601151117101,1000.0,Compal,Néctar vital equilibrio frutos vermelhos,Embalagem de 1 l,1.35,1.35,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0950B13CAACDCB597B5CA331A1F58B4.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
1304,5601151860755,410.0,Compal,Feijão frade,Lata de 410 ml,1.09,2.66,410,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/066688CD8BF0590497712193ADD4FE5F.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
14340,3387390326291,140.0,Nestlé,Barras fitness com morango,Embalagem de 140g,2.09,14.93,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABF74D21E3C804C027E678D6B2AB2D7B.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
27891,3600523586387,400.0,Elvive,Champô Reconstrutor Dream Long,Embalagem de 400 ml,3.99,9.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84CC356C36067BE7C6654BA5E8036F86.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41226,5601050036572,440.0,Danone,"Oikos morango, 4 x 110g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E4736FC7A27F857CF545D0499041B59.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41583,5601050036633,440.0,Danone,"Iogurte grego caramelo,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E15B23C5D54AA2C4C2E2125712DAFF29.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43763,7613038110295,385.0,Nescafé,Cápsulas Café Ristretto Napoli Int. 13,30 capsulas,9.99,25.95,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A20C08BDD45FD4A9FA025C2B73D7BA53.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
438,8722700140139,20.0,Lipton,20 saquetas infusão de cidreira,Embalagem de 20g,1.49,74.5,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BD4BD05824B7246D1659F44FE1CD00E.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44832,7613287235497,7.0,Cerelac,Nutripuffs de banana 8 meses s/ açúcar,Embalagem de 7g,0.66,94.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7F288CA0CC82A4884ED2DCB1285182C.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
4716,5000204593242,72.0,WC Pato,Discos Sanitários Activos Recarga Lima,Embalagem de 2x36 ml,3.49,48.47,72,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63F83864AA3214D8A29D6F7792A8DB6E.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52340,8720181392962,,Comfort,Amaciador Roupa Concentrado Creations Madressilva e Sândalo,76 Doses,3.99,3.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B8F8DA9C5DF28DF49A227B125CD9AD5.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52887,5603722523137,200.0,Mimosa,"Natas para Massas, 200 ml",,0.99,4.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3EDAE46E372CBB78EE7DEA3A9DB3BD9.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
5439,5601314228248,750.0,Vitalis,Água mineral sem gás sport,Garrafa de 750 ml,0.53,0.71,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD35784888276AF8FE1E57FD455A1797.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
10639,8712566395514,60.0,Knorr,"Sopa gourmet, cogumelos",Embalagem de 60g,1.99,33.17,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DE93CCE9C882CDFCAF84912313B4E5.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
10702,8714789925349,75.0,Colgate,"Pasta dentífrica, máxima proteção, fresca",Embalagem de 75 ml,1.99,26.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BC5003CC8054B66A215A1F402FAA854.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
1136,5601082022765,250.0,Delta,Café torrado lote chávena saco,Embalagem de 250g,2.69,10.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AEF7D0EDAE9B582F5CDCC0D6F5BEB93.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
12825,3600522282006,400.0,Elvive,Champô Arginina,Embalagem de 400 ml,3.99,9.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/832D274A47C2AA7B477B5C7301E042D6.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
13521,2893513000000,350.0,Peixaria,Pescada congelada 350-450 g,Peixe de aquacultura,1.22,3.49,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22F3B24F720E80E5292E5ED176EAD86C.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
27921,3600523587315,200.0,Elvive,Mascara Dream Long,Embalagem de 200 ml,4.89,24.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61D0C91F4BB2FE4F8431D0BB37B06E71.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30173,5607238032022,330.0,Casa de Mateus,Doce de morango,Embalagem de 330g,2.99,9.06,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88D51E70797213287B5E6B80B6008E2A.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30639,5607233511591,435.0,Panrico,Pão Forma Cerealia 5 Sementes 0% Açúcares Vegan s/ Lactose,Embalagem de 440g,1.99,4.57,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AFCDEC726F0683BDFA4A9DB676476EA.jpg,,,,,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35462,8410500023652,300.0,Yopro,"Iogurte liquido proteína yopro morango/framboesa, 300 g",,1.99,6.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EC735F7DD0AFCA7D894FC734C5CF29F.jpg,,,,1000 Artigos,,,,,,,,,8,3,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
37443,7613037040869,250.0,Nestum,Nestum zero espelta/aveia,Embalagem de 250 g,2.14,8.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF80E2BF1A95765256612BEC5A65D8DD.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
391,8712566173648,70.0,Knorr,"Sopa de cozido, 70g",,1.6,22.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0EE5A12F75937ABFCDAF9A5E610D848.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
393,8712566173945,70.0,Knorr,Creme marisco,Embalagem de 70g,1.6,22.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AC7DB72DD40FCC73A38BA936E17E369.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
39539,5607552295387,500.0,Cristal,Vinagre de sidra biológica 5%,Garrafa de 500 ml,1.29,2.58,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1CEECEA2256524B647A2B852DC8C733.jpg,,,,Produtos Bio,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41299,5601050036565,440.0,Danone,"Iogurte oikos maracujá,  4 x 110g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCB02F5884DDCB459FDF089F080D1348.jpg,,,,1000 Artigos,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41311,5601019012876,390.0,Guloso,Tomate em Pedaços com Cebola e Alho,Embalagem de 390g,1.79,4.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA7DA36A1DB3F59161A395B0EC5223E9.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41901,7613037677591,250.0,Cerelac,Farinha láctea menos 40% açúcar,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/687BCC1B8BE836CF748B8DD683218C66.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43520,8411300478116,400.0,Elvive,Champô argila cabelos normais,Embalagem com 400ml,3.99,9.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FA9549FFEB000EE016E8AB88BD8B66F.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46162,3083681106480,400.0,Bonduelle,Salteado parisino,Embalagem de 400g,2.59,6.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06D3269CF888DEE604E81717FC556DB1.jpg,,,,Tipo de stockagem,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47752,8006540429662,,Evax,Pensos Higiénicos com Abas Noite,18 unidades,4.24,4.24,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5447101676B2E51A2E81D2D48B413B6.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47754,8006540429631,,Evax,Pensos Higiénicos Cottonlike Super Plus com Abas,20 unidades,4.24,4.24,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF0984685A0DF2E876D664DED1782062.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47788,5604260325740,330.0,PorSi,6 Salsichas Frescas Chipolatas com Ervas,330 g,4.59,13.91,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F757EBD60368C9DF60B53A7951BEF7CB.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
51895,8719200253407,225.0,Planta,"Creme Vegetal para Barrar Original, 225g",,1.7,7.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34875B4CFAEFB89404E5C1F04E47EB55.jpg,,,,1000 Artigos,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52883,8719200267824,1000.0,Planta,"Creme Vegetal para Barrar Original, 1 kg",,4.79,4.79,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBB4812E883E0A943660F7C5BD667E18.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
543,3228881083241,30.0,Lipton,20 saquetas chá digestão fácil,Embalagem de 30g,2.09,69.67,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28A1713A439B692F2535F37C60AAED17.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
8315,5601028013307,,Renova,"Papel higiénico, compacto, extra xxl, folha dupla, 24 unidades",1 embalagem,11.84,11.84,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E547A0A76698EB9D1E248C6C0C9D74B9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6866F63DEC5517DB1E2DC48AD701110.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52CEDF162CBC9A98A93B293FEE315F10.jpg,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
9308,5603722501449,130.0,Primor,Manteiga com sal marinho,Embalagem de 130g,1.79,13.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C293E46CDEBC2751EF88E5A5F91F701.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
10094,8435257040776,640.0,Nestlé,"Iogurte líquido yoggi banana,  4 x 160 g",,1.99,3.11,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A1039A34E2D3851553F65DFE7093FB2.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
10512,8435250439577,232.0,Nestlé,"Iogurte mix-in nesquik,  2 x 115 g",,1.99,8.58,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4A9B3F7F589CA090A23F817C058A787.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
16728,7613034903204,400.0,Cerelac,Leite e cereais pijama +6 meses,Garrafa de 400 ml,2.24,5.6,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/239F9048DEABC81D470EA8ABD492AED8.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
19158,7622210440914,150.0,Philadelphia,Queijo p/ barrar s/ lactose,Embalagem de 150g,1.85,12.33,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7AC6E4743C3775586AC9B93E6A5AED5.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
20546,3387390326468,375.0,Nestlé,Cereais fitness chocolate,Embalagem de 380g,2.99,7.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDA24403FE3A93B3EEF7E09718C280E3.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2500,7613033129025,250.0,Cerelac,Papa infantil não láctea bolacha maria +6 meses,Embalagem de 250g,2.39,9.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A288A774960D901AD4DC15008F92E64.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
38322,2696606000000,110.0,Padaria,Folhado de pizza,110 g,0.99,9.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D96FB4FF63D4625C7A46D3847A592BBA.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
392,8712566173860,70.0,Knorr,Canja c/ aletria,Embalagem de 70g,1.6,22.86,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E00E32BCAF3594A1D59DEF0C0A64C0.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41300,5601050036596,440.0,Danone,"Iogurte oikos manga papaya,  4 x 110g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F24CAC986AAB23C01B60B98974724E0.jpg,,,,1000 Artigos,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
432,8722700084952,63.0,Knorr,Sopa de legumes,Embalagem de 60g,1.6,25.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDD0F7AF267061F5F2B16720B17C4635.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44704,5053990155941,175.0,Pringles,Pringles hot & spicy,Embalagem de 175g,2.39,13.66,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E274A9B899E3F171EF5DBCC6BAFC4CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
45367,5601159000368,120.0,Bom Petisco,Sardinhas sem pele e sem espinhas em azeite virgem extra,Embalagem de 120g,2.85,23.75,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13C2794D2DFEC452D6E6723F794E0FF8.jpg,,,,,,,,,,,,,8,4,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
