identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page
36863,7613037564426,,Starbucks,"Café caramelo macchiato by dolce gusto, 12 cápsulas",,4.39,4.39,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/068BF027A92B09B37E4171CB0F34C12C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
37281,3760034065655,500.0,PorSi,Dobrada à Moda de Caen,Embalagem de 500 g,4.59,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3AC5F7329157A178395751093B058F0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
37940,8410022000032,300.0,Donuts,6 donuts classic,Embalagem com 300 g,2.89,9.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4763C25C324D6011DC0584FB6F2F49B3.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38100,5411188121978,750.0,Alpro,"Bebida soja chocolate, embalagem de 3 x 250 ml",,2.19,2.92,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B47B8FD3762B286F2ADC77B38B1AC4F0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38234,8410104894290,,Air Wick,"Ambientador difusão automático essential mist lavanda, 1 un.",,11.99,11.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/847F0DD1B345EAB9CBFD3D0E37E2BD3D.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38276,8717163648667,400.0,Axe,"Gel de banho ice chill, embalagem de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/408874523DB89DDFF0BE9CC4F84555CA.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38350,3760034065679,500.0,PorSi,Dobrada com tomate aromatizada,Embalagem com 500 g,4.59,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1606093EF5B650994E9C6FC0BD9E76.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38415,5411188121435,250.0,Alpro,"Creme fresco à base de soja parabater, de 250 ml",,1.59,6.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFAB1C73C32BECCAC7E9F44EA26CB69.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38419,5411188129318,400.0,Alpro,"Yofu natural estilo skyr, embalagem de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDF6850350FBA70EC1AD1C91E2CF4E66.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBD711D42DC64D7360DF74EFEBF0E255.jpg,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38640,5411188128649,400.0,Alpro,"Yofu morango estilo skyr, embalagem de 400g",,0.69,1.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1394EAA38F4851DE2C6CB9FB1429D07.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38992,5604321002184,500.0,Cemporcento,Farinha de trigo integral,Embalagem de 500g,0.99,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B054EF833216E369D4F22E4BD2BA5D8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
38993,5604321002191,500.0,Cemporcento,"Farinha de milho integral, embalagem de 500g",,0.99,1.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24E705A700C1CF9CFE87EF92FF355721.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39056,5604321020935,160.0,Cemporcento,Hambúrguer de cogumelos,Embalagem de 160g,2.69,16.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/941933C621E1C1269CA12B59D9E89441.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39413,5604321022991,160.0,Cemporcento,"Hambúrguer mediterrânico, embalagem de 160g",,2.99,18.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6155F10BBC465CE65C2C4F7479BECE1.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39423,5604321030668,250.0,Cemporcento,"Bifes de soja desidratados, embalagem de 250g",,1.49,5.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D25C6173124CFC1D0DA0CD187705467.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39456,5604321029754,400.0,Cemporcento,"Farelo de aveia pacote, embalagem de 400g",,1.1,2.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E6DF0C6E646736303C973C36B58B506.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39487,5604321028832,200.0,Cemporcento,"Salpicão soja e seitan - enchido 100% vegetal, embalagem de 200g",,2.45,12.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2A7CC66DF1DB0A118B3CC292CC3E497.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39500,5604321030019,350.0,Cemporcento,"Granola fruta e canela, 350g",,2.49,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/531E7599C7BDCA1B75570FB75DD640E6.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39526,5604321034475,200.0,Cemporcento,"Farinha de coco bio cozinha pura, embalagem de 200g",,1.15,5.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D41B951C5A15935484C9961B393D77B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39556,5604321035335,350.0,Cemporcento,"Granola proteica, 350g",,2.54,7.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1348CF666E9390566D110BA3190C45E7.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39671,5604321031528,500.0,Cemporcento,"Farinha de espelta integral bio, embalagem de 500g",,1.99,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB4C04E7C0D5246462A45756A17DAAEA.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39726,5604321033232,400.0,Cemporcento,"Farinha de trigo sarraceno cozinha pura, embalagem de 400g",,1.75,4.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ADE044E5998699E6ADE32221B54D1F5.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39816,5604321035021,350.0,Cemporcento,"Granola frutos vermelhos sem açúcar, embalagem de 350g",,3.89,11.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32D8A82B29C482EA53B9CD70FCDD30AD.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39817,5604321035038,350.0,Cemporcento,"Granola frutos secos e sementes, embalagem de 350g",,3.39,9.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48ECFD2FA45DEF357CB68FE16DBE02F3.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39835,5604321028573,200.0,Cemporcento,"Chouriço 100% vegetal, 200g",,2.45,12.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9C4438E72B86AF69468B8ABA10FFBA6.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39836,5604321028580,200.0,Cemporcento,"Morcela 100% vegetal, 200g",,2.45,12.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F306D748F5E33985004B3D6EA12B6A3C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39837,5604321028597,200.0,Cemporcento,"Farinheira 100% vegetal, 200g",,2.45,12.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FF9ACAE2620F61D71C0D4CDE0FC0B09.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39849,5604321028818,1000.0,Cemporcento,"Sementes de girassol, 1 kg",,2.74,2.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECDC24178B82F6B3BDB943D29D5819AD.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39860,5604321029099,400.0,Cemporcento,"Bebida instantânea em pó de soja, embalagem de 400g",,5.69,14.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EC0BC274DC6A5513192B8236580920F.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39899,5604321029822,250.0,Cemporcento,"Mix de sementes tradicional, embalagem de 250g",,1.49,5.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00E1A74FACD8E45783E88119D236796C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
399,8712566365135,30.0,Lipton,"20 saquetas infusão de cidreira e mel, embalagem de 30g",,2.09,69.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/907015B388C6BBA95E1B6703BC1CA389.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39928,5604321030798,1000.0,Cemporcento,"Granola frutos vermelhos, embalagem de 1 kg",,8.24,8.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7ED48EEB1D5F081C20476712061EC6E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39929,5604321030804,1000.0,Cemporcento,"Granola fruta e canela, embalagem de 1 kg",,4.85,4.85,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643FE5B21841D20D36490D9EFFEDA748.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39992,5604321024063,160.0,Cemporcento,"Hambúrguer de tofu e algas, embalagem de 160g",,2.69,16.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0EA08EBB97F31D48DF0339D754D6BB54.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
39996,5604321024339,160.0,Cemporcento,"Hambúrguer de cenoura e algas, embalagem de 160g",,2.59,16.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB8900831F882DBF42EB57B8B9913A9B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
40031,5604321026807,250.0,Cemporcento,"Bifes de soja molho tomate, embalagem de 250g",,3.2,12.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEB1F76029895C95E7A01CBD2672E0EA.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
40032,5604321026814,250.0,Cemporcento,"Bifes de soja ao natural, embalagem de 250g",,3.2,12.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09F04DE624E2785651BD726002BDFDD2.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
40990,8001665127684,350.0,Rana,"Lasanha bolonhesa, embalagem de 350g",,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81A3BE462B083E68DD44AAB84BADA8C8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
41309,8410376059380,180.0,Gullón,"Wafer baunilha diet nature, 180g",,1.59,8.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8B278F9CEABFABE96439AD294DD16A0.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
41323,5601163001726,1000.0,Luso,"Luso de fruta maçã, garrafa de 1 l",,1.57,1.57,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51C855C55338ED5D3B41D46F6169AF39.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
41330,7613038917634,190.0,Nestlé,"As minhas primeiras receitas, refeição legumes com vitela, 190g",,1.49,7.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9D7FDC35F5B4D86668DB7DF23AB544.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
41978,5601050036251,160.0,Danone,"Yopro baunilha,  160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC998AD00C9955D409D841E4C4F3C82C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
42035,3574660240009,,O.B.,Tampão Procomfort Normal,Embalagem com 16 unidades,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5945581B13D99B5A60F13813A72F8482.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
42036,8718951295735,,Colgate,Escova de dentes bambu,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B647C457AA3BC2C137D04F6CFC5861.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
4231,3600521095645,300.0,Elnett,"Laca para cabelos pintados , 300 ml",,4.49,14.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBB45C5A63EBFC40EFD00D5220D628FF.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
43157,5600380894623,400.0,Prozis,"Oatmeal + whey - aveia e proteína whey nutchoc, embalagem de 400g",,7.15,17.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/567855570BF817AEECEAE00B40326233.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
43319,9002490249922,250.0,Red Bull,"Bebida energética red edition, lata de 250 ml",,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C0124D275C58624E3C2D15E5C2E8EE0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BCFBE4C5875D03BDD8C82733F116CA3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BCFBE4C5875D03BDD8C82733F116CA3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BCFBE4C5875D03BDD8C82733F116CA3.jpg,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
43385,5604260309443,15.0,PorSi Viva Bem,Infusão chai 10x1.5g,Embalagem de 15g,0.85,56.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6230C90BA43545B473B98F1221D3160.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
43419,3600542206785,200.0,Garnier,"Creme pentear Ultra Suave leite de amêndoa para cabelo desidratado, 200 ml",,3.49,17.45,200,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33439201C3CB32DF1B345CB081980B69.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
43622,2895129000000,250.0,Queijaria de Celorico,Queijo curado meio gordo,Vendido ao peso ,2.47,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FF2EA2BF4F91CBAF0E382B4401208E4.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
43645,8718951179042,500.0,Colgate,Elixir menta,embalagem de 500 ml,3.99,7.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D63AAB9E6AE7A4647F5DE6B236EC0C33.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
44393,4046719576982,,Scotch Brite,"Esfregão Laminado Fibra Verde com Esponja Celulósica 3 capas Gama Classic, 2 unidades",,2.89,2.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/045675ADEB66B90B7AEDECE436D9074D.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
44688,8710522940914,72.0,Knorr,"Caldo sem sal galinha, embalagem de 72g",,1.59,22.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4C23637D25FEB791F3247C201B4FD80.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
44771,8710438109009,500.0,MCCAIN,"Palito fry n dip, embalagem de 500g",,2.69,5.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F1D7AB4DB15838743957D2491BA0251.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170A8C7D758318133491D25E6C2FF3D3.jpg,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
45029,3600542369794,400.0,Garnier,"Champô Ultra Suave camomila, 400 ml",,5.89,14.73,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3D84CCE5242E797E89883507C54F8153.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
45595,8717163947739,400.0,Axe,"Gel Banho Green Mojito, 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CA0B31A519FFC0756CC79D33E1AFC70.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
46136,9002490251901,250.0,Red Bull,"Bebida energética com sabor a açaí, lata de 250 ml",,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F50BEB4146C2B466D89F9581FA0555F5.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
46493,5604260318810,,PorSi,Cueca de Incontinência Adulto M,Embalagem com 14 unidades,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/518CF34D62105F7B145B13E3C3017A84.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
46688,7613287591609,202.0,Nescafé,Café Doppio Expresso 16 capsulas,Embalagem de 202g,5.57,27.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DCE6667BEFFA122AD7A798EF0395979.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
46809,8410500003654,480.0,Danone,"Iogurte pedaços ananás 0% matéria gorda/açúcares, 4 x 120g",,2.29,4.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5004E9DBEAF936868B3A5D6C5C858E9.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
47046,5600961152340,,Prozis,"Omega 3 90 softgels - es, embalagem de 1 unidades",,6.99,6.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27682E47A2580F0A5C03079C6DD80172.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
47051,5010029226133,550.0,Alpen,"Muesli original, embalagem de 550g",,3.69,6.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A662424681C658602C4B32FAFB91A8DF.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
474,3010470154575,1500.0,Friskies,Ração para cão júnior vitafit com frango e leite,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1473BCBEFD21B78FA4101968FF135182.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
47689,5604260319718,,PorSi,Cueca de Incontinência Discreet L,8 unidades,7.59,7.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B6C4A1D426333900546120770A91640.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
47990,5604321033935,200.0,Cemporcento,"Marinheiras sem sal bio, embalagem de 200g",,2.1,10.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14FDB6AC54CED488A5C763CFA47D6928.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
47994,5600380893466,150.0,Prozis,"Creatina mono hidratada neutro, embalagem de 150g",,15.99,106.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F27B3BF2504ED66E56B09C4BF4C980B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48009,7613287371133,80.0,Felix,Comida Húmida Para Gato Tasty Shreds Frango/Vaca,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2293F192323CC116E080C0D3154FC0E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48016,7613287494269,340.0,Felix,Comida Húmida Gato Fantastic Peixe,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CEA511C1125CCD5578DB072FC31215D.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48017,7613287492098,340.0,Felix,Comida Húmida Gato Fantastic Duo Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D73CBB8396200FD3FACE7D9C1206C18.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48096,5604260317059,,PorSi,Cuecas Adulto Incontinência Plus L,14 unidades,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2790B6A2A7E2156D87A56990C962E65A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48200,5604260319633,,PorSi,Cueca de Incontinência Homem L,Embalagem de 8 unidades,6.99,6.99,8,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51FE990F433D97DD3A520957BB626C62.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48206,5000204221039,,Raid,Ganchos Perfumados Lavanda,Embalagem de 2 unidades,2.29,2.29,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBBBC54C18237DB55B597A0A105B6E5E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
4825,5029053013039,,Scottex,Rolo de Cozinha Compacto Jumbo Branco,1 Rolo,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/368876A9E1EFEFA4D35FA70C4BDC09EB.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48458,7613287045263,648.0,Felix,Comida Húmida para Gato Selecção de Peixe,pack 6 x 48 g,2.24,3.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF4B5EA684504C30FDCA66186AE0AD63.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48459,7613287495792,1020.0,Felix,"Comida húmida para gato duo seleção do campo, embalagem de 12x100 g",,5.99,5.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C79A22F67594AD9DD1EF334A5976D4B.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48477,5604260323029,400.0,PorSi,Comida húmida para gato sénior,Embalagem de 4 x 100 g,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/477AFEEBB6019C1BAC3010E3ECBB6B5A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48539,8001841630885,,Dodot,Fralda Activity T5 - 11 a 16 kg,52 unidades,16.84,16.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5CE453B766C6C02393097D88052FFE8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48725,8410376057645,319.0,Gullón,"Surtido diet nature, 319g",,4.44,13.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F081766711E99C8AF731499148CF883.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48726,8410376057270,150.0,Gullón,"Choco tablet diet nature rs, embalagem de 150g",,2.84,18.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7245024A95BD90EB9D12DBB0092E4FC8.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,9
48730,8410376064469,150.0,Gullón,"Snack chocolate negro zero, 150g",,2.29,15.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F4ACD0867009453FB154579E9B56B9C.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,10
49179,3600524029661,300.0,Elvive,Condicionador Hidra Hialurónico,300 ml,3.89,12.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/358E669EEAD046E20A951D3F73537685.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,10
49228,5604260324903,,PorSi,Caixa 2 em 1 vidro retangular,,3.99,3.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D0D31AD9016E4CF316E4B560BF1B70A.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,10
49229,5604260324910,,PorSi,"Caixa 2 em 1 vidro retangular, capacidade 800 ml",,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6504EFDAADEA0BD242656B23F79D953E.jpg,,,,,,2025-01-22T23:59:59.999999999Z,PROSPECTUS,11,10
