identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5
2349,5604772201433,200.0,Villa,Rebuçados de café,Embalagem de 200 g,1.59,7.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24634AE6099526951B84710106714316.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
23590,5603722514142,1600.0,Agros,Leite com chocolate,Embalagem de 8x200 ml,2.8,1.75,1600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D26FD3DEDDA845C9ED0AB041DD1D62DA.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
24571,3600523299874,50.0,L'oreal Men Expert,Deo roll-on thermic,Embalagem de 50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF99E11F3F566DD697B212E4D5F7041A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
2471,7613032393632,800.0,NAN,Leite de transição Optipro 2 +6 meses,Embalagem de 800g,13.99,17.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B242E4F791006BA9B89B29CA1AF865B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
2480,7613032584436,250.0,Cerelac,Papa infantil láctea maçã +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B73DF3882A4B6402995485DCA85D514.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
2481,7613032584504,250.0,Cerelac,Papa infantil láctea banana laranja +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12AA78D07473050DA396CA590B616904.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
2504,7613033162183,260.0,Nescafé,Café em cápsulas dolce gusto nesquik,Embalagem de 16 cápsulas,5.49,21.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDA6759992BA6086390C60FAAE55ABA4.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
2516,7613033772627,3000.0,Friskies,Ração para cão adulto vitafit light com frango,Embalagem de 3 kg,9.74,3.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EE43B0F82E9233FE77D7BCFB604829F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
2517,7613033796357,1500.0,Friskies,Ração para cão mini adulto menu vitafit com vaca,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4881D456BD0A39D1A67A90451E209E48.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
2533,7613034146533,1500.0,Purina One,Alimento seco para cão active,"Embalagem de 1,5kg",7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBC38B46D5859E2729113F7994DE9EFB.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
25347,8410104249601,200.0,Veet,Creme Depilatório Men Peles Sensíveis,Embalagem de 200 ml,7.29,36.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEFFB3DEB29592D2F0EA7908918D3A32.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
25348,8410104885380,150.0,Veet,Creme Depilatório Duche Men Peles Normais,Embalagem com 150 ml,7.29,48.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3F830FA617AA78A8062CE886B2AC86A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
25623,8718951145191,,Colgate,"Escova dentes kids minions bateria, 1 un.",,6.15,6.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0C73CFD5DFACA37E19433E56E78596C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
25750,7613034596437,3000.0,Friskies,Ração para cão mini menu com vaca,Embalagem de 3 kg,8.44,2.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/439E45F7F8F979A6ABDDB3C992C15259.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
26593,8711000357576,52.0,L'or,Café ristretto intensidade 11,Embalagem de 50g,3.39,65.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A36CFFE5579882E726C31C766482A515.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg
2764,8410100070629,400.0,Friskies,"Comida húmida para gato adulto com salmão, atum e legumes",Embalagem de 400g,1.49,3.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C08B04848E0F2B2F0C685E905E52C769.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
27843,5600376210079,230.0,Pasta do Dia,Massa para Pizza,Embalagem de 230g,1.91,8.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63B6F3C467E6D82411A613582690CB96.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
27925,3600542140171,200.0,Garnier,"Creme de Pentear Ultra Suave Riqueza D'Argão, 200 ml",,3.49,17.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E6C4524AE87EE5A10A33AF460603527.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
27927,3600523581795,150.0,L'oreal Men Expert,Desodorizante Spray Stress Resist,Embalagem de 150 ml,2.84,18.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAC5B157E4336922269ED645A594C9DA.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
28061,2895093000000,1000.0,Milhafre,Queijo Curado Vaca Cremoso Ilha Terceira,1 un = 1 kg (aprox.),11.49,11.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDB1554A8220C7DD03C25D7A47079B19.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
28342,5600380890250,,Prozis,Queimador extra forte,Embalagem de 1 unidades,11.99,11.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E98C78DA68D9A1570DB767010B66649C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
28495,5600826201084,,Prozis,Multi prz,Embalagem de 1 unidades,7.99,7.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93D2C662B7649DC5CFAA9C9A5EC4BD07.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
28498,7613287238504,9000.0,Friskies,Ração seca para cão balance frango,Embalagem de 9 kg,17.54,1.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91FA7DBCF822A543A2FB939C981EF8DE.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
28663,8714789135243,,Colgate,"Escova dentífrica zig zag média, 2 + 1 un. grátis",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBB00C16797DA1FA9F90E7CAE318DD51.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
29089,5601066200547,500.0,Nacional,"Farinha sem glúten, 500g",,2.45,4.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AA6B69997F49D1B5868010C40B4FFBB.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
29224,5600826205808,,Prozis,L-carnitina 1500 mg,Embalagem de 1 unidades,7.49,7.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/109DA92A8A5575F546F165890516D47B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
29234,5608527000494,750.0,Dom Campos,Moscatel de setúbal,Garrafa de 750 ml,4.39,5.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A85665CBA474506EE45240B1972A7C9E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
29303,8001090793584,,Ausonia,Penso Diário Maxi,1 Embalagem c/30 unidades,1.7,1.7,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7900891FEF9D52FB3F728960A1C7038F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
29940,4005900388933,50.0,Nivea,Deo Roll On Protect & Care,50 ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83A36E9FDF77CBA4ABB4A9BCE19F97A9.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
30033,5602527032752,200.0,Palhais,"Queijo Saladas Alho e Ervas, 2x100g",,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F04DAF83599580B332FCB46137B77D0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
30042,8410104438098,250.0,Veet,Cera Depilatória,Embalagem de 250 ml,6.99,27.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15C8DBC36DDF3C154F0FE1B3FE89BF58.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
30629,7622210851505,154.0,Oreo,Bolachas de Chocolate com Recheio de Creme Birthday Party,Embalagem de 150g,1.34,8.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57FCF5C6394C54B88D4B5DD1F0EDE8DA.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
30845,8410104890957,400.0,Veet,Creme Depilatório Men Peles Sensíveis,400 ml,8.99,22.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3379C8459652F80AC31F8FCDD2BC5263.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
31180,5600380894425,300.0,Prozis,Collagen + magnesium frutos do bosque,Embalagem de 300g,9.99,33.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FBA60CBCC5B61B35E70C92A919F143C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
32295,8434165439559,600.0,Cuétara,Bolacha Maria Hojaldrada, Embalagem de 4x150g,2.44,4.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B30D95E6A82F7AEC8BED75EA229FB5F.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
32304,4005900386564,50.0,Nivea,Desodorizante Roll On Black & White Active,50 ml,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A36F4383E6851A705012A66F256273F4.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
32376,3600542035095,200.0,Garnier,Creme de Pentear Ultra Suave Mel Reconstituinte s/ Passar por Água,200 ml,3.49,17.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6153037C2EF3C54DC26801C597FDD50.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
33152,5601217130259,,Vanish,"Toalhitas Gold, 16 unidades",,5.99,5.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28AB69A1193C9C8484F688D020635F54.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
33228,8410104392871,,Air Wick,"Ambientador Elétrico Delícias De Verão, 1un.",1 un.,4.75,4.75,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/557FB5D994B47029B5886FF9BEB321AD.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
33417,7613036607681,240.0,Cerelac,"Seleção da natureza aveia, maçã e cenoura +6 meses",Embalagem de 240g,2.99,12.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94D16E373E752BF1782B9A7AF824AAF0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
33604,7613032396350,,Nescafé,Café Dulce Gusto Cortado,16 Cápsulas,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB095AEEF18B6A438C1F4579051D73BA.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
33662,2892117000000,1500.0,Fruta,"Abacaxi ""Avião"" categoria II",Vendido ao peso (1un = 1.5 kg aprox.),5.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F23BD5027A4BDAD19453CC562963414B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
33824,7613033332913,260.0,Nestlé,Ricore,Embalagem de 260g,6.29,24.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12FE6E3B957B081BFA0A8B731D2DE9B3.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
34199,3083680905008,700.0,Bonduelle,Salteado mediterrâneo,Embalagem de 750 g,4.09,5.84,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3A2D15DD576F2EEB416D9AD59041257.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
35757,3574669908146,500.0,Johnson's Baby,Loção para bebé bons sonhos,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7144E1B0B29C0B550110D10B90899B8.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
35758,3574669907743,500.0,Johnson's Baby,Champô para criança camomila,Embalagem de 500 ml,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46628002EBFD4EA6E96E03C214FB8DC6.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
35760,3574669909563,500.0,Johnson's Baby,Champô para criança penteia fácil,Embalagem de 500 ml,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D29825BBBA716F70AF42815156AC475.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
3645,3059944021845,150.0,Veet,"Spray depilatório peles sensiveis, 150 ml",,9.09,60.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/652BC5A173CF12A60E1274C6AAC3BB40.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
37944,3574661428079,500.0,Johnson's Baby,Loção para bebé pink,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81C9CF20A8E7D6CA5936A147AC9489C5.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
37945,3574661428055,500.0,Johnson's Baby,Loção para bebé cotton touch,500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9031C19788783A95977ABE0DF961430D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
37946,3574669908702,500.0,Johnson's Baby,Banho do bebé bons sonhos,500 ml,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D20EF852447FC0BB21147DBC00793CE0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
38234,8410104894290,,Air Wick,Ambientador Difusão Automático Essential Mist Lavanda,1 un.,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAD77DE1A7473AD6BE9F1BBC6B3A3BD0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,8,,,
38308,8410436341011,150.0,Sonasol,Bloco WC Poder Activo Eucalipto,Embalagem 3 x 50 g,4.39,29.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00E2858ABBC78C4D6083377A393C963E.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
399,8712566365135,30.0,Lipton,20 saquetas infusão de cidreira e mel,Embalagem de 30g,2.09,69.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03D11659F543198FA8E5E1FD052E5149.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
40123,8710847872310,2500.0,Sun,Detergente em pó maquina loiça limão,Embalagem de 2.5 kg,7.99,3.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08BA0254CC920F29E857A923947AC7F7.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
40147,7622201122683,114.0,Royal,Gelatina de limão,Embalagem de 114g,1.39,12.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20F33DAFBBA702EAFBF563A986726C79.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
40597,7622201122836,114.0,Royal,Gelatina de ananás,Embalagem de 114g,1.39,12.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30F21830BD53AB2C059FCDBA9C4D40E0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
40855,8712561483094,200.0,Vaseline,"Loção Cacao Radiante, 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A40B5420204A97186C36E604388F693.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
40856,8712561479806,200.0,Vaseline,Loção Essential Healing,Embalagem de 200 ml,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D20638FA5B7B070EFF437F1724A59046.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
40857,8712561478762,200.0,Vaseline,"Loção recuperação avançada, 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/720BE9BCADE8456A7232B8C0EB4A51CF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
40963,3083681108323,400.0,Bonduelle,Salteado rústico,Embalagem de 400g,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/737B989EBA479F410BB7A261C89F38EF.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
41149,8710522571477,225.0,Linic,Champô para homem oleosidade,embalagem de 225 ml,3.35,14.89,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3EE1F26D624202CFDC82FB977F3ABFC.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
41150,8710522571446,225.0,Linic,Champô para homem eficácia activa,embalagem de 225 ml,3.35,14.89,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DF54C983A1F8554EE252308073568D1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
41328,7613038918822,190.0,Nestlé,"As minhas primeiras receitas - refeição batata, abóbora e peru",Embalagem de 190g,1.64,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EF16375837E657370EFF6A1DAF1C185.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
41330,7613038917634,190.0,Nestlé,As minhas primeiras receitas - refeição legumes com vitela,Embalagem de 190g,1.64,8.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D9D7FDC35F5B4D86668DB7DF23AB544.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
41352,7622201122706,114.0,Royal,Gelatina de frutos tropicais,Embalagem de 114g,1.39,12.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E974F6964B61D42DB05F7551587FBACA.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
41400,5601217134240,3800.0,Woolite,Detergente líquido máquina de lavar roupa cores escuras,56 doses,9.99,2.63,3800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/993E01BDCB8CD2FCD8220CF222551F57.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
41933,8710604787840,52.0,Knorr,"Knorr 1, 2, 3...sabor! - Lasanha",Embalagem de 52g,1.14,21.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3397CAA51CB6B40F4C8534D279BB6BF2.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
43417,8001841889535,140.0,Pantene,Creme modelador de caracóis,140 ml,5.99,42.79,140,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D385B6E451B2760FD8B397D279C7013.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
43419,3600542206785,200.0,Garnier,"Creme pentear Ultra Suave leite de amêndoa para cabelo desidratado, 200 ml",,3.49,17.45,200,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AD333DE1EFA797D1BBB11610E6FF9F1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
43645,8718951179042,500.0,Colgate,Elixir menta,embalagem de 500 ml,3.99,7.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B1921AE2558C62488A0676C2D2745A0.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
43841,8410104893422,19.0,Air Wick,"Recarga ambientador, elétrico, lavanda",Embalagem de 19 ml,3.59,188.95,19,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66A7E63BBCF4F08F8D6EA6622095975A.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44390,8410001134956,,Scotch Brite,Esfregão com Esponja  Fibra azul não risca Gama Delicate,Embalagem de 1 unidades,1.3,1.3,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/850AFC9ED79E2A190746421ADF69CCB1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44393,4046719576982,,Scotch Brite,"Esfregão Laminado Fibra Verde com Esponja Celulósica 3 capas Gama Classic, 2 unidades",,2.88,2.88,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02095BBAB025808DD3E9412B3F2188CE.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44572,8428076000274,,Veet,Bandas de Cera Depilatória Facial,Embalagem de 20 unidades,5.59,5.59,20,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87CC46C0B6A5CF26C13067C3C744529D.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44688,8710522940914,72.0,Knorr,Caldo sem sal galinha,Embalagem de 72g,1.85,25.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31DB75D3B265A76C6F5D88EE0677C95C.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44730,3083681122312,750.0,Bonduelle,Salteado do campo,Embalagem de 750g,4.25,5.67,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFD11B930667E8C7921D09D840AAC0BD.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44739,5601119354289,220.0,Campofrio,Peito de peru fatias finas forno de lenha,Embalagem de 220g,3.65,16.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C4FDCE98CB96914BB764FD818178A1.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44748,8714100384503,30.0,Lipton,Time to relax 20 saquetas,Embalagem de 30g,2.1,70.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6968ADC058B4CA221D03A9EE8C52AD90.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
44749,8711327498693,40.0,Lipton,Chá preto com aroma natural e vitamina C,Embalagem de 40g,1.89,47.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5792530515D8618B24A195986C4DC23B.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
45083,8005125673025,,Clementoni,Dragon Slime,1 unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3A0DA9645C690CECA2DA97A2035CB90.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
45465,5604260315604,400.0,PorSi,Entremeada de novilho,Embalagem de 400 g,3.89,9.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF237AB26B7D86411EEA82F9C5A6ECD5.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
45589,8718951382909,,Colgate,Escovilhões,8 unidades,4.49,4.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49DC2F374702B11435917AC2F3F16218.jpg,,,2024-11-06T23:59:59.999999999Z,PROSPECTUS,11,9,,,
