identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
4687,5000116105212,375.0,Iglo,"Ervilhas, embalagem de 375g",,1.89,5.04,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2CFAA543F3CFC918196092BD0A768E.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
47102,5603722520198,250.0,Mimosa,"Manteiga com sal e sem lactose, embalagem de 250g",,2.29,9.16,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93C16F859411D0EBAFBF43E49FD1DA1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03F85375587D6FDFB4925819A11BDAE0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/851EE75BBBA7A9986AE9578DEC17E3F9.jpg,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
50630,5603722521461,1208.0,Mimosa,"Iogurte magro liquido de ananas e manga, 8x151ml",,3.09,2.56,1208,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57AA4F959AC0E156C9A5EE1FBB6645F0.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
52536,4008400320328,129.0,Kinder,"Kinder bueno, embalagem de 3x43g",,2.19,16.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D0C6F0D8A14FE6E20497AD8E847B60F.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
5521,5601692071214,1000.0,Bom sucesso,"Arroz agulha, embalagem de 1 kg",,1.29,1.29,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67549B74E1964578541F2476DCA87536.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
6988,0000056090017,100.0,Eru,Queijo creme real,Embalagem de 100 g,1.3,13.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/903838029622B2F4259D8E514B009979.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
7166,2895224000000,250.0,São Jorge,Queijo da Ilha DOP Cura 4 Meses,Vendido ao peso a partir de 250 gr,3.58,14.3,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702004FBEA1D5588A2791A027C546286.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
8396,5601049614330,250.0,Milhafre,"Manteiga com sal, embalagem de 250g",,1.99,7.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DCB9F2F3B36086D35B7173891ABA268.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
8802,5601244202363,400.0,Terra Nostra,"Queijo em fatias, embalagem de 400g",,3.99,9.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B65A579FDF6F0A415C810CA406B71B6F.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
9315,5603722509544,1000.0,Mimosa,"Leite 0% lactose magro, de 1l",,1.14,1.14,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0350D0DE44A653A9AB01722B06443E94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC5219EC1E15E09529E323B7D196FADA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC48BFFA4281D8016E9FB40168ED4485.jpg,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
989,5601029004014,120.0,Bom Petisco,"Atum posta em óleo, embalagem de 120g",,1.18,9.83,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/824E43DBA120CAA5D21A19E116ABF32B.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
991,5601029004090,120.0,Bom Petisco,"Atum posta em azeite, embalagem de 120g",,1.77,14.75,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40ABAA5E8C339E4103EB73DD68903264.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
1010,5601038300091,240.0,Knorr,"Caldo de galinha 24 cubos, embalagem de 240g",,2.49,10.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EAB67797AD4AB1D62B7E64BA0380D8B.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
10826,2895082000000,250.0,Ilha Azul,Queijo Curado,Vendido ao peso a partir de 250 gr,2.0,7.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B62E6B6007870C37C76A52222AF902D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
1108,5601066300087,500.0,Nacional,"Massa de cotovelinhos, embalagem de 500g",,0.89,1.78,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C947C343F18C9B0CC5D66D04FA630B6.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
11496,5601049213991,200.0,Mimosa,"Nata uht, embalagem de 200 ml",,0.84,4.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FC5ABCE23EB48F851FFE29C53BFA5D9.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
11531,5601077161097,750.0,Velhotes,"Vinho do porto special reserve, garrafa de 0,75 l",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8325F2C231DCC8A1747BB24E29B11BF7.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
1187,5601119007963,120.0,Nobre,"6 salsichas de porco, lata de 120g",,1.09,9.08,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/120DC1535B1AFA150D13CE3A5CE70137.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
1191,5601119009660,180.0,Nobre,"Mini salsichas cocktail, lata de 180g",,1.79,9.94,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/823F6F019E644C8CAAB58DB89986EEFD.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
11950,5603722495106,200.0,Mimosa,"Nata uht light, embalagem de 200 ml",,0.84,4.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B134F58E2258EB7BCE2AC1B56CF95546.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
11958,5603722504938,200.0,Mimosa,"Nata pasteurizada, 200 ml",,1.69,8.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9136B30EBD1981F469CF453A7AEC79C1.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
1288,5601151300756,850.0,Compal,Feijão branco,Lata de 850g,2.09,2.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/367FF58B393A37854E3F243B57409D70.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
12939,2892073000000,100.0,Legumes,Gengibre,1 un = 100 gr (aprox.),0.35,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F521D3FB8B28A3559D4F16F09B6F660F.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
12996,2892526000000,250.0,Legumes,Chuchu,1 un = 250 gr  (aprox.),0.62,2.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B3515E273EECDE0B69B6402C7F1BEB4.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
1302,5601151700754,845.0,Compal,"Grão de bico, lata de 850g",,2.09,2.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BEB4F1F2A34C3C3B01503DD510ABAFA.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
13094,2893070000000,150.0,Peixaria,Carapau Médio Fresco,1 un = 150 gr (aprox.),0.52,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5561FF39144D34B65C5FB553D6B1F100.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
13977,2696106000000,,Pastelaria,Folhado de Maçã,1 unidade= 100 g,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2A4FBB809D0E7BB4A2D714065081A4C.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
14038,2696013000000,80.0,Padaria,Bola mistura,1 unidade= 80 g,0.19,2.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D6E30346316F689C4A5A61ADBADBAB3.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
14344,3387390406719,150.0,Nestlé,"Barras de cereais nesquik, embalagem de 150g",,2.39,15.93,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FED1CF4DC13639BE5B5979CCC8C9BC28.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
14346,3387390406849,150.0,Nestlé,"Barras cereais chocapic, embalagem de 150g",,2.39,15.93,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62C7C838E38BFF97731D8D005E4F2D59.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
14726,8711100080060,400.0,Maizena,"Farinha, embalagem de 400g",,2.49,6.23,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B08373790D6917B03E052473E2AB175C.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
15060,2892453000000,1000.0,Programa Origens,Abóbora Butternut,1 un = 1 kg (aprox.),1.19,1.19,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAB55C948223F5C0DA9E5CFE8535733D.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
15156,2892099000000,500.0,Fruta,Papaia Avião,1 un = 500 g (aprox.),2.0,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF7F380DB21C8B86421C1DF0F267CCC0.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
15503,8410500018931,400.0,Danonino Danone,"Iogurte líquido danonino tutti frutti, embalagem de 4 x 100 g",,1.99,4.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9A644740B00EFD95B05B4DA40640B6A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
16003,5000116109630,300.0,Capitão Iglo,"12 douradinhos forníssimo, embalagem de 300g",,3.98,13.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/233E9FC9471A71F1B4977B2D8B4AFE95.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
16962,5601029004113,385.0,Bom Petisco,"Atum posta em azeite, embalagem de 390g",,5.59,14.52,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B91710086B8F360AE5F50CD51D75118.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
17523,2891246000000,1000.0,Porco,Pá York c/ Osso c/ Couro,Vendido ao peso a partir de 1 kg,3.99,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1774B7150E1E65399A00A5F3DC93922.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
18619,5014328054756,32.0,Tetley,Chá de frutos vermelhos,Embalagem de 30g,1.84,57.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5BC5DEA999699289F39F909DAD82BA7.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
2581,7622300086404,100.0,Milka,"Tablete de chocolate com creme de caramelo, embalagem de 100g",,1.59,15.9,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B056CF42D2CA274C5F222D61901AFE29.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,1,,,,,,,,
28120,7613036142182,170.0,Nestlé,Chocolate culinário 70% cacau,Embalagem de 170 g,2.84,16.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4D0CF45A150F91F6CAFE269CFDDD644.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
30261,3574661350202,,O.B.,Tampão Super,1 Embalagem c/32 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAA171336AF6D59A0D2D28D3DD1CFF6E.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
32301,4005900377814,150.0,Nivea,"Desodorizante spray black & white active men, 150 ml",,3.14,20.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5ED8FD84EC27F00F1BBC369E3567854.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
33884,2893837000000,1500.0,Peixaria,Peixe espada preto inteiro,Vendido ao peso,10.49,6.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67775DEF7965BD4AF6F93F01FE1AC28.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
35753,8001841240640,270.0,Pantene,Creme para pentear caracóis,270 ml,5.99,22.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574B3E314AF635DCDB9A6448E3C017C1.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
35983,5601027972735,700.0,Bimbo,Pão de forma torradas familiares,Embalagem de 700 g,1.99,2.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235876653DE3C23FDDF51ADFA446C532.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
36524,5601029000108,120.0,Bom Petisco,"Sardinhas em tomate picante, embalagem de 120g",,1.11,9.25,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/870DEF1AA270AF39E20FF9F18298A320.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
36586,3574660240030,,O.B.,Tampões ProComfort Normal,1 Embalagem c/32 unidades,4.09,4.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415C4417CFD5EA986A9EA57263D43052.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
37444,7613036955799,250.0,Nestum,"Nestum zero mel, embalagem de 250g",,2.14,8.56,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D832760CBFCD12A05671CAF2199EB4C4.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
37564,7622210937223,165.0,Milka,Bombons I Love Milka,Embalagem de 165 g,4.49,27.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B7A5D9162ECEF74C32349BA8D7ACC33.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
38313,8410104489090,800.0,Finish,"Abrilhantador máquinas de loiça, 800 ml",,7.94,9.93,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7564CFE2A1DC08A72CE75828296BD96F.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
41078,8718951333420,1250.0,Ajax,"Detergente líquido lava-tudo festa das flores primavera, 1.25 litros",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67E1C6EE2E3883C90BF505A7EA63B51E.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
41080,8718951338333,1250.0,Ajax,"Detergente líquido lava tudo festa das flores montanha, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9994C597530D04195747B334AB219D70.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
4196,3574660464429,,Carefree,"Pensos diários respirare, 76 unidades",Uma embalagem,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1443756E2E93D0DFBDE85A3A5997C3A.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
42858,5604260309030,150.0,PorSi,Gofres,Embalagem de 150 g,1.0,6.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B898DFD3051A0BE93E02C9EEB44D8A76.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD7A3BD3CDDB0591AC79CE89DE728B14.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD7A3BD3CDDB0591AC79CE89DE728B14.jpg,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
4315,3600540542861,400.0,Garnier,Champô Ultra Suave de abacate & karité,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D548857F0BA2FC243E68F54B6437483.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
43418,8001841889573,75.0,Pantene,Sérum selador de pontas abertas,75 ml,7.49,99.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/889B55B127BD52A56504F0D54D8551A1.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
43768,7613287121783,187.0,Smarties,"Smarties mini chocolate, 187g",,3.38,18.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A552A060795A355D30AAAB4BC193B70.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8FEE980732B87942B93ED2D1ABFFA78.jpg,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
44389,8410001134925,,Scotch Brite,Esfregão com Esponja Fibra Verde Gama Classic,,0.99,0.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6C5529FF177F3DF11EAD6B51EEDBFA.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
46228,7613287530813,300.0,Nestlé,Cereais chocolate,Embalagem de 300g,1.79,5.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D92FA1CC67B57C16D004657334608B95.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
4713,5000204559163,150.0,Glade,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F5127732C6C1BEA94A3BEA1EF5AFBE6.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
47656,5600258596994,700.0,Super Pop,"Detergente loiça tripla ação limão, 700 ml",,2.49,3.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/249F8942AC5C646CF234B21F2C24F1D5.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
47657,5600356070006,700.0,Super Pop,"Detergente loiça tripla ação maçã, 700 ml",,2.49,3.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DEA58F6F454AF0966E46763EC25F0B7.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
48431,8006540583319,225.0,Pantene,Champô Caracóis Definidos,Embalagem de 225 ml,4.49,19.96,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50AFFD34E329E85F530AC46431E6A77F.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
48920,8006540417119,300.0,Pantene,Máscara Hidratante repara e protege,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F57A085460D9603C4FB629C8C537D5EB.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
49761,8410500024574,460.0,Danone,"Iogurte bifidus activia chia amêndoa 0%, embalagem 4x120g",,2.39,5.2,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C78D604FF38EBC1F8556A8A62CA8C37.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
49762,5601050037562,460.0,Danone,"Iogurte com cereais activia, 4x115g",,2.39,5.2,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EAF4A53D8366A31634F35574981BCB.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
49772,8445290308825,125.0,Gerber,Fruta Pera e Banana Bio,Boião de 125g,1.25,10.0,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEAE8D7B6C29AD4FFD495180E9122304.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
49775,8445290217240,90.0,Gerber,"Nutrição infantil manga bio, 90g",,0.89,9.89,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33EC3F928021703FAB0D46EB0BAF306B.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
49776,7613287342805,125.0,Gerber,"Nutrição infantil bio de maçã, alperce e pêssego, boião de 125g",,1.25,10.0,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AEEE00B1EFBE0BD1DEB529ED8C22A1B.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
49779,7613287805119,190.0,Gerber,"Refeição Bio Puré de Ervilhas com batata e frango, 190g",,1.99,10.47,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8115AF04DD1FE11036F6E66AF0A9E321.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
50457,5603722520891,125.0,Mimosa,"Manteiga com salsa e alho, embalagem de 125g",,1.49,11.92,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD07C14D6EFB1FFAE444B8C7DD272173.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E035A762B58CBA6C1ACDD8E79E8BA0FE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BD538C4D562B7FA21A6743239B7FBB5.jpg,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
51057,8006540833230,650.0,Fairy,Detergente líquido manual loiça ultra power limão,Embalagem de 650 ml,3.59,5.52,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D26E78A01D97299C997A1460F04E3378.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
51113,8720181262784,500.0,Cif,"Limpa casa banho spray higiene c/ lixívia, 500 ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CA4C0BAC8A169ADEC56BAD426803345.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
5127,5601068015347,1000.0,Sun,"Sal para máquina de loiça, embalagem de 1 kg",,1.49,1.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/525B9A3DF59B77ABB2076A5D4B0DCD09.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
51397,8720182466181,80.0,Knorr,"Caldo galinha com azeite 8 unidades, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E27205000FC371AE31641445CF45386C.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
51753,8410001134970,,Scotch Brite,"Esfregão Fibra com Esponja Não Risca Azul, 2 unidades",,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17B7BD0BF64A4937E79D0D90E34B9B20.jpg,,,,,2024-11-27T23:59:59.999999999Z,PROSPECTUS,9,2,,,,,,,,
