identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5
52108,5010327256214,700.0,Grants,"Whisky 8 anos, garrafa de 0.70 l",,16.99,24.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AA4918A3274F6FFEA948EBCE5269F46.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52120,6942138982084,,Bestway,Baliza insuflável,1 unidade,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D7D84B08B3EC3BAE5FBE4E2AC306853.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52121,6942138982367,,Bestway,Jogo volleyball,1 unidade,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69295EE7D01B6D016ABFF69DCECB26AD.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52167,5600363850400,133.0,Alsa,"Mousse chocolate branco, 133g",,1.99,14.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/109DE07031F6CF3DBD09E3F68769500A.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52238,6941607320327,,Bestway,Colete,,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD2A11B53997CF99BB810AFEE46A04C8.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52249,8436582992501,,Polisur,Geleira Vintage Verde,20 L,26.99,26.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BF4440E1F648F3135A2EFCA10F9BEAB.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52255,8436532860034,,Atlantic,Geleira Elétrica,24 L - 12 V,34.99,34.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41CAA9014A2C4E1912B871CF666CA199.jpg,,,,,2025-08-06T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52319,4005900996855,40.0,Nivea Sun,Protetor Solar Facial Luminous 360 FPS50+,Embalagem de 40ml,16.19,404.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB31F6440A7CAD14A73E1BCEECE942D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52320,4005900996886,50.0,Nivea Sun,Creme de Rosto Protetor FP50,Embalagem de 50ml,10.29,205.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EDA80A5A5E2FAC410AE5D2BDCE7F8D8.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52321,4006000003894,150.0,Nivea Sun,Protetor Solar Spray Protect&Play Kids FPS50+,Embalagem de 150ml,10.59,70.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA954A92635E39BF98A2A370CF953AC6.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52513,8410436444897,,Persil,"Detergente Líquido Máquina Roupa Gel Universal, 100 doses",,14.49,14.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/642F58D538B9E154BAD2828002B228E2.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52554,8410104892333,100.0,Durex,"Lubrificante Naturals Extra Sensitive, 100ml",,12.59,125.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CD91DCA1E361D889D2F5F22A9C37138.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52555,8428076000557,,Durex,"Preservativos extra seguro, 12 unidades",,6.29,6.29,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B04A4B427A42A738C0941988241B2C5A.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52556,8428076000724,,Durex,"Preservativos Natural XL, 12 unidades",,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DB5BEFBA0E78FCF1E49756FD5F4D855.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52557,5038483957431,200.0,Durex,"Gel Lubrificante Massage 2in1 Guaraná Estimulante, 200ml",,10.49,52.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F3CAB0F0B9FCF4E8AE48BAD5CE3D8F0.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52558,8428076000731,,Durex,"Preservativos Taste me Fruity, 12 unidades",,9.49,9.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61A57CB2F50622FEFAE6B78A833DF455.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52559,8428076000014,50.0,Durex,"Lubrificante Perfect Connection, 50ml",,7.69,153.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F67DC9B0404A6313CF7FD4BC9572F18.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52560,5038483733769,200.0,Durex,"Gel Lubrificante Massage 2in1 Aloe Vera Suave, 200ml",,10.49,52.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76EAD351F337FDA4CE1FAE47CD88902D.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52561,8428076000403,,Durex,"Preservativos Sem Látex, 12 unidades",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BCA304E2E3C97682FD96180191D80E6.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52562,8428076003336,,Durex,"Preservativos invisible xl, 10 unidades",,9.99,9.99,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/195131E9C9E6F95B70A311B731DEE3AE.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52804,5603722523014,200.0,Mimosa,"Creme vegetal leite coco, 200 ml",,1.29,6.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74AD251D5DB0C9A68E66FD5BC08E0938.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52847,8412600028599,90.0,Takis,"Snacks milho fuego, 90g",,1.19,13.22,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5415511CA56456A9A39A49EBB70A7295.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52963,5711953134500,250.0,Starbucks,"Frappuccino bebida láctea de café cookies & cream, garrafa de 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/103BC5B714C424A8E294296CFFE0A1FF.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
52994,5601019005977,350.0,Guloso,"Molho tomate e manjericão, 350g",,3.54,10.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D66C88670773A45D5167B5E30F2B94F.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53039,5410126116953,400.0,Lotus,"Creme de barrar biscoff, 400g",,2.99,7.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1523630C3349594F7526FF9BEE7D69B1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53062,5603802400815,750.0,Fiuza,"Vinho branco regional do tejo reserva 3 castas, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAEF6B30DFFE469CF1A05E9D2DC72E61.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53074,8445290014177,2800.0,Purina One,"Ração para Gato Esterilizado Com Frango, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEEDAFDEC9309DF17C98D162A09F7DB9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF472FF76794D2946DC102AD40EF55A9.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53166,8711327612754,140.0,Magnum,"Gelado bomboniera, 140 ml",,4.19,29.93,140,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7EEE9024551E6345F84FF315A388587.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C67DE42D7FCE19DB87FA0B25D923563.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C67DE42D7FCE19DB87FA0B25D923563.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53169,7630477891714,,Starbucks,"Café Cápsulas Espresso Roast Nespresso, 10 unidades",,3.95,3.95,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BFD5D577185F3D36B3B3CB1ACE27A86.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53170,7630477891592,,Starbucks,"Café Cápsulas House Blend Nespresso, 10 unidades",,3.95,3.95,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82E63D8AC0C11582972D3DC2303D69F1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53230,8445290752444,180.0,Cerelac,"Farinha não láctea 0% açúcar multicereais e fruta, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/786AB0AE9227EC0737B32F4CD31FB871.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53269,8445290014207,2800.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73F43E5C853144BDD9B977AA60C331CD.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53278,8711327609464,550.0,Magnum,"Mini gelados 3 chocolates, 10 x 55ml",,5.69,10.35,550,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E455797042074BCBD6AEA5FF9E693444.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDA672B3DD4AECCDE2AA248E968B655B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDA672B3DD4AECCDE2AA248E968B655B.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53285,8711327611931,440.0,Magnum,"Gelado classic de baunilha com pedaços de chocolate, 440 ml",,3.49,7.93,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8910385CB357EBCBD02E2C69042A16F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF1FC639ECCAC73D6D351A9E5E6DB860.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF1FC639ECCAC73D6D351A9E5E6DB860.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53304,5000204339192,,Pato,"Bloco Sanitário Discos Activos Apa Lavanda, 6 doses",,2.34,2.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59D5095BF6A3943166C68414CAB5DBA1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE9A575E39232DD896A393DDEA671D2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE9A575E39232DD896A393DDEA671D2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AE9A575E39232DD896A393DDEA671D2.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53306,5000204339376,,Pato,"Bloco Sanitário Discos Activos Lima, 6 doses",,2.34,2.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/791F90DB72284AF8A8C52475C379CEDF.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53316,4006000034027,625.0,Nivea,"Creme corpo aloe e hidratação, 625ml",,6.99,11.18,625,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DE6DC311849BADCA0FD3C7DEDECEE5D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E91359983DB8847E67F210BFA75C479B.jpg,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53324,3600551133218,50.0,Narta,"Desodorizante Roll-On Max Resist Sensível, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA874C8667B0449406AF1B48E6F2042C.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53355,3600542509695,340.0,Garnier,"Máscara Ultra Suave Delicadeza de Aveia, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606A86081CEC3538EAC6D2CD2EAEEA71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53356,3600542510004,340.0,Garnier,"Máscara Ultra Suave Leite Amêndoa Bio, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02DD956DED73D5CB74A3F3A69B3A4D54.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93971F3465DB2BDECF0CCD923B686D75.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93971F3465DB2BDECF0CCD923B686D75.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53357,3600542509169,340.0,Garnier,"Máscara Ultra Suave Riqueza D'argao, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/499DF4E71BDAE94C5951745B42AB8499.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53598,3574669907675,300.0,Johnson's Baby,Champô Bons Sonhos,Embalagem de 300ml,2.99,9.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE7378B139D7E5EE860621E9D729DCDC.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53606,3600524051075,200.0,Elvive,Champô Seco Dream Long Air Volume,Embalagem de 200ml,5.59,27.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F959DBA7FFCC0C3DA3B28D1C0C4664FA.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53610,3600524074548,200.0,Elvive,Pré Champô Bond Repair,Embalagem de 200ml,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40E3A586268E9A40BE606B9449346D44.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53611,3600524075606,150.0,Elvive,Sérum Cabelo Bond Repair,Embalagem de 150ml,8.99,59.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0DA1D73EACCCF1B3B6BBA5E842E47B1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,12,
53613,3600524076689,150.0,L'oreal Men Expert,Desodorizante Spray Barber Club,Embalagem de 150ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E63FBC2D352FFA69BA39409FF19EDF06.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53614,3600524076757,50.0,L'oreal Men Expert,Desodorizante Roll On Barber Club,Embalagem de 50ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/708DF5D77D2903D0A99D7DC4F99D2275.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53615,3600524078461,400.0,Elvive,Máscara Cabelo XXL Fiber,Embalagem de 400ml,6.99,17.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC4E9F2390200E54706F44EA25B215DD.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53625,3600542509268,340.0,Garnier,Máscara Cabelo Ultra Suave Leite de Coco,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B1F15D10D91FA0A5945BF4DCAB9D0C9.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53627,3600542510097,340.0,Garnier,Máscara Cabelo Ultra Suave Abacate,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DD5169F0283689CA7CAE86C1598DD36.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53633,3600551133195,50.0,Narta,Desodorizante Roll On Biotic Sensível,Embalagem de 50ml,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7CE370B00E4EAD1C6F36DF4186DB8914.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/027D18E2E70AE5E18E54E723C698A1D0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/027D18E2E70AE5E18E54E723C698A1D0.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53665,5052197040517,50.0,Durex,Gel Lubrificante Play Cherry,Embalagem de 50ml,7.19,143.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E21D4CE3217B04A28D6AAE60E68F6DC1.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53754,8718951606647,500.0,Colgate,Elixir Bucal Max White Instant,Embalagem de 500ml,4.54,9.08,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/678584ACEE076853E90E6A6899FBF4E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31539ED1802FB3BE500E816D7310743B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31539ED1802FB3BE500E816D7310743B.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53757,8428076006818,100.0,Durex,Gel Lubrificante Calor + Gel Lubrificante Frescor,Embalagem de 100ml,11.49,114.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8304FB2F02106F97FA9828E5D0649991.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1992AC0F86EE328E8D9D988C111450AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1992AC0F86EE328E8D9D988C111450AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1992AC0F86EE328E8D9D988C111450AD.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53765,8700216265584,300.0,H&S,Champô Anti Caspta 7 em 1 Anti Queda,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B555562EED69693744D5FD585B996C65.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3CEF738EF40AF94B285DD56F8FF09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3CEF738EF40AF94B285DD56F8FF09CB.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53766,8700216266024,300.0,H&S,Champô Anti Caspa 7 em 1 Ultra Refrescante,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45AAED800777B1AE729A9BBA0FBAEDAA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1BBD6D3BC7C6862F330F96B06E135F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1BBD6D3BC7C6862F330F96B06E135F.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53767,8700216266055,300.0,H&S,Champô Anti Caspa 7 em 1 Multi Ação,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26D75CD8A125B6482CF60C4619FC9634.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50B24AA0ECEEE352DF9D48BA021F411.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50B24AA0ECEEE352DF9D48BA021F411.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53777,8718951561236,300.0,Palmolive,Sabonete Líquido Hidratante Leite Amêndoa,Embalagem de 300ml,2.24,7.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F701610A6764AA6F6A653E3081C8F4C3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53794,0000059095811,50.0,Vaseline,"Desodorizante Roll-On Derma Care, 50ml",,2.39,47.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DAF6A6BA70FFE4CAEE04FF435A18CD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F9BF1FA2D7EB62FF3A08D81966726F5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F9BF1FA2D7EB62FF3A08D81966726F5.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53801,8410436435604,2250.0,Xtra,Detergente Máquina Roupa Líquido Gel Universal,Embalagem de 50 Doses,7.99,3.55,2250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D82E9E7F5FBDB3BFB2D54BBD5E6000F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/073738B9C787AEDD3994CD2BF79D8061.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/073738B9C787AEDD3994CD2BF79D8061.jpg,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53803,3574661727523,200.0,Johnson's Baby,Pó Talco,Embalagem de 200g,3.19,15.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D1139914E26A1AA44AD144448078148.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
53821,8410436468053,2000.0,Persil,Detergente Máquina Roupa Pó Universal,Embalagem de 40 Doses,7.49,3.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A414F390428636F768975DF69F75522.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C85E6C7D2B4C1211A8A8707C29269486.jpg,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
54232,5601217137449,,Air Wick,"Ambientador automático delicias de verão, 250ml",,7.19,7.19,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76741204EB9999469AAF3BFAD9F9498F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
54233,8410104913786,224.0,Air Wick,"Ambientador recarga difusor active fresh jasmim, 224 ml",,5.99,26.74,224,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D400A33808567EF65243C468780B5F6D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D04B4805DBD623AE585D9180C97D454.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D04B4805DBD623AE585D9180C97D454.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D04B4805DBD623AE585D9180C97D454.jpg,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
54236,5601217138699,228.0,Air Wick,"Ambientador Active Fresh Comp Lavanda e Liro, 228ml",,7.99,35.04,228,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53362394D4946B9BE93FFB7E8CF649BB.jpg,,,,,2025-06-25T23:59:59.999999999+01:00,PROSPECTUS,14,13,
