identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3
16096,5601029003307,120.0,Tenorio,Atum filete manjericão + tomate,Embalagem de 120g,2.96,24.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C133FA002E9A4E70F7785C4E7A1DC82F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
16125,7613036668408,330.0,Nestlé,Cereais bio chocapic,Embalagem de 330g,3.59,10.88,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AAF9E20C64AD54E62A1427344708E27D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
16757,4015400738183,,Ausonia,Pensos de incontinência Normal,Uma embalagem - 24Unidades,4.19,4.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBAAA415BA3EEBCD3DF193036368940.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
18366,5604098002066,750.0,Poliphonia,Vinho tinto regional alentejano reserva,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63CEFB1FAA415E7040941B0F157AF75A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
19954,5602947000416,750.0,Quinta da Pacheca,Vinho tinto doc douro superior,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E8721C1046AE3D695D877A7355E482F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
21604,5603016000153,750.0,Adega de Pegões,"Vinho regional península de setúbal, colheita selecionada, tinto",Garrafa de 0.75 l,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AD0F24ED8E89CE7F614B151422D28D6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
22381,7613032625474,42.0,Lion,Chocolate lion,Embalagem de 40g,1.15,27.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E82A6817FED2FFEF73F47732D00D78F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
22734,5600798960484,1000.0,Shoyce,"Bebida de arroz, 1 litro",,1.43,1.43,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F75203E7D11FAAA35D3D023D9FE9B33.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
23471,5600798960804,1000.0,Shoyce,Bebida de coco,Embalagem de 1 litro,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED0AC68411AB2FBFF4D7A42F3BAABA9.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
23786,5600390418734,750.0,Dharma,Vinho DOC Dão Tinto,"Garrafa de 0,75 L",3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3D3F9195077DC597285A52734ACF53.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
2480,7613032584436,250.0,Cerelac,Papa infantil láctea maçã +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B73DF3882A4B6402995485DCA85D514.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
2481,7613032584504,250.0,Cerelac,Papa infantil láctea banana laranja +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12AA78D07473050DA396CA590B616904.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
25215,7613035930582,90.0,Nestlé,Fruta para bebé maçã manga +6 meses,Embalagem de 90g,0.78,8.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D9495CD5138B2FC4805EC0079C64E7E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
2631,8000500005187,250.0,Ferrero,21 bombons de chocolate,Embalagem de 250g,8.99,35.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D52B80E9D4C5F2ED78D99A8144E0260B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
26853,8000500247150,170.0,Collection,15 bombons de chocolate,Embalagem de 170g,6.74,39.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81780DF9E4CCDCD94EFA8367231C17D2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
27843,5600376210079,230.0,Pasta do Dia,Massa para Pizza,Embalagem de 230g,1.91,8.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63B6F3C467E6D82411A613582690CB96.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
28859,5000116123841,336.0,Capitão Iglo,Douradinhos estaladiços,Embalagem de 340g,4.99,14.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF97EB5D2B8369AA3BAAEE5F538FEA5A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
28881,5602182360337,750.0,Monte da Ravasqueira,Vinho Branco Regional Alentejano Superior,Garrafa de 0.75 l,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0CE1BCBA010774DA9BE421DD7A4671F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
29132,8710522322130,1000.0,Skip,"Tira Nódoas Brancos em Pó, 1 kg",,7.19,7.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD9DAEDD8BEF01F645D8C34A69A9208C.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
29234,5608527000494,750.0,Dom Campos,Moscatel de setúbal,Garrafa de 750 ml,4.39,5.85,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A85665CBA474506EE45240B1972A7C9E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
29303,8001090793584,,Ausonia,Penso Diário Maxi,1 Embalagem c/30 unidades,1.71,1.71,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7900891FEF9D52FB3F728960A1C7038F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
29369,8710522322116,1000.0,Skip,"Tira Nódoas em Pó Cores, 1 kg",,7.19,7.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCC51FAACF715BA76CA6D894D9421BF2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
30897,5413149232754,,Swiffer,"Recarga Panos para Madeira, 18 unidades",,3.59,3.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1E146A3DAED632CD5DB3FBF01121F93.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
31194,5600826203064,1000.0,Prozis,"Manteiga de amendoim 1000 g cremoso, 1 kg",,6.89,6.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4264486B74A43BA7CE52AD0CAABAE8EB.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
32337,5999884034506,250.0,Hell,Bebida Energética Red Grape,250 ml,0.79,3.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90375237187E12CCF18AF280B8C44A22.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
33417,7613036607681,240.0,Cerelac,"Seleção da natureza aveia, maçã e cenoura +6 meses",Embalagem de 240g,3.19,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94D16E373E752BF1782B9A7AF824AAF0.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
34087,3083681079647,160.0,Bonduelle,Edamame Cozido sem Glúten,Embalagem de 2 x 80 g,1.78,11.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB452D3E85F4C2CB33DDDEA9DC420E85.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
34199,3083680905008,700.0,Bonduelle,Salteado mediterrâneo,Embalagem de 750 g,4.09,5.84,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3A2D15DD576F2EEB416D9AD59041257.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
34372,7622210665706,187.0,Prince,Bolacha mini stars chocolate branco,Embalagem de 187 g,2.09,11.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09A4E5AD8638C3A6921C765B1ABFD9CA.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
34556,3165440009260,500.0,Tipiak,"Bulgur, 500g",,2.59,5.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C36BA6486FCFF09B1C577FDEA24947D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
35409,8001841240541,270.0,Pantene,Creme para pentear ondas com movimento,270 ml,5.99,22.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA723C838BF5911775B214680D7F1982.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
36350,5606215030013,750.0,Raposeira,Espumante Super Reserva Meio Seco,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4088311E8764371D6C1C4D20378C7D6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
36351,5606215020014,750.0,Raposeira,Espumante Super Reserva Bruto,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87CC5EC81D5EAD67CD67A9E47931DCCA.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
38078,5604098002158,750.0,Poliphonia,Vinho Branco Regional Alentejano Reserva,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/987130C3CC876440256E3A3F82164C79.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
38308,8410436341011,150.0,Sonasol,Bloco WC Poder Activo Eucalipto,Embalagem 3 x 50 g,4.39,29.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00E2858ABBC78C4D6083377A393C963E.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
40123,8710847872310,2500.0,Sun,Detergente em pó maquina loiça limão,Embalagem de 2.5 kg,9.99,4.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08BA0254CC920F29E857A923947AC7F7.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
40832,3600523201358,50.0,L'oreal,"Creme noite revitalif filler, 50 ml",,18.19,363.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65490502264A8FE46CF39DEB24A6926F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
40855,8712561483094,200.0,Vaseline,"Loção Cacao Radiante, 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A40B5420204A97186C36E604388F693.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
40856,8712561479806,200.0,Vaseline,Loção Essential Healing,Embalagem de 200 ml,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D20638FA5B7B070EFF437F1724A59046.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
40857,8712561478762,200.0,Vaseline,"Loção recuperação avançada, 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/720BE9BCADE8456A7232B8C0EB4A51CF.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
40963,3083681108323,400.0,Bonduelle,Salteado rústico,Embalagem de 400g,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/737B989EBA479F410BB7A261C89F38EF.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
41152,8710847961199,360.0,Linic,Champô para homem anti-queda,embalagem de 360 ml,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FBB6A2013290AE541398E93C881C820.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
42037,3600522892595,50.0,L'oreal,"Creme dia revitalif filler, 50 ml",,18.19,363.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAE42BC2724256AE97C6640C19C7CC59.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
42646,3600523456222,48.0,L'oreal,"Creme de rosto de dia revitalift, laser fps20, 48 ml",,19.49,406.04,48,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68FAEE980F49AD19A9F5C78452EBADB9.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
43417,8001841889535,140.0,Pantene,Creme modelador de caracóis,140 ml,5.99,42.79,140,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D385B6E451B2760FD8B397D279C7013.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
43418,8001841889573,75.0,Pantene,Sérum selador de pontas abertas,75 ml,7.49,99.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5D0C56A8BEBCCB389999487B45B4A3.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
43893,8717163639573,200.0,Tresemmé,"Espuma Caracóis Botanique, 200 ml",,3.59,17.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E9D33FBA2D93A4BFD13FAF87CC49007.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
44590,8710847961168,360.0,Linic,Champô para homem anti-caspa cool sport,embalagem de 360 ml,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B9F8796DE3248A747F6A54F7F6574C6.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
44730,3083681122312,750.0,Bonduelle,Salteado do campo,Embalagem de 750g,4.25,5.67,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFD11B930667E8C7921D09D840AAC0BD.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
45538,8710847940781,250.0,Tresemmé,Champô Seco Volumising,Embalagem de 250 ml,5.39,21.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A797F6A72B808C45403BC5D6521966DD.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
45597,8720181046148,150.0,Axe,"Desodorizante Spray Leat&Cookies, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2236E08F907BEACE07A10A1A42A6F88.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46129,3083681138023,600.0,Bonduelle,Legumes primavera,Embalagem de 600g,2.49,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE40B22C05B0845140194DBF49221BF5.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46158,3041091718044,380.0,Blédina,Frutapura banana,4 x 95 g,2.24,5.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/945509F2B8587DDB940C58676C1A806F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46342,8720181031632,150.0,Axe,"Desodorizante Spray Apollo, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE609A527D1B40D67681B26A89751319.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46591,5604260318025,,PorSi,Camisola segunda pelo mousse muskade 30D t. único,1 unidade,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F96B9D4C4715FB1C828927B9408E73BC.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46641,8410436364058,,Bref,Bloco Sanitário Blue Active Floral,Embalagem de 3 un.,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B3FF3A0516CE0BCF9D55B1FC9FFEE7D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46660,5601172231480,20.0,Blédina,"Snack estrelas ananás e quinoa, 20g",,0.99,49.5,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A01422156911328757CD8FD02373AB5F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46662,5900852054914,100.0,Blédina,"Snacktoon rupy frutos variados, 100g",,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEE70F765979DD4ADEB12AF4A28CDC46.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46663,5900852054907,100.0,Blédina,Bledina snacktoon molly maçã,Embalagem de 100g,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A036EE06A4D8D5BA3B29BFF14D65BCB.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46666,5601172231459,20.0,Blédina,"Snack tubinhos de cenoura e milho, 20g",,0.99,49.5,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F05B9B5121B60040C983B0289C4BE20.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46809,8410500003654,480.0,Danone,"Iogurte Pedaços Ananás 0% Matéria Gorda/Açúcares, 4 x 120 g",,2.29,4.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03214B7E9273A4A4FCE73BB182EEF165.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46942,8720181032240,150.0,Axe,"Desodorizante Spray Africa, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/256BCE18CEA46020B3A02F5A910E24D8.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
46943,8720181028762,150.0,Axe,"Desodorizante Spray Excite, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B71F71FE81CC093173D8BB9B8EE4E58D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
47061,5900852054839,85.0,Blédina,Frutapura Pouch Banana Morango,Embalagem de 85g,0.78,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56257FA9CECE0CE154BE3F2C015F6E43.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
47062,5900852054846,85.0,Blédina,Frutapura Pouch Frutos Variados,Embalagem de 85g,0.78,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5E657B4F24E3E47065A155BF934CD06.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
47064,5900852054884,85.0,Blédina,Frutapura maçã manga laranja,Embalagem de 85g,0.78,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00C328E391A574AA61CBDF65215450F7.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
473,3010470154490,4000.0,Friskies,Ração para cão active,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33A5FD3D03DDCD0CB2D52DA3598866C2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
47473,8720181029240,150.0,Axe,Desodorizante spray black,Embalagem de 150 ml,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C77D8251FD655C0591E2C4ADB36FEE1.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
47622,8712561676106,190.0,Vaseline,Loção Spray Cacoa,Embalagem de 190 ml,3.94,20.74,190,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D89838618E2BDFF6F6DC46FBB05DBD2.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,6,
4765,5000265090209,700.0,Logan,Whisky heritage blend,Garrafa de 700 ml,19.99,28.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B145A5BE54CD439A7B827F3AD2F6A0FE.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
47894,0000042182634,100.0,Vaseline,Vaselina Original,100 ml,2.24,22.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE61E98F4EB638220AFAEBDF986EC5FC.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
4806,5010867503960,750.0,Altano,Vinho biológico doc douro tinto,Garrafa de 0.75 l,5.99,7.99,750,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7D78A83D43E579FC3FBF1F5CB28C64A.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
48119,5604260318018,,PorSi,Camisola segunda pele 30D preto tamanho único,,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83E60154A08DC1A4636BFFE8A615E7F1.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
48431,8006540583319,225.0,Pantene,Champô Caracóis Definidos,Embalagem de 225 ml,4.49,19.96,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A470FDA701B754CA9A3CD89D5963F00F.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
48521,8001841266015,,Ausonia,Protegeslip Maxi Plus,20 unidades,1.71,1.71,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C021226141C2C4333C26BC4A1378F3B.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
48662,5600798961108,1000.0,Shoyce,Bebida de aveia barista,Embalagem de 1 litro,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA66BCED18FB09F732CBB0A79689D408.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
48677,8000300371031,100.0,Nestlé,Chocolate Branco Milkybar,Embalagem de 100g,1.79,17.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D3745C2E6BFCB0483EA49F17EC56D16.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
48921,8006540417157,300.0,Pantene,Máscara Liso e Sedoso,300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643829EDA57D5ADED472077BB0F4DDDE.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
48928,8006540583432,225.0,Pantene,Champô Miracle Liso e Sedoso,225 ml,4.49,19.96,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/566445EA554C5382889005CA1BDCE238.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
4899,8006540876022,385.0,Pantene,Champô Liso & Sedoso,Embalagem de 385 ml,3.89,10.1,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71054DD2EA79B3157B3D7D3548829566.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
49075,8006540877029,385.0,Pantene,Champô Aqualight,385 ml,3.89,10.1,385,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E722BC93277A642A8F698A39E417F17D.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
49302,8720182379092,266.0,Calvé,Molho Hot Chicken,Embalagem de 266g,1.94,7.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7A938CE7B8824AD204E1FC31D6DF9E4.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
49779,7613287805119,190.0,Gerber,"Refeição Bio Puré de Ervilhas com batata e frango, 190g",,1.99,10.47,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8115AF04DD1FE11036F6E66AF0A9E321.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
49829,7613287800497,190.0,Naturnes,"Nutrição Infantil Bio Cenoura e Tomate com Peru, boião de 190g",,1.99,10.47,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A61912D3F89982E55FAF9DA992DC8EB1.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
49958,8720181101250,250.0,Vaseline,Creme gordo,Boião de 250 ml,4.99,19.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3FF728095AAE1225DC95D797C527F98.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
51348,8710847907388,900.0,Sun,"Detergente Loiça Máquina Gel All In One Limão, 52 Cápsulas",,7.99,8.88,900,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB4CC0B3E1E47AE08F5B140681302B37.jpg,,,2024-11-13T23:59:59.999999999Z,PROSPECTUS,8,7,
