identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6,images_7
49195,3600524030797,300.0,Elvive,Máscara Hidra Hialurónico,300 ml,5.49,18.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03AC0DF977FCBAFA6F23D0A0CC4AAD6C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
49240,4005900724151,200.0,Nivea Sun,Spray protege e refresca 50,Embalagem de 200 ml,12.49,62.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D036C1E9957E1ED2C1F12A294BD318F7.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
49271,7613287494320,340.0,Felix,Comida Húmida Gato Fantastic Legumes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/465E1661478FDA1E40529283D35EC1FE.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
49592,5000204115734,400.0,Baygon,"Inseticida Spray Rastejantes com Aplicado, 400ml",,5.79,14.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/108213846FDEFC853825E67EFA84FACF.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
49680,3600523767090,75.0,L'oreal Men Expert,Cera Fixação InvisiControl Look Controlado,75 ml,4.54,60.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2ABB43654E718C2B776BF99E90BF6E1.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
49836,4005900820198,400.0,Nivea,"Body milk repara & cuida, de 400 ml",,6.64,16.6,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F695B8574BB054642618CA4A5EB3381.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
49837,0000042361077,50.0,Nivea Sun,Roll-on kids protect & care fp50+,50 ml,6.19,123.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E76D561752DD1663D7E02A7607249C90.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50193,3154142454201,,Maped,Régua 20 cm,1 unidade,0.79,0.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E70E88352AED37325214A63B73C1CF70.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50241,5604260324330,,PorSi,Bloco Desenho A4 24F/120G Liso,,0.99,0.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/768A45EF44429F004CEEC862C69BCD5C.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50245,5604260324606,,PorSi,Pasta Arquivo Lombada Estreita Preto,,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16DDBD3B1F1DD4970E0157CE39268DAB.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50246,5604260324675,,PorSi,Pasta Arquivo Lombada Larga Vermelho,,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BF33ABE29B571336F1D87DF0BB89F3C.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50247,5604260324668,,PorSi,Pasta Arquivo Lombada Larga Preto,,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A68D1AB03D3B77842F8C71E50ADB5EC.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50248,5604260324644,,PorSi,Pasta Arquivo Lombada Estreita Cinza,,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/380398D9631FC677B1E8EC9166A36A81.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50354,4007817120125,,Staedtler,Lápis Noris,4 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14080A7AAA3D414C559958CB44141B14.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50515,3600524033736,200.0,Elvive,Sérum Dream Long Caracóis,200 ml,4.54,22.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EFB11309FFDD3091352D886387C2884.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50517,8428076003268,150.0,Veet,"Bandas de cera depilatória bikini, 100ml + bálsamo 50 ml",,5.94,39.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4711CE8E2D567034DEA3021DB5E3C74E.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
50649,5060896627014,500.0,Monster,"Bebida energética reserve white pineapple, 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3B03D76195A23B42A14B0004FB2EBE7.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51040,8006540445914,220.0,H&S,Condicionador Derma X Pro Reconstructor,220 ml,4.94,22.45,220,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7F166CFBE85C48BBA951F8045BBC568.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51041,8006540445853,220.0,H&S,Condicionador Derma X Pro Hidratante,220 ml,4.94,22.45,220,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BC4CB85AFEEAD5E64DEE66AA2A450DB.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51088,4005900958488,400.0,Nivea,"Body lotion suavizante 48h pele seca, embalagem de 400 ml",,4.89,12.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6916114EDF56E60DDB6117160096E95.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51191,8718951505599,50.0,Colgate,Dentífrico Max White Ultra,Embalagem de 50 ml,3.94,78.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D594A164D4BC41BDE652BE02237A47B1.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51323,7613287045072,288.0,Felix,Comida Húmida para Gato Soup Filetti,Embalagem de 288g (6un.),2.24,7.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D56596507E708E7565D335784994A3A4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51357,7613287199577,155.0,Lion,"Snack Chocolate e Amendoim Lion, 5un.",,3.14,20.26,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB22ABD0E2B5053465FD3907D5490008.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51420,3600524030551,100.0,L'oreal Men Expert,Creme Gel de Limpeza Facial,100 ml,5.79,57.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1450116868D339E06C9E7D57A59DA066.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51421,3600524030216,50.0,L'oreal Men Expert,Creme Rosto Magnesium Defense,50 ml,7.49,149.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77C9DF620996602403936D0DB75C2536.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,10,,,
51423,3600524073466,400.0,L'oreal Men Expert,Gel de Banho Total Clean 5 em 1,400 ml,2.99,7.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D81AC40E4C08FA9FB65F9F7190FD14.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51518,8445290071996,800.0,Purina One,Ração para gato júnior frango,Embalagem de 800 g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7349519394CE1E2314E4BE439006AD7A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51584,5604260324361,,PorSi,Caderno Agrafado A4 80F/60G Pautado,,1.79,1.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5376009F2037BFE750200E8C50A086DA.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51585,5604260324385,,PorSi,Caderno Agrafado A5 80F/60G Pautado,,1.19,1.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBE95D88A709EF3F08B8F45818F6769A.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51586,5604260324439,,PorSi,Caderno Espiral A5 80F/70G Quadriculado,,1.39,1.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC0BD9DF331F5962B5A450C12A35B763.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51587,5604260324491,,PorSi,Caderno Espiral Universal A5 80F/70G Liso,,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E52B76CDD405C129855794186AD208E4.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51588,5604260324514,,PorSi,Caderno Espiral Universal A5 80F/70G Quadriculado,,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51736F770453906FA82E494BDF53311C.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51590,5604260324347,,PorSi,Recarga A4 100F/100G Pautado,,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83CA94553BF4FD956BAEFDC5EC7123A1.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51595,5604260325719,,PorSi,Capa A4 4 Arquivo Recarga + Separador E Elástico.  Pastel Sortido,,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBEE6E66E32A5A98551D5203D48C69E1.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51625,8445290109613,800.0,Purina One,Ração seca para gato indoor peru,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AEE8C01B23360874350D7A24BD612D4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51656,7613287492074,340.0,Felix,Comida Húmida Fantastic Gato Junior,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F12DD113CF7270501839B9816DBF119.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
5173,5601123425104,75.0,Dentagard,"Pasta dentífrica plantas, 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/437CCCAB6C663096295804D6E40541F4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51736,3600524025687,50.0,L'oreal,"Creme Noite Revitalif Laser, 50 ml",,19.49,389.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B312BB30CE531E459B53965234257887.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51737,3600523873852,30.0,L'oreal,"Sérum Anti-Rugas Revitalift Filler, 30 ml",,18.19,606.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B573EE94EA3197589686CF20968E2180.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51776,5000204288360,10.0,Glade,Ambientador Recarga Touch & Fresh Lavanda,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/382707557995EF16DFCC6D4893DADC56.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51777,5000204076745,10.0,Glade,Ambientador Recarga Touch & Fresh Marine,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/468F716AE5C51AE292A77A4FAD042025.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51894,0000042397236,100.0,Nivea Sun,"Protetor solar protect & moisture fp30, 100 ml",,7.19,71.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E0004ADCC2D1ED9349EB9355D489BC5.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51994,7613287758484,115.0,Purina,Snacks para cão dentalife activfresh small 115g,,2.24,19.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC5994696D273EBD156EC66267F32982.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
51995,7613036260756,800.0,Purina One,"Ração Para Cão Mini Sénior Com Frango e Arroz, 800g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DDC6AA4E1547EE85EE1C526706DA9DB.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52042,5606293014950,200.0,Vitacress,"Salada suprema de frango e queijo, 200 g",,3.39,16.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B4A406BAFBA7B64983E57B82FB8EBC4.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52150,5604260324422,,PorSi,Caderno Espiral A5 80F/70G Pautado,,1.39,1.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0CE2B7E574605F0DBBF57DC60101672.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52151,5604260324620,,PorSi,Pasta Arquivo Lombada Estreita Azul,,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45154D09A7478237AAECB2A9F6721219.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52319,4005900996855,40.0,Nivea Sun,Protetor Solar Facial Luminous 360 FPS50+,Embalagem de 40ml,16.19,404.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5BB31F6440A7CAD14A73E1BCEECE942D.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52320,4005900996886,50.0,Nivea Sun,Creme de Rosto Protetor FP50,Embalagem de 50ml,10.29,205.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EDA80A5A5E2FAC410AE5D2BDCE7F8D8.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52321,4006000003894,150.0,Nivea Sun,Protetor Solar Spray Protect&Play Kids FPS50+,Embalagem de 150ml,10.59,70.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA954A92635E39BF98A2A370CF953AC6.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52367,8428076006337,,Veet,Bandas Depilatórias Cera Fria Faciais Pele Normal,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/406F3B4CC1EC7B933FE254D0A95B8B0A.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52368,8428076006580,,Veet,"Bandas depilatórias cera fria axilas expert, 16 unidades",,5.94,5.94,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B7560EA8B50B307A83CD8FE310183D8.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52369,8428076006573,,Veet,Bandas Depilatórias Cera Fria Bikini Expert,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9458FB2E629AB225B0203F501DF9B271.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52370,8428076006320,,Veet,"Bandas depilatórias cera fria expert corpo pele normal, 16 unidades",,7.34,7.34,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D294D4397BE6E43D960E432DEEAE551.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52371,8428076006290,100.0,Veet,"Creme depilatório axilas expert, embalagem de 100ml",,5.94,59.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90BD45E65AD9CAC5018D2E34F3FD116C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52420,3086123714236,,Bic,Esferográfica Retrátil 4 Cores Gradiante,1 Unidade,3.69,3.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67EB427B70F770353DDAB1C5B7760B8.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52425,3154140181123,,Maped,Apara Lápis Croc Easy Simples,1 Unidade,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91118DC497CE0ED776B066C206807FF5.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52429,8000825075100,,Giotto,Marcadores Turbo Maxi,12 Unidades,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BDF14F768C92E476E0E66F6870057B5.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52433,8000825291203,,Giotto,Lápis de Cera Maxi,12 Unidades,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC53609B94C75139FE2EC523BF0A6A55.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52444,9789720051004,,Porto Editora,Dicionário Básico da Língua Portuguesa,1 un.,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7837135973DEB6A50C56CDC6FBAA4C19.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52447,5604260324507,,PorSi,Caderno Espiral Universitário A5 Pautado 80 Folhas 70g,1 Unidade,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72AAD8D3D65DA459A48D06F5BC587384.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52448,9789720054012,,Porto Editora,Dicionário Escolar Língua Portuguesa 2º Ciclo,1 un.,4.39,4.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A5AFDA6BF0ECEC1F95384ED3DC9631E.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52460,5604260324699,,PorSi,Pasta Arquivo Lombada Larga Verde,,1.69,1.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBF94E3956E5FC924A87C1AD7A24472D.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52461,5601645200838,,Firmo,Caderno Música A5 20 Folhas,1 Unidade,0.49,0.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F0D5C5D53A19F1C7A62C652F26A0E15.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52470,9789897677908,,Areal Editores,Livro Avaliação Rafa 1º Ano,1 un.,8.92,8.92,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB909B7910ADA173898118D10D642E72.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52471,9789897677915,,Areal Editores,Livro Avaliação Rafa 2º Ano,1 un.,8.92,8.92,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D39B1961EC859CC18A04352DC871D0D6.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52472,9789897677922,,Areal Editores,Livro Avaliação Rafa 3º Ano,1 un.,8.92,8.92,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D39B1961EC859CC18A04352DC871D0D6.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52473,9789897677939,,Areal Editores,Livro Avaliação Rafa 4º Ano,1 un.,8.92,8.92,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/047E40B24A07EC77F7EAB79B4BB5D6C1.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52474,9789720108210,,Porto Editora,Livro de Atividades Panda 2 a 3 anos,1 un.,8.79,8.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/011DD59245D8F782D015EEF42A0607D2.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52475,9789720108234,,Porto Editora,Livro de Atividades Panda 3 a 4 anos,1 un.,8.79,8.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8E4784837F689BFC3C6AEF7E0D2CE5B.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52476,9789720108241,,Porto Editora,Livro de Atividades Panda 4 a 5 anos,1 un.,8.79,8.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A676A01C045BE6998D5B9017D5644B01.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52477,9789720108258,,Porto Editora,Livro de Atividades Panda 4 a 5 anos,1 un.,8.79,8.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C45C6570CD7C302B960468B7FDD5E40.jpg,,,,,2025-09-17T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52543,8718951486300,75.0,Colgate,Pasta de Dentes Gengivas + Dentes Sensíveis,Embalagem de 75ml,4.19,55.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30D277EDA026F870A7C50AC865388B4B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52547,8718951465893,,Colgate,Escova de Dentes Pilhas 360 Floss Tip Média,,10.34,10.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8E51CD5758AB730D2EBE58262FBBBFB.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52548,8718951490765,,Colgate,"Escova de Dentes Total Média, 2 unidades",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A8614A3929DA14DACFC4C6E26558F86.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52551,8718951006188,500.0,Colgate,Elixir Bucal Plax Tea & Lemon,Embalagem de 500 ml,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9127AE7A530387D8D09D43A99A1AD99B.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52777,5604260325580,50.0,Labell,Creme De Rosto Dia Antirrugas Spf15 50 Ml,,4.49,89.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5FC20D6CE56C24BE71D3FB70FE44ACDB.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52778,5604260325597,50.0,Labell,Creme De Rosto Noite Antirrugas 50 Ml,,4.49,89.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B46D765D243804633CA7389641A778C.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52779,5604260325603,30.0,Labell,Serum Facial Anti Age 30 Ml,,4.49,149.67,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEF2921B2D92C824FA0515DABE770A9F.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52900,5601217138088,720.0,Quanto,"Intensificador perfume líquido lavanda 36d, 720ml",,3.99,5.54,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDFE09EA7BECC3C23C7C284449FD5594.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
52907,5411188138570,750.0,Alpro,"Yofu líquido morango e cereja, 750 ml",,2.79,3.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEAE5C57DCF39D98782687AB36303B41.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900E744ED16474441388F95F41F71847.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900E744ED16474441388F95F41F71847.jpg,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
53039,5410126116953,400.0,Lotus,"Creme de barrar biscoff, 400g",,2.99,7.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1523630C3349594F7526FF9BEE7D69B1.jpg,,,,,2025-08-27T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,
