identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6
48944,8005125247790,,Clementoni,Puzzle Patrulha Pata,2 x 20 peças,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18A8121B777E4FFFE2281150493AB53E.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,11,,,,
49008,5010993954469,,Play-Doh,Kit veterinário,1 unidade,22.99,22.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9238E25408C3DE83F57DB04EE5E9A7C7.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,11,,,,
49076,8006540458945,,Tampax,Tampão Pearl Regular,24 unidades,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9F6DACE2BF5999D60C44E24EE5CCCF1.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,11,,,,
49077,8006540468081,,Tampax,Tampão Compak Super Plus c/ Aplicador,18 unidades,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7F3382C50587BBECC77EDA366BD2681.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,11,,,,
49178,3600523966370,150.0,Elvive,Mousse para Cabelo Comprido e Ondulado,150 ml,5.59,37.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9989CB08ABD2E8BF8A2DAF5370464D63.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,11,,,,
49195,3600524030797,300.0,Elvive,Máscara Hidra Hialurónico,300 ml,5.49,18.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03AC0DF977FCBAFA6F23D0A0CC4AAD6C.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,11,,,,
49454,7622201677176,270.0,Milka,Chocolate Nutty Choco Wafer,Embalagem de 270g,3.99,14.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68254C06DC4B42245AF9A3219DCCD461.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,11,,,,
49665,3600542449625,50.0,Garnier,"Creme Sérum FPS30 Vitamina C, 50 ml",,9.74,194.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9950A99A4CC01E5296151B6BA0666774.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
49898,3250392472962,,Labell,Recargas Bandas Auxiliares Depilatórias 24unid,24 unidades,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EFCE57FE53436AED97F2C5449F52568.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
49997,8445290170866,800.0,NAN,Leite Transição Optipro 4 + 12 meses,Embalagem de 800g,10.79,13.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCE729E2F884110938403D5482D1D2B9.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50292,5029053527604,,Huggies,"Fralda Cueca Drynites para Menina 8-15 Anos, emb. 9 un.",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA299C3E6538C686A07F39E5E207072B.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50298,8006540618851,,Dodot,Fraldas Bebé Seco T4 9 a 14 kg,Embalagem com 58 un.,13.29,13.29,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DA643A679ACB54B0E1A6D53DE08EF6B.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50395,8720181204111,400.0,Axe,"Gel de banho epic fresh, de 400 ml",,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BC1337A5E32C6612A9213122D507522.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
5046,5601036100099,300.0,Elnett,Laca fixação extra forte,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3690000BB29EF24165F1ABD0075D1E06.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50544,8003340096483,200.0,Lindt,Bombons Chocolate Negro 70% Cacau,Embalagem de 200g,7.99,39.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED6C05D959F0C5A5B6FA0A271CD4FD8F.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
50574,5604260323678,96.0,PorSi,Cápsulas Café Aromático Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF304F8EB07151EE07056D3C460E5466.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50576,5604260323692,96.0,PorSi,Cápsulas Café Extra Forte Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8824F3362EC0462E64130D2BF61E348.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50577,5604260323708,96.0,PorSi,Cápsulas Café Intenso Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FCA559EC901E79FE2F9D179D87C8010.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50579,5604260323722,96.0,PorSi,Cápsula Café Etiópia Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6133AF4B5F808C5EC34967561B20FFA.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50580,5604260323739,96.0,PorSi,Cápsula Café India Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/903FA261AF9D9D66817BAF833068EEB6.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50581,5604260323746,96.0,PorSi,Cápsula Café Canela Cmpx16,,4.49,46.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8A760043793548CFC37E51EE9E747DC.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50602,5609060339263,160.0,Delta,Delta solúvel creme,Embalagem de 160g,6.99,43.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22D18315971ECD7C68E3843D30FEA68D.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50610,3800020418604,42.0,Kit Kat,"Snack chunky manteiga de amendoim, 42g",,1.29,30.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E453ACABC30284056D4C19F11C1B7FDA.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50649,5060896627014,500.0,Monster,"Bebida energética reserve white pineapple, 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3B03D76195A23B42A14B0004FB2EBE7.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
50692,8058664130818,,Chicco,Quinta,1 unidade,35.99,35.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284F8722E9FE3F66268B804DFA8AD7B2.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
50847,8005125677795,,Clementoni,"Jogo ""Fake?""",1 unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31428EB77F8EEE229BE0DE44AD50B6E.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
51114,8001480718050,750.0,Neoblanc,Spray ultra desengordurante,750 ml,3.74,4.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61B21A3F9E22306E004651A4ED75A597.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
51237,5604260328024,420.0,PorSi,Rosca Mediteranea 420g,,3.69,8.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3ACEBA3AAE2E5DE56AC70DEB51F3DD1D.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
51315,5601252118991,250.0,Gallo,"Vinagre de vinho branco chardonnay, 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F16DE9E57D34C6B9D68315A7D6746D42.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
51423,3600524073466,400.0,L'oreal Men Expert,Gel de Banho Total Clean 5 em 1,400 ml,2.49,6.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D81AC40E4C08FA9FB65F9F7190FD14.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
5154,5601109111366,750.0,Rcv,"Fundador Vinho do Porto Tawny, garrafa 75 cl",Garrafa de 750 ml,5.95,7.93,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA84CD3EEFC3FBA0FBC6770B7F504166.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
51701,5604260326433,,Labell,Escova Dentes Perfectwhite Media 2unidades,,1.39,1.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05768433A5688CD1CD4DF3876F103742.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
51702,5604260326457,,Labell,Escova Dentes Proteses Dentarias 1 Unidade,,1.59,1.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA80556DB739A96D7D7D5E4E34110152.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
51800,5010993954391,,Play-Doh,Kit Pizzaria Mágica,1 unidade,22.99,22.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A6C57D00648D636AE7E71E48090738B.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
51801,5010994111861,,Play-Doh,Kit Batedeira Mágica,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/978BAB62CB725F2F38AB678CD539B87E.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
5200,8411650053193,40.0,Búfalo,Creme p/ Calçado Preto,Embalagem de 40 ml,2.88,72.0,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7362D9765562B04243A3F7A66AB8AEB9.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
52022,7622201735654,270.0,Milka,"Milka mmmax chocolate tablet almond r, embalagem de 270g",,3.99,14.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84C588BD008DF346F86209053BCC3D12.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
52112,5604260328734,420.0,PorSi,Rosca Presunto Serrano Queijo 420g,,3.49,8.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B91C238EF5E605BE6DA812E7AA2B658.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
52301,3600542512183,400.0,Garnier,Condicionador Ultra Suave Carvão,Embalagem de 400ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C392B28F80277B22BEA16EB83033CA3C.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
52513,8410436444897,,Persil,"Detergente Líquido Máquina Roupa Gel Universal, 100 doses",,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/642F58D538B9E154BAD2828002B228E2.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
52631,0035051594147,,Rainbow High,Color & Create Olhos Roxos,1 unidade,37.99,37.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5C803BF421A3480C3EF8591FDFCE39F.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
52642,3032167403360,,Smoby,Triciclo Azul,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FB3332A5E1E7736BA6A2DA19382CBBC.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
52670,5600801218250,,Top Brands,Carro Telecomandado Buggy 1:16,1 unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E303EC49D8F773C8AA30DF9885DD6762.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
52706,5601849281190,,Concentra,Peluche Gigante Panda 50cm,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B45B09E4005F740A1181C473A4ACE230.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
52730,5029053582955,,Scottex,"Papel Higiénico Megarolo, 18=36 rolos",,7.98,7.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36CCF0F2DF4E5768A28A299ACAD0B0CB.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
52741,8005125187508,,Clementoni,Crazy Chic Kit Coloração de Cabelo,1 Unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5050BA7BA34E658412C847A134AAB66.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
52750,8005125673421,,Clementoni,"Nomes, Coisas e Cidades",1 Unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4458D241A15C56DB28A45FF6AA9297F3.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
52753,8005125673506,,Clementoni,Fica Calado,1 Unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEC0309F3CAB37BF9A83243A638BCC01.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
52922,8720181297571,150.0,Axe,"Desodorizante spray acqua bergamot, 150 ml",,4.19,27.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D359EEF3877E868E88E7E83879637A7B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB05D9E74793E64A0B2E418B1CA9BE2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB05D9E74793E64A0B2E418B1CA9BE2.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53028,8445290552174,41.0,Kit Kat,"Snack Chocolate Branco, 41.5g",,1.29,31.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B34C48AAF890AB7E24C3D95F6FD7BD3.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53216,5000299628034,700.0,Ballantine's,"Whisky Ballantine's 7 Anos, garrafa 70 cl",,17.59,25.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A1A3690C14303AA27BF93C7A4129EE0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F08D5ADD4398D67408CD71AFADEA86B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F08D5ADD4398D67408CD71AFADEA86B.jpg,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
53269,8445290014207,2800.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 2.8 kg",,15.59,5.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73F43E5C853144BDD9B977AA60C331CD.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53306,5000204339376,,Pato,"Bloco Sanitário Discos Activos Lima, 6 doses",,2.34,2.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/791F90DB72284AF8A8C52475C379CEDF.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53345,5000204310375,,Raid,"Insecticida Anti Traça Gel Cedro, 2 un.",,2.69,2.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79B06D507F940619E12BA761E3401A8E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53354,3600542510325,340.0,Garnier,"Máscara Carvão Ultra Suave, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55C62D6BAE8D061BC6071E0623B98995.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8B45AB381AEB98A4CEF746E6FDE3B34.jpg,,
53355,3600542509695,340.0,Garnier,"Máscara Ultra Suave Delicadeza de Aveia, 340ml",,4.69,13.79,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606A86081CEC3538EAC6D2CD2EAEEA71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,,,
53357,3600542509169,340.0,Garnier,"Máscara Ultra Suave Riqueza D'argao, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/499DF4E71BDAE94C5951745B42AB8499.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,,,
53380,3600523279289,30.0,L'oreal,"Sérum Revitalift Alisador Anti-Rugas SPF30, 30ml",,11.89,396.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AA3757896E02A1D2ED66DE14455CA79.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E103FDFC55A2FF8A7738BFD02A5D4764.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E103FDFC55A2FF8A7738BFD02A5D4764.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53557,8006540734216,,Gillette,"Lâminas de Barbear Descartáveis Blue 3 Sensitive, 10 unidades",,8.89,8.89,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A92339A4EB6391487DEF7FE7838C99F.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53609,3600524073473,400.0,L'oreal Men Expert,Gel Banho Hydra Energetic,Embalagem de 400ml,2.49,6.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85C386A768F21EA15D526136C0EF71B6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8F8F800B29577E02E75343CB868CFF4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8F8F800B29577E02E75343CB868CFF4.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53614,3600524076757,50.0,L'oreal Men Expert,Desodorizante Roll On Barber Club,Embalagem de 50ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/708DF5D77D2903D0A99D7DC4F99D2275.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53627,3600542510097,340.0,Garnier,Máscara Cabelo Ultra Suave Abacate,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DD5169F0283689CA7CAE86C1598DD36.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53628,3600542512305,200.0,Garnier,Condicionador Ultra Suave Carvão,Embalagem de 200ml,2.94,14.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64662D0F382F8EA4356ED824A6E7E186.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53630,3600542541510,50.0,Garnier,Creme de Noite Jelly Aloe Hialurónico,Embalagem de 50ml,6.49,129.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB660978F6D1BB03D7B2635E15FEC962.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53631,3600542541527,30.0,Garnier,Sérum Facial Preenchedor Aloe Hialurónico,Embalagem de 30ml,10.39,346.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1A5D65A127C951A27B40D179F215FEE.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53632,3600542541534,50.0,Garnier,Creme Rosto Jelly Aloe Hialurónico,Embalagem de 50ml,6.49,129.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BF51C790B62A5C72DA14F2BD072DA7.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
53745,8720181057960,150.0,Axe,"Desodorizante Spray Dry Black, emb. 150 ml",Embalagem de 150ml,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DD53DF4A6C6663833B4FB931A32EB30.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC169DFBEE07DCE1D512FF89C7640969.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC169DFBEE07DCE1D512FF89C7640969.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54216,5010996216557,,Play-Doh,Kit Plasticina Smoothies Coloridos Playset,,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8F8CB0C2120CDB0C3701E9E30789A26.jpg,,,2025-12-24T23:59:59Z,PROSPECTUS,13,12,,,,
54236,5601217138699,228.0,Air Wick,"Ambientador Active Fresh Comp Lavanda e Liro, 228ml",,7.99,35.04,228,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53362394D4946B9BE93FFB7E8CF649BB.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54342,8718951591059,600.0,Sanex,"Gel De Banho Zero% Pele Normal, 600ml",,2.99,4.98,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/035E33F7CE3B0605C844717131BC0153.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54363,8410104915339,,Finish,"Detergente Loiça Máquina Ultimate Plus Regular, 36 Pastilhas",,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A56B6478EF1388F9146C9DF10F12FD1A.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54396,3600523625741,300.0,Elvive,"Condicionador Dream Long, 300ml",,5.89,19.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B861BB844DCC60C232A0802F8263CAF.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54398,3600523625734,300.0,Elvive,"Condicionador Total Repair 5, 300ml",,5.89,19.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C383A4A7CD00379E4C29201039E8C948.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54399,3600523625796,300.0,Elvive,"Condicionador Óleo Extraordinário, 300ml",,5.89,19.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F951D562660460227152BBFECB53E62D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AAF4370F0C71B5EAF6E92FDFD03DA71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AAF4370F0C71B5EAF6E92FDFD03DA71.jpg,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54419,3600524129071,30.0,L'oreal,"Sérum Facial Age Perfect Anti-Manchas, 30ml",,13.99,466.33,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5ED85BF2FA8071B4E53889A6BBBCF64.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54424,3600524146160,75.0,L'oreal,"Coloração Retoca Raízes Spray Castanho 3, 75ml",,9.89,131.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6ED55225E1E7059DD451D42662F9DDD1.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54425,3600524146177,75.0,L'oreal,"Coloração Retoca Raízes Spray Bege, 75ml",,9.89,131.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4862B4088E091325270E7EB9A850CBF3.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
54426,3600524146184,75.0,L'oreal,"Coloração Retoca Raízes Spray Blond 5, 75ml",,9.89,131.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53830B0D362F68FA77EFA1DFC350B571.jpg,,,2025-12-10T23:59:59Z,PROSPECTUS,13,12,,,,
