identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,images_6,images_7
32301,4005900377814,150.0,Nivea,"Desodorizante spray black & white active men, 150 ml",,3.14,20.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5ED8FD84EC27F00F1BBC369E3567854.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
33118,5601066200592,500.0,Nacional,"Farinha de espelta integral, 500g",,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD820060C71D6DCBA3D46A1963F0F79E.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
33478,8434165488656,420.0,Cuétara,Sortido bolachas cuétara 420 g,,4.49,10.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4290FACB14C773BE2C49CE2078636E7.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
33631,5601217130631,,Finish,"Ambientador para a máquina da loiça de lima e limão, 1 un.",,3.49,3.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59B0AD9BB7EBD8E68264D646B0B54FF9.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
35006,5604260283781,1500.0,PorSi,Amaciador de Roupa Concentrado Essência Fresh 60d,60 doses,2.19,1.46,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99A67471E1B717AF8B12014DD0AB1B26.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
35071,7622210608710,170.0,Triunfo,"Bolachas digestive finas de chocolate de leite, embalagem de 170g",,2.39,14.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCA4384E912B3AB5BC2DD663CD6B87E1.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
35616,7613037043914,100.0,Nestlé,"Descafeinado, embalagem de 100g",,4.49,44.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67B7A960E664E041DCCA5B39B81AA598.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
36582,7613036514576,2500.0,Purina One,"Alimento seco para cão esterilizado medium/maxi >10 kg, embalagem de 2,5 kg",,11.59,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/377C052FC8F66A7483AE41B0DF5DCB91.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
40087,7622300603298,147.0,Milka,"Bolachas recheio de framboesa e cobertura chocolate, embalagem de 147g",,1.94,13.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C349DA7104283005C324C1FE7C0C4B4C.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
40266,7622300603281,147.0,Milka,"Bolachas recheio de laranja e cobertura chocolate, embalagem de 147g",,1.94,13.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12C618CAED8BBC1EE371933E7D830976.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
40529,5604260296798,240.0,PorSi,Pêssego Metades em Calda 420g,,1.25,5.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00D895E945CE929561E341059B056644.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C81E15DB3EDE93E3D78890D184F7E15.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
41115,8712000310011,330.0,Heineken,"Cerveja 0%, lata de 0.33 l",,0.99,3.0,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E28EF00D416D58210C445A87E80C40B.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
41147,8710522571460,225.0,Linic,"Champô para homem anti queda, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/589334D1ED40021F6ADEE5835BB40B8A.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
4313,3600540539519,200.0,Garnier,Creme de pentear Ultra Suave com abacate,Embalagem de 200 ml,3.49,17.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5984748F40E55B1149269AC5AFDC94E0.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,8,,,,,,,,,,
43314,8710604741835,38.0,Knorr,"Esparguete à bolonhesa 1, 2, 3...sabor!, embalagem de 38g",,1.19,31.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1108EABAA6B7A67AA2379F447F3FDFD8.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
4400,3600541533226,400.0,Garnier,Champô Ultra Suave gama maravilhosa,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/166C7E56D2B5EA50DF798E70C6BA54A7.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
44933,7613287343758,,Nescafé,"Ndg café espresso intenso 16 capsulas, embalagem de 112g",,5.59,5.59,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B8D48DC222AD13301B58C2D365D1671.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
4524,4005808246090,250.0,Nivea,"Leite corporal body milk, embalagem de 250 ml",,3.89,15.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6809E6007CBE4F4FF06AE791F5015E8.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
45362,3041091718020,380.0,Bledina,"Frutapura maçã e pera, embalagem de 4 x 95g",,2.04,5.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7F4106EFF27F3EE9B88FB6BF516905C.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
46153,5601082049939,200.0,Belissimo,Café moído torrado aroma originale,Embalagem de 200g,2.79,13.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCD7EFF47748EB9D85D37E0EFF05F879.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
46684,7622201492786,110.0,Milka,Mini wafers,Embalagem de 110g,1.84,16.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A4B58C929B438FD3034F37245F01EB5.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
46736,4005900735690,100.0,Nivea Men,"After shave balsamo sensitive, embalagem de 100 ml",,4.69,46.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3B90469D1F0D524015F2431F422FBF1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E067EE020CF31ED85C837198C5D24FEC.jpg,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
46843,5604260316847,750.0,PorSi,Anticalcário em Gel,,2.32,3.09,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC98FD4D6471857A509ED805FD908A73.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
46885,5054563087195,75.0,Aquafresh,Dentifríco splash morango,Embalagem de 75 ml,2.59,34.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/985DB91A7EDE55C6A3C98F1B8981BB9B.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
47061,5900852054839,85.0,Bledina,"Frutapura pouch banana morango, embalagem de 85g",,0.69,8.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A21484B76E1E092AF196BDCE9E7C17E.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
47692,5000204011081,300.0,Pronto,"Limpa Moveis Revitaliza, 300 ml",,3.59,11.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F9B8F179B5A5EB4367520FA44481D36.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
47806,5604260316717,250.0,PorSi Select,Plumas de Porco Preto do Alentejo 250 G,,4.75,19.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E750AEFB9DB1BECB0C708CA413869FF7.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
47950,5600356070723,1350.0,Super Pop,Detergente para loiça limão,1.2 litros + 150 ml,4.29,3.18,1350,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B41E367237ADE8F33316EB5D86BE5790.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
48017,7613287492098,340.0,Felix,Comida Húmida Gato Fantastic Duo Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D73CBB8396200FD3FACE7D9C1206C18.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
48527,5604260319619,2000.0,Por Si,Lava Tudo Amoniacal Sabão Natural 2l,,1.25,0.63,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BBE1FA44C07804AD6BE424EA24C3A51.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
48678,8000300339413,100.0,Crunch,"Chocolate de leite com bolacha, embalagem de 100g",,2.39,23.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/771A11763D98C9A84713BBD7929E1D26.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
48714,5900951141638,200.0,M&MS,"M&ms drageias de chocolate de leite, 200g",,3.74,18.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D37D9BF16D0F95A60357AE85EFA93378.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
48905,5604260319879,,PorSi,Fralda Incontinência Plus S - 14 Unidades Dispositivo Médico,Embalagem de 14 unidades,5.09,5.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE79A2E16D1F575B4A92E0C670861C14.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
49271,7613287494320,340.0,Felix,Comida Húmida Gato Fantastic Legumes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/465E1661478FDA1E40529283D35EC1FE.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
49385,4001724038993,355.0,Dr. Oetker,"Pizza tonno, embalagem de 355g",,3.69,10.39,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA935000CC5AD3F3C6CA22F86EC4B1A8.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
4939,5413149912212,500.0,Viakal,Anticalcário,Embalagem de 500 ml,2.59,5.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05412AB375DDF78E078FB29A06D8A4A9.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
49390,4001724039358,340.0,Dr. Oetker,Pizza Ristorante Carbonara,Embalagem de 340g,3.69,10.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A08886A131BCE8B78FDE04BE825072E7.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
49821,5603722520754,1000.0,Mimosa,"Bebida láctea bolacha uht 1 a 3 anos, de 1l",,1.88,1.88,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA52F6AF15B664E9FF05EBBA82F42FE5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB5149E20609EB03C3B5C6E51528CB2B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C42D36E570D2D71AD779BA04DD44C36.jpg,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
49952,7615300008163,,Comfort,"Saquetas perfumadas, 3 unidades",,1.99,1.99,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/770D2B124F155CA57A86DD5648272107.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
50020,8719200231832,225.0,ProActiv,"Creme vegetal para barrar, embalagem de 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F94DBCC3BE2E0CDFC23A23D9C701C359.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
50388,8445290352101,,Nescafé,"Dolce gusto nescafe espresso cafés 99.2 g, embalagem de 16 unidades",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F9C31202C0F1A9342165F5D51642405.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
50598,8410031972313,120.0,Chupa Chups,"Chupa chups morango lovers bolsa 10u, embalagem de 120g",,1.74,14.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E5C0093BACE1710C42ADED224453107.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
50950,8410104898496,750.0,Vanish,"Tira nódoas spray roupa branca, 750 ml",,4.49,5.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0413FE9809C4CF93F596173995893472.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
51925,8711327587632,2000.0,Lipton,Ice tea lipton chá preto manga zero 2l,,1.99,1.0,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241DBF240C312378317C24947EDC5453.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
51968,5900951303173,340.0,Whiskas,"Comida húmida gatos adultos sel. aves, embalagem de 340g",,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF532113343E2F27022E41A6BA9CA4E4.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
52295,3023290072073,160.0,Lindahls,"Iogurte sólido proteico framboesa, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C87353FCE0F8B5DFB52D6384E482BABB.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
52516,8410436428644,,Persil,Detergente Máquina Roupa Color 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93BC227BC3B32321C639E4BB9AC5A493.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
52529,5604260330874,750.0,Selecção de Enófilos,Vinho Branco do Tejo Sauvignon-Blanc,Garrafa de 0.75 litros,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8F1CD050CC6A2D585CF66D2284E4EED.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
52945,8410500008727,400.0,Danone,"Iogurte danonino petit morango, 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4789B40A4F7DEACDB895E95750F7B7D0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
52993,8434165615212,350.0,Cuétara,"Cereais cho flakes duo, 350g",,3.34,9.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F2B4E7733EE0E06D31F8CE330139C89.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FFCC710BA13D1797C5DFC4064BF3D9B.jpg,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53053,5900852054891,100.0,Blédina,"Saqueta fruta patrulha pata marshall maçã, banana e morango, 100g",,0.89,8.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/597A894860CCF2C8B403C6B64D413DDF.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53244,8410376061697,154.0,Gullon,"Bolacha recheada dibus magic, 154g",,0.89,5.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76D9F3F383B9ED57C836EBC1317B7C98.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53320,4006000012278,150.0,Nivea,"Desodorizante homem spray fresh sensation, 150ml",,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DFDDD53137DFEDB8D36BD3B8D622A9E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDF449A406CC0A42A78A4309B8D6509E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EDF449A406CC0A42A78A4309B8D6509E.jpg,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53346,5000204310344,,Raid,"Insecticida Anti Traça Gel Lavanda, 2 un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77F5E5CF047ED105E2F113AF1E339DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53349,5000204314595,250.0,Pronto,"Limpa Móveis, 250ml",,3.39,13.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B67A395061B35EF34EAA1625DF9B6EA1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D217222CE95C7E20C669A2882D0AEE6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D217222CE95C7E20C669A2882D0AEE6.jpg,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53358,3600542509381,340.0,Garnier,"Máscara Ultra Suave Tesouros de Mel, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14B3FB306114639FE6C5C48E3445FB72.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53551,8001480721326,,Neoblanc,"Lixívia Gentil, 18 Pastilhas",,3.24,3.24,18,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A250B24F09D54E26FB8EFE2CB51932C0.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53611,3600524075606,150.0,Elvive,Sérum Cabelo Bond Repair,Embalagem de 150ml,8.99,59.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0DA1D73EACCCF1B3B6BBA5E842E47B1.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53629,3600542512558,250.0,Garnier,Champô Ultra Suave Carvão,Embalagem de 250ml,2.94,11.76,250,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/887CDA739D700E1B898FD4F1AC48499C.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
53785,8410436445313,4500.0,Persil,Detergente Máquina Roupa Líquido Color,Embalagem de 100 Doses,14.99,3.33,4500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FBC9C8E94F81A949856A2F09E247E5D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FEC9F1EC504236CF01E6C61B51EB05.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FEC9F1EC504236CF01E6C61B51EB05.jpg,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
5387,5601252107117,250.0,Gallo,"Vinagre vinho tinto, garrafa 250ml",,1.29,5.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFFDFEA670B18E4C7B8D9179152B1BB.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
54234,8410104882679,38.0,Air Wick,"Ambientador Eléctrico Delícias de Verão Recarga, 2x19ml",,5.49,144.47,38,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B556ED2219FA1FF0B6987F8333E98AD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
54237,8720182870940,750.0,Cif,"Spray cozinha power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C5092B5C783F181B704CE4066ABA0E8.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
54238,8720182878632,500.0,Cif,"Spray ultra desengordurante, 500ml",,2.89,5.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7B6360115905FDA67B8B79B6475E1A8.jpg,,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
54278,3600542572149,400.0,Garnier,"Amaciador Ultra Suave Água de Arroz, 400ml",,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A86CED3E0B61626CE5D60EEC23668E3A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32BA9B6F3920F2215322EF0E0FE99C85.jpg,,,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
54308,5601217137999,,Air Wick,"Recarga Duo Lavanda Camomila, 2un.",,5.49,5.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78C110CAA5EF024A4EA96E5945825BCD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF3D5D0D3FA3177E549BA42D5B2070C.jpg,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
54400,3600523923786,300.0,Elvive,"Condicionador Full Resist, 300ml",,5.89,19.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E8E8D4B703BA7D521D2B83C3B67202.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E15310BE3AB6E1221F1CA533EEF176.jpg,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
54430,3600524128470,200.0,Elvive,"Máscara Cabelo Glycolic Gloss, 200ml",,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86A112F7B42D4F4D232C616DBDB85457.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,,,2025-10-29T23:59:59Z,PROSPECTUS,14,9,,,,,,,,,,
