identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie
19022,5603722509742,800.0,Agros,"Leite com chocolate, embalagem de 4 x 200 ml",,1.6,2.0,800,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86A34AF1051A1750347A4FF58912A923.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
19415,5601028019798,,Renova,"Rolo de cozinha design xxl, 3 rolos",,1.99,1.99,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A25E60B9B6B556C2D19CB0AC3EE543B.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
19585,8435257033822,720.0,Longa vida,"Iogurte magro natural, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0343709B1D70140B7336A86F6CAA12F8.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
19586,8435257028057,720.0,Longa vida,"Iogurte aroma 0% tutti fruti/coco, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FEC33DAE59256CBE3074F3F03199908.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
20201,5603722516221,1500.0,Pleno,"Tisana chá camomila e romã, de 1,5 l",,1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D295EE342D567A594A666D24B68A8E1.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
22232,8410320104500,80.0,Campofrio,"Salame fatiado, embalagem de 80g",,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B989DC79BAD10F2BF93E42F2FFD0E3D8.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
2520,7613033822827,250.0,Nestum,"Cereais mel com cereais integrais, embalagem de 250g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50987E91B590C03F84755178E67E5C7E.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
25882,5449000133328,1000.0,Coca-Cola,Refrigerante C/ Gás Zero,Garrafa de 1 l,1.22,1.22,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB5646C1819F93681606ED25E6CF32EB.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
30500,5604260282944,750.0,Selecção de Enófilos,"Vinho Tinto Regional Península de Setúbal, 750 ml",,1.79,2.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A338F72252D03458166BD2386C7E9C15.jpg,,,,,,2025-09-21T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-18T00:00:00+01:00,99.0,0.4475,15,1,,
31437,5607233509048,475.0,Panrico,Pão de forma,Embalagem de 475g,1.59,3.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D15F56450D2E6E808C4B9B6E3BBC8083.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
32091,5601096260313,750.0,Aveleda,"Vinho verde loureiro branco, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B625D8B51E31DE9FC56F1B65CF092E93.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
3526,2894034000000,150.0,Nobre,Fiambre da Perna Extra,1 un = 150 gr (aprox.),2.32,15.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C76D05EF052819EDC79567520AD2D260.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
38970,5603722518805,,Castelões,"Queijo curado -30% gordura, 500 g",,6.29,6.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72A7031F9A56666D6A179BF7A6411A71.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
405,8712566410910,275.0,Calvé,"Ketchup, embalagem de 275g",,1.48,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E63EED4B27A252289B8979C188F5B40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
41041,8001480703001,700.0,Neoblanc,Tira nódoas em spray cores,Embalagem de 700 ml,2.09,2.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B7BCC034AAC45310DFFCE9E289F80C7.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
41226,5601050036572,440.0,Danone,"Oikos morango, embalagem de 4 x 110g",,2.09,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2653493E2B1190B7D8AE6B95BAB9D958.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
41297,5601050036534,440.0,Danone,"Iogurte oikos pêssego, embalagem de 4 x 110g",,2.09,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2BCC90FB2B192B3C8BC1E9CCF0DA4AF.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
41300,5601050036596,440.0,Danone,"Iogurte oikos manga papaya, embalagem de 4 x 110g",,2.09,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/407B76EA9B8AB5CE288E3F687A8DBF84.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
41384,5601050036602,440.0,Danone,"Iogurte grego oikos stracciatella, embalagem de 4 x 110g",,2.09,4.75,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F7A349ED222FA644F51711D6A4D74B4.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
41437,5604260305773,170.0,Porsi Sel.,Chourico De Porco Preto 170G,,2.69,15.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF028948550CC79F4506D20250D6D94.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
41439,5604260305803,70.0,Porsi Sel.,Paio Lombo Porc.Preto Fat. 70G,,4.69,67.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC4D8B8993BE3FCCF3CEE9D4E3E7FC70.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
42850,5604260307623,400.0,Porsi Vivabem,Especialidade Soja 4X100G,,1.29,3.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9725133F1B2FF31F4BB486DF7451DE.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
43213,5603722519789,,Castelões,"Queijo cura especial barrado pimentão, 500 g",,6.29,6.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F9659307338C4018D4890FC3B81F84B.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
43374,5604260307166,250.0,PorSi,Morcela Assar Fundao 250G,,2.61,10.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B62B8D199F7410E10B7300143FA97F6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18CE59FFC257102F97438AA54E07B2CC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18CE59FFC257102F97438AA54E07B2CC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18CE59FFC257102F97438AA54E07B2CC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18CE59FFC257102F97438AA54E07B2CC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18CE59FFC257102F97438AA54E07B2CC.jpg,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
44763,5449000013231,1500.0,Sprite,"Refrigerante lima limão zero açúcar, garrafa 1.5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA978886592B1D4304FE94C81DC98A43.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
46729,5054563109743,75.0,Sensodyne,Pasta Dentífrica Branqueadora Sensibilidade e Gengivas,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B67D306325DBFD978FD2403A0E37B13D.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
47669,5604260315307,100.0,PorSi,Melao Cortado 100G,,0.99,9.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDE10E42ABAAB7D8D73E4F03709D7E68.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
49359,5601146700066,6000.0,Sagres,"Cerveja com álcool, pack 24 x 0.25 l",,11.69,1.95,6000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67C6D1253BB0D82F02E1633DF741EA25.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2E3D57423A20C8E7B4C1173F1457C2E.jpg,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,1,,
49401,5411188133759,400.0,Alpro,"Soja ananás maracujá sem açúcar, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CB78C52A4573023DA315831A2A03ACB.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
49831,8445290157348,390.0,Nesquik,"Achocolatado em pó, embalagem de 390g",,3.49,8.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C8D0ADDD419DD646B2CF36E18D3378F.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
51314,5601066200745,800.0,Nacional,"Farinha de aveia integral, 800g",,1.39,1.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235C10960E97294CC4CDC7A584513052.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
52528,5604260330942,750.0,Selecção de Enófilos,Vinho Tinto do Douro Touriga-Nacional,Garrafa de 0.75 litros,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29F9A33D63ECB561DFD106794543885E.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
52577,8445290830609,,Nescafé,"Café descafeinado sical intensidade 5, 16 cápsulas",,5.39,5.39,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9751EE6592A3E7106D0A646390D853FA.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
53007,5603722520105,1000.0,Milhafre,"Leite De Pastagem Magro, 1l",,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C37D166CA38EDBA2E0A4C61421ACE.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
54539,8700216236669,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 19D",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EF65916B83E06C892876A46E53055E1.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
54669,5000116128754,200.0,Iglo,"Cordon bleu, 200g",,3.99,19.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A94E635EDF0DAF7EF8F166E06599C57.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
54671,8711327587199,2000.0,Lipton,"Ice tea limao, 2 l",,1.99,1.0,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50E0AE93B7B2DC79031DA2E6F9D15838.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
55048,5601027119314,450.0,Bimbo,"Pão de Forma sem Côdea Especial Torradas, 450g",,1.59,3.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69A45E2426650208EA15662B8A909844.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B04BFB55D3DA88AC5B91EAE2D9E3148.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B04BFB55D3DA88AC5B91EAE2D9E3148.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
56070,8710522983997,175.0,Knorr,"Risoto de Espargos, 175g",,1.99,11.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB4ECAF6028FD991F30723EB8FEFDD9A.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
56388,5604260336449,200.0,PorSi,Peito Frango Fatiado 200G,,2.65,13.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFB319471E599D5AE5CBAEFECEEC57B0.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
56458,5604260334452,200.0,PorSi,Chourico De Cebola Beiras 200G,,2.49,12.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2370BC258FB43E800BBBE018B02B12.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
56530,5604260336777,150.0,Porsi Sel.,Farinheira P.Preto 150G,,1.99,13.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5434330545CA6FE737DC99FAB763CC22.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
56713,5604260330157,200.0,PorSi,Chourico De Carne Fundao 200G,,2.49,12.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFE7042738B2F064FE4BEB167AF77381.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
8318,5601028014540,,Renova,"Rolos de cozinha compactos, branco, máxima absorção, xxl",1 unidade,1.19,1.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC7BADCD8E43838B553974D430A7EFB9.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
8382,5601049131998,1000.0,Mimosa,"Leite uht gordo, embalagem de 1litro",,1.05,1.05,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D46937192D7E0425B02DA44F0AF6CA9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85426DF0A207BC5690BA7486D86DBCDC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85C3489AE589A6300942C731BCB55282.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
8657,5601163081711,1980.0,Luso,"Água sem gás, pack 6 x 0.33 l",,2.42,1.22,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/443B50B4BA27541FFD3067F816F7D24A.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
9681,5604260270194,250.0,PorSi,Chourico Mouro Fundao 250G,,2.79,11.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92303740D425F2ABD1C9CDF43553E405.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
10056,8410036800468,750.0,Freixenet,"Espumante cava bruto, reserva, garrafa de 750 ml",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96EFA695B1C4201910FA2011BCE09AEA.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
10057,8410036800512,750.0,Freixenet,"Espumante cava meio seco reserva, garrafa de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/595A72B091587557F63E6DF8F5C0E8F8.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
10161,8410199030900,85.0,LayS,"Aperitivos 3ds cones, embalagem de 90g",,1.19,14.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABD9E02E15FE0A39A1EB6AA89751DFE.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
10280,8410469002781,,Colhogar,"Papel higiénico compacto ultra suave xxl, 12 rolos",,6.27,6.27,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25C6AA40EDFE818F3044E21D30E55D7F.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
10823,2895063000000,250.0,Castelões,Queijo Curado kg,1 un = 250 gr  (aprox.),2.62,10.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B6363D9B6BD363EA11623977BF1CB2.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
1187,5601119007963,120.0,Nobre,"6 salsichas de porco, lata de 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/024D21F90F760BFDC12CBD7EB02BECC6.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
12104,5604260266487,750.0,Selecção de Enófilos,"Vinho Verde Doc Loureiro 0,75L",,2.0,2.67,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD0B05EFD7AFCEE885FD9B5791D450BF.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
12168,5604575110024,750.0,Cabriz,Vinho tinto doc dão,Garrafa de 0.75 l,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB979CD463F1CB0F66C28E633F4A8508.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B79B99AC1459B8F6165E16A7A5B65E9E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B79B99AC1459B8F6165E16A7A5B65E9E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B79B99AC1459B8F6165E16A7A5B65E9E.jpg,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
12299,8003520013064,300.0,Palmolive,"Sabonete líquido de leite de amêndoas, recarga, 300 ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35D2E48138CCA33503CE2D19DC83E44D.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
12325,8410000827446,440.0,Oreo,Bolachas oreo,Embalagem de 440g,2.99,6.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11ABE08FDA4C088C51508248D56D0CC4.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
1270,5601151023150,500.0,Compal,"Polpa de tomate com cebola e alho, embalagem de 500g",,1.49,2.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/195ABA90C0C8B2FE1D9EE0202B59D28C.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
12946,2892155000000,250.0,Fruta,Ameixa Vermelha,1 un = 250 gr  (aprox.),0.62,2.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA65FE52200EF35EEAAD64E8BD7CE484.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
13095,2893071000000,100.0,Peixaria,Carapau Pequeno,1 un = 100 g (aprox.),0.35,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07606BE143D22CF4796A63CA9C752E5B.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
1311,5601151981245,1000.0,Compal,"Néctar laranja algarve, 1 l",,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DD239B5792B8105C873DD15DF605FB9.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
1322,5601163011114,5400.0,Luso,"Água sem gás, garrafa de 5,4 l",,1.77,0.33,5400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA9320932FF184911C32006B7463EC74.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
13522,2893514000000,200.0,Peixaria,Choco Pequeno Congelado,1 un= 200 gr (aprox.),1.9,9.49,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37754AAC1A8B81BA5D21C470572981B5.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
13523,2893515000000,250.0,Peixaria,Lula Congelada,1 un= 250 gr (aprox.),1.25,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2B7BBDC4CDC3C912C9CD2FEC6D3B682.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
13537,2893529000000,250.0,Peixaria,Sardinha Congelada,1 un = 250 gr  (aprox.),0.75,2.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20CBBBB0702ADDE0888E404D1EC78925.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
13602,2893597000000,500.0,Peixaria,Pescada Média Argentina Congelada,+ de 500 g,2.0,3.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D3A6A42D4C22CDA932A00A286926BF6.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
13839,2891006000000,800.0,Novilho,Bife da Pá,Vendido ao peso a partir de 800 g,9.59,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5626B1315F40E59D057B37FBCA18064B.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.27,5.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6298C19D94A9653E5F3E3E4F0DEBFCF.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
14510,5411188116592,1000.0,Alpro,"Bebida coco, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3169716B6C6ACB981FBF106D130524DA.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
14585,8414516074554,100.0,Florette,"Salada antioxidante, 100g",,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87AD22D6D21C8388359D48D3BFA701BC.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
1462,5601286231772,250.0,Milaneza,"Massa, estrelinhas, embalagem de 250g",,0.61,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3936C365D7B95744ED545201CA491D61.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
14854,2891117000000,2350.0,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),10.53,4.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5F2031D60089F4C13D404725928D593.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
14908,2893723000000,600.0,Peixaria,Dourada Pequena,"Vendido ao peso, de 200 a 600 g",4.49,7.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFF5C8795A7F86F3C0C55DCFF44363C3.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
14971,3083681022803,400.0,Bonduelle,"Brocolos natur pré-preparados, congelados",Embalagem de 400g,1.69,4.23,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAD37548AE8D4A0D4C5D58D6BD0B7B47.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
15126,2895032000000,250.0,Limiano,Queijo Flamengo Bola,1 un = 250 gr  (aprox.),2.45,9.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E05814E88CDCF87F22458F4E282D5518.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
15156,2892099000000,500.0,Fruta,Papaia Avião,1 un = 500 g (aprox.),2.0,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/103067E524772C956478A94460D63E34.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,2,,
