identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6,pictogrammes_0
48738,7613287785398,100.0,Yogolino,Nestle yogolino alimento lact. maca morango +8m 90g,Embalagem de 100g,0.95,9.5,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5CC53E791508212ACFD687BE521603D.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49076,8006540458945,,Tampax,Tampão Pearl Regular,24 unidades,3.2,3.2,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E641B0A386F087B6C55AD562E782D5F.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49506,8006540618639,,Dodot,Fralda Cueca Extra T4 | 10 a 15 Kg,Embalagem c/ 62 un.,13.49,13.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64E5F794E2F531D28C7B2EDBB1AF77CE.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49612,8718951463295,50.0,Sanex,Desodorizante Roll On Invisible,50 ml,2.09,41.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69AC2E3F7FD573ACC7F753994EF63E8C.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49650,3600542439350,390.0,Fructis,"Máscara Hair Food Cacau, 390 ml",,5.84,14.97,390,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/853F8F96AD641FFFDFEFA334C0811763.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49658,8410436409933,,Palette,Coloração Permanente Castanho Claro Nº 5,,5.59,5.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDCD679519702665CB5143875311456C.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
49667,8710908778230,400.0,Dove,Loção secrets coco,400 ml,4.54,11.35,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD6490EA2CA6A609E1D8B9F1CBD98712.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50271,3600542289931,350.0,Fructis,Condicionador super suavidade macadâmia,Embalagem de 350 ml,4.24,12.11,350,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3333408CC331A58E3EB87972B684E2DF.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
50425,8711700841252,400.0,Dove,"Dove loção secrets shea, garrafa de 400 ml",,4.84,12.1,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA8AF792A4647FFE9F5D2B9EBCD8ADB.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51045,8410436430333,,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21E8A88E10242605576CE0A0A6ED8A8F.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09E2120D5436CC8D9F8EA9878657CDBE.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51057,8006540833230,650.0,Fairy,Detergente líquido manual loiça ultra power limão,Embalagem de 650 ml,3.59,5.52,650,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97D4EB42FEC9582C9D7ED90D0CDA2427.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51288,5601066200721,900.0,Nacional,"Farinha de Centeio, 900g",,1.09,1.21,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/056C4573C31AA49E8265C9CCE6841C12.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51323,7613287045072,288.0,Felix,Comida Húmida para Gato Soup Filetti,Embalagem de 288g (6un.),2.24,7.78,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D020B980C4696449F3165C8CC3DC6BB5.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51384,5601096230064,750.0,Mandriola,"Vinho Branco Mandriola de Lisboa, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1921DF5AB81D7653D18076FCCA3D5667.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51385,5601096230002,750.0,Mandriola,"Vinho Tinto Mandriola de Lisboa, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/398FC5B84B251146DC560DE510BC3B8F.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51420,3600524030551,100.0,L'oreal Men Expert,Creme Gel de Limpeza Facial,100 ml,4.79,47.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00FCFE51B0346BB368CBA3D5891EB54C.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51421,3600524030216,50.0,L'oreal Men Expert,Creme Rosto Magnesium Defense,50 ml,7.99,159.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/293DBB5BFD2F260344355F5D7258A76D.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51538,8006540752333,,Fairy,Detergente Loiça Máquina Platinum Plus Limão,Pack XXL de 48 pastilhas,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF9EA7B5A162D4EDE7649782C5368BA2.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51558,5604260326907,750.0,Selecção de Enófilos,Vinho Tinto Douro Doc Tinta Roriz,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A2337F7D3E4729878525125C73B5D35.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51627,3600542444712,125.0,Fructis,"Sérum Vitamina Strenght, 125 ml",,6.99,55.92,125,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F5C19291A1BA813C1DB6B6ADD2440EA.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51657,8445290457172,80.0,Felix,Comida Húmida Gato Deliciously Sliced Peixe,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E0B400112F642ABA6D9DDE95F3DAC7B.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51665,8445290103284,1500.0,Purina One,Ração Seca Gato com Frango,1.5 kg,9.96,6.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/870ECAF70E98528ABA34AE49BCB8BCD9.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51666,8445290103307,1500.0,Purina One,Ração Seca Gato com Salmão e Arroz,1.5 kg,9.96,6.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDE2EF605E31E382FAACFEA910F821C.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51762,8410436421928,100.0,Sonasol,Bloco Sanitário Bref Higiene,Embalagem de 2x50 g,4.99,49.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72CF62EDE3DF5FC82A297ED567A0CC53.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51858,5603016004403,750.0,Arrábida Azul,Vinho Tinto Reserva,Garrafa de 750 ml,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/663A8BDB8A33BDDF4EE946979EB7F024.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51871,8720181172120,250.0,Dove,"Creme Corporal Nourishing Care, garrafa de 250 ml",,4.54,18.16,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/674771AC2C867C767C66B8AF5B2CB7D8.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51872,8720181172144,250.0,Dove,"Creme Corporal One Cream Hidratante, garrafa de 250 ml",,4.54,18.16,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CAFDE709663799E2A567677A80E2682.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
51944,5900020042514,300.0,Nestlé,"Cereais Chocapic Crunchy Brownie, 300 g",,2.79,9.3,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77EAF98E9771D2A676C36100495D97FF.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,
52309,3600523898145,50.0,L'oreal,Creme de Noite Age Perfect Golden Age,Embalagem de 50ml,12.59,251.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9570319F38206FBBF5BF695507CDB905.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52315,0000059095446,50.0,Rexona men,Desodorizante Roll On Cobalt 72H,Embalagem de 50ml,2.69,53.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/153FFB57E5FF3B72BB9DDFC5879C30A9.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52316,0000059095453,50.0,Rexona men,Desodorizante Roll On Men Invisible Ice 72H,Embalagem de 50ml,2.69,53.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/802377663C3C32F57D7C10D4EB4462F7.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52317,8720181213854,200.0,Rexona men,Desodorizante Spray Men Invisible 72H,Embalagem de 200ml,3.29,16.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8C6ACC0717D3191FDDFB855F93AA9E.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52318,8720181213861,200.0,Rexona men,Desodorizante Spray Men Sport Cool 72H,Embalagem de 200ml,3.29,16.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84A278E3D5D6AFC1DD529622DC3735FC.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52333,5601217137715,,Xau,Detergente Máquina Roupa Líquido Lavanda,69 Doses,8.99,8.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FBBC0A7AEBA574DE66C68C8488E8F4C.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52374,8720181385063,,Skip,Detergente Máquina Roupa Líquido Lavanda,76 Doses,10.99,10.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9168A118F4ECAE8C9BEFEC7E6D9C9016.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73D727EEE604C6F855E3312AC37631C.jpg,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52515,8410436428286,,Persil,Detergente Máquina Roupa Lavanda 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C29F379B133D1B4112F30841E028F7E.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52516,8410436428644,,Persil,Detergente Máquina Roupa Color 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6866AE215D31A4746438D7FCE2CBCF2.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52578,8445290836342,,Nescafé,"Café Meia de Leite Sical, 16 Cápsulas",,4.99,4.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB46D17F919823471F78EF9E1A5943F2.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52592,8006540855768,,Dodot,Fralda Activity T6 +13 kg,36 unidades,15.74,15.74,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5368FEA0B5C1DBD18103A6EBED9098FD.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52602,5601217137937,1710.0,Quanto,"Amaciador Roupa Concentrado Lirios e Frutos Vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/563FAA46B02CF60B1C429C7EDCFFBB40.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52755,5602711112048,500.0,Rar,Açúcar demerara,Embalagem de 500 g,1.67,3.34,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52FF2595670C4325EB9183A9F862DFAA.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52822,8720181370410,,Surf,"Detergente Roupa Máquina Lavanda, 45 Cápsulas",,8.99,8.99,45,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03C32791CB110C00C5A1778F6D2E4142.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52851,8001630009410,170.0,Danone,"Bifidus Activia Topper Muesli, Chia, Quinoa e Mandorle, 170g",,1.59,9.35,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAE692D942BE28A776D2ABDEEBE9BC7A.jpg,,,,,,1000 Artigos,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52855,5411188137368,400.0,Alpro,"Yofu Skyr Exótico, 400g",,2.39,5.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF9019C19B1CFD1218BF97A6C8EF78D.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52865,5601096422186,750.0,Vale D. Maria,"Vinho Branco do Douro Superior, garrafa de 750 ml",,7.49,9.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFACB73DE4D272FAFE8147E6EBFCE45C.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52871,5601989007025,750.0,Monte Velho,"Vinho Tinto Regional do Alentejo Reserva, garrafa de 750 ml",,6.99,9.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69C498D956B4886BF37A7F7438EBDE2.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52892,8720182632296,3780.0,Surf,"Detergente Roupa Máquina Líquido Coco, 84 Cápsulas",,9.99,2.64,3780,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10B97661DB4C68339D42D3336A959B4F.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52894,8720181380662,,Skip,"Detergente Cápsulas Máquina de Roupa Cores Ultimate, 32 doses",,8.99,8.99,32,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52895,8720181380648,,Skip,"Detergente Cápsulas Máquina de Roupa Active Clean, 32 doses",,8.99,8.99,32,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDAFD11D9A3E06FF9612A9C5A925C33.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52900,5601217138088,720.0,Quanto,"Intensificador Perfume Líquido Lavanda 36D, 720ml",,2.99,4.15,720,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52901,5601217137647,2995.0,Xau,"Detergente Líquido Máquina de Roupa Advanced, 65 doses",,8.99,3.0,2995,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBC35B69B7745BE729D12E72FEC40431.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52907,5411188138570,750.0,Alpro,"Yofu Líquido Morango e Cereja, 750 ml",,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900E744ED16474441388F95F41F71847.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52909,0000059095897,300.0,Dove,Creme de Corpo Silky Petals,Embalagem de 300 ml,4.54,15.13,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31C090566CAF912A208BD5CB0F486D93.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52910,0000059095460,50.0,Rexona men,Desodorizante Men Quantum Roll-On,Embalagem de 50 ml,2.69,53.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/865F14F6D59649464F8BFD30BE9CB28F.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52960,5411188136866,340.0,Alpro,"Yofu Coco Stracciatella, 340g",,2.59,7.62,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DC8A19C4593A6CAC4DD628D5F44BEA6.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
52966,5411188137955,400.0,Alpro,"Yofu de Baunilha, 400g",,1.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1B8A31DBA4EB07280B40964777055ED.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
5298,5601174301006,750.0,Alambre,Moscatel de setúbal,"Garrafa de 0,75L",4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81D385C430532672DD6A0698676ADB78.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53073,8445290098993,1500.0,Purina One,"Ração para Gato Esterilizado Com Salmão, 1.5 kg",,9.96,6.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B169FA455EF04FEFF7A98761DA156F2E.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53083,0000056090581,32.0,Gorila,Pastilhas Elásticas Morango,Unidade de 32g,0.49,15.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C728BF819FA60738560E6C9C53AEB796.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53221,5601027116078,210.0,Manhãzitos,"Bolo Planetus Banana, 210 G",,2.29,10.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43FF0D84A5DEEF315CADB11D637FDFAB.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53222,5411188138594,750.0,Alpro,"Yofu Líquido Manga e Maracujá, 750 ml",,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8099CC4A9BDBCB07D4BA426C6E1296D.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53260,8445290103628,1500.0,Purina One,"Ração para Gato Esterilizado Controlo de Peso de Frango, 1.5 kg",,9.96,6.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DC47517119963E63E5FDFBF5E464040.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53283,8445290070937,1500.0,Purina One,"Ração para Gato Esterilizado Com Vaca, 1.5 kg",,9.96,6.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BA2E1C96DDDB156D4207F46C51C86B8.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53297,8445290473172,1200.0,Purina One Mini,"Alimento Seco para Cão Mini Sem Cereais Frango, 1.2kg",,7.49,6.24,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/654959A4AE70924CAC55E36E586DCE7E.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53299,5601217137357,,Quanto,"Amaciador Concentrado Elixir Rosas, 63 doses",,4.49,4.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F96C3255289D57CD765C87A41F753EE.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53362,8700216085717,75.0,Oral B,"Pasta de Dentes Densify Proteção Diária, 75ml",,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4CD009434CD58CC90A12D345761CDFF.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53380,3600523279289,30.0,L'oreal,"Sérum Revitalift Alisador Anti-Rugas SPF30, 30ml",,11.89,396.33,30,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E103FDFC55A2FF8A7738BFD02A5D4764.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53468,5601028006224,,Renova,Lenços Bolso Essential 3 Folhas,Embalagem de 8 unidades,0.94,0.94,8,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1C160CEA791CEBE01A8B0D8BD9495EB.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53571,8410436170451,,Palette,Coloração 4-99 Violino,,3.89,3.89,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F69619F6FDA55BA60205D368913BE703.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53579,8435495836483,,A+,"Detergente Máquina Roupa Cápsulas Colour, 38 unidades",,8.99,8.99,38,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C52A1EADAB9AE91BB2279362B5BD84E9.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53580,8435495836513,,A+,"Detergente Máquina Roupa Cápsulas Fresh Flowers, 38 unidades",,8.99,8.99,38,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32EDA3D0F46E31622CE84E6E57674B88.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53603,3600523576975,15.0,L'oreal,Creme Contorno de Olhos Men Expert Power Age,Embalagem de 15ml,9.79,652.67,15,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/131898B4EC0E6FC8CC38DF981AF86247.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53612,3600524075743,30.0,L'oreal Men Expert,Sérum Facial Antirrugas Power Age,Embalagem de 30ml,11.19,373.0,30,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FE557FD04BD3FC173C7197F2A883ADB.jpg,,,,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53622,3600542502443,200.0,Fructis,Condicionador Hair Drink Ananás,Embalagem de 200ml,6.99,34.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C49AB61D8D8CC92B4B46D00403EC8FA.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53623,3600542502597,200.0,Fructis,Condicionador Hair Drink Banana,Embalagem de 200ml,6.99,34.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C3173DD4534152C63C3367B459F5393.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
53624,3600542502764,200.0,Fructis,Condicionador Hair Drink Papaia,Embalagem de 200ml,6.99,34.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DA685D1D0DAD8370F466153A44CE1D9.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
5368,5601237000129,750.0,Serras de Azeitão,Vinho tinto regional península setúbal,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25251F96095083B3ECCCD62E3E9679AF.jpg,,,,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,
