identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page
39524,5604321029310,13.0,Cemporcento,"Chá infusão açaí, embalagem de 13g",,0.74,56.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3410109E90BE8584F11C9762E7EEDD99.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39545,5604321034048,13.0,Cemporcento,"Chá infusão camomila bio, embalagem de 13g",,0.69,53.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/759FA11D9F18911C284A1873FF2033A5.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39698,5604321032570,13.0,Cemporcento,"Chá infusão cardo mariano, embalagem de 13g",,0.74,56.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDCFDEBF87F37F7D2CF581C98F4DB076.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39770,5604321034055,13.0,Cemporcento,"Chá infusão cidreira bio, embalagem de 13g",,0.69,53.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/726FE50D6658B1BC60E7861ADAAADFEB.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39774,5604321034123,13.0,Cemporcento,"Chá infusão gengibre bio, embalagem de 13g",,0.69,53.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/799328898A40FEB1F7CC17E957C9DB0D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39775,5604321034130,13.0,Cemporcento,"Chá infusão menta bio, embalagem de 13g",,0.69,53.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7339ECF1EDB3C2E2B37DF4FFDC248144.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39779,5604321034246,13.0,Cemporcento,"Chá infusão relax bio, embalagem de 13g",,0.79,60.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/876653CFF8C816811C15183DC0072CB4.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39781,5604321034260,13.0,Cemporcento,"Chá infusão digest bio, embalagem de 13g",,0.79,60.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E692AB9F209289D00D3A562CE1A8ECE.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39789,5604321034468,13.0,Cemporcento,"Chá infusão borututu, embalagem de 13g",,0.99,76.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/535E2A993F55298522E2FC31B645E981.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39795,5604321034543,13.0,Cemporcento,"Gengibre e limão infusão, embalagem de 13g",,0.74,56.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F801A7E9A74080534B7857C3E174B31.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
39984,5604321023073,13.0,Cemporcento,"Chá infusão ginkgo biloba, embalagem de 13g",,0.64,49.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E59D09E67962958567967E38AE66117.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C81E15DB3EDE93E3D78890D184F7E15.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
40916,3083681107944,400.0,Bonduelle,"Salteado da horta, embalagem de 400g",,2.39,5.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EC663DD06C540EF10455FD80FEDFFEF.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
41864,3574661552583,,Carefree,Pensos diários respirare,embalagem com 20 unidades,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD33E96F4727B556C303FCC666770282.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
43418,8001841889573,75.0,Pantene,Sérum selador de pontas abertas,75 ml,7.49,99.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/889B55B127BD52A56504F0D54D8551A1.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
44051,3600542372992,60.0,Garnier,Champô Ultra Suave sólido delicadeza de aveia,60 g,4.19,69.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D88C165AF4D491A0253466ED5E4B8F2D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
44593,3600541946286,400.0,Garnier,Condicionador Ultra Suave Camomila,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6E942226F14D859EE6A2B897DCE52DE.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
44916,8711327480438,440.0,Magnum,"Gelado double gold caramel billionaire, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C07DC9914F4DA381F8A8A6ECD5557A3.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
45792,8410436364126,100.0,Sonasol,Bloco Sanitário de Lavanda Purple Activ+,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFBFE72C729E6453EBA620A1EF2BFD6.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
46206,5000116126453,200.0,Iglo green,"Crispy burgers de proteína vegetal, embalagem de 200g",,3.99,19.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42F599C06C55E92EB6DEE7314103CD89.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
46807,5601050037258,1200.0,Danone,"Iogurte tutti fruti, embalagem de 12 x 100 g",,5.59,4.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2388230C3A52F627250715E11000D3C.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
47470,8001841811925,75.0,Oral B,Dentífrico Pro-Expert Branqueamento,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78541C461BC0A1CCA0AB0F89A7413F46.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
48241,8411134120113,,Control,"Preservativos Touch & Feel, 6 unidades",,4.3,4.3,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27E83C6F86B335BDDCDFF272B69BEBE9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8197E06531430AB5519DC00F3EB95DA8.jpg,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
48426,4005900845702,50.0,Nivea Men,"Desodorizante roll on cool kick, 50 ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A906FA410C547B80F0C3BC1C3C86CB6.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
48431,8006540583319,225.0,Pantene,Champô Caracóis Definidos,Embalagem de 225 ml,4.49,19.96,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50AFFD34E329E85F530AC46431E6A77F.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49270,7613287494306,340.0,Felix,Comida Húmida Gato Fantastic Gelatina,Embalagem de 4 x 85 g,2.99,8.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB20C2BC5C506F50A662C1224932F7C2.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49346,5601008102786,174.0,Vieira,Bolachas thins de maçã vieira de castro embalagem 174 g,,1.99,11.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2808AF6328BFFDD74A0D47EB5E2CCE7E.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49348,5601008102779,174.0,Vieira,Bolachas thins de aveia vieira de castro embalagem 174 g,,1.94,11.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72AF35B4097AB18E8AF901C60582509C.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49434,5011007020620,700.0,Jameson,"Whisky, garrafa de 700 ml",,16.79,23.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14A4A79DAD2FDFF32B41CAEF14072675.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,6
49505,8006540618578,,Dodot,"Fraldas bebé seco extra t3+ 7-11kg, 66 unidades",,13.49,13.49,66,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D131B51E408EBC6E8FCAE4A61610E40E.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49774,8445290218018,90.0,Gerber,"Nutrição infantil bio pera, maçã e banana, 90g",,0.89,9.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B421D75A282E6244E7D672186B792D85.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49779,7613287805119,190.0,Gerber,"Refeição Bio Puré de Ervilhas com batata e frango, 190g",,1.99,10.47,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/327DFB41BCEBA98723B1952EF39D612B.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49829,7613287800497,190.0,Naturnes,"Nutrição infantil bio cenoura e tomate com peru, boião de 190g",,1.99,10.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B20FF43E1DFEF29042637F94293785.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
49981,3021761207269,360.0,Gogo,"Conjunto de saquetas de fruta multifrutos, embalagem de 360g",,2.88,8.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FA9F30217D7DE96A61A6082D1C5EF70.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
50018,8719200230989,225.0,ProActiv,"Creme vegetal para barrar, embalagem de 225g",,2.79,12.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C2D4178CB44C46A2A0B7A7A74D603EC.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
50444,5059319016573,320.0,KelloggS,"Granola aveia e frutos vermelhos, embalagem de 320g",,3.19,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43DEE7064825848F055C2CD609CF0003.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
50947,8003340093147,200.0,Lindt,Bombons Chocolate Branco,Embalagem de 200g,5.99,29.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/797EA242C5DF029BD816AFFD167C5C54.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,6
51038,8006540445822,300.0,H&S,Champô Derma X Pro Hidratante,300 ml,4.44,14.8,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90F3FB41DC1D67881BA38A69213C5207.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51080,8006540758915,210.0,Lenor,Pérolas de Perfume Alpes,embalagem de 210 g,5.99,28.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FE25533A3B86FCEAB24437DE26C601D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51250,8445290287229,30.0,Maggi,"Molho suculento entrecosto no forno com pimentão doce, alho e mel, 30g",,0.89,29.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68CDA71560F39F4BC908CB18542B7C9D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51277,7613287494344,340.0,Felix,Comida Húmida Gato Sensations Carne,Embalagem de 4 x 85 g,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9805E287DF596CE73090F53E67E24C7B.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51505,8006540347058,200.0,Pantene,Espuma Volume Perfeito,Embalagem de 200 ml,3.99,19.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/813E82BB5BF971731625EC7946D052E4.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51623,8445290099426,800.0,Purina One,Ração seca para gato esterilizado vaca,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/913C6E752F1EE698DDE3304A8611D873.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51624,8445290071842,800.0,Purina One,Ração seca para gato frango,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0A4B307705088FDDA965A5AD9EFBFF3.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51763,8410436429092,84.0,Sonasol,Bloco Sanitário Bright Gel Chuva de Primavera,Embalagem de 2x42 g,3.39,40.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FA265A6106AC61EECE3945FC2848707.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
51917,8410500020644,280.0,Danone,Iogurte infantil danonino morango banana 4x70g,,2.14,7.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3220973BC3DB4CAD23E73E6374D1D5D5.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52076,8711327585607,440.0,Magnum,Gelado pint double sunlover 440ml,,4.09,9.3,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30523907DF5E7FE6977C4F9D61DC6DF4.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52795,8711327619579,825.0,Carte DOr,"Gelado iogurte e frutos do bosque, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6B15D8A8761432E807E9E7BF0438AEB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52796,8711327616455,825.0,Carte DOr,"Gelado tiramisu, 825 ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2681D7CBF32CCE6763973CECB7DA3E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52861,8445290092021,,Nescafé,"Café cápsulas dolce gusto buondi intenso, 48 unidades",,13.99,13.99,48,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68C58E432FBB1AC04BB7335676EAE9A1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/147823124391741D7994D9E5DE8E196D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/147823124391741D7994D9E5DE8E196D.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52878,5603722522482,330.0,Pleno,"Kombucha chá verde, garrafa de 330 ml",,1.85,5.61,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6A928B2E75640A1A7002F9999FE2282.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52891,8720181387357,600.0,Skip,"Detergente em pó máquina de roupa active clean, 12 doses",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A2CAD56F2C2ED676DD6DB03B4C72D0C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57A6A7FF199125F45C11F360C191B640.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57A6A7FF199125F45C11F360C191B640.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52894,8720181380662,,Skip,"Detergente cápsulas máquina de roupa cores ultimate, 32 doses",,8.99,8.99,32,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A3EFDCDB6BBBB5C18503715D75BC55C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52896,8720181380716,,Skip,"Detergente cápsulas máquina de roupa sensitive, 40 doses",,10.99,10.99,40,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01BF011D05E9B7E65322FD154884E1C1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA591D23EC9054B7221A5C30B763EC5B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA591D23EC9054B7221A5C30B763EC5B.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
52945,8410500008727,400.0,Danone,"Iogurte danonino petit morango, 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4789B40A4F7DEACDB895E95750F7B7D0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F4489E1D7EF42149F7DDCD17A5A4E27.jpg,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
53050,8445290554468,28.0,Nestlé,"Snack Para Bebé Puffs Milho, 28g",,1.29,46.07,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B311B1AFD7EA9708AD65723EF9E33A76.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
53051,3083681145816,375.0,Bonduelle,"Beringelas à mediterrânea, 375g",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/806BDE86E639D466FA9A6B15230444B5.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
5320,5601213170693,700.0,Aliança Velha,Aguardente vínica velha,Garrafa de 700 ml,12.59,17.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53181AD6CD1353CAFAE1F9A4F3F4D2E4.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,6
53230,8445290752444,180.0,Cerelac,"Farinha não láctea 0% açúcar multicereais e fruta, 180g",,2.24,12.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/786AB0AE9227EC0737B32F4CD31FB871.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F145EB3023514E19592F6141E94B607.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
53259,3083681145786,375.0,Bonduelle,"Mistura de legumes ratatouille, 375g",,2.9,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAD95C24A62AA7B6AF57D8848A5F061D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
53295,8414100301240,1000.0,Schweppes,"Água Tónica Regular Zero, garrafa de 1l",,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25F21BC2F18171F01E270025DBAA2EDD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEC285B8796F6030DCD987BA7BB072F4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEC285B8796F6030DCD987BA7BB072F4.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
53319,4006000016504,50.0,Nivea,"Desodorizante homem roll-on fresh sensation, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F3A3D9C47CAEE338AB98254368B1C46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1221CBEB467972247784411EB7CFAAC8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1221CBEB467972247784411EB7CFAAC8.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
53346,5000204310344,,Raid,"Insecticida Anti Traça Gel Lavanda, 2 un.",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C77F5E5CF047ED105E2F113AF1E339DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85183DE7F313323A9F76803A61102127.jpg,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
53822,5000204088915,,Raid,Inseticida Anti-Traça Bolsinha Lavanda,Embalagem de 18 un.,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74281FCBAC2BEBD7DF8AEC9E49A4B821.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
5395,5601262301253,700.0,CRF,Aguardente velha reserva,Garrafa de 700 ml,18.39,26.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78F470944FA262CEE4DFEECA35A6870.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,6
54365,8410104915209,,Finish,"Detergente Loiça Máquina Quantum Limão, 64 Pastilhas",,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D395D7FB7505791938B52E99053AC6D0.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
54523,8720181510007,750.0,Vaseline,"Gel de banho rosas e jasmim, 750ml",,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2FD8253A8B895894EDB02B099474B66.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
6406,8410376017359,200.0,Gullón,"Biscoitos sem glúten, embalagem de 200 g",,1.94,9.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04363F5F65FF5A8406FE04588154BD5B.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
7255,3083681022865,400.0,Bonduelle,"Grelos, embalagem de 400 g",,1.85,4.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/547CA92A36ACA73F697F0934228B5E9D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
742,8006540348925,250.0,Pantene,Laca Fixação Flexível,Embalagem de 250 ml,3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73B5C91C3C3278D6DBDCC4E421A05C5A.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
766,4005500030263,400.0,Yogolino,Sobremesa láctea alperce 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35565E007DE59883160198E8D7DDFAF9.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
768,4005500030300,400.0,Yogolino,Sobremesa láctea morango 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F1004C0805AFB08F42231532FA4DAF.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
8282,5601010111240,125.0,Ramirez,"Sardinhas em tomate, 130g",,1.04,8.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82946281D1909F6ABBCF4E74D88EF8AB.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
8793,5601237219224,750.0,Quinta da Bacalhôa,Moscatel de Setúbal,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BDF1D84474D540E7954AA511DD5CAC9.jpg,,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,10,6
8947,5601385503350,,Aquafresh,Escova de Dentes de Leite,1 unidade,2.45,2.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74029EF141ED7E8DAE787D6EDF3ADD5D.jpg,,,,,2024-12-11T23:59:59.999999999Z,PROSPECTUS,10,6
