identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4
43113,3033710075652,125.0,Nescafé,"Cappuccino café solúvel descafeinado, embalagem de 125g / 10 saquetas",,2.69,21.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8C6B268D336B96DA6B089AA27895CA4.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
44737,5601119354302,220.0,Nobre,"Fiambre da perna extra fatias clássicas, embalagem de 220g",,3.29,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D486DE2CCCCBA52E4E92F94A172B438.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
44857,3041094687286,400.0,Bledina,"Cenouras com peru +6 meses, embalagem de 2 x 200g",,3.09,7.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4316FE217C6C4B4BD82888A4C4689F54.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
47080,8720182148650,53.0,Knorr,"Sopa de agrião, embalagem de 53g",,1.6,30.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE82234ECC1A2DE46F4D8AC8A2F7517E.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
48741,7613035310506,120.0,Nestlé,Chocolate Preto 70% Cacau s/ Glúten,Embalagem de 120g,2.84,23.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EC59BBCCF272D2FE1300F2604296F56.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
49298,5607238032176,350.0,Casa de Mateus,"Doce de tomate fruta da época, embalagem de 360g",,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F067127A9D0D2AD70FAC1EEEF938F56.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
49401,5411188133759,400.0,Alpro,"Soja ananás maracujá sem açúcar, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CB78C52A4573023DA315831A2A03ACB.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
49402,5411188136347,400.0,Alpro,"Soja frutos vermelhos tâmaras, de 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A801A972F65EC8A1D9B45654A6E18706.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
4971,5601001326103,20.0,Nescafé,"Café solúvel sem cafeína, embalagem de 20g",,1.29,64.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C3CF703560FB162B91026CC9561DB3E.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
5013,5601028000901,,Renova,"Lenços de bolso, mentol, 10 unidades",Uma embalagem de 6x10,0.89,0.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BB94E1BB1D128DCD189ADC891886C57.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EE90F439AA655DFBFC53F95D6F1C310.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0FCC93D8F7F6796996182865700DFA2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7ABCF289EBF6E00DBF054E0C3771DBF.jpg,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
5135,5601077111023,750.0,Velhotes,"Vinho do porto tawny, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1D5B8EA9BF6276DDBD0FBBB4AE1E08B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
51864,3041091879974,380.0,Bledina,Yogo morango 4x95g,,2.29,6.03,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54E785A9CC51824FBCF6B2A1EEC567AA.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
52577,8445290830609,,Nescafé,"Café descafeinado sical intensidade 5, 16 cápsulas",,5.99,5.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9751EE6592A3E7106D0A646390D853FA.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
52935,5603722522628,200.0,Matinal,"Manteiga magra sem lactose, 200g",,1.89,9.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8CBD1054729AF9FC46683642CA3D0920.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7DC81F20D438007A5500C63648E75B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A7DC81F20D438007A5500C63648E75B.jpg,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
52995,5601019005960,350.0,Guloso,"Molho bolonhesa, 350g",,3.69,10.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/779EAC4BA5187D4F5980280069F9D1FC.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
53065,5601050037869,620.0,Danone,"Bifidus líquido activia cereais 000%, 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBB68FAAD4295A916F961528157D95F0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B131D80C948546BCBA16D94F59138000.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B131D80C948546BCBA16D94F59138000.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B131D80C948546BCBA16D94F59138000.jpg,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
53213,4047008018367,132.0,Alsa,"Mousse chocolate de leite light, 132g",,1.44,10.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0162A5C010762C6E517303DDAF79D2D5.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
5847,5604260130252,750.0,Selecção de Enófilos,"Vinho DOC Alentejo, Reserva, Tinto",Garrafa de 0.75 l,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4202BF71666B682D8CD8B8989D1761E1.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,5,
5940,5604260264575,1500.0,Selecção de Enófilos,"Vinho DOC Dão, Tinto","Garrafa de 1,5 L",5.75,3.83,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3436F9A46CDD6A25239609D1E64F74D.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,5,
7763,4014400901191,250.0,Merci,"Bombons de chocolate merci, embalagem de 250g",,5.99,23.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2900B9B4786268814CDC44DE9670597D.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,5,
8436,5601050033762,620.0,Danone,"Iogurte activia líquido 0% frutos silvestres, embalagem de 4 x 155g",,1.99,3.21,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6C8A8EEDA98A4116E3BB4EB3828EC61.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
8508,5601110113205,750.0,Cabeça de Toiro,"Vinho doc tejo tinto reserva, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E54BBEBDFC6A264411B69E60CB5E9BFE.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
9371,5604260010202,750.0,Valadão,Porto branco,Garrafa de 750 ml,4.69,6.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BBC4211C40FE14ABCDCEB658BDD7994.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,5,
9395,5604260035915,750.0,Valadão,Porto ruby,Garrafa de 750 ml,4.69,6.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/791D9851ACF537F5749A7B560123E71A.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,5,
9859,5998749117750,60.0,Catisfactions,"Snack para gato de salmão, embalagem de 60g",,1.69,28.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B799D7A1AD142A0B0FBA8E853A149EE8.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
990,5601029004038,385.0,Bom Petisco,"Atum posta em óleo, embalagem de 385g",,3.79,9.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAC5CB8F90EBBB65EABF072C2DE4540F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6B3199A9D749CA8EE4A4423B14856F3.jpg,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
1103,5601066200295,1000.0,Nacional,"Farinha para pão integral, embalagem de 1 kg",,1.19,1.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE5DC1EF8F6F891E763443D4600958CC.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
11403,5411188100324,500.0,Alpro,"Yofu com pedaços de mirtilo, embalagem de 4x125g",,2.54,5.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/959AD6E1E1A4574CF66E1AABCA7D1047.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
14723,8410063045139,800.0,Pescanova,"Camarão vannamei 40/48, embalagem de 800g",,8.69,10.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF56AF8546EAE589D7E2D74E545BD302.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
15980,5601119244368,210.0,Nobre,"Salsichas extra suculentas de peru, frasco de 210g",,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFAE20131139C70D365FB7E596D49C5A.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
16534,8410104156664,250.0,Air Wick,"Ambientador recarga oasis turquesa, 250 ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3824961F5FB8FB9D3828F1B824042FFE.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
16566,5029053560243,,Scottex,"Rolo de cozinha branco, mega",1 unidade - 3rolos,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65EF51C6EA58B766FE8D1C05034ABBCF.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
16720,8410376042511,240.0,Gullón,"Bolacha vitalday frutos vermelhos, embalagem de 240g",,1.44,6.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48A22A81F8406AAB70991C189FE92BA4.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
16891,8410376042528,220.0,Gullón,"Bolachas vitalday recheio iogurte com frutos vermelhos, embalagem de 220g",,1.44,6.55,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AC744E8018CD0E90AE17D4A69AF5204.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
17818,4005900262073,15.0,Nivea,"Creme contorno olhos q10, embalagem de 15 ml",,9.74,649.33,15,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D23951BEA6A5478260C9B0F659B32CD2.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
17972,8410104017231,,Air Wick,Recarga ambientador elétrico rosa bouquets,,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E4B54E525D9F6D6A066C53A63FF9057.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
18204,8411519190014,,Ceys,SuperCeys,1 unidade,2.19,2.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76A14026783BA0EB5DA7FFC6C182E0A8.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
18711,5604575000035,750.0,Cabriz,"Vinhos branco reserva dão, garrafa de 0,75l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91905A0429F048BD49D00D8F03E1B9E2.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
20591,4005900288479,50.0,Nivea,"Creme de rosto antirrugas q10 plus spf30, embalagem de 50 ml",,10.94,218.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418319D19C409301E2D118ABFA22CFEB.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
20948,2895128000000,250.0,Queijaria de Celorico,Queijo curado amanteigado,Vendido ao peso ,2.47,9.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54D8FFFC7858CAC69F2CE06829702B80.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
22554,5601063052538,75.0,Margão,"Pimentão doce, embalagem de 75g",,2.19,29.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B32A9AAE6667DFF4C4EFAB19EF12E96.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
22954,3045200715009,150.0,Sanytol,"Desodorizante e desinfetante para calçado, 150 ml",,3.39,22.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3DCE6928DD622E4A01975DBC929BC27.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
24828,5601110005111,750.0,Cabeça de Toiro,"Vinho doc tejo branco, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1537020C6CB99D7E90B47E7F84C3C3BC.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
24829,5601110006071,750.0,Cabeça de Toiro,"Vinho reserva doc tejo rosé, garrafa 0.75l",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8975B2E67DCA308BFE77E8E6CBD34854.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
24906,2895080000000,300.0,Sabores do Dão,Queijo Ovelha Amanteigado Pequeno,,6.3,20.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C70849E10A43BF5B13BD715C3CD51A3C.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
25184,8001090371966,,Evax,Pensos higiénicos liberty normal sem abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D44C760D694501E458F44953DCE03475.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
25185,8001090362841,,Evax,Pensos higiénicos liberty normal abas,Embalagem com 12 un.,2.46,2.46,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B9620E64423FB759215F697F387CEB.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
25871,5601260594602,67.0,Cigala,"Noodles de camarão banzai, 70g",,1.09,16.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E1759C17E77CC4902F1A3B8AA6FCBFB.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
2594,7622300383947,400.0,Royal,"Caramelo líquido, embalagem de 400g",,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/789D7BD0B97738181B9C2CDDC6CDA25B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
260,0000042189336,45.0,Sugus,Caramelos 5 sabores 45 g,,1.09,24.22,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51457CEDF8D876D2D7911708E0CB45B6.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
261,0000042189350,45.0,Sugus,"Caramelos de fruta, morango, embalagem de 50g",,1.09,24.22,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC04C009FF7B8199BCD47B643EE28F34.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
2614,7640110700259,10.0,Canderel,Adoçante c/ doseador,Embalagem de 10g,1.04,104.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CE6031B0CF06838E9078E5DB517D71D.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
26929,8003340073545,200.0,Lindt,"Bombons chocolate leite, embalagem de 200g",,5.99,29.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BB27A8A278BFA5D060C9F86A4AE2E74.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,5,
28377,8001090223623,400.0,Herbal Essences,Champô Hidratação Coco,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB77E34A42D97BA56789381A581B283.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
28378,8001090223746,400.0,Herbal Essences,Champô Morango Menta,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BC5B1D899DC5A5A11E7228219D8E39F.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
28490,5600380896139,400.0,Prozis,"100% whey prime baunilha, embalagem de 400g",,13.49,33.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59F309C9D75D482DD1C9F4252A35FCA1.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
28717,8001090224040,400.0,Herbal Essences,Champô Reparador Óleo de Argão,Embalagem de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12F6615C09035DD219FF0F1431EC5C69.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
29082,5410976140122,250.0,Guylian,"Frutos do mar, 250 g",,6.19,24.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C8BEB0B5F241708B6F819F9DEEA51D5.jpg,,,,2024-12-24T23:59:59.999999999Z,PROSPECTUS,9,5,
29967,8410104888169,,Air Wick,Recarga ambientador automático lavanda,,4.99,4.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEE7BF6FFDD6AEEB8488E6103005BF64.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
30260,3574660089547,,O.B.,Tampão Normal,1 Embalagem c/32 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0696E1E3706178A8B8B3B7D97A979B1F.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
33113,7613036562874,,Nescafé,"Café ristretto napoli, embalagem de 16 cápsulas",,5.49,5.49,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF5F6B7C5C6AF2805D2287F3CBC35ACC.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
33123,5601172230551,125.0,Blédina,Bledina bolachinhas 125g,Embalagem de 130g,2.28,18.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1675A19ECE8C99D07B6568925A41D86E.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
34090,8711200407583,28.0,Lipton,"Infusão silhueta com cavalinha, 20 saquetas",,2.09,74.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C498F0606E03EBC587933086A2E4CE4.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
35657,5601066400978,150.0,Nacional,"Bolacha passitas, embalagem de 150g",,1.34,8.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2215ECB341189DB41622AC5463CD71C0.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
36677,8710447438497,400.0,Axe,Gel Banho Leather & Cookies,Embalagem de 400 ml,3.59,8.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4CCF23FECDD2402E16BFC129D772D22.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
37993,5601008201106,200.0,Vieira,"Bolacha princesa chocolate, embalagem de 200 g",,2.54,12.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91656C5C49A6F1EEE16CD420F8D0847.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
38369,8001841500973,380.0,Herbal Essences,Champô aloe vera + bambu,Embalagem de 380 ml,3.99,10.5,380,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBC2856F8A76C5C4DE527C06DB69EB49.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
40767,5000116125432,1080.0,Capitão Iglo,"18 hamburguers de frango sem glúten, embalagem de 1 kg",,16.99,15.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B8F847393DDA3DEECAF6499077AA6F1.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
42058,8428076000458,,Durex,"Preservativo real feel, 12 unidades",,9.79,9.79,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F95FA79AD4180D7444E3D0389BFD46.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,5,
4321,3600540623782,200.0,Narta,"Desodorizante spray, bio eficácia",Embalagem de 200 ml,2.69,13.45,200,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F71EB892377FD0A3E46E74D647D178F8.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
44750,5000311527208,40.0,Lipton,"English breakfast 20 saquetas, embalagem de 40g",,1.65,41.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A25C88841A221F102643AE8F1771495.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
44791,5603722514838,480.0,Mimosa,"Iogurte magro morango sem lactose, embalagem de 4x 120g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64C880A131BDEB5665445D1784EA7075.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
44827,5060751213512,500.0,Monster,"Bebida energética energy ultra fiesta mango, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36E7A9CCEFBA2C0AF6B53A03ABEB5326.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
4554,4005900012852,300.0,Nivea,"Creme de corpo reafirmante q 10, casca de laranja, embalagem de 300 ml",,8.24,27.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94CC92C8D4E9576A3715AFCD93B70ED2.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
45772,0000050991297,75.0,Elnett,Laca fixação normal,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA6C30B81636943558F89CDAFA560F6E.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
45863,8714789943206,650.0,Palmolive,"Gel de banho natural, macadâmia",Embalagem de 650 ml,3.29,5.06,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6C59F40EA0FB6CCEABB8979C65254B0.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
46206,5000116126453,200.0,Iglo green,"Crispy burgers de proteína vegetal, embalagem de 200g",,3.99,19.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42F599C06C55E92EB6DEE7314103CD89.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
46217,5060751213550,500.0,Monster,"Bebida energética monarch, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3332DE20158D5C574A5C1123749DE371.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
46334,8428076000618,,Durex,"Preservativo nutural classic, 6 unidades",,3.84,3.84,6,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED6F90FB7E10D3EA3E6EBA420550E346.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
46661,5601172231442,20.0,Blédina,"Snack tubinhos de grão de bico, 20g",,0.99,49.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71F13D6FBDA68F362E04ADFA072E8900.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
46664,5601172231473,30.0,Blédina,"Snack bolachas de arroz, 30g",,0.99,33.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC516D74D46A7FC6C4D709DA780CEC6B.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
46871,8411660000224,,Sanytol,"Toalhitas desinfetantes, 36 unidades",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B0437D5536C9ECA61CD0C9A016E01DD.jpg,,,,2024-12-04T23:59:59.999999999Z,PROSPECTUS,9,6,
