identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6,images_7
32326,8002205352009,2000.0,Friskies,Ração para gato adulto com salmão e legumes,Embalagem de 2 kg,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BB16DEB21172930AE30D98EA700F916.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
33537,7322540851946,,Tena,"Pensos Incontinência Discreet Normal, emb. 24 un.",,4.19,4.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C59E6324002FD297B7822230472C200.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB70A1227AD176055ED5E5D7CFE5FA5C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/239247C82FD5A3214B6AAB7D9E485524.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56D712C22E1950AC6B27A5FB93C6EE48.jpg,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
35097,8711327315600,440.0,Magnum,"Gelado Chocolate Branco e Cookies, emb. 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/744EDC15FD38572D44883AF2941B2FB8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/053F7BCDF3B5574D77DAE8E6E99DA348.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/053F7BCDF3B5574D77DAE8E6E99DA348.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/053F7BCDF3B5574D77DAE8E6E99DA348.jpg,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
35756,3574661428024,500.0,Johnson's Baby,Gel de banho para bebé cotton touch,Embalagem de 500 ml,4.19,8.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29E0491A4F392061C7BF2083E5E1871E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
36586,3574660240030,,O.B.,Tampões ProComfort Normal,1 Embalagem c/32 unidades,4.19,4.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/415C4417CFD5EA986A9EA57263D43052.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
36690,5604260286461,2000.0,PorSi,Alimento Seco Gato Adulto Peixe 2 kg,,3.59,1.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD2C9520C7ED773D3855285F875605AD.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
37813,5604260301072,,PorSi,Fraldas Premium T4 9-15 kg - 50 Unidades,,8.49,8.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEBDD011751B59D97EB685821C28F832.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
40834,8718951333390,1000.0,Ajax,"Lava tudo boost vinagre, 1 l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA079AF8B407E3DB4BE3429621BC2D32.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,3.49,15.86,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
42122,5604260304332,2000.0,PorSi Select,Alimento Seco Gato Pro Adulto 2 kg,,5.39,2.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C42A2744D89F3E2795F5F8D5BEC84F2.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
43081,5604260308989,750.0,PorSi,Creme Limpeza com Lixívia 750ml,,1.05,1.4,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E078DBAF790AA9775E83C7CFA1776954.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,2026-03-04T23:59:59Z,PROSPECTUS,16,9,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46E14346C7A61E4D63FF4CE13D6AE781.jpg
44730,3083681122312,750.0,Bonduelle,"Salteado do Campo, emb. 750 gr",,4.29,5.72,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C79A9ADE266240E779C75965887A3A9.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
44756,8720182022066,350.0,Calvé,"Manteiga amendoim com pedaços, embalagem de 350g",,2.39,6.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDB7E894C421031DCDC32452508E8D9C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
44832,7613287235497,7.0,Cerelac,"Snack para Bebé de Banana NutriPuffs +8M, emb. 7 gr",,0.57,81.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6798487E853B53B30C64658DB94F26AA.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
456,8888056708512,85.0,Koka,"Massa instantânea com sabor a legumes, embalagem de 90g",,0.79,9.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C22B5364F1705230B67942E7DCF19B7.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
46716,5604260319626,5000.0,PorSi,Lava Tudo Amoniacal 5l,,1.59,0.32,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB9A675D36461D42683FA13F5246E6C9.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
46885,5054563087195,75.0,Aquafresh,Dentifríco splash morango,Embalagem de 75 ml,2.59,34.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/985DB91A7EDE55C6A3C98F1B8981BB9B.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
46886,8006540286999,,Dodot,Fraldas Activity Extra T6 |+14 kg,44 Unidades,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D0CA062C4FE6F575DB7E6378E708727.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
4713,5000204559163,150.0,Glade,"Absorvedores de odores, relax zen",Embalagem de 2x150g,3.29,21.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16916DD7F5CC08A46A02D04C9338D0A8.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
4734,5000204678840,100.0,Pato,"Bloco Autoclismo Matic Água Azul, emb. 2 un",Embalagem de 2x50 g,2.49,24.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FFF052ED8D335191AD778149C1D6A51C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
48010,7613287371157,80.0,Felix,Comida Húmida Gato Tasty Shreds Salmão/Atum,Embalagem de 4 x 80 g,2.24,28.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64CB1D2A808051580AA0B8B03CC6E1AA.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
48069,5604260319862,,PorSi,Fralda Incontinência Super L - 20 Unidades Dispositivo Médico,,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/628DD48C6639BAE1BC5F4C4605A0E9DD.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
48346,5604260319787,150.0,Porsi Vivabem,Queijo Edam Light Fatiado 150g,,1.89,12.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/829318A362A8EFE42CBF257DCBCD7044.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
48474,7613036227124,85.0,Purina Gourmet,"Comida húmida gato fondant atum, 85g",,0.74,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74EB0F4476A21CF0446AFE5C5B1EBE75.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
48527,5604260319619,2000.0,PorSi,Lava Tudo Amoniacal Sabão Natural 2l,,1.25,0.63,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2BBE1FA44C07804AD6BE424EA24C3A51.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
48589,8430094318934,250.0,Nutriben,"Papa 8 cereais 4 frutas láctea, 250g",,2.54,10.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCC060F67F45F3A8F53F10193E009A15.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
48725,8410376057645,319.0,Gullón,"Surtido diet nature, 319g",,4.44,13.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F081766711E99C8AF731499148CF883.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
49362,8410104898342,,Air Wick,"Recarga ambientador elétrico vanilla, 19 ml",,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E096C33C031D414CC8D723E9334FC8F.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
49826,5601066301787,500.0,Nacional,"Massa espirais com vegetais, 500g",,1.33,2.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5551BCF3EF67AECF1B14581611B9E3A4.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
50585,5011546475165,140.0,Nescafé,"Cappucino, 10x14g",,2.89,20.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1B273BE6C035C1849789CACAEFB1B0C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
50650,7613037931136,,Nescafé,"Dolce gusto café espresso, 16 cápsulas",,5.89,5.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19F9709402D4C6E77478C8E2C8BD6986.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
5134,5601077101048,750.0,Velhotes,"Vinho do porto ruby, garrafa de 0,75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D11BFCA64657F3FE1BA06C9B011E07A.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
51387,8410104913779,224.0,Air Wick,"Ambientador recarga active fresh lavanda e lírio, 224 ml",,5.99,26.74,224,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76765BD2400C8838C8377F3EC0871886.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
52780,8711327621015,825.0,Carte DOr,"Gelado stracciatella, 825 ml",,3.29,3.99,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9077E20C19CAF03342D46F370AD9A5BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96ACD079643DD28D2A3D30A5732CD591.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96ACD079643DD28D2A3D30A5732CD591.jpg,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
52900,5601217138088,720.0,Quanto,"Intensificador perfume líquido lavanda 36d, 720ml",,3.49,4.85,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDFE09EA7BECC3C23C7C284449FD5594.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
53166,8711327612754,140.0,Magnum,"Gelado bomboniera, 140 ml",,4.19,29.93,140,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7EEE9024551E6345F84FF315A388587.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C67DE42D7FCE19DB87FA0B25D923563.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2C67DE42D7FCE19DB87FA0B25D923563.jpg,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
53667,5054563109705,75.0,Sensodyne,Pasta de Dentes Multiprotection Branqueadora,Embalagem de 75ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94E99A1DF4FA94D15532DE9F772BF6D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,2026-03-04T23:59:59Z,PROSPECTUS,16,9,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C3CD129F06F9A8E203F1CDCCF40417.jpg,,
53723,8001480020542,1000.0,Neoblanc,Lixivia Perfume Do Campo,Embalagem de 1000ml,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC4CD59FA3E25633C5221C9F6EAC34B0.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
53777,8718951561236,300.0,Palmolive,Sabonete Líquido Hidratante Leite Amêndoa,Embalagem de 300ml,2.24,7.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F701610A6764AA6F6A653E3081C8F4C3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
540,3222270158428,1500.0,Friskies,"Ração para Gato Adulto de Interior Frango, Peru e Legumes, emb. 1,5 kg","Embalagem de 1,5 kg",5.84,3.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD7C5B2E4322F0515EAC25F0F1ADD782.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
54234,8410104882679,38.0,Air Wick,"Ambientador Eléctrico Delícias de Verão Recarga, 2x19ml",,5.49,144.47,38,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B556ED2219FA1FF0B6987F8333E98AD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8DDA33289997E47DBFE45FC9DFA0415.jpg,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
54333,8714789947235,300.0,Palmolive,"Sabonete Líquido Recarga Leite E Mel, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2505D6DB8402134EEB78BB03E536D0FF.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
54334,8718951430365,500.0,Palmolive,"Gel De Banho Radiance Extrato De Coco Embalagem, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35EA577EE74D58329078E68144E61371.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
54762,8720182845283,285.0,Calvé,"Molho Barbeque, emb. 285 gr",,1.94,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574635A0ADAC7191A1DBEEC4B02151C7.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
54768,8711327618350,825.0,Carte DOr,"Gelado solero, 825 ml",,3.29,3.99,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/037FA5F0943D903D3343AB8B76CCCB74.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
54984,5063270101575,14.0,Lipton,"Infusão Camomila Pyramid Saquetas, 20un.",,1.59,113.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEBCA4E077AE2456EFBDA10F8C62C4AD.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
55028,8711327640450,204.0,Magnum,"Gelado Bombom Chocolate Branco e Cookies, 12 x 17ml",,3.99,19.56,204,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/984A4EA72874051F4DF6EE3A7421716E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
55113,8410500030650,600.0,Danone,"Iogurte Líquido Defesa Laranja e Multifrutas Tripla Ação, 6 x 100g",,3.29,5.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5762F1DEEFA584C3F413E0A8C1F308F1.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
55136,8445291484610,147.0,Nescafé,"Mocha Solúvel Kit Kat, emb. 147 gr",,2.89,19.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E659B04403D7FAE9AB8161B8CC50FD2E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
55716,8436048965513,120.0,Artiach,"Bolachas Filipinos de Leite, 120g",,1.49,12.42,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF088B6B0F678D7C88ED192F9118C7FD.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
56116,8719200299740,250.0,Vaqueiro,"Creme Culinário para Grelhar e Assar, emb. 250 gr",,1.67,6.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4F44AA6C7C1C13D75AE9ECDA58D7D3C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
6119,7613032826789,340.0,Purina Gourmet,"Comida húmida para gato receitas do chef frango, embalagem de 340g",,2.59,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E05011F2F183B1EEF36549679F170E8.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
7183,3010470158047,400.0,Friskies,"Ração para gato júnior com frango, cenoura e leite, embalagem de 400g",,1.84,4.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EB55CAEAEB09F334DD92530FAC2FED3.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
861,5010394996587,500.0,Pedigree,"Guloseima para cão markies, embalagem de 500g",,3.59,7.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F33E65574F1E1B31A1F045354DE41660.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
9079,5601883000719,200.0,Nova Açores,"Queijo flamengo, fatias, embalagem de 200g",,2.19,10.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52AF50A3353B95E784996AD8533A093F.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
9872,7322540319972,,Tena,"Pensos Incontinência Discreet Maxi, emb. 12 un.",,6.36,6.36,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0A5760A95DCC6213209AC3ABAE33C53.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2C60811FC32EA34D7318E5D762B5028.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27A2BE4C6FB8F76ABEAF4A14BD4BCFEB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C80C60FA35457997181F710DFDCBB137.jpg,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
997,5601038009031,80.0,Knorr,"Caldo de Marisco Cubos, emb. 8 un.",,1.52,19.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/535CCF41E2A24821D37048F033EF0F66.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
1103,5601066200295,1000.0,Nacional,"Farinha para pão integral, embalagem de 1 kg",,1.09,1.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE5DC1EF8F6F891E763443D4600958CC.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
11734,5601356012812,750.0,Albarrada,Vinho doc alentejo tinto,Garrafa de 750 ml,2.79,3.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71E706CAECD0B52AD13C2ECF90D542F3.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
13519,2893511000000,400.0,Peixaria,Pescada de África do Sul,"Vendido ao peso, 1 unidade = 400 a 600 g aprox.",2.32,5.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73BA8FE30737C4366742645B34D2D47C.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
14339,3387390325911,630.0,Nestlé,Cereais fitness,Embalagem de 630g,5.24,8.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/622620E65D6916D40BA230709DD6C726.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
14567,8414516001222,100.0,Florette,"Rúcula, emb. 100 gr",,1.49,14.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69352806DB3A2E3EE0C58852E2326E11.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
15535,3065895970002,300.0,Pedigree,"Alimento húmido para cão borrego, embalagem de 300g",,2.39,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E47523E5164BFC5CA013D2DB49DDA3E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
16754,4015400738367,,Ausonia,Cuecas de incontinência Plus M,Uma embalagem - 9Unidades,7.49,7.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6B276BB60CA3FAF3426C424474A8D2.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
1938,5604260055500,75.0,PorSi,Canela Pau Caixa 30 Saquetas 75g,,2.49,33.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D886205EBB859CCEE3DB989A7E12688A.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
19977,5000396037937,400.0,McVities,"Bolachas Digestivas Original, 400g",,2.09,5.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2674752758406A48B64889A906CF617.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
20201,5603722516221,1500.0,Pleno,"Tisana chá camomila e romã, de 1,5 l",,1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D295EE342D567A594A666D24B68A8E1.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
20468,5601385503176,,Aquafresh,Escova de Dentes Extra Interdental,1 + 1 unidades,2.59,2.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB0AF8EA36F700AFA23A8E14FD19291.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
20546,3387390326468,375.0,Nestlé,"Cereais Fitness Chocolate, emb. 375 gr",Embalagem de 380g,3.99,10.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B69CCD1D22119150AD46AAF10E61DE1.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
20911,5600390412787,750.0,Rio Real,Vinho doc douro tinto,Garrafa de 0.75 l,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA7F8D8825ACA9BD4A18AF1A6CAA55E1.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
21745,7613035659728,250.0,Cerelac,Papa infantil não láctea multicereais +6 meses,Embalagem de 250g,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90667A298E4003D9445C62EE2E028371.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
2503,7613033156212,85.0,Purina Gourmet,"Comida húmida para gato mousse com salmão, embalagem de 90g",,0.74,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCD32627F59A029C2931D459EC84583E.jpg,,,,,2026-03-04T23:59:59Z,PROSPECTUS,16,9,,,
