identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
5127,5601068015347,1000.0,Sun,"Sal para máquina de loiça, embalagem de 1 kg",,1.49,1.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE9DE94CB1C3E8F523E9F143C01766B5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
13585,2893580000000,250.0,Marisco,Gambão Congelado 20/30,Vendido a partir de 250 (aprox.),2.25,8.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8045A02528560B0A77B8815B2FADD1B4.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
16607,8712561521529,700.0,Cif,"Creme abrasivo original, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30CCCA0B503F489882A8FCB31275E9C6.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
18350,8410320148245,80.0,Campofrio,Chouriço fatiado,Embalagem de 80g,1.59,19.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3DD6539D50EC6C28C822B12B80D5795.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
40532,5604260297306,225.0,PorSi,Tostas suecas integrais,Embalagem de 225 g,1.28,5.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97C339A49A5721BEFA5DF5447727D40A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
7401,3250390461777,150.0,Páturages,Queijo roquefort,Embalagem de 150 g,2.79,18.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E03055290F31A27B798D471C25305D9D.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
17265,2696109000000,600.0,Pastelaria,Galette de Rois,600g,4.99,8.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C67BA4CDA8508BEF0A5304015C5BF4C3.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
17900,8001480023277,700.0,Neoblanc,"Lixívia Spray Mousse Flor, 700ml",,2.99,4.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C9540C630C990410131B89E1C2C75B8.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
2010,5604260127320,300.0,PorSi,"Mini rissóis de carne, 20 unidades",Embalagem de 300 g,2.29,7.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42A54F6F1748C2ADE7D49FFEEA1280AC.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
282,0000080361497,85.0,Purina Gourmet,"Comida húmida para gato pedacinhos em molho com salmão, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3269BDBEA9617D986C45DC8EC354AB3.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
10823,2895063000000,250.0,Castelões,Queijo Curado kg,1 un = 250 gr  (aprox.),2.62,10.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B6363D9B6BD363EA11623977BF1CB2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
15507,5601050031621,480.0,Danone,"Iogurte activia cremoso coco,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C13400244FC9F141DCEBAD00E0F9D5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
50393,5411188136613,1000.0,Alpro,"Bebida de aveia not milk clássica vegan, de 1 l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6821B4EC371AD517DBE48650010725D9.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
5844,5604260129010,500.0,PorSi,"Detergente manual de loiça, ultra limão",Embalagem de 500 ml,0.99,1.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11A18090A3116B615638013F259093D1.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
9113,5601989001566,750.0,Monte Velho,"Vinho branco alentejo, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B25882D8E40FB5175386823B109A8BD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
17129,2892093000000,250.0,Fruta,Maracujá Roxo,1 un = 250 gr  (aprox.),1.75,6.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8928754EE501FCBE5037057AF6EF4AD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
19586,8435257028057,720.0,Longa vida,"Iogurte aroma 0% tutti fruti/coco, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FEC33DAE59256CBE3074F3F03199908.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
22395,8712100745614,412.0,HellmannS,"Mionese top down, embalagem de 410g",,3.14,7.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69FC39D7436E837B71E260D76DC0DC69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8441A970BF19CB238C08CCCD9712CAB2.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
45654,5604260312009,90.0,PorSi,Snacks Crocantes Amendoim,Embalagem de 90g,1.59,17.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A5ACB84EF4B418EA59A43874AE65092.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
5243,5601151170755,410.0,Compal,"Feijão preto, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF73EAA1B2C44B1F4CECF535DE17EB7C.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
5521,5601692071214,1000.0,Bom sucesso,"Arroz agulha, embalagem de 1 kg",,1.29,1.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/393929D01B09747982258DD594BE66FB.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
10651,8714789113227,75.0,Colgate,"Pasta dentífrica herbal branqueadora, embalagem de 75 ml",,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D603169FD8B2B272886B853A2EE3184C.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
1128,5601068902647,55.0,Margão,"Alho em pó, frasco, embalagem de 55g",,2.24,40.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/76296439DB3BB5AA7AD903B7D97A9CC8.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
1328,5601165005760,15.0,Lipton,"10 saquetas infusão de cidreira, embalagem de 20g",,0.74,49.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EA72609B2FBFE9A06C9099CA2FDB5E1.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
14194,5604260271108,270.0,PorSi,"Iogurte vidro pedaços morango,  2 x 135 g",,1.19,4.41,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E59459736DB4D0C0EA7A8873AE378825.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
14510,5411188116592,1000.0,Alpro,"Bebida coco, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3169716B6C6ACB981FBF106D130524DA.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
15955,7613032408794,85.0,Purina Gourmet,"Comida húmida para gato peixe do oceano, embalagem de 90g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FEEA8DEA9BB460BB34BF8E0ADF22D62F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
2748,8410063044521,200.0,Pescanova,"Miolo de camarão cozido 40/60, 200 g",,6.39,31.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50FF0C33F27025B364B2A0F02EC1F36.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
28507,8006540618752,,Dodot,Fraldas Bebé Seco Extra +14kg T6,Embalagem c/ 48 un.,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B2C8C276E6D8600A83CC88CD26B6A19.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
29356,8718951202856,500.0,Palmolive,"Gel de banho natural leite e mel, 500 ml",,2.69,5.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CB5E843C7A08E2ECE1293E08A53478D.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
30477,3083681070187,225.0,Bonduelle,"Milho doce, embalagem 3 x 75g",,1.78,7.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21305BEE4D64377736F1C50D030AC0E3.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
48476,5604260323012,400.0,PorSi,Comida húmida para gato júnior,Embalagem de 4 x 100 g,1.89,4.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/132F1547DAD16000C7A850DD746706C0.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
10859,3023290400395,230.0,Nestlé,"Iogurte mix in kit kat, embalagem de 2 x 115g",,1.99,8.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/46A338E8D7EAC63B8EF63808F7DF5998.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
14227,5601043119015,500.0,Espiga,"Farinha de milho, embalagem de 500g",,0.94,1.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A94212450C6EA54B275D891253D59E7.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
2073,5604260193547,1000.0,PorSi,"Néctar alperce, prisma",Embalagem de 1 l,1.45,1.45,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5852F28CE802CCE764D08FE69C2FE9F2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
2518,7613033814693,400.0,Nestlé,"Fruta para bebé 7 frutos +6 meses, embalagem de 4 x 100g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18CF4010C8E037B64FBADB6A5A35AF8F.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
26645,8434165483965,570.0,Cuétara,"Bolachas tosta rica, embalagem de 570g",,2.99,5.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/280E50EBC29DD4AE6A9CCE7FB9666CBB.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
28572,8434165484054,240.0,Cuétara,"Tosta rica mini go, 240g",,2.09,8.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CCBAB5A351E77407DEF26B46DA9AE965.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
30173,5607238032022,330.0,Casa de Mateus,"Doce de morango, embalagem de 330g",,2.59,7.85,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D6070A1F1EB4D27068EDD936E4C7823.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
40738,5604260302581,250.0,PorSi,"Iogurte natural açucarado em frasco de vidro,  2 x 125 g",,0.99,3.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05C7F0B56F09A7EBB5D6966BC2D96763.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
49258,8718951476271,75.0,Colgate,Pasta de Dentes Gengivas Limpeza Interdentária,Embalagem de 75 ml,3.49,46.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71413787DADCB43D7EE037F2CCCABD18.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
8068,5011417544679,400.0,Finish,Abrilhantador p/ máquina de lavar loiça,Garrafa de 400 ml,3.99,9.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D045CC65EE222532216DB5B0BF2A582.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
9111,5601989001412,750.0,Monte Velho,"Vinho regional alentejano tinto, garrafa de 0.75 l",,3.89,5.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5313E203A06105D1BF7A5AD8308AD864.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
11503,5601050019100,600.0,Danone,"Danacol frutos exóticos, embalagem de 6 x 100 g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A16EAD58E7A10ECD338C77C33D25273.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
25735,5000116112173,208.0,Capitão Iglo,"10 nuggets peito de frango e queijo, embalagem de 210g",,2.99,14.38,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C51CDDEB144DBFB12E5D153B5560BAD5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
36952,7613036862295,,Nescafé,"Café em cápsulas dolce gusto intenso, 16 cápsulas",,4.99,4.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E961429E3414F1C39643E5CB1F2C82A7.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
419,8718114882536,50.0,Knorr,"Sopa de cebola, embalagem de 50g",,1.6,32.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40DE8A4B0CCB6E254052E81CFB00180A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
5028,5601028006231,,Renova,"Lenços de bolso sensitive brancos, 24 unidades",,2.89,2.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CC244AFF55976B3210C6D16467CD206.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
52897,8720181392917,1332.0,Comfort,"Amaciador concentrado essência pure, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5C0D70B94DAAFB0949EA4EE48242D35.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C81AB307354BD851AD24288672BBAB9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C81AB307354BD851AD24288672BBAB9.jpg,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,4,,,,,,,,
854,5010394133852,500.0,Pedigree,"Guloseima para cão biscrok, embalagem de 500 g",,3.49,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D226EB3269B404D077B080902C1C0AC.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
8808,5601252107094,250.0,Gallo,"Vinagre vinho branco, garrafa 250ml",,1.29,5.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BA26199C027C9616D0DF2F5F2C3C85C.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
10513,8435250439591,236.0,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.99,8.43,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/368B8AC44F8070965585916E17063F2C.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
10639,8712566395514,61.0,Knorr,"Sopa gourmet, cogumelos, embalagem de 60g",,1.99,32.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37AB5E4154A122936DBF40F8E46CCD3D.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
11685,5601244202042,150.0,Terra Nostra,"Queijo flamengo, ralado, embalagem de 150g",,1.69,11.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/351CF2EDB4693C51DD474646AFC9D95E.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
17595,5411188115366,1000.0,Alpro,"Bebida aveia, embalagem de 1 litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5E08DFF719942D46F9D4BF500500435.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
24410,8710908859502,750.0,Cif,"Spray power&shine multiusos com lixívia, de 750 ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC1FC8E39B43E72D32F4657C6D001534.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
31551,8414100333241,250.0,Schweppes,"Schweppes tónica zero, garrafa de 250 ml",,0.72,2.88,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DBFD7A80C20CF9D74FFDE40B52421E2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
33090,5411188112709,1000.0,Alpro,"Bebida amêndoa torrada sem açúcar, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66C6488BDB769AFC2D2A2697199C34D6.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
36909,5604260326051,,PorSi,Fraldas agility T5 de 13 a 18 kg,44 unidades,6.69,6.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91AD218F09F7463086441C73F6CFCB5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
37900,5601119305007,210.0,Nobre,"Salsicha hot dog, frasco de 250g",,2.39,11.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68E53CA887C0767923F878238ADB6D84.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
41895,5000116125784,220.0,Capitão Iglo,"12 nuggets frango polme americano, embalagem de 220g",,2.99,13.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E342C1C812C93A809F88301C9A1AFE84.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
4315,3600540542861,400.0,Garnier,Champô Ultra Suave de abacate & karité,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D548857F0BA2FC243E68F54B6437483.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
483,3033710046645,400.0,Nestlé,"Fruta para bebé maçã manga +6 meses, embalagem de 4 x 100g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B957252E4468B4428B54FDF0DEC950C2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
52337,8720181392955,1368.0,Comfort,"Amaciador roupa concentrado creations flor de lótus e lima, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA557AEC063D2D449E9AD9A05E65B1FD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
52338,8720181392931,1368.0,Comfort,"Amaciador roupa concentrado creations jasmim e mirtilo, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6011DCF134621AA99ADEF13E90F43514.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
54361,8410104915186,,Finish,"Detergente Loiça Máquina Quantum Limão, 28 Pastilhas",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF6445EE2B2537230E8784866A377CB3.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
5745,5603722513718,1000.0,Vigor,Leite pasteurizado m/g sem lactose,Garrafa de 1 l,1.19,1.19,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A274333D648928B02F1993344237862.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
8801,5601244201960,350.0,Terra Nostra,"Queijo flamengo, bola quartos, embalagem de 350g",,3.49,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6383E3291BF534B2B32E49FC441DAF9D.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
10512,8435250439577,232.0,Nestlé,"Iogurte mix in nesquik, embalagem de 2 x 115g",,1.99,8.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C2207480393D760FBF1824B2B4CD877.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
1274,5601151070758,410.0,Compal,"Feijão manteiga, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F168BC675838A1B24B473123F714EAB2.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
14508,5411188115496,1000.0,Alpro,"Bebida de soja sem acucar 1l, embalagem de 1l",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08FB7DF3E9A91E663DF63A6991F64B9B.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
20477,8714789876801,650.0,Palmolive,Gel Banho Coco,Embalagem de 650 ml,3.29,5.06,650,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C841EAB15BFBC711E7703D2FB84F7757.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
41447,5601082047812,,Delta Q,Café mythiq,Embalagem com 40 cápsulas,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B58BECEDE4BA3A9AAD2A25898792041E.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
42240,5000396041392,199.0,McVities,"Bolacha digestiva chocolate negro, embalagem de 200g",,1.99,10.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44933B55AD24092BA19041B105948178.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
47653,8414100306559,330.0,Schweppes,"Ginger ale, lata 33 cl",,0.72,2.18,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF2113C89BE09A44CC79705B477BE6A0.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
477,3010470159051,2000.0,Friskies,"Ração para gato adulto com coelho, frango e legumes",Embalagem de 2kg,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DEEDCA72B128992156D55C0C8DE0876.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
52339,8720181392924,1368.0,Comfort,"Amaciador Roupa Concentrado Creations Lírios e Morango, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8FB9A40EB58A232C2FDE5C1B9A52E7.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,5,,,,,,,,
