identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6,images_7
54677,5000159560061,150.0,Snickers,"Snack de chocolate, 3 x 50 g",,2.45,16.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB828799227087CE8460B161A81B2335.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
5469,5601385501585,,Sensodyne,Fio dental gentle suave,1 unidade,2.84,2.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A048A7A4F23187B1A1CF431649275829.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
54699,5600363850332,105.0,Alsa,"Gelatina em pó de morango gelly-já, 105 g",,1.64,15.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37096555A7085B6DFC23F80D676D4D77.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
54703,5600363850356,105.0,Alsa,"Gelatina em pó de pêssego gelly-já, 105 g",,1.64,15.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04BD82DB50239FE6707430EEA484FFD0.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
54705,5600363850363,105.0,Alsa,"Gelatina em pó de frutos do bosque gelly-já, 105 g",,1.64,15.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A687D0F29B2A0FDF3BED508DCF3DB64D.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
54863,8700216266628,625.0,H&S,"Champô Anticaspa Classic, 625ml",,7.94,12.7,625,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13B2C809177FFFF5EDCB0E25E2BF72FF.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
54991,8445290870698,,Nescafe,"Cápsulas de Café Ristretto Ardenza Int 11, 30un.",,10.99,10.99,30,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75B90B4EC41ECC0F77C505F03EFA0B72.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3AFCFB140AF62BD24CF144985D8780B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EE1BFD7FF8A372BE3B5F0AD2E0E51A7.jpg,2025-11-12T23:59:59Z,PROSPECTUS,17,13,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F361F836765A58A11747275BA3A3ECB.jpg,,,,
55004,8720181542152,2520.0,Skip,"Detergente Máquina Roupa Líquido Active Fresh, 56D",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A555122EEA1277E7DFB8AE1B6D66457A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55005,8720181519161,2800.0,Skip,"Detergente Máquina Roupa Pó Active Clean, 56D",,11.99,4.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C9F722309C33286502DDFA92799B62A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55045,9000275619014,65.0,Knorr,"Creme Tomate com Croutons, 65g",,2.24,34.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD90CB4A963DA4525FE5A10E7793CE23.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/238404D9885D55D39EA1DA8286F4214E.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55114,8410500030667,600.0,Danone,"Iogurte Líquido Defesa Frutos Silvestres Tripla Ação, 6 x 100g",,3.19,5.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D200A12D1D211E5BF53728397349DE48.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55139,8711327617353,440.0,Magnum,"Gelado Double Caramelo Salgado, 440ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89C0DA483831A4866F47C15599B22B2A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55188,8711327618428,825.0,Carte d'or,"Gelado Baunilha Pecan Les Desserts, 825ml",,5.99,7.26,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08571CB2AC6E14D50DDB3E1CA2FA4D66.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55231,5601027118508,550.0,Oroweat,"Pão de Forma com Sementes de Girassol e Abóbora com Côdea, 550g",,2.19,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D8997483E2BE376ABD1822A996485C0.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55317,5601809017258,750.0,Riberalves,"Postas do Lombo de Bacalhau 4 Meses de Cura MSC Ultracongelado, 750g",,17.69,23.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EF65A98E369EBAA72C7B97185D84C40.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55318,5601809017388,260.0,Riberalves,"Postas de Bacalhau 4 Meses de Cura MSC Ultracongelado, 260g",,6.59,25.35,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/894C07828E472E62F9671D24270E8FFE.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55517,8720181623950,,Surf,"Detergente Roupa Máquina Cápsulas Lavanda, 52D",,9.99,9.99,52,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5934E1462F91F8EC12F60B3534714DCE.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55715,8436048965575,118.0,Artiach,"Bolachas Filipinos Caramelo Salgado, 118g",,1.49,12.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72CF06F89514BCE7B1CA4F6864790490.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
55931,3023290083437,160.0,Lindahls,"Iogurte Ananás e Coco, 160g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98FDCC7AC1DB50D599271C9BC5F396B8.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
56699,5604260327553,800.0,PorSi,Posta Solha 800g,,5.99,7.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0999402F103B17B546FC4109B89B33FB.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,13,,,,,
578,3250390034179,300.0,Páturages,Leite magro em pó,Embalagem de 300 g,2.89,9.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57D38C01D6E07DBC19E22DAF61CD0B87.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,13,,,,,
5786,5604260031856,,PorSi,Porsi - Vassoura Especial Combate c/ Cabo Metal,,2.22,2.22,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/907282E453B5CA0474D0E4CB5EF1DD89.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,13,,,,,
6534,8411134100757,,Control,12 Preservativos Adapta Nature,,6.64,6.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDF08D82C86793FE90E9995C0ED6E2C0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C568F514DA52A86EAC67EF526EF8F152.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
6916,8722700086697,80.0,Knorr,"Caldo para massas 8 cubos, embalagem de 80g",,1.69,21.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE8691ABFCE81DBD13F7FD3C1CE2B20C.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
7143,2895066000000,1100.0,Paiva,Queijo Curado Amanteigado,"1 un = 1,1 kg (aprox.)",10.99,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40A4EED51E63B3C8D3B6401ED95BDDC3.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
8508,5601110113205,750.0,Cabeça de Toiro,"Vinho doc tejo tinto reserva, garrafa de 0.75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E54BBEBDFC6A264411B69E60CB5E9BFE.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
8762,5601217121363,,Air Wick,"Ambientador elétrico lavanda, embalagem de 1 unidades",,4.49,4.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85CBDA0490768C5C003838D335A87F79.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
8803,5601245000159,1000.0,Albergaria,Ginja com frutos,Garrafa de 1 l,8.99,8.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5543CF0E381EC6B096E062AB2DB6499B.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
8947,5601385503350,,Aquafresh,Escova de Dentes de Leite,1 unidade,2.46,2.46,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74029EF141ED7E8DAE787D6EDF3ADD5D.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
9891,7613032649647,130.0,Lion,Snack de chocolate,Embalagem de 130g,2.79,21.46,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C340AECE63C9548B457B1D22CC4DCB6.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10213,3600524074685,200.0,Elvive,Champô Regenerador Paris Elseve Bond Repair,200 ml,4.94,24.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB6095DD7CD423EA4CEC4C259E34E649.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10352,8411134108029,,Control,12 Preservativos Adapta Non Stop,,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F39405203FB8D1A525A884B6ECDF91D3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23E1B8F6BE93C9600275C63272596B90.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10353,8411134124111,,Control,10 Preservativos Easy Way Nature,,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB86243F492B2C2271DF35F8967F74F5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/179D8E5C984811BA893D9D5A5CEA8C81.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10357,8411300041686,,Nutrisse,"Coloração permanente, castanho dourado, nº43",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9703704A2C359848096236DC42C5F84E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10360,8411300042874,50.0,L'oreal,"Creme de dia, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD94F87C88EC3290395D2FAADBD81335.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10361,8411300042881,50.0,L'oreal,"Creme de noite, age perfect",Embalagem de 50 ml,11.19,223.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5512795FEC62F99415E7D1065DF2CE26.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10397,8411300692000,50.0,L'oreal,"Creme revitalizante, noite",Embalagem de 50 ml,10.49,209.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9017E7AB47F430EB786301FC07BF422A.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
10937,3250390569541,750.0,Expertclub,Vinho Branco Monbazillac 0.75l,Garrafa de 750 ml,6.49,8.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D93D13A1C55DE98EC4B0924E80FF651C.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,13,,,,,
11476,5601043111323,500.0,Espiga,"Farinha integral, embalagem de 500g",,0.95,1.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D05B849CA551EB95F575DE626BC7A61.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
11560,5601146111008,1980.0,Sagres,"Cerveja com álcool radler, pack 6 x 0.33 l",,4.99,2.52,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/708BF323B1972784F47829AFBAD50F34.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
11611,5601164594203,1980.0,Super Bock,"Cerveja com álcool abadia, pack 6 x 0.33 l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28EAD0044D303D969380C0157FBCE9A9.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,13,,,,,
12167,5604575000479,750.0,Cabriz,"Vinho tinto doc dão, reserva, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/404735B446FE93687FE20A372AA85572.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,2025-11-12T23:59:59Z,PROSPECTUS,17,14,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D75042644D8495A644CEF5CF7FB739.jpg,,,,
12239,7614500010617,100.0,Toblerone,Tablete de chocolate meio amargo,Embalagem de 100g,3.14,31.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/146CAD3D67B7CC39309BD7B902FC5A63.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
12426,8411134112804,,Control,12 Preservativos Adapta Finíssimo,,7.69,7.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B91BAE1077CB2520CD7FFEBB885B9986.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0249329A134B1716C9019348A212960F.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
12832,3600522417101,50.0,L'oreal,"Creme anti-rugas revitalizante fps30, dia",Embalagem de 50 ml,11.89,237.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/760ED36E38FB9AD40EDEA3FB0A0EAA50.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
12849,3600540710611,150.0,Garnier,"Gel pure 3 em 1 , 150 ml",,5.19,34.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A8588A904C6BA9EC65637CA32AFC567.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
12859,3600541043176,,Nutrisse,"Coloração permanente, castanho tiramissu nº4.15",1 unidade,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFFF0784AA47DDDEAD869A81665DE457.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
14474,5601038300084,160.0,Knorr,"Caldo de galinha 16 cubos, embalagem de 160g",,2.85,17.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/719F98F5A5B0AFB6E96F2915E16E6D46.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
15948,3010470154483,4000.0,Friskies,Ração para cão com frango,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/964769D8A9BC652C0D73A9AB016CA0CA.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
16675,8431890051971,,Polident,Pastilhas de Limpeza Dentífrica Branqueadora,Embalagem com 30 unidades ,3.34,3.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B9937D0AD58082EAB8D0E9C6AC86794.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
16721,8410376042535,220.0,Gullón,"Bolachas vitalday recheio avelã, embalagem de 220g",,1.49,6.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/768991557EAB1E95721A4EB767357F88.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
16728,7613034903204,400.0,Cerelac,Leite e cereais pijama +6 meses,Garrafa de 400 ml,2.16,5.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/239F9048DEABC81D470EA8ABD492AED8.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
16869,3600541575790,400.0,Garnier,Amaciador Ultra Suave Nutritivo com Óleos Maravilhosos,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E243C9D7F975015FE2537F8FA27F230.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
17888,8410104447519,210.0,Air Wick,"Ambientador vela duo maçã, embalagem de 2x105g",,4.89,23.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B197EF7DB2E8F4FEC09B7139AD69BC.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
18145,8411134104304,,Control,"Preservativos Adapta Touch & Feel, 12 unidades",,8.39,8.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B290CB05848A67E76E1EBCE6D3DA09B6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9463B5AB606E12CA2C5311680EC9A8B0.jpg,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
18428,3600541888197,400.0,Garnier,Amaciador Ultra Suave Delicadeza de Aveia,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEB54D99A81A12744A915743CE2BE7E6.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
18458,3600523216642,50.0,L'oreal,"Creme Dia Age Perfect Golden Age, 50 ml",,13.99,279.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99FE09FA47BB1F70C06CB4607C90B544.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
19141,5604260274758,,PorSi,Frigideira Nº 20 Anti-adererente Indução,,9.89,9.89,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/753E22E6ECC525BCC4A4E7EC637DEB85.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,14,,,,,
19142,5604260274765,,PorSi,Frigideira Nº 24 Anti-adererente Indução,,12.59,12.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930E9150AFE404B68CB3EA88E89C3FA5.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,14,,,,,
19877,3600522451938,300.0,Elvive,Máscara Elvive Óleo Extraordinário,Embalagem de 300 ml,4.99,16.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7889098AB432FF251E71ED22283425B.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
21620,5602154001411,750.0,Adega de Borba,"Vinho DOC Alentejo, Reserva, Tinto","Garrafa de 0,75 L",8.95,11.93,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB5A2BC33B93F375C1157BE226E58C8E.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
21693,5604260274819,,PorSi,Grelhador Liso Nº 26 Anti-aderente Indução,,16.99,16.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3B36281856D064516F85FC9F1650945.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,14,,,,,
22886,5601082040905,219.0,Delta Q,Café em Cápsulas Várias Intensidades,40 Cápsulas,15.99,73.01,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A0B747997ADACA3A0413EC232C6ECEB.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
22930,8016825967857,500.0,Aquafresh,Elixir intense clean,Embalagem de 500 ml,3.79,7.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4609AD4E12AC18BDA41699DFEDC94EC4.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
23218,3600542444040,400.0,Garnier,"Água Micelar Vitamina C, 400 ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89ED6EAD405A1CCDAD9F2F9D617A59C2.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
23501,3600541945043,,Garnier,"Máscara hidratante, pele desidratada, 1 unidade",,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3BF01B2EAEE502F6482A9F785ECE633.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
24513,4005900377852,150.0,Nivea,"Desodorizante spray black & white active , embalagem de 150 ml",,3.45,23.0,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30880938A69B0B391FE3CEEE20BF9836.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
24590,3600541744523,400.0,Garnier,"Água micelar oil, 400 ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F1F8658EA8D75B753FA6355A9879AA7.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
2471,7613032393632,800.0,NAN,Leite de transição Optipro 2 +6 meses,Embalagem de 800g,13.99,17.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28BAF79B239A3D4037884D8C114F6DB3.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
2473,7613032404154,250.0,Cerelac,"1ª papa láctea multifrutos sem glúten +4 meses, embalagem de 250g",,3.74,14.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15CA403429D220415417A36F0419C1CA.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
24828,5601110005111,750.0,Cabeça de Toiro,"Vinho doc tejo branco, garrafa de 0.75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1537020C6CB99D7E90B47E7F84C3C3BC.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
25121,7613035749016,180.0,Cerelac,Bolachinhas,Embalagem de 180g,2.45,13.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/605ECA9DE09DE1F0EB70535839DB2AC3.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
2524,7613033865435,400.0,Cerelac,Leite e cereais bolacha maria +6 meses,Garrafa de 400 ml,2.16,5.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/174B9CF061F6CE8751E518CE7B06402B.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
25334,3600542087711,400.0,Garnier,Champô Ultra Suave Água de Coco e Aloe Vera,Embalagem com 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AD4F2E8B021977C9D6FDA8D9C7F73EC.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
25347,8410104249601,200.0,Veet,"Creme depilatório men peles sensíveis, 200 ml",,7.34,36.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DDDA87554E967A0A43970F321031C3C.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
25348,8410104885380,150.0,Veet,"Creme depilatório duche men peles normais, embalagem com 150 ml",,7.34,48.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/634E3400244A235BD273D262D91D8EB1.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
25822,4005808221660,100.0,Nivea Men,"After shave bálsamo hidratante, embalagem de 100 ml",,5.69,56.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0035E20F3824AA3E7B3AF7CDA607973.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
26085,3250392500412,,Pommette,Bacio Bebé Cinza,1 un.,4.09,4.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74D3DABAD4DFB6ACB2BFFE6801094094.jpg,,,2025-11-19T23:59:59Z,PROSPECTUS,17,14,,,,,
26237,8016825968076,,Aquafresh,Escova de Dentes Extra Interdental Média,,2.46,2.46,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DB68E4584CD7522EA3908B7A3587B09.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
2656,8002205010060,650.0,Friskies,"Snack para cão biscuit original, de 650 g",,3.66,5.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/894114FFB389A52ED0086C0D2C626189.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
2738,8410063015927,250.0,Pescanova,"Muslitos do mar, 250 g",,1.99,7.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B56838BD3830A3E0B97749A171D941C7.jpg,,,2025-11-12T23:59:59Z,PROSPECTUS,17,14,,,,,
