identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,images_5,images_6
53610,3600524074548,200.0,Elvive,Pré Champô Bond Repair,Embalagem de 200ml,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40E3A586268E9A40BE606B9449346D44.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53611,3600524075606,150.0,Elvive,Sérum Cabelo Bond Repair,Embalagem de 150ml,8.99,59.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0DA1D73EACCCF1B3B6BBA5E842E47B1.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53650,4006000013626,30.0,Nivea,"Sérum facial cellular expert lift bakuchiol, 30ml",,17.64,588.0,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245F0FAD702E81E19F3454A872157DD3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4551EECCA4C2ACA69A47FA0EB7AEB8E8.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4551EECCA4C2ACA69A47FA0EB7AEB8E8.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53661,5000204282788,100.0,Autan,Repelente Vaporizador Multi Insetos,Embalagem de 100ml,5.76,57.6,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C64CEA3486B96C047CD3185B5F2EA24E.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
5371,5601237001102,750.0,Catarina,"Vinho branco península de setúbal, garrafa de 0,75 l",,5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19D4BC955B202F07F9D85CD38607782B.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53717,7702018621255,200.0,Gillette,Gel de Barbear Classic Pele Sensível,Embalagem de 200ml,3.79,18.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92D76975C83F7BCCF843D632148A2F7.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53730,8006540765777,250.0,Gillette,Espuma de Barbear Fusion Pele Sensivel,Embalagem de 250ml,3.99,15.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DAF585B18F83DD1BE1A03A2DA1FCCC6.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53754,8718951606647,500.0,Colgate,Elixir Bucal Max White Instant,Embalagem de 500ml,4.54,9.08,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/678584ACEE076853E90E6A6899FBF4E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31539ED1802FB3BE500E816D7310743B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31539ED1802FB3BE500E816D7310743B.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53765,8700216265584,300.0,H&S,Champô Anti Caspta 7 em 1 Anti Queda,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B555562EED69693744D5FD585B996C65.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3CEF738EF40AF94B285DD56F8FF09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3CEF738EF40AF94B285DD56F8FF09CB.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53766,8700216266024,300.0,H&S,Champô Anti Caspa 7 em 1 Ultra Refrescante,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45AAED800777B1AE729A9BBA0FBAEDAA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1BBD6D3BC7C6862F330F96B06E135F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE1BBD6D3BC7C6862F330F96B06E135F.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53767,8700216266055,300.0,H&S,Champô Anti Caspa 7 em 1 Multi Ação,Embalagem de 300ml,5.99,19.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/26D75CD8A125B6482CF60C4619FC9634.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50B24AA0ECEEE352DF9D48BA021F411.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50B24AA0ECEEE352DF9D48BA021F411.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53777,8718951561236,300.0,Palmolive,Sabonete Líquido Hidratante Leite Amêndoa,Embalagem de 300ml,2.27,7.57,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F701610A6764AA6F6A653E3081C8F4C3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/299C17942318457B3367C9A413F9120E.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53845,5603288011796,,Joluce,"Banco Monobloco Antracite, 46x36cm",,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3595088F4BE77DEF516ED8965C39D06E.jpg,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53856,8410857000993,,PQS,Kit Mini Piscinas,,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54B1FD86BB5F51538442DBEE5C51CEC9.jpg,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
53857,8410857014143,,PQS,"Cloro 5 Ações P-20 BT, 1kg",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DB523D30F9C14044B3A3DBC11FDE38F.jpg,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54271,4005900997814,40.0,Nivea Sun,"Creme Facial Protetor Solar Triple Protect 50+, 40ml",,12.99,324.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86C2AF3AB02A3C6044BD0139B715BACF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A74E7C204E4DD4F5B5CFD56F72A212B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A74E7C204E4DD4F5B5CFD56F72A212B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A74E7C204E4DD4F5B5CFD56F72A212B.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54272,4006000065045,40.0,Nivea Sun,"Fluído de Rosto Derma Skin Clear FPS 50+, 40ml",,12.99,324.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D20296DE84C65805EF3FCA095A17613.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/962985970F83F676624C3A9DF83777D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/962985970F83F676624C3A9DF83777D5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/962985970F83F676624C3A9DF83777D5.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54273,4006000104041,40.0,Nivea Sun,"Fluído de Rosto Diário Invisível FPS 50+, 40ml",,12.99,324.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B13C6039A1A364208DD620152557C1AF.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54274,4006000060569,270.0,Nivea Sun,"Sun Spray Familiar Protect & Bronze FP50, 270ml",,15.39,57.0,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8752543CD7306E1ECABB6EAAA9171BC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2C92F15F21BE12B56BB9451F775E9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2C92F15F21BE12B56BB9451F775E9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2C92F15F21BE12B56BB9451F775E9.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54275,4005900911681,270.0,Nivea Sun,"Protetor Sensitive Spray Familiar embalagem, 270ml",,14.99,55.52,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F541934BE10FF8D5C775BBD02D1D801.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F980E347F685ABD3B842EED807987DE1.jpg,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54281,3600542452502,150.0,Ambre Solaire,"Óleo Protetor SPF 30, 150ml",,12.59,83.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3DEA84E30ED42BA0086373205B7F559.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/378FD609205CAF308854A066879405BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/378FD609205CAF308854A066879405BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/378FD609205CAF308854A066879405BA.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54285,3600542573801,40.0,Ambre Solaire,"Protetor Solar Fluído Anti-Manchas FPS 50+, 40ml",,12.24,306.0,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61F67A18D7143D1761806529C6D2E440.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36258137CE9F07F7B64221219EFAAE38.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36258137CE9F07F7B64221219EFAAE38.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36258137CE9F07F7B64221219EFAAE38.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54286,3600542572606,150.0,Ambre Solaire,"Bruma de Rosto e Corpo Ideal Bronze FPS 30, 150ml",,12.59,83.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEC24ED41A51D097D8696C8F88727D82.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA224EB4844779FE418EA239867214C0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA224EB4844779FE418EA239867214C0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA224EB4844779FE418EA239867214C0.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54287,3600542572637,150.0,Ambre Solaire,"Protetor Solar Spray Ideal Bronze FPS 30, 150ml",,12.59,83.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCE5FBC255160EE253EDAFC8DDFC9410.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1A7A6026FAD20847EC19A92C4F0982F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1A7A6026FAD20847EC19A92C4F0982F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1A7A6026FAD20847EC19A92C4F0982F.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54288,3600542572736,150.0,Ambre Solaire,"Protetor Solar Spray Ideal Bronze FPS 50, 150ml",,12.59,83.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FC494E5831BFA1BCF0F8F43858E4E92.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2BECF5FCFBA23D5A0EDA49F278E800C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2BECF5FCFBA23D5A0EDA49F278E800C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2BECF5FCFBA23D5A0EDA49F278E800C.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54289,3600542572781,150.0,Ambre Solaire,"Bronzeador Spray Ideal Bronze Ação Tripla FPS 50, 150ml",,12.59,83.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DA1530E92816D7356356BFFB4D124A4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A237EDFD8576F28B3327AC672A597AF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A237EDFD8576F28B3327AC672A597AF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A237EDFD8576F28B3327AC672A597AF.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54292,3600542520348,175.0,Ambre Solaire,"Protetor Solar Loção Rosto Sensitive Advanced FPS 50+, 175ml",,13.29,75.94,175,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA789465B5737BD3FE015BF243EA68AD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73B202EAC8EBB6CA1F231E27E66F0A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73B202EAC8EBB6CA1F231E27E66F0A3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C73B202EAC8EBB6CA1F231E27E66F0A3.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54294,3600542523035,270.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced FPS 50+, 270ml",,16.44,60.89,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36923D8A047010E409BFF281E0D1623C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38EDAC1200CE150CA6E33AFFF91BB30.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38EDAC1200CE150CA6E33AFFF91BB30.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A38EDAC1200CE150CA6E33AFFF91BB30.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54296,3600542573726,40.0,Ambre Solaire,"Protetor Solar Fluído Anti-Imperfeições FPS 50+, 40ml",,12.24,306.0,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7BA0962C9046E2E08D5B5418B3126A1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74CB16E7DB2931570D598DA83604C474.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74CB16E7DB2931570D598DA83604C474.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54298,3600542512909,150.0,Ambre Solaire,"Advanced Sensitive Spray Kids FPS50+, 150ml",,13.29,88.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/648095F8D2C6199BB3903EC4C1D20E90.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DAE82F83EADC98CF11D399BACE0C94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DAE82F83EADC98CF11D399BACE0C94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23DAE82F83EADC98CF11D399BACE0C94.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54299,3600542527385,270.0,Ambre Solaire,"Protetor Solar Hydra Protect IP 30, 270ml",,15.39,57.0,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4947530DF08503DD3A947FFF2381BAE.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54301,3600542522922,270.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced Kids FPS 50+, 270ml",,16.44,60.89,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F4E52BF0790D63940F9838628645672.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5339DDD5539320C67BED33ADC354FC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5339DDD5539320C67BED33ADC354FC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1B5339DDD5539320C67BED33ADC354FC.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54303,4006000005829,55.0,Labello,"Baton com Extracto de Girassol FP 30, 55ml",,3.49,63.45,55,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7108EC5749E389E5AAD87273C0F5ED3.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54310,8015100570980,,Bref,"Bloco Wc Power Activ Lavanda, 2x50g",,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC60BEF514AAE81D7C23D9E9FBDF999E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B51B2A9D40E22785442CA6070217E6C3.jpg,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54311,9000100988971,,Bref,"Bloco Wc Power Activ Floral, 2x50g",,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2373BDC8686D1E5E406E6CC95E188313.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F03673A6F1E45DBFF9174C971EBF4039.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F03673A6F1E45DBFF9174C971EBF4039.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54312,8410436464444,,Bref,"Bloco Wc Power Activ Hawaii, 2x50g",,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6F56107F0B25F3CF0C57A2824B11EF0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97802DD6CF6FD8D1BEA68435C834D580.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97802DD6CF6FD8D1BEA68435C834D580.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54313,8718951561502,,Colgate,"Escova de Dentes Max White Ultra, 1un.",,3.24,3.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB2EA9C91AD6D6CC70F5E991671774F2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB2EA9C91AD6D6CC70F5E991671774F2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB2EA9C91AD6D6CC70F5E991671774F2.jpg,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54314,4005900983114,,Labello,"Protetor Labial Sun & Aftersun Duopack, 2un.",,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEAB91C083BC543D75B9CB189009972C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0AF3C6441DCB045361A55BF69BCDDFF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0AF3C6441DCB045361A55BF69BCDDFF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0AF3C6441DCB045361A55BF69BCDDFF.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54323,8720181532245,760.0,Comfort,"Intensificador perfume frescura, 760ml",,3.49,4.59,760,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1304A0F0EDE93520712345DF68DA6514.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54333,8714789947235,300.0,Palmolive,"Sabonete Líquido Recarga Leite E Mel, 300ml",,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2505D6DB8402134EEB78BB03E536D0FF.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54342,8718951591059,600.0,Sanex,"Gel De Banho Zero% Pele Normal, 600ml",,2.99,4.98,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/035E33F7CE3B0605C844717131BC0153.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54355,9000100656863,,Bref,"Bloco Sanitário Poder Activo Aqua Duplo, 2un.",,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D4402DF4DBC8F18978353140489AAE1.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54379,8720181462504,,Skip,"Detergente Máquina Roupa Cápsulas Ultimate Sensitive, 60D",,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/079962508D2A5194D3590A03F51BA245.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54393,8718951658554,75.0,Colgate,"Pasta De Dentes Max White One Optic, 75ml",,3.35,44.67,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFE9AF20378A762B1868CF3671C97826.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54407,4006000045320,100.0,Nivea,"Sérum óleo corporal luminous 630 anti-estrias, 100ml",,12.14,121.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C22AD75E39F85DE6B45032B1A942510.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9CA7D3E06172061B80FEEA9CC804437.jpg,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54408,4006000061832,200.0,Nivea,"Creme corporal luminous 630 anti-estrias e manchas, 200ml",,9.44,47.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6F065D68FD2ACC02986C3C400D32DF19.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D54C2CD90FF316B06A809898A3B8A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D54C2CD90FF316B06A809898A3B8A9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4D54C2CD90FF316B06A809898A3B8A9.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54429,3600524135416,150.0,Elvive,"Sérum Cabelo Glycolic Gloss, 150ml",,8.99,59.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92A597C7E0FEE161236975537DDD9CB2.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54430,3600524128470,200.0,Elvive,"Máscara Cabelo Glycolic Gloss, 200ml",,8.99,44.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86A112F7B42D4F4D232C616DBDB85457.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476859E34D8AB68C1B7B39FA87F6C6D9.jpg,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54431,3600524135591,100.0,Elvive,"Sérum Cabelo Hidra Hialurónico Pure, 100ml",,6.99,69.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADE6FFA5AC99196E24CE8FE00F63BE8A.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54479,8700216265492,330.0,H&S,"Champô Homem Anticaspa Classic 2 Em 1, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2F291DD37AEEB90A275F507C5D21097.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54481,8700216266185,330.0,H&S,"Champô Homem Anticaspa Mentol, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CD62D13D5D14337A20DC24FA04EBB01.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54483,8700216266109,330.0,H&S,"Champô Homem Anticaspa Maçã, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E5B459E9EFAED34D487FD3DCEFF02CE.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54484,8700216155892,330.0,H&S,"Champô Homem Anticaspa Citrus, 330ml",,4.94,14.97,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF82B019BD141EA51D1E100567D290AB.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
54489,5000204334005,,Glade,"Ambientador Glade Eléctrico Recarga Dupla Clean Linen, 2un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29623DA3966524AF66CDB5FC2B4429EE.jpg,,,,,2025-05-14T23:59:59.999999999+01:00,PROSPECTUS,11,10,,
